t_s,link_up,reading_a_mmps,seq_a,a_advanced,seq_a_frozen_s,reading_b_mmps,seq_b,b_advanced,seq_b_frozen_s,motion_present,motion_valid,mot_silence_s
3.252,1,0,0,0,,0,0,0,,1,0,
3.302,1,0,0,0,,0,0,0,,1,0,
3.352,1,0,0,0,,0,0,0,,1,0,
3.402,1,0,0,0,,0,0,0,,1,0,
3.451,1,0,0,0,,0,0,0,,1,0,
3.500,1,0,0,0,,0,0,0,,1,0,
3.551,1,0,0,0,,0,0,0,,1,0,
3.602,1,0,0,0,,0,0,0,,1,0,
3.651,1,0,0,0,,0,0,0,,1,0,
3.702,1,0,0,0,,0,0,0,,1,0,
3.751,1,0,0,0,,0,0,0,,1,0,
3.800,1,0,0,0,,0,0,0,,1,0,
3.850,1,0,0,0,,0,0,0,,1,0,
3.900,1,0,0,0,,0,0,0,,1,0,
3.951,1,0,0,0,,0,0,0,,1,0,
4.000,1,0,0,0,,0,0,0,,1,0,
4.052,1,0,0,0,,0,0,0,,1,0,
4.102,1,0,0,0,,0,0,0,,1,0,
4.151,1,0,0,0,,0,0,0,,1,0,
4.201,1,0,0,0,,0,0,0,,1,0,
4.251,1,0,0,0,,0,0,0,,1,0,
4.301,1,0,0,0,,0,0,0,,1,0,
4.350,1,0,0,0,,0,0,0,,1,0,
4.402,1,0,0,0,,0,0,0,,1,0,
4.452,1,0,0,0,,0,0,0,,1,0,
4.502,1,0,0,0,,0,0,0,,1,0,
4.551,1,0,0,0,,0,0,0,,1,0,
4.600,1,0,0,0,,0,0,0,,1,0,
4.652,1,0,0,0,,0,0,0,,1,0,
4.701,1,0,0,0,,0,0,0,,1,0,
4.751,1,0,0,0,,0,0,0,,1,0,
4.801,1,0,0,0,,0,0,0,,1,0,
4.852,1,0,0,0,,0,0,0,,1,0,
4.902,1,0,0,0,,0,0,0,,1,0,
4.951,1,0,0,0,,0,0,0,,1,0,
5.002,1,0,0,0,,0,0,0,,1,0,
5.051,1,0,0,0,,0,0,0,,1,0,
5.102,1,0,0,0,,0,0,0,,1,0,
5.151,1,0,0,0,,0,0,0,,1,0,
5.201,1,0,0,0,,0,0,0,,1,0,
5.250,1,0,0,0,,0,0,0,,1,0,
5.300,1,0,0,0,,0,0,0,,1,0,
5.352,1,0,0,0,,0,0,0,,1,0,
5.401,1,0,0,0,,0,0,0,,1,0,
5.452,1,0,0,0,,0,0,0,,1,0,
5.502,1,0,0,0,,0,0,0,,1,0,
5.551,1,0,0,0,,0,0,0,,1,0,
5.601,1,0,0,0,,0,0,0,,1,0,
5.651,1,0,0,0,,0,0,0,,1,0,
5.701,1,0,0,0,,0,0,0,,1,0,
5.751,1,0,0,0,,0,0,0,,1,0,
5.801,1,0,0,0,,0,0,0,,1,0,
5.850,1,0,0,0,,0,0,0,,1,0,
5.902,1,0,0,0,,0,0,0,,1,0,
5.951,1,0,0,0,,0,0,0,,1,0,
6.002,1,0,0,0,,0,0,0,,1,0,
6.051,1,0,0,0,,0,0,0,,1,0,
6.100,1,0,0,0,,0,0,0,,1,0,
6.151,1,0,0,0,,0,0,0,,1,0,
6.201,1,0,0,0,,0,0,0,,1,0,
6.251,1,0,0,0,,0,0,0,,1,0,
6.301,1,0,0,0,,0,0,0,,1,0,
6.352,1,0,0,0,,0,0,0,,1,0,
6.401,1,0,0,0,,0,0,0,,1,0,
6.452,1,0,0,0,,0,0,0,,1,0,
6.501,1,0,0,0,,0,0,0,,1,0,
6.551,1,0,0,0,,0,0,0,,1,0,
6.601,1,0,0,0,,0,0,0,,1,0,
6.651,1,0,0,0,,0,0,0,,1,0,
6.700,1,0,0,0,,0,0,0,,1,0,
6.752,1,0,0,0,,0,0,0,,1,0,
6.802,1,0,0,0,,0,0,0,,1,0,
6.851,1,0,0,0,,0,0,0,,1,0,
6.901,1,0,0,0,,0,0,0,,1,0,
6.951,1,0,0,0,,0,0,0,,1,0,
7.001,1,0,0,0,,0,0,0,,1,0,
7.050,1,0,0,0,,0,0,0,,1,0,
7.101,1,0,0,0,,0,0,0,,1,0,
7.152,1,0,0,0,,0,0,0,,1,0,
7.202,1,0,0,0,,0,0,0,,1,0,
7.251,1,0,0,0,,0,0,0,,1,0,
7.301,1,0,0,0,,0,0,0,,1,0,
7.350,1,0,0,0,,0,0,0,,1,0,
7.402,1,0,0,0,,0,0,0,,1,0,
7.451,1,0,0,0,,0,0,0,,1,0,
7.501,1,0,0,0,,0,0,0,,1,0,
7.551,1,0,0,0,,0,0,0,,1,0,
7.601,1,0,0,0,,0,0,0,,1,0,
7.651,1,0,0,0,,0,0,0,,1,0,
7.701,1,0,0,0,,0,0,0,,1,0,
7.750,1,0,0,0,,0,0,0,,1,0,
7.800,1,0,0,0,,0,0,0,,1,0,
7.852,1,0,0,0,,0,0,0,,1,0,
7.901,1,0,0,0,,0,0,0,,1,0,
7.952,1,0,0,0,,0,0,0,,1,0,
8.001,1,0,0,0,,0,0,0,,1,0,
8.050,1,0,0,0,,0,0,0,,1,0,
8.100,1,0,0,0,,0,0,0,,1,0,
8.151,1,0,0,0,,0,0,0,,1,0,
8.201,1,0,0,0,,0,0,0,,1,0,
8.251,1,0,0,0,,0,0,0,,1,0,
8.302,1,0,0,0,,0,0,0,,1,0,
8.351,1,0,0,0,,0,0,0,,1,0,
8.400,1,0,0,0,,0,0,0,,1,0,
8.450,1,0,0,0,,0,0,0,,1,0,
8.502,1,0,0,0,,0,0,0,,1,0,
8.551,1,0,0,0,,0,0,0,,1,0,
8.602,1,0,0,0,,0,0,0,,1,0,
8.651,1,0,0,0,,0,0,0,,1,0,
8.700,1,0,0,0,,0,0,0,,1,0,
8.752,1,0,0,0,,0,0,0,,1,0,
8.802,1,0,0,0,,0,0,0,,1,0,
8.851,1,0,0,0,,0,0,0,,1,0,
8.900,1,0,0,0,,0,0,0,,1,0,
8.952,1,0,0,0,,0,0,0,,1,0,
9.001,1,0,0,0,,0,0,0,,1,0,
9.051,1,0,0,0,,0,0,0,,1,0,
9.101,1,0,0,0,,0,0,0,,1,0,
9.151,1,0,0,0,,0,0,0,,1,0,
9.202,1,0,0,0,,0,0,0,,1,0,
9.251,1,0,0,0,,0,0,0,,1,0,
9.301,1,0,0,0,,0,0,0,,1,0,
9.351,1,0,0,0,,0,0,0,,1,0,
9.401,1,0,0,0,,0,0,0,,1,0,
9.450,1,0,0,0,,0,0,0,,1,0,
9.501,1,0,0,0,,0,0,0,,1,0,
9.551,1,0,0,0,,0,0,0,,1,0,
9.602,1,0,0,0,,0,0,0,,1,0,
9.651,1,0,0,0,,0,0,0,,1,0,
9.701,1,0,0,0,,0,0,0,,1,0,
9.750,1,0,0,0,,0,0,0,,1,0,
9.802,1,0,0,0,,0,0,0,,1,0,
9.851,1,0,0,0,,0,0,0,,1,0,
9.901,1,0,0,0,,0,0,0,,1,0,
9.952,1,0,0,0,,0,0,0,,1,0,
10.001,1,0,0,0,,0,0,0,,1,0,
10.051,1,0,0,0,,0,0,0,,1,0,
10.100,1,0,0,0,,0,0,0,,1,0,
10.152,1,0,0,0,,0,0,0,,1,0,
10.201,1,0,0,0,,0,0,0,,1,0,
10.250,1,0,0,0,,0,0,0,,1,0,
10.301,1,0,0,0,,0,0,0,,1,0,
10.351,1,0,0,0,,0,0,0,,1,0,
10.402,1,250,1,1,0.000,0,0,0,,1,0,
10.452,1,250,2,1,0.000,0,0,0,,1,0,
10.502,1,250,3,1,0.000,0,0,0,,1,0,
10.552,1,250,4,1,0.000,0,0,0,,1,0,
10.602,1,250,5,1,0.000,0,0,0,,1,0,
10.652,1,250,6,1,0.000,0,0,0,,1,0,
10.702,1,250,7,1,0.000,0,0,0,,1,0,
10.752,1,250,8,1,0.000,0,0,0,,1,0,
10.800,1,250,9,1,0.000,0,0,0,,1,0,
10.851,1,250,10,1,0.000,0,0,0,,1,0,
10.902,1,250,11,1,0.000,0,0,0,,1,0,
10.951,1,250,12,1,0.000,0,0,0,,1,0,
11.001,1,250,13,1,0.000,0,0,0,,1,0,
11.052,1,250,14,1,0.000,0,0,0,,1,0,
11.101,1,250,15,1,0.000,0,0,0,,1,0,
11.152,1,250,16,1,0.000,0,0,0,,1,0,
11.201,1,250,17,1,0.000,0,0,0,,1,0,
11.251,1,250,18,1,0.000,0,0,0,,1,0,
11.302,1,250,19,1,0.000,0,0,0,,1,0,
11.352,1,250,20,1,0.000,0,0,0,,1,0,
11.401,1,250,21,1,0.000,0,0,0,,1,0,
11.452,1,250,22,1,0.000,0,0,0,,1,0,
11.502,1,250,23,1,0.000,0,0,0,,1,0,
11.551,1,250,24,1,0.000,0,0,0,,1,0,
11.601,1,250,25,1,0.000,0,0,0,,1,0,
11.652,1,250,26,1,0.000,0,0,0,,1,0,
11.702,1,250,27,1,0.000,0,0,0,,1,0,
11.752,1,250,28,1,0.000,0,0,0,,1,0,
11.802,1,250,29,1,0.000,0,0,0,,1,0,
11.852,1,250,30,1,0.000,0,0,0,,1,0,
11.901,1,250,31,1,0.000,0,0,0,,1,0,
11.950,1,250,32,1,0.000,0,0,0,,1,0,
12.000,1,250,33,1,0.000,0,0,0,,1,0,
12.052,1,250,34,1,0.000,0,0,0,,1,0,
12.101,1,250,35,1,0.000,0,0,0,,1,0,
12.150,1,250,36,1,0.000,0,0,0,,1,0,
12.201,1,250,37,1,0.000,0,0,0,,1,0,
12.251,1,250,38,1,0.000,0,0,0,,1,0,
12.302,1,250,39,1,0.000,0,0,0,,1,0,
12.351,1,250,40,1,0.000,0,0,0,,1,0,
12.401,1,250,41,1,0.000,0,0,0,,1,0,
12.451,1,250,42,1,0.000,0,0,0,,1,0,
12.500,1,250,43,1,0.000,0,0,0,,1,0,
12.550,1,250,44,1,0.000,0,0,0,,1,0,
12.601,1,250,45,1,0.000,0,0,0,,1,0,
12.650,1,250,46,1,0.000,0,0,0,,1,0,
12.700,1,250,47,1,0.000,0,0,0,,1,0,
12.752,1,250,48,1,0.000,0,0,0,,1,0,
12.801,1,250,49,1,0.000,0,0,0,,1,0,
12.851,1,250,50,1,0.000,0,0,0,,1,0,
12.901,1,250,51,1,0.000,0,0,0,,1,0,
12.952,1,250,52,1,0.000,0,0,0,,1,0,
13.000,1,250,53,1,0.000,0,0,0,,1,0,
13.052,1,250,54,1,0.000,0,0,0,,1,0,
13.102,1,250,55,1,0.000,0,0,0,,1,0,
13.152,1,250,56,1,0.000,0,0,0,,1,0,
13.201,1,250,57,1,0.000,0,0,0,,1,0,
13.251,1,250,58,1,0.000,0,0,0,,1,0,
13.301,1,250,59,1,0.000,0,0,0,,1,0,
13.350,1,250,60,1,0.000,0,0,0,,1,0,
13.400,1,250,61,1,0.000,0,0,0,,1,0,
13.451,1,250,62,1,0.000,0,0,0,,1,0,
13.501,1,250,63,1,0.000,0,0,0,,1,0,
13.552,1,250,64,1,0.000,0,0,0,,1,0,
13.602,1,250,65,1,0.000,0,0,0,,1,0,
13.651,1,250,66,1,0.000,0,0,0,,1,0,
13.701,1,250,67,1,0.000,0,0,0,,1,0,
13.752,1,250,68,1,0.000,0,0,0,,1,0,
13.801,1,250,69,1,0.000,0,0,0,,1,0,
13.851,1,250,70,1,0.000,0,0,0,,1,0,
13.902,1,250,71,1,0.000,0,0,0,,1,0,
13.950,1,250,72,1,0.000,0,0,0,,1,0,
14.001,1,250,73,1,0.000,0,0,0,,1,0,
14.052,1,250,74,1,0.000,0,0,0,,1,0,
14.102,1,250,75,1,0.000,0,0,0,,1,0,
14.152,1,250,76,1,0.000,0,0,0,,1,0,
14.202,1,250,77,1,0.000,0,0,0,,1,0,
14.252,1,250,78,1,0.000,0,0,0,,1,0,
14.302,1,250,79,1,0.000,0,0,0,,1,0,
14.351,1,250,80,1,0.000,0,0,0,,1,0,
14.401,1,250,81,1,0.000,0,0,0,,1,0,
14.451,1,250,82,1,0.000,0,0,0,,1,0,
14.502,1,250,83,1,0.000,0,0,0,,1,0,
14.551,1,250,84,1,0.000,0,0,0,,1,0,
14.600,1,250,85,1,0.000,0,0,0,,1,0,
14.652,1,250,86,1,0.000,0,0,0,,1,0,
14.700,1,250,87,1,0.000,0,0,0,,1,0,
14.751,1,250,88,1,0.000,0,0,0,,1,0,
14.801,1,250,89,1,0.000,0,0,0,,1,0,
14.851,1,250,90,1,0.000,0,0,0,,1,0,
14.901,1,250,91,1,0.000,0,0,0,,1,0,
14.952,1,250,92,1,0.000,0,0,0,,1,0,
15.001,1,250,93,1,0.000,0,0,0,,1,0,
15.050,1,250,94,1,0.000,0,0,0,,1,0,
15.101,1,250,95,1,0.000,0,0,0,,1,0,
15.151,1,250,96,1,0.000,0,0,0,,1,0,
15.200,1,250,97,1,0.000,0,0,0,,1,0,
15.251,1,250,98,1,0.000,0,0,0,,1,0,
15.301,1,250,99,1,0.000,0,0,0,,1,0,
15.351,1,250,100,1,0.000,0,0,0,,1,0,
15.401,1,250,101,1,0.000,0,0,0,,1,0,
15.451,1,250,102,1,0.000,0,0,0,,1,0,
15.502,1,250,103,1,0.000,0,0,0,,1,0,
15.552,1,250,104,1,0.000,0,0,0,,1,0,
15.600,1,250,105,1,0.000,0,0,0,,1,0,
15.650,1,250,106,1,0.000,0,0,0,,1,0,
15.700,1,250,107,1,0.000,0,0,0,,1,0,
15.751,1,250,108,1,0.000,0,0,0,,1,0,
15.802,1,250,109,1,0.000,0,0,0,,1,0,
15.852,1,250,110,1,0.000,0,0,0,,1,0,
15.900,1,250,111,1,0.000,0,0,0,,1,0,
15.950,1,250,112,1,0.000,0,0,0,,1,0,
16.002,1,250,113,1,0.000,0,0,0,,1,0,
16.050,1,250,114,1,0.000,0,0,0,,1,0,
16.101,1,250,115,1,0.000,0,0,0,,1,0,
16.152,1,250,116,1,0.000,0,0,0,,1,0,
16.201,1,250,117,1,0.000,0,0,0,,1,0,
16.251,1,250,118,1,0.000,0,0,0,,1,0,
16.301,1,250,119,1,0.000,0,0,0,,1,0,
16.351,1,250,120,1,0.000,0,0,0,,1,0,
16.401,1,250,121,1,0.000,0,0,0,,1,0,
16.450,1,250,122,1,0.000,0,0,0,,1,0,
16.500,1,250,123,1,0.000,0,0,0,,1,0,
16.550,1,250,124,1,0.000,0,0,0,,1,0,
16.600,1,250,125,1,0.000,0,0,0,,1,0,
16.650,1,250,126,1,0.000,0,0,0,,1,0,
16.700,1,250,127,1,0.000,0,0,0,,1,0,
16.750,1,250,128,1,0.000,0,0,0,,1,0,
16.801,1,250,129,1,0.000,0,0,0,,1,0,
16.852,1,250,130,1,0.000,0,0,0,,1,0,
16.902,1,250,131,1,0.000,0,0,0,,1,0,
16.951,1,250,132,1,0.000,0,0,0,,1,0,
17.000,1,250,133,1,0.000,0,0,0,,1,0,
17.052,1,250,134,1,0.000,0,0,0,,1,0,
17.101,1,250,135,1,0.000,0,0,0,,1,0,
17.151,1,250,136,1,0.000,0,0,0,,1,0,
17.200,1,250,137,1,0.000,0,0,0,,1,0,
17.250,1,250,138,1,0.000,0,0,0,,1,0,
17.300,1,250,139,1,0.000,0,0,0,,1,0,
17.350,1,250,140,1,0.000,0,0,0,,1,0,
17.400,1,250,141,1,0.000,0,0,0,,1,0,
17.450,1,250,141,0,0.050,0,0,0,,1,0,
17.502,1,250,141,0,0.102,0,0,0,,1,0,
17.550,1,250,141,0,0.150,0,0,0,,1,0,
17.601,1,250,141,0,0.201,0,0,0,,1,0,
17.651,1,250,141,0,0.251,0,0,0,,1,0,
17.701,1,250,141,0,0.300,0,0,0,,1,0,
17.751,1,250,141,0,0.350,0,0,0,,1,0,
17.801,1,250,141,0,0.400,0,0,0,,1,0,
17.850,1,250,141,0,0.450,0,0,0,,1,0,
17.900,1,250,141,0,0.500,0,0,0,,1,0,
17.950,1,250,141,0,0.550,0,0,0,,1,0,
