t_s,link_up,reading_a_mmps,seq_a,a_advanced,seq_a_frozen_s,reading_b_mmps,seq_b,b_advanced,seq_b_frozen_s,motion_present,motion_valid,mot_silence_s
24.201,1,292,213,0,10.850,303,212,0,10.850,1,0,0.015
24.251,1,292,213,0,10.900,303,212,0,10.900,1,0,0.013
24.302,1,292,213,0,10.951,303,212,0,10.951,1,0,0.015
24.351,1,292,213,0,11.001,303,212,0,11.001,1,0,0.013
24.402,1,292,213,0,11.052,303,212,0,11.052,1,0,0.015
24.452,1,292,213,0,11.101,303,212,0,11.101,1,0,0.015
24.502,1,292,213,0,11.152,303,212,0,11.152,1,0,0.015
24.550,1,292,213,0,11.200,303,212,0,11.200,1,0,0.013
24.600,1,292,213,0,11.250,303,212,0,11.250,1,0,0.013
24.652,1,292,213,0,11.302,303,212,0,11.302,1,0,0.015
24.700,1,292,213,0,11.350,303,212,0,11.350,1,0,0.013
24.751,1,292,213,0,11.400,303,212,0,11.400,1,0,0.013
24.800,1,292,213,0,11.450,303,212,0,11.450,1,0,0.013
24.850,1,292,213,0,11.500,303,212,0,11.500,1,0,0.013
24.900,1,292,213,0,11.550,303,212,0,11.550,1,0,0.013
24.951,1,292,213,0,11.601,303,212,0,11.601,1,0,0.013
