t_s,link_up,reading_a_mmps,seq_a,a_advanced,seq_a_frozen_s,reading_b_mmps,seq_b,b_advanced,seq_b_frozen_s,motion_present,motion_valid,mot_silence_s
27.101,1,310,402,1,0.000,303,403,1,0.000,1,1,0.022
27.152,1,298,403,1,0.000,294,404,1,0.000,1,1,0.024
27.201,1,303,404,1,0.000,303,405,1,0.000,1,1,0.023
27.251,1,302,405,1,0.000,306,406,1,0.000,1,1,0.024
27.301,1,293,406,1,0.000,286,407,1,0.000,1,1,0.024
27.352,1,307,407,1,0.000,311,408,1,0.000,1,1,0.024
27.402,1,299,408,1,0.000,299,409,1,0.000,1,1,0.024
27.450,1,297,409,1,0.000,293,410,1,0.000,1,1,0.022
27.500,1,302,410,1,0.000,299,411,1,0.000,1,1,0.024
27.550,1,292,411,1,0.000,300,412,1,0.000,1,1,0.023
27.601,1,314,412,1,0.000,314,413,1,0.000,1,1,0.022
27.652,1,290,413,1,0.000,290,414,1,0.000,1,1,0.024
27.701,1,302,414,1,0.000,299,415,1,0.000,1,1,0.023
27.751,1,304,415,1,0.000,304,416,1,0.000,1,1,0.023
27.801,1,293,416,1,0.000,304,417,1,0.000,1,1,0.022
27.851,1,300,417,1,0.000,296,418,1,0.000,1,1,0.024
27.902,1,302,418,1,0.000,298,419,1,0.000,1,1,0.023
27.951,1,302,418,0,0.049,298,419,0,0.049,1,1,0.023
28.002,1,296,419,1,0.000,298,420,1,0.000,1,1,0.024
28.052,1,304,420,1,0.000,298,420,0,0.049,1,1,0.024
28.101,1,304,420,0,0.050,304,421,1,0.000,1,1,0.023
28.150,1,303,421,1,0.000,300,422,1,0.000,1,1,0.023
28.202,1,298,422,1,0.000,300,423,1,0.000,1,1,0.023
28.252,1,292,423,1,0.000,300,424,1,0.000,1,1,0.023
28.301,1,292,423,0,0.049,300,424,0,0.049,1,1,0.024
28.351,1,299,424,1,0.000,295,425,1,0.000,1,1,0.023
28.402,1,302,425,1,0.000,302,426,1,0.000,1,1,0.024
28.452,1,302,425,0,0.050,302,426,0,0.050,1,1,0.024
28.500,1,299,426,1,0.000,303,427,1,0.000,1,1,0.022
28.552,1,296,427,1,0.000,292,428,1,0.000,1,1,0.023
28.602,1,300,428,1,0.000,300,429,1,0.000,1,1,0.025
28.651,1,300,428,0,0.048,300,429,0,0.048,1,1,0.022
28.702,1,292,429,1,0.000,296,430,1,0.000,1,1,0.025
28.752,1,307,430,1,0.000,299,431,1,0.000,1,1,0.023
28.801,1,300,431,1,0.000,292,432,1,0.000,1,1,0.024
28.851,1,292,432,1,0.000,307,433,1,0.000,1,1,0.024
28.902,1,308,433,1,0.000,297,434,1,0.000,1,1,0.024
28.951,1,292,434,1,0.000,299,435,1,0.000,1,1,0.023
29.001,1,299,435,1,0.000,299,436,1,0.000,1,1,0.024
29.052,1,307,436,1,0.000,300,437,1,0.000,1,1,0.023
29.102,1,296,437,1,0.000,311,438,1,0.000,1,1,0.024
29.151,1,304,438,1,0.000,293,439,1,0.000,1,1,0.023
29.200,1,298,439,1,0.000,300,440,1,0.000,1,1,0.022
29.252,1,298,439,0,0.052,300,440,0,0.052,1,1,0.024
29.302,1,299,440,1,0.000,295,441,1,0.000,1,1,0.024
29.351,1,296,441,1,0.000,300,442,1,0.000,1,1,0.023
29.401,1,300,442,1,0.000,302,443,1,0.000,1,1,0.023
29.452,1,300,442,0,0.051,302,443,0,0.051,1,1,0.024
29.501,1,306,443,1,0.000,298,444,1,0.000,1,1,0.022
29.551,1,297,444,1,0.000,304,445,1,0.000,1,1,0.023
29.602,1,310,445,1,0.000,299,446,1,0.000,1,1,0.024
29.651,1,293,446,1,0.000,293,447,1,0.000,1,1,0.022
29.702,1,304,447,1,0.000,304,448,1,0.000,1,1,0.024
29.752,1,304,447,0,0.049,304,448,0,0.049,1,1,0.024
29.801,1,300,448,1,0.000,300,449,1,0.000,1,1,0.024
29.851,1,300,448,0,0.050,300,449,0,0.050,1,1,0.023
29.901,1,299,449,1,0.000,299,450,1,0.000,1,1,0.024
29.950,1,296,450,1,0.000,307,451,1,0.000,1,1,0.022
