t_s,link_up,reading_a_mmps,seq_a,a_advanced,seq_a_frozen_s,reading_b_mmps,seq_b,b_advanced,seq_b_frozen_s,motion_present,motion_valid,mot_silence_s
3.152,1,289,8,1,0.000,311,7,1,0.000,1,1,0.006
3.201,1,310,9,1,0.000,299,8,1,0.000,1,1,0.004
3.251,1,289,10,1,0.000,289,9,1,0.000,1,1,0.004
3.300,1,308,11,1,0.000,308,10,1,0.000,1,1,0.004
3.351,1,296,12,1,0.000,307,11,1,0.000,1,1,0.005
3.400,1,307,13,1,0.000,296,12,1,0.000,1,1,0.004
3.450,1,296,14,1,0.000,300,13,1,0.000,1,1,0.004
3.502,1,307,15,1,0.000,300,14,1,0.000,1,1,0.006
3.552,1,293,16,1,0.000,300,15,1,0.000,1,1,0.006
3.600,1,295,17,1,0.000,303,16,1,0.000,1,1,0.004
3.651,1,307,18,1,0.000,300,17,1,0.000,1,1,0.004
3.701,1,288,19,1,0.000,296,18,1,0.000,1,1,0.004
3.751,1,310,20,1,0.000,296,19,1,0.000,1,1,0.005
3.800,1,296,21,1,0.000,307,20,1,0.000,1,1,0.004
3.851,1,297,22,1,0.000,304,21,1,0.000,1,1,0.006
3.901,1,307,23,1,0.000,292,22,1,0.000,1,1,0.004
3.951,1,300,24,1,0.000,304,23,1,0.000,1,1,0.004
4.000,1,300,25,1,0.000,304,24,1,0.000,1,1,0.004
4.050,1,296,26,1,0.000,292,25,1,0.000,1,1,0.005
4.102,1,306,27,1,0.000,303,26,1,0.000,1,1,0.006
4.152,1,292,28,1,0.000,303,27,1,0.000,1,1,0.006
4.201,1,311,29,1,0.000,296,28,1,0.000,1,1,0.004
4.250,1,289,30,1,0.000,300,29,1,0.000,1,1,0.004
4.302,1,303,31,1,0.000,300,30,1,0.000,1,1,0.006
4.351,1,307,32,1,0.000,296,31,1,0.000,1,1,0.006
4.401,1,300,33,1,0.000,300,32,1,0.000,1,1,0.004
4.452,1,291,34,1,0.000,306,33,1,0.000,1,1,0.006
4.501,1,307,35,1,0.000,300,34,1,0.000,1,1,0.006
4.551,1,296,36,1,0.000,300,35,1,0.000,1,1,0.004
4.601,1,298,37,1,0.000,302,36,1,0.000,1,1,0.004
4.651,1,301,38,1,0.000,298,37,1,0.000,1,1,0.004
4.701,1,303,39,1,0.000,300,38,1,0.000,1,1,0.004
4.752,1,300,40,1,0.000,300,39,1,0.000,1,1,0.007
4.801,1,303,41,1,0.000,299,40,1,0.000,1,1,0.004
4.851,1,293,42,1,0.000,300,41,1,0.000,1,1,0.004
4.901,1,299,43,1,0.000,303,42,1,0.000,1,1,0.004
4.950,1,300,44,1,0.000,300,43,1,0.000,1,1,0.004
5.001,1,307,45,1,0.000,289,44,1,0.000,1,1,0.004
5.051,1,289,46,1,0.000,311,45,1,0.000,1,1,0.004
5.101,1,306,47,1,0.000,299,46,1,0.000,1,1,0.006
5.151,1,297,48,1,0.000,300,47,1,0.000,1,1,0.007
5.202,1,303,49,1,0.000,296,48,1,0.000,1,1,0.006
5.252,1,307,50,1,0.000,303,49,1,0.000,1,1,0.006
5.301,1,292,51,1,0.000,300,50,1,0.000,1,1,0.004
5.350,1,300,52,1,0.000,300,51,1,0.000,1,1,0.004
5.400,1,290,53,1,0.000,297,52,1,0.000,1,1,0.004
5.452,1,315,54,1,0.000,300,53,1,0.000,1,1,0.007
5.502,1,295,55,1,0.000,306,54,1,0.000,1,1,0.006
5.552,1,303,56,1,0.000,303,55,1,0.000,1,1,0.006
5.602,1,292,57,1,0.000,292,56,1,0.000,1,1,0.006
5.652,1,304,58,1,0.000,304,57,1,0.000,1,1,0.007
5.701,1,307,59,1,0.000,289,58,1,0.000,1,1,0.004
5.751,1,299,60,1,0.000,303,59,1,0.000,1,1,0.004
5.802,1,299,61,1,0.000,299,60,1,0.000,1,1,0.006
5.851,1,297,62,1,0.000,312,61,1,0.000,1,1,0.004
5.901,1,300,63,1,0.000,296,62,1,0.000,1,1,0.004
5.950,1,304,64,1,0.000,300,63,1,0.000,1,1,0.004
6.001,1,296,65,1,0.000,303,64,1,0.000,1,1,0.006
6.051,1,303,66,1,0.000,295,65,1,0.000,1,1,0.006
6.101,1,307,67,1,0.000,296,66,1,0.000,1,1,0.004
6.150,1,293,68,1,0.000,304,67,1,0.000,1,1,0.004
6.201,1,299,69,1,0.000,303,68,1,0.000,1,1,0.006
6.251,1,300,70,1,0.000,300,69,1,0.000,1,1,0.004
6.301,1,292,71,1,0.000,292,70,1,0.000,1,1,0.004
6.350,1,307,72,1,0.000,303,71,1,0.000,1,1,0.004
6.400,1,296,73,1,0.000,296,72,1,0.000,1,1,0.004
6.452,1,307,74,1,0.000,307,73,1,0.000,1,1,0.006
6.502,1,300,75,1,0.000,296,74,1,0.000,1,1,0.006
6.551,1,296,76,1,0.000,299,75,1,0.000,1,1,0.006
6.602,1,303,77,1,0.000,310,76,1,0.000,1,1,0.007
6.650,1,293,78,1,0.000,300,77,1,0.000,1,1,0.004
6.701,1,307,79,1,0.000,292,78,1,0.000,1,1,0.004
6.751,1,289,80,1,0.000,307,79,1,0.000,1,1,0.006
6.801,1,307,81,1,0.000,292,80,1,0.000,1,1,0.004
6.851,1,303,82,1,0.000,303,81,1,0.000,1,1,0.004
6.900,1,303,83,1,0.000,296,82,1,0.000,1,1,0.004
6.950,1,300,84,1,0.000,308,83,1,0.000,1,1,0.004
7.001,1,300,85,1,0.000,293,84,1,0.000,1,1,0.004
7.050,1,292,86,1,0.000,307,85,1,0.000,1,1,0.004
7.101,1,303,87,1,0.000,295,86,1,0.000,1,1,0.006
7.152,1,304,88,1,0.000,300,87,1,0.000,1,1,0.005
7.200,1,304,88,0,0.048,300,87,0,0.048,1,1,0.002
7.252,1,299,89,1,0.000,306,88,1,0.000,1,1,0.006
7.300,1,306,90,1,0.000,298,89,1,0.000,1,1,0.004
7.350,1,296,91,1,0.000,304,90,1,0.000,1,1,0.004
7.402,1,300,92,1,0.000,304,91,1,0.000,1,1,0.006
7.450,1,300,93,1,0.000,296,92,1,0.000,1,1,0.004
7.500,1,306,94,1,0.000,303,93,1,0.000,1,1,0.004
7.550,1,293,95,1,0.000,296,94,1,0.000,1,1,0.005
7.601,1,296,96,1,0.000,296,95,1,0.000,1,1,0.004
7.651,1,299,97,1,0.000,306,96,1,0.000,1,1,0.004
7.701,1,304,98,1,0.000,297,97,1,0.000,1,1,0.004
7.751,1,304,99,1,0.000,300,98,1,0.000,1,1,0.006
7.802,1,296,100,1,0.000,300,99,1,0.000,1,1,0.007
7.852,1,311,101,1,0.000,300,100,1,0.000,1,1,0.007
7.901,1,295,102,1,0.000,302,101,1,0.000,1,1,0.004
7.951,1,296,103,1,0.000,293,102,1,0.000,1,1,0.005
8.002,1,299,104,1,0.000,307,103,1,0.000,1,1,0.006
8.051,1,297,105,1,0.000,297,104,1,0.000,1,1,0.004
8.102,1,310,106,1,0.000,303,105,1,0.000,1,1,0.006
8.152,1,295,107,1,0.000,299,106,1,0.000,1,1,0.005
8.200,1,301,108,1,0.000,293,107,1,0.000,1,1,0.004
8.250,1,292,109,1,0.000,303,108,1,0.000,1,1,0.005
8.301,1,310,110,1,0.000,299,109,1,0.000,1,1,0.004
8.351,1,292,111,1,0.000,300,110,1,0.000,1,1,0.004
8.400,1,297,112,1,0.000,305,111,1,0.000,1,1,0.004
8.451,1,303,113,1,0.000,299,112,1,0.000,1,1,0.004
8.501,1,296,114,1,0.000,300,113,1,0.000,1,1,0.004
8.552,1,307,115,1,0.000,292,114,1,0.000,1,1,0.006
8.601,1,303,116,1,0.000,307,115,1,0.000,1,1,0.006
8.651,1,288,117,1,0.000,296,116,1,0.000,1,1,0.004
8.701,1,310,118,1,0.000,303,117,1,0.000,1,1,0.004
8.750,1,301,119,1,0.000,304,118,1,0.000,1,1,0.004
8.800,1,299,120,1,0.000,299,119,1,0.000,1,1,0.004
8.852,1,303,121,1,0.000,300,120,1,0.000,1,1,0.004
8.901,1,295,122,1,0.000,292,121,1,0.000,1,1,0.004
8.950,1,303,123,1,0.000,311,122,1,0.000,1,1,0.004
9.002,1,297,124,1,0.000,293,123,1,0.000,1,1,0.006
9.051,1,307,125,1,0.000,296,124,1,0.000,1,1,0.004
9.102,1,295,126,1,0.000,317,125,1,0.000,1,1,0.006
9.152,1,293,127,1,0.000,293,126,1,0.000,1,1,0.007
9.202,1,311,128,1,0.000,296,127,1,0.000,1,1,0.006
9.251,1,295,129,1,0.000,303,128,1,0.000,1,1,0.004
9.301,1,296,130,1,0.000,296,129,1,0.000,1,1,0.004
9.352,1,304,131,1,0.000,304,130,1,0.000,1,1,0.006
9.401,1,300,132,1,0.000,296,131,1,0.000,1,1,0.004
9.452,1,295,133,1,0.000,299,132,1,0.000,1,1,0.004
9.500,1,307,134,1,0.000,303,133,1,0.000,1,1,0.004
9.551,1,293,135,1,0.000,297,134,1,0.000,1,1,0.006
9.601,1,314,136,1,0.000,306,135,1,0.000,1,1,0.004
9.650,1,292,137,1,0.000,285,136,1,0.000,1,1,0.004
9.701,1,300,138,1,0.000,311,137,1,0.000,1,1,0.006
9.751,1,304,139,1,0.000,300,138,1,0.000,1,1,0.004
9.800,1,292,140,1,0.000,303,139,1,0.000,1,1,0.004
9.851,1,296,141,1,0.000,303,140,1,0.000,1,1,0.006
9.900,1,308,142,1,0.000,293,141,1,0.000,1,1,0.004
9.951,1,304,143,1,0.000,308,142,1,0.000,1,1,0.005
10.001,1,289,144,1,0.000,292,143,1,0.000,1,1,0.004
10.052,1,307,145,1,0.000,303,144,1,0.000,1,1,0.007
10.101,1,298,146,1,0.000,295,145,1,0.000,1,1,0.006
10.151,1,309,147,1,0.000,309,146,1,0.000,1,1,0.004
10.201,1,288,148,1,0.000,288,147,1,0.000,1,1,0.004
10.250,1,310,149,1,0.000,310,148,1,0.000,1,1,0.005
10.302,1,300,150,1,0.000,300,149,1,0.000,1,1,0.006
10.352,1,291,151,1,0.000,298,150,1,0.000,1,1,0.006
10.402,1,294,152,1,0.000,294,151,1,0.000,1,1,0.007
10.451,1,307,153,1,0.000,307,152,1,0.000,1,1,0.004
10.500,1,298,154,1,0.000,298,153,1,0.000,1,1,0.004
10.553,1,305,155,1,0.000,301,154,1,0.000,1,1,0.007
10.602,1,300,156,1,0.000,300,155,1,0.000,1,1,0.006
10.651,1,299,157,1,0.000,299,156,1,0.000,1,1,0.004
10.701,1,300,158,1,0.000,296,157,1,0.000,1,1,0.004
10.752,1,296,159,1,0.000,304,158,1,0.000,1,1,0.006
10.802,1,304,160,1,0.000,300,159,1,0.000,1,1,0.006
10.852,1,299,161,1,0.000,299,160,1,0.000,1,1,0.006
10.901,1,300,162,1,0.000,296,161,1,0.000,1,1,0.004
10.951,1,303,163,1,0.000,306,162,1,0.000,1,1,0.004
11.002,1,300,164,1,0.000,296,163,1,0.000,1,1,0.007
11.052,1,300,165,1,0.000,296,164,1,0.000,1,1,0.006
11.101,1,292,166,1,0.000,304,165,1,0.000,1,1,0.004
11.152,1,304,167,1,0.000,304,166,1,0.000,1,1,0.006
11.201,1,296,168,1,0.000,289,167,1,0.000,1,1,0.004
11.250,1,303,169,1,0.000,314,168,1,0.000,1,1,0.004
11.302,1,300,170,1,0.000,289,169,1,0.000,1,1,0.006
11.351,1,300,171,1,0.000,307,170,1,0.000,1,1,0.004
11.401,1,303,172,1,0.000,299,171,1,0.000,1,1,0.004
11.451,1,304,173,1,0.000,304,172,1,0.000,1,1,0.004
11.500,1,296,174,1,0.000,296,173,1,0.000,1,1,0.004
11.550,1,307,175,1,0.000,303,174,1,0.000,1,1,0.004
11.601,1,296,176,1,0.000,293,175,1,0.000,1,1,0.004
11.650,1,295,177,1,0.000,306,176,1,0.000,1,1,0.004
11.701,1,300,178,1,0.000,300,177,1,0.000,1,1,0.006
11.750,1,303,179,1,0.000,300,178,1,0.000,1,1,0.004
11.800,1,296,180,1,0.000,307,179,1,0.000,1,1,0.004
11.851,1,307,181,1,0.000,289,180,1,0.000,1,1,0.004
11.901,1,297,182,1,0.000,312,181,1,0.000,1,1,0.004
11.952,1,298,183,1,0.000,295,182,1,0.000,1,1,0.006
12.001,1,304,184,1,0.000,297,183,1,0.000,1,1,0.007
12.051,1,291,185,1,0.000,299,184,1,0.000,1,1,0.004
12.101,1,307,186,1,0.000,304,185,1,0.000,1,1,0.006
12.150,1,300,187,1,0.000,296,186,1,0.000,1,1,0.004
12.202,1,300,188,1,0.000,304,187,1,0.000,1,1,0.007
12.251,1,296,189,1,0.000,296,188,1,0.000,1,1,0.004
12.300,1,300,190,1,0.000,303,189,1,0.000,1,1,0.004
12.352,1,296,191,1,0.000,296,190,1,0.000,1,1,0.006
12.402,1,308,192,1,0.000,297,191,1,0.000,1,1,0.006
12.451,1,296,193,1,0.000,299,192,1,0.000,1,1,0.006
12.501,1,300,194,1,0.000,308,193,1,0.000,1,1,0.004
12.552,1,303,195,1,0.000,299,194,1,0.000,1,1,0.006
12.601,1,300,196,1,0.000,293,195,1,0.000,1,1,0.004
12.652,1,307,197,1,0.000,307,196,1,0.000,1,1,0.006
12.701,1,295,198,1,0.000,295,197,1,0.000,1,1,0.006
12.751,1,296,199,1,0.000,296,198,1,0.000,1,1,0.004
12.801,1,304,200,1,0.000,312,199,1,0.000,1,1,0.004
12.852,1,288,201,1,0.000,296,200,1,0.000,1,1,0.006
12.901,1,311,202,1,0.000,292,201,1,0.000,1,1,0.006
12.951,1,292,203,1,0.000,303,202,1,0.000,1,1,0.004
13.000,1,303,204,1,0.000,300,203,1,0.000,1,1,0.004
13.052,1,303,205,1,0.000,307,204,1,0.000,1,1,0.006
13.101,1,300,206,1,0.000,300,205,1,0.000,1,1,0.004
13.151,1,304,207,1,0.000,304,206,1,0.000,1,1,0.004
13.202,1,292,208,1,0.000,292,207,1,0.000,1,1,0.006
13.251,1,300,209,1,0.000,300,208,1,0.000,1,1,0.004
13.302,1,303,210,1,0.000,303,209,1,0.000,1,1,0.006
13.351,1,303,211,1,0.000,295,210,1,0.000,1,1,0.004
13.400,1,293,212,1,0.000,304,211,1,0.000,1,1,0.004
13.451,1,303,213,1,0.000,300,212,1,0.000,1,1,0.004
13.501,1,300,214,1,0.000,296,213,1,0.000,1,1,0.004
13.550,1,303,215,1,0.000,307,214,1,0.000,1,1,0.004
13.601,1,296,216,1,0.000,296,215,1,0.000,1,1,0.006
13.652,1,302,217,1,0.000,291,216,1,0.000,1,1,0.006
13.701,1,297,218,1,0.000,312,217,1,0.000,1,1,0.006
13.751,1,296,219,1,0.000,300,218,1,0.000,1,1,0.004
13.801,1,307,220,1,0.000,293,219,1,0.000,1,1,0.004
13.852,1,300,221,1,0.000,304,220,1,0.000,1,1,0.006
13.901,1,300,222,1,0.000,303,221,1,0.000,1,1,0.007
13.951,1,299,223,1,0.000,296,222,1,0.000,1,1,0.004
