sim_s,truth_x,truth_y,truth_yaw,ekf_x,ekf_y,ekf_yaw,slam_x,slam_y,slam_yaw,mo_x,mo_y,mo_yaw,slam_ok
301.3020,-6.00000,-5.50000,-0.000000,0.00000,0.00000,0.001170,0.00000,0.00000,0.001170,0.00000,0.00000,-0.000000,1
301.4020,-6.00000,-5.50000,-0.000000,0.00000,0.00000,0.001170,0.00000,0.00000,0.001170,0.00000,0.00000,-0.000000,1
301.5040,-6.00000,-5.50000,-0.000000,0.00000,0.00000,0.001170,0.00000,0.00000,0.001170,0.00000,0.00000,-0.000000,1
301.6020,-6.00000,-5.50000,-0.000000,0.00000,0.00000,0.001170,0.00000,0.00000,0.001170,0.00000,0.00000,-0.000000,1
301.7040,-6.00000,-5.50000,-0.000000,0.00000,0.00000,0.001170,0.00000,0.00000,0.001170,0.00000,0.00000,-0.000000,1
301.7960,-6.00000,-5.50000,-0.000000,0.00000,0.00000,0.001170,0.00000,0.00000,0.001170,0.00000,0.00000,-0.000000,1
301.8940,-6.00000,-5.50000,-0.000000,0.00000,0.00000,0.001170,0.00000,0.00000,0.001170,0.00000,0.00000,-0.000000,1
301.9960,-6.00000,-5.50000,-0.000000,0.00000,0.00000,0.001170,0.00000,0.00000,0.001170,0.00000,0.00000,-0.000000,1
302.0980,-6.00000,-5.50000,-0.000000,0.00000,0.00000,0.001170,0.00000,0.00000,0.001170,0.00000,0.00000,-0.000000,1
302.2000,-6.00000,-5.50000,-0.000000,0.00000,0.00000,0.001170,0.00000,0.00000,0.001170,0.00000,0.00000,-0.000000,1
302.3000,-6.00000,-5.50000,-0.000000,0.00000,0.00000,0.001170,0.00000,0.00000,0.001170,0.00000,0.00000,-0.000000,1
302.4040,-6.00000,-5.50000,-0.000000,0.00000,0.00000,0.001170,0.00000,0.00000,0.001170,0.00000,0.00000,-0.000000,1
302.5040,-6.00000,-5.50000,-0.000000,0.00000,0.00000,0.001170,0.00000,0.00000,0.001170,0.00000,0.00000,-0.000000,1
302.6040,-6.00000,-5.50000,-0.000000,0.00000,0.00000,0.001170,0.00000,0.00000,0.001170,0.00000,0.00000,-0.000000,1
302.7040,-6.00000,-5.50000,-0.000000,0.00000,0.00000,0.001170,0.00000,0.00000,0.001170,0.00000,0.00000,-0.000000,1
302.8060,-6.00000,-5.50000,-0.000000,0.00000,0.00000,0.001170,0.00000,0.00000,0.001170,0.00000,0.00000,-0.000000,1
302.9060,-6.00000,-5.50000,-0.000000,0.00000,0.00000,0.001170,0.00000,0.00000,0.001170,0.00000,0.00000,-0.000000,1
303.0060,-6.00000,-5.50000,-0.000000,0.00000,0.00000,0.001170,0.00000,0.00000,0.001170,0.00000,0.00000,-0.000000,1
303.1000,-6.00000,-5.50000,-0.000000,0.00000,0.00000,0.001170,0.00000,0.00000,0.001170,0.00000,0.00000,-0.000000,1
303.2040,-6.00000,-5.50000,-0.000000,0.00000,0.00000,0.001170,0.00000,0.00000,0.001170,0.00000,0.00000,-0.000000,1
303.3040,-6.00000,-5.50000,-0.000000,0.00000,0.00000,0.001170,0.00000,0.00000,0.001170,0.00000,0.00000,-0.000000,1
303.4060,-6.00000,-5.50000,-0.000000,0.00000,0.00000,0.001170,0.00000,0.00000,0.001170,0.00000,0.00000,-0.000000,1
303.5060,-6.00000,-5.50000,-0.000000,0.00000,0.00000,0.001170,0.00000,0.00000,0.001170,0.00000,0.00000,-0.000000,1
