cycle,k,stamp,wall,reason,abort,truth_x,truth_y,truth_yaw,cam_range_m,valid_frac,t_classify_s
0,31,1248.128000,3.421206,stringer_in_path,1,7.000000,6.575000,1.570796,2.245000,0.775436,0.091922
0,32,1248.260000,3.538756,stringer_in_path,1,7.000000,6.575000,1.570796,2.245000,0.775436,0.090727
0,33,1248.326000,3.653959,stringer_in_path,1,7.000000,6.575000,1.570796,2.245000,0.775436,0.085521
0,34,1248.458000,3.762676,stringer_in_path,1,7.000000,6.575000,1.570796,2.245000,0.775436,0.083459
0,35,1248.590000,3.870200,stringer_in_path,1,7.000000,6.575000,1.570796,2.245000,0.775436,0.079184
0,36,1248.656000,3.973628,stringer_in_path,1,7.000000,6.575000,1.570796,2.245000,0.775436,0.088365
0,37,1248.788000,4.085813,stringer_in_path,1,7.000000,6.575000,1.570796,2.245000,0.775436,0.085778
0,38,1248.854000,4.196209,stringer_in_path,1,7.000000,6.575000,1.570796,2.245000,0.775436,0.085580
0,39,1248.986000,4.310216,stringer_in_path,1,7.000000,6.575000,1.570796,2.245000,0.775436,0.081884
0,40,1249.118000,4.417616,stringer_in_path,1,7.000000,6.575000,1.570796,2.245000,0.775436,0.080015
0,41,1249.184000,4.521277,stringer_in_path,1,7.000000,6.575000,1.570796,2.245000,0.775436,0.090609
0,42,1249.316000,4.641746,stringer_in_path,1,7.000000,6.575000,1.570796,2.245000,0.775488,0.088456
0,43,1249.448000,4.757861,stringer_in_path,1,7.000000,6.575000,1.570796,2.245000,0.775589,0.079542
0,44,1249.580000,4.861830,stringer_in_path,1,7.000000,6.575000,1.570796,2.245000,0.775853,0.079974
0,45,1249.646000,4.964689,stringer_in_path,1,7.000000,6.575000,1.570796,2.245000,0.775964,0.085967
0,46,1249.778000,5.075378,stringer_in_path,1,7.000000,6.575000,1.570796,2.245000,0.776051,0.078779
0,47,1249.844000,5.178243,stringer_in_path,1,7.000000,6.575000,1.570796,2.245000,0.776182,0.082569
0,48,1249.976000,5.290689,stringer_in_path,1,7.000114,6.574505,1.570478,2.244505,0.776657,0.085314
0,49,1250.108000,5.400850,stringer_in_path,1,7.000699,6.569397,1.569259,2.239397,0.776751,0.081454
0,50,1250.174000,5.504836,stringer_in_path,1,7.001324,6.563235,1.568037,2.233235,0.776852,0.082466
0,51,1250.306000,5.611816,stringer_in_path,1,7.002177,6.554944,1.566357,2.224944,0.776572,0.083199
0,52,1250.438000,5.720420,stringer_in_path,1,7.003268,6.544542,1.564204,2.214542,0.776025,0.086785
0,53,1250.504000,5.830297,stringer_in_path,1,7.004494,6.532019,1.561745,2.202019,0.775579,0.081787
0,54,1250.636000,5.936958,stringer_in_path,1,7.005665,6.517358,1.559278,2.187358,0.774482,0.080042
0,55,1250.702000,6.042468,stringer_in_path,1,7.006653,6.500703,1.556985,2.170703,0.773796,0.091530
0,56,1250.834000,6.161807,stringer_in_path,1,7.007706,6.472768,1.554132,2.142768,0.772399,0.085040
0,57,1250.966000,6.272411,stringer_in_path,1,7.007948,6.452616,1.552919,2.122616,0.771032,0.082041
0,58,1251.098000,6.379771,stringer_in_path,1,7.007820,6.431524,1.552294,2.101524,0.769704,0.083144
0,59,1251.164000,6.486150,stringer_in_path,1,7.007386,6.409679,1.552207,2.079679,0.769056,0.084523
0,60,1251.296000,6.594746,stringer_in_path,1,7.006153,6.375832,1.553111,2.045832,0.767757,0.086800
0,61,1251.362000,6.706518,stringer_in_path,1,7.005041,6.352717,1.554248,2.022717,0.767083,0.081494
0,62,1251.494000,6.812947,stringer_in_path,1,7.004003,6.329249,1.555327,1.999249,0.765277,0.087211
0,63,1251.626000,6.923393,stringer_in_path,1,7.003166,6.305491,1.556172,1.975491,0.763522,0.082233
0,64,1251.692000,7.029155,stringer_in_path,1,7.002472,6.281500,1.556823,1.951500,0.762660,0.082031
0,65,1251.824000,7.136855,stringer_in_path,1,7.001881,6.257323,1.557326,1.927323,0.761081,0.084466
0,66,1251.956000,7.244654,stringer_in_path,1,7.001131,6.220787,1.557884,1.890787,0.759626,0.085547
0,67,1252.022000,7.353909,stringer_in_path,1,7.000558,6.196293,1.558408,1.866293,0.758851,0.083894
0,68,1252.154000,7.461579,stringer_in_path,1,6.999747,6.171725,1.559339,1.841725,0.757122,0.086838
0,69,1252.286000,7.572922,stringer_in_path,1,6.998756,6.147101,1.560575,1.817101,0.755283,0.086773
0,70,1252.352000,7.681822,stringer_in_path,1,6.997860,6.122422,1.561663,1.792422,0.754404,0.082586
0,71,1252.484000,7.786721,stringer_in_path,1,6.997338,6.097692,1.562234,1.767692,0.752952,0.080664
0,72,1252.550000,7.891799,stringer_in_path,1,6.997030,6.072921,1.562504,1.742921,0.752363,0.078534
0,73,1252.682000,7.995177,stringer_in_path,1,6.996501,6.035710,1.563040,1.705710,0.751048,0.079974
0,74,1252.814000,8.099586,stringer_in_path,1,6.995810,6.010886,1.563999,1.680886,0.750270,0.081470
0,75,1252.880000,8.205288,stringer_in_path,1,6.994656,5.986079,1.565710,1.656079,0.749977,0.089842
0,76,1253.012000,8.319117,stringer_in_path,1,6.993474,5.961269,1.567509,1.631269,0.749525,0.084862
0,77,1253.144000,8.428479,stringer_in_path,1,6.992536,5.936438,1.569030,1.606438,0.749255,0.085142
0,78,1253.210000,8.537130,stringer_in_path,1,6.991870,5.911588,1.570189,1.581588,0.749128,0.083755
0,79,1253.342000,8.644714,stringer_in_path,1,6.991218,5.874284,1.571471,1.544284,0.748971,0.080687
0,80,1253.408000,8.749763,pallet_rotated,1,6.990944,5.849400,1.572042,1.519400,0.748919,0.071964
0,81,1253.540000,8.846931,pallet_rotated,1,6.990949,5.824508,1.572161,1.494508,0.748936,0.064510
0,82,1253.606000,8.934263,pallet_rotated,1,6.991055,5.812061,1.572037,1.482061,0.748711,0.069437
0,83,1253.738000,9.029720,pallet_rotated,1,6.991456,5.787167,1.571489,1.457167,0.748949,0.063099
0,84,1253.804000,9.115005,pallet_rotated,1,6.991833,5.762269,1.570944,1.432269,0.749111,0.065943
0,85,1253.870000,9.204486,pallet_rotated,1,6.992020,5.737364,1.570661,1.407364,0.749281,0.063754
0,86,1254.002000,9.295799,pallet_rotated,1,6.992031,5.712454,1.570616,1.382454,0.749590,0.063525
0,87,1254.068000,9.383417,pallet_rotated,1,6.992002,5.699998,1.570644,1.369998,0.749743,0.072391
0,88,1254.200000,9.481930,pallet_rotated,1,6.991953,5.675082,1.570704,1.345082,0.750085,0.069592
0,89,1254.266000,9.577556,pallet_rotated,1,6.991751,5.650166,1.571089,1.320166,0.750241,0.065879
0,90,1254.332000,9.667965,pallet_rotated,1,6.991146,5.625264,1.572157,1.295264,0.750417,0.066355
0,91,1254.464000,9.760710,pallet_rotated,1,6.990385,5.600374,1.573446,1.270374,0.750446,0.068259
0,92,1254.530000,9.853215,pallet_rotated,1,6.989847,5.575477,1.574511,1.245477,0.750635,0.065443
0,93,1254.662000,9.943474,pallet_rotated,1,6.989636,5.563027,1.574962,1.233027,0.751045,0.072544
0,94,1254.728000,10.041562,pallet_rotated,1,6.989354,5.538121,1.575716,1.208121,0.751221,0.065689
0,95,1254.794000,10.132126,pallet_rotated,1,6.989038,5.513213,1.576537,1.183213,0.751436,0.070392
0,96,1254.926000,10.227568,pallet_rotated,1,6.988845,5.488302,1.577167,1.158302,0.751859,0.069799
0,97,1254.992000,10.321527,pallet_rotated,1,6.988800,5.463387,1.577573,1.133387,0.752057,0.066317
0,98,1255.124000,10.412674,pallet_rotated,1,6.988896,5.438469,1.577788,1.108469,0.752129,0.065874
0,99,1255.190000,10.500893,pallet_rotated,1,6.988955,5.413549,1.578009,1.083549,0.752318,0.079777
0,100,1255.256000,10.603831,pallet_rotated,1,6.989264,5.388633,1.577779,1.058633,0.752539,0.067021
0,101,1255.388000,10.698772,pallet_rotated,1,6.989559,5.376180,1.577452,1.046180,0.752926,0.065018
0,102,1255.454000,10.786737,pallet_rotated,1,6.990181,5.351274,1.576756,1.021274,0.753132,0.072292
0,103,1255.586000,10.882890,pallet_rotated,1,6.990567,5.326362,1.576364,0.996362,0.753398,0.063890
0,104,1255.652000,10.969755,pallet_rotated,1,6.990808,5.301446,1.576158,0.971446,0.753441,0.065165
0,105,1255.718000,11.058312,pallet_rotated,1,6.990940,5.276526,1.576176,0.946526,0.753649,0.065068
0,106,1255.850000,11.148119,pallet_rotated,1,6.990848,5.264066,1.576499,0.934066,0.754157,0.067667
0,107,1255.916000,11.238982,pallet_rotated,1,6.990032,5.239185,1.578141,0.909185,0.754424,0.067117
0,108,1255.982000,11.330424,pallet_rotated,1,6.988890,5.214337,1.580339,0.884337,0.754655,0.065980
0,109,1256.114000,11.420772,pallet_rotated,1,6.987835,5.189489,1.582585,0.859489,0.754756,0.065406
0,110,1256.180000,11.509768,pallet_rotated,1,6.986846,5.164640,1.584862,0.834640,0.755000,0.067295
0,111,1256.312000,11.601386,pallet_rotated,1,6.985996,5.139786,1.587052,0.809786,0.755459,0.070024
0,112,1256.378000,11.694251,pallet_rotated,1,6.985590,5.127358,1.588184,0.797358,0.755680,0.062876
0,113,1256.444000,11.779560,pallet_rotated,1,6.984461,5.102545,1.589923,0.772545,0.755921,0.075363
0,114,1256.576000,11.878328,pallet_rotated,1,6.982655,5.077830,1.590876,0.747830,0.756230,0.067956
0,115,1256.642000,11.969405,pallet_rotated,1,6.980090,5.053629,1.592236,0.723629,0.756208,0.068617
0,116,1256.774000,12.063835,pallet_rotated,1,6.976862,5.030703,1.593950,0.700703,0.756595,0.065839
0,117,1256.840000,12.154452,pallet_rotated,1,6.973205,5.009238,1.595893,0.679238,0.756777,0.070452
0,118,1256.906000,12.248861,pallet_rotated,1,6.971303,4.998910,1.596904,0.668910,0.756934,0.065339
0,119,1257.038000,12.341567,pallet_rotated,1,6.967457,4.978832,1.598948,0.648832,0.757171,0.064050
0,120,1257.104000,12.428763,pallet_rotated,1,6.963636,4.959143,1.600979,0.629143,0.757275,0.069839
0,121,1257.236000,12.523470,pallet_rotated,1,6.959866,4.939697,1.602983,0.609697,0.757451,0.067513
0,122,1257.302000,12.614168,pallet_rotated,1,6.956047,4.921242,1.605012,0.591242,0.757500,0.072050
0,123,1257.368000,12.709641,pallet_rotated,1,6.952113,4.904696,1.607103,0.574696,0.757497,0.070904
0,124,1257.500000,12.805571,pallet_rotated,1,6.948041,4.890799,1.609266,0.560799,0.757497,0.064014
0,125,1257.566000,12.891628,pallet_rotated,1,6.945978,4.884881,1.610362,0.554881,0.757497,0.065777
0,126,1257.632000,12.983777,pallet_rotated,1,6.941907,4.874831,1.612524,0.544831,0.757490,0.066225
0,127,1257.764000,13.074350,pallet_rotated,1,6.938027,4.866588,1.614585,0.536588,0.757487,0.068491
0,128,1257.830000,13.165571,pallet_rotated,1,6.934374,4.859568,1.616525,0.529568,0.757487,0.074711
0,129,1257.962000,13.265569,pallet_rotated,1,6.930918,4.853462,1.618361,0.523462,0.757487,0.064816
0,130,1258.028000,13.354617,pallet_rotated,1,6.927639,4.848131,1.620106,0.518131,0.757503,0.069487
0,131,1258.160000,13.448692,pallet_rotated,1,6.926068,4.845724,1.620945,0.515724,0.757546,0.074426
0,132,1258.226000,13.550107,pallet_rotated,1,6.923069,4.841348,1.622556,0.511348,0.757568,0.067838
0,133,1258.292000,13.645178,pallet_rotated,1,6.920247,4.837430,1.624220,0.507430,0.757578,0.066558
1,0,1268.588000,0.038300,stringer_in_path,1,7.000000,6.575000,1.570796,2.245000,0.775436,0.086493
1,1,1268.654000,0.148186,stringer_in_path,1,7.000000,6.575000,1.570796,2.245000,0.775436,0.086220
1,2,1268.720000,0.258826,stringer_in_path,1,7.000000,6.575000,1.570796,2.245000,0.775436,0.083753
1,3,1268.786000,0.366525,stringer_in_path,1,7.000000,6.575000,1.570796,2.245000,0.775436,0.093741
1,4,1268.852000,0.492372,stringer_in_path,1,7.000000,6.575000,1.570796,2.245000,0.775436,0.096791
1,5,1268.918000,0.619096,stringer_in_path,1,7.000000,6.575000,1.570796,2.245000,0.775436,0.088069
1,6,1268.984000,0.733113,stringer_in_path,1,7.000000,6.575000,1.570796,2.245000,0.775436,0.087461
1,7,1269.116000,0.847707,stringer_in_path,1,7.000000,6.575000,1.570796,2.245000,0.775436,0.092389
1,8,1269.182000,0.968181,stringer_in_path,1,7.000000,6.575000,1.570796,2.245000,0.775436,0.085210
1,9,1269.314000,1.079068,stringer_in_path,1,7.000000,6.575000,1.570796,2.245000,0.775436,0.086680
1,10,1269.446000,1.192444,stringer_in_path,1,7.000000,6.575000,1.570796,2.245000,0.775436,0.086145
1,11,1269.578000,1.303136,stringer_in_path,1,7.000000,6.575000,1.570796,2.245000,0.775436,0.083820
1,12,1269.644000,1.410000,stringer_in_path,1,7.000000,6.575000,1.570796,2.245000,0.775436,0.085163
1,13,1269.776000,1.518868,stringer_in_path,1,7.000000,6.575000,1.570796,2.245000,0.775436,0.084241
1,14,1269.842000,1.625930,stringer_in_path,1,7.000000,6.575000,1.570796,2.245000,0.775436,0.082618
1,15,1269.974000,1.736407,stringer_in_path,1,7.000000,6.575000,1.570796,2.245000,0.775436,0.083906
1,16,1270.106000,1.844023,stringer_in_path,1,7.000000,6.575000,1.570796,2.245000,0.775436,0.078483
1,17,1270.172000,1.944683,stringer_in_path,1,7.000000,6.575000,1.570796,2.245000,0.775436,0.087857
1,18,1270.304000,2.056184,stringer_in_path,1,7.000000,6.575000,1.570796,2.245000,0.775436,0.085437
1,19,1270.436000,2.166350,stringer_in_path,1,7.000000,6.575000,1.570796,2.245000,0.775436,0.089602
1,20,1270.502000,2.279815,stringer_in_path,1,7.000000,6.575000,1.570796,2.245000,0.775436,0.081527
1,21,1270.634000,2.387733,stringer_in_path,1,7.000000,6.575000,1.570796,2.245000,0.775436,0.084943
1,22,1270.766000,2.495936,stringer_in_path,1,7.000000,6.575000,1.570796,2.245000,0.775436,0.083369
1,23,1270.832000,2.601065,stringer_in_path,1,7.000000,6.575000,1.570796,2.245000,0.775436,0.082537
1,24,1270.964000,2.706287,stringer_in_path,1,7.000000,6.575000,1.570796,2.245000,0.775436,0.078605
1,25,1271.030000,2.808705,stringer_in_path,1,7.000000,6.575000,1.570796,2.245000,0.775436,0.083199
1,26,1271.162000,2.918422,stringer_in_path,1,7.000000,6.575000,1.570796,2.245000,0.775436,0.086340
1,27,1271.294000,3.027842,stringer_in_path,1,7.000000,6.575000,1.570796,2.245000,0.775436,0.087372
1,28,1271.360000,3.138259,stringer_in_path,1,7.000000,6.575000,1.570796,2.245000,0.775436,0.088023
1,29,1271.492000,3.251542,stringer_in_path,1,7.000000,6.575000,1.570796,2.245000,0.775436,0.090916
1,30,1271.624000,3.368084,stringer_in_path,1,7.000000,6.575000,1.570796,2.245000,0.775436,0.083295
1,31,1271.690000,3.478082,stringer_in_path,1,7.000000,6.575000,1.570796,2.245000,0.775436,0.082048
1,32,1271.822000,3.585848,stringer_in_path,1,7.000000,6.575000,1.570796,2.245000,0.775436,0.086008
1,33,1271.954000,3.694667,stringer_in_path,1,7.000000,6.575000,1.570796,2.245000,0.775436,0.081430
1,34,1272.020000,3.799281,stringer_in_path,1,7.000000,6.575000,1.570796,2.245000,0.775436,0.080772
1,35,1272.152000,3.905383,stringer_in_path,1,7.000000,6.575000,1.570796,2.245000,0.775436,0.085303
1,36,1272.284000,4.013699,stringer_in_path,1,7.000000,6.575000,1.570796,2.245000,0.775436,0.084795
1,37,1272.350000,4.123721,stringer_in_path,1,7.000000,6.575000,1.570796,2.245000,0.775436,0.091148
1,38,1272.482000,4.239027,stringer_in_path,1,7.000000,6.575000,1.570796,2.245000,0.775436,0.087036
1,39,1272.614000,4.350070,stringer_in_path,1,7.000000,6.575000,1.570796,2.245000,0.775436,0.089041
1,40,1272.680000,4.462609,stringer_in_path,1,7.000000,6.575000,1.570796,2.245000,0.775436,0.083827
1,41,1272.812000,4.572385,stringer_in_path,1,7.000000,6.575000,1.570796,2.245000,0.775303,0.089887
1,42,1272.944000,4.686525,stringer_in_path,1,7.000000,6.575000,1.570796,2.245000,0.774303,0.080297
1,43,1273.010000,4.790477,stringer_in_path,1,7.000000,6.575000,1.570796,2.245000,0.773646,0.086404
1,44,1273.142000,4.904329,stringer_in_path,1,7.000000,6.575000,1.570796,2.245000,0.771995,0.088007
1,45,1273.274000,5.015663,stringer_in_path,1,7.000000,6.575000,1.570796,2.245000,0.769971,0.084238
1,46,1273.340000,5.125133,stringer_in_path,1,7.000000,6.575000,1.570796,2.245000,0.768978,0.083817
1,47,1273.472000,5.236692,stringer_in_path,1,6.999273,6.574327,1.572168,2.244327,0.767441,0.088385
1,48,1273.604000,5.348930,stringer_in_path,1,6.997555,6.572355,1.575436,2.242355,0.766387,0.084865
1,49,1273.736000,5.459289,stringer_in_path,1,6.995106,6.568605,1.580105,2.238605,0.765625,0.086606
1,50,1273.802000,5.569998,stringer_in_path,1,6.992304,6.562700,1.585516,2.232700,0.765378,0.083626
1,51,1273.934000,5.679981,stringer_in_path,1,6.989592,6.554393,1.590910,2.224393,0.764919,0.085187
1,52,1274.066000,5.789695,stringer_in_path,1,6.986738,6.537234,1.597178,2.207234,0.764674,0.084764
1,53,1274.132000,5.897165,stringer_in_path,1,6.986274,6.522797,1.599088,2.192797,0.764521,0.084727
1,54,1274.264000,6.005422,stringer_in_path,1,6.986860,6.506350,1.599280,2.176350,0.764076,0.087115
1,55,1274.396000,6.118653,stringer_in_path,1,6.988194,6.488297,1.598116,2.158297,0.763314,0.084086
1,56,1274.462000,6.227715,stringer_in_path,1,6.989927,6.468947,1.596210,2.138947,0.762858,0.084741
1,57,1274.594000,6.341896,stringer_in_path,1,6.992797,6.438003,1.592530,2.108003,0.762103,0.084263
1,58,1274.726000,6.452424,stringer_in_path,1,6.994767,6.416382,1.589874,2.086382,0.761315,0.083874
1,59,1274.792000,6.559431,stringer_in_path,1,6.996451,6.394117,1.587563,2.064117,0.760918,0.092410
1,60,1274.924000,6.674986,stringer_in_path,1,6.997750,6.371325,1.585820,2.041325,0.760195,0.082964
1,61,1275.056000,6.782383,stringer_in_path,1,6.998583,6.348106,1.584785,2.018106,0.759232,0.079992
1,62,1275.122000,6.885173,stringer_in_path,1,6.999240,6.324548,1.583984,1.994548,0.758822,0.085206
1,63,1275.254000,6.994278,stringer_in_path,1,7.000430,6.288732,1.582514,1.958732,0.757887,0.080017
1,64,1275.320000,7.102526,stringer_in_path,1,7.001303,6.264608,1.581387,1.934608,0.757513,0.084412
1,65,1275.452000,7.213438,stringer_in_path,1,7.002268,6.240336,1.580075,1.910336,0.756820,0.091085
1,66,1275.584000,7.328153,stringer_in_path,1,7.003257,6.215942,1.578674,1.885942,0.756169,0.084450
1,67,1275.716000,7.438964,stringer_in_path,1,7.004699,6.179175,1.576554,1.849175,0.755313,0.081673
1,68,1275.782000,7.544921,stringer_in_path,1,7.005461,6.154565,1.575391,1.824565,0.754834,0.088220
1,69,1275.914000,7.657351,stringer_in_path,1,7.006137,6.129893,1.574279,1.799893,0.753936,0.085139
1,70,1275.980000,7.767849,stringer_in_path,1,7.006953,6.105182,1.572895,1.775182,0.753525,0.083471
1,71,1276.112000,7.875686,stringer_in_path,1,7.007914,6.080443,1.571251,1.750443,0.752871,0.087811
1,72,1276.244000,7.986384,stringer_in_path,1,7.008809,6.055675,1.569659,1.725675,0.751995,0.085081
1,73,1276.310000,8.096684,stringer_in_path,1,7.009662,6.018468,1.567987,1.688468,0.751706,0.085764
1,74,1276.442000,8.209095,stringer_in_path,1,7.009822,5.993634,1.567453,1.663634,0.751025,0.088064
1,75,1276.574000,8.324484,stringer_in_path,1,7.009950,5.968780,1.566941,1.638780,0.750387,0.084510
1,76,1276.706000,8.434088,stringer_in_path,1,7.010226,5.943915,1.566200,1.613915,0.749850,0.080458
1,77,1276.772000,8.538074,stringer_in_path,1,7.010883,5.906603,1.564677,1.576603,0.749648,0.095583
1,78,1276.904000,8.657304,stringer_in_path,1,7.011289,5.881719,1.563686,1.551719,0.749434,0.085707
1,79,1277.036000,8.766021,pallet_rotated,1,7.011462,5.856828,1.563067,1.526828,0.749372,0.070831
1,80,1277.102000,8.859600,pallet_rotated,1,7.011320,5.831932,1.562892,1.501932,0.749378,0.068387
1,81,1277.168000,8.952558,pallet_rotated,1,7.011021,5.807031,1.562995,1.477031,0.749401,0.066416
1,82,1277.300000,9.044580,pallet_rotated,1,7.010625,5.782127,1.563276,1.452127,0.749238,0.065650
1,83,1277.366000,9.132763,pallet_rotated,1,7.010435,5.769673,1.563409,1.439673,0.749320,0.067163
1,84,1277.498000,9.225687,pallet_rotated,1,7.010290,5.744762,1.563254,1.414762,0.749544,0.069586
1,85,1277.564000,9.318537,pallet_rotated,1,7.010509,5.719857,1.562572,1.389857,0.749714,0.073465
1,86,1277.696000,9.420205,pallet_rotated,1,7.010886,5.694952,1.561565,1.364952,0.750072,0.065505
1,87,1277.762000,9.508710,pallet_rotated,1,7.011439,5.670053,1.560199,1.340053,0.750238,0.066590
1,88,1277.828000,9.599660,pallet_rotated,1,7.012042,5.645158,1.558711,1.315158,0.750404,0.066293
1,89,1277.960000,9.692628,pallet_rotated,1,7.012480,5.620260,1.557391,1.290260,0.750602,0.066995
1,90,1278.026000,9.783559,pallet_rotated,1,7.012651,5.607809,1.556762,1.277809,0.750628,0.067973
1,91,1278.092000,9.875040,pallet_rotated,1,7.013073,5.582908,1.555316,1.252908,0.750824,0.068436
1,92,1278.224000,9.968110,pallet_rotated,1,7.013549,5.558011,1.553774,1.228011,0.751182,0.065589
1,93,1278.290000,10.056187,pallet_rotated,1,7.013792,5.533111,1.552576,1.203111,0.751396,0.068455
1,94,1278.422000,10.156160,pallet_rotated,1,7.013551,5.508215,1.552141,1.178215,0.751826,0.070398
1,95,1278.488000,10.249553,pallet_rotated,1,7.012980,5.483324,1.552177,1.153324,0.752028,0.067896
1,96,1278.554000,10.341039,pallet_rotated,1,7.012651,5.470877,1.552298,1.140877,0.752249,0.065649
1,97,1278.686000,10.433341,pallet_rotated,1,7.011858,5.445985,1.552781,1.115985,0.752305,0.068882
1,98,1278.752000,10.526463,pallet_rotated,1,7.011105,5.421089,1.553258,1.091089,0.752484,0.071877
1,99,1278.884000,10.622861,pallet_rotated,1,7.010372,5.396187,1.553767,1.066187,0.752819,0.072258
1,100,1278.950000,10.717457,pallet_rotated,1,7.009815,5.371280,1.553888,1.041280,0.752969,0.071516
1,101,1279.082000,10.813939,pallet_rotated,1,7.009867,5.346382,1.553124,1.016382,0.753359,0.063456
1,102,1279.148000,10.902711,pallet_rotated,1,7.010044,5.321486,1.552135,0.991486,0.753519,0.067735
1,103,1279.214000,10.994164,pallet_rotated,1,7.010200,5.297053,1.551611,0.967053,0.753717,0.074936
1,104,1279.346000,11.096219,pallet_rotated,1,7.010425,5.274376,1.551939,0.944376,0.753779,0.071849
1,105,1279.412000,11.194172,pallet_rotated,1,7.010420,5.253096,1.552969,0.923096,0.754040,0.071320
1,106,1279.544000,11.291231,pallet_rotated,1,7.010281,5.242891,1.553781,0.912891,0.754557,0.065116
1,107,1279.610000,11.379328,pallet_rotated,1,7.009757,5.223061,1.555799,0.893061,0.754795,0.066912
1,108,1279.742000,11.472070,pallet_rotated,1,7.009297,5.202543,1.557207,0.872543,0.755290,0.065831
1,109,1279.808000,11.562791,pallet_rotated,1,7.008655,5.181159,1.558554,0.851159,0.755143,0.066509
1,110,1279.874000,11.652633,pallet_rotated,1,7.007942,5.159076,1.559616,0.829076,0.755374,0.071318
1,111,1280.006000,11.749187,pallet_rotated,1,7.007996,5.136440,1.559304,0.806440,0.755859,0.066453
1,112,1280.072000,11.839166,pallet_rotated,1,7.008263,5.124961,1.558790,0.794961,0.756094,0.066238
1,113,1280.138000,11.931812,pallet_rotated,1,7.008599,5.101712,1.558014,0.771712,0.756335,0.070489
1,114,1280.270000,12.027223,pallet_rotated,1,7.008236,5.078151,1.558274,0.748151,0.756390,0.066174
1,115,1280.336000,12.116768,pallet_rotated,1,7.006940,5.054398,1.560058,0.724398,0.756712,0.080098
1,116,1280.468000,12.223683,pallet_rotated,1,7.004877,5.030535,1.563141,0.700535,0.757301,0.068683
1,117,1280.534000,12.316123,pallet_rotated,1,7.002404,5.006575,1.567168,0.676575,0.757614,0.071796
