t_sim,gt_x,gt_y,gt_yaw,amcl_x,amcl_y,amcl_yaw,cmd_v,cmd_w,steer,traction,refusals,leg
24.226,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.007262,0.000000,0.000000,nan,nan,0,stage
24.328,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.007262,0.000000,0.000000,nan,nan,0,stage
24.430,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.007262,0.000000,0.000000,nan,nan,0,stage
24.532,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.007262,0.000000,0.000000,nan,nan,0,stage
24.632,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.007262,0.000000,0.000000,nan,nan,0,stage
24.732,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.007262,0.000000,0.000000,nan,nan,0,stage
24.834,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.007262,0.000000,0.000000,nan,nan,0,stage
24.936,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.007262,0.000000,0.000000,nan,nan,0,stage
25.036,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.007262,0.000000,0.000000,nan,nan,0,stage
25.136,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.007262,0.000000,0.000000,nan,nan,0,stage
25.238,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.007262,0.000000,0.000000,nan,nan,0,stage
25.340,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.007262,0.000000,0.000000,nan,nan,0,stage
25.440,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.007262,0.000000,0.000000,nan,nan,0,stage
25.540,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.007262,0.000000,0.000000,nan,nan,0,stage
25.642,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.007262,0.000000,0.000000,nan,nan,0,stage
25.744,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.007262,0.000000,0.000000,nan,nan,0,stage
25.846,-4.499650,7.000002,0.000003,1.582279,12.576751,-0.007168,-0.037532,-0.020518,0.521093,-0.043275,0,stage
25.946,-4.497002,7.000010,0.000020,1.577161,12.576114,-0.007131,-0.061905,-0.021198,0.345162,-0.065785,0,stage
26.046,-4.500350,6.999343,-0.001319,1.570410,12.575036,-0.008932,-0.073709,-0.034778,0.459975,-0.082258,0,stage
26.148,-4.505743,6.998517,-0.002995,1.562295,12.573444,-0.010860,-0.082997,-0.039507,0.463496,-0.092786,0,stage
26.250,-4.512896,6.997046,-0.005999,1.555716,12.572031,-0.013376,-0.051075,-0.036473,0.643379,-0.063838,0,stage
26.350,-4.516725,6.996691,-0.006761,1.551242,12.570768,-0.013959,-0.029362,-0.018799,0.591850,-0.035380,0,stage
26.450,-4.519109,6.996082,-0.008014,1.548763,12.569974,-0.014680,-0.008664,-0.020566,1.189254,-0.023268,0,stage
26.552,-4.516134,6.996048,-0.008035,1.548247,12.569783,-0.014473,0.010030,-0.009386,-0.776579,0.014061,1,stage
26.654,-4.516404,6.996035,-0.008065,1.549950,12.570376,-0.014060,0.033080,-0.008166,-0.253617,0.034173,1,stage
26.754,-4.520636,6.996056,-0.008090,1.553625,12.571264,-0.013606,0.052115,-0.010021,-0.199223,0.053167,1,stage
26.854,-4.524084,6.996080,-0.008098,1.558744,12.572005,-0.013306,0.023292,0.024926,0.843571,0.035036,1,stage
26.956,-4.523730,6.996082,-0.008089,1.561963,12.572634,-0.012859,0.016186,0.025974,1.035161,0.031714,1,stage
27.058,-4.518578,6.996047,-0.008076,1.564128,12.573273,-0.012522,-0.001527,0.026852,1.302114,0.000000,1,stage
27.160,-4.512508,6.996039,-0.007994,1.563727,12.573097,-0.012253,-0.025929,0.027760,-1.100176,-0.033011,2,stage
27.260,-4.512487,6.995909,-0.008255,1.560746,12.571987,-0.012546,-0.049412,0.022327,-0.576568,-0.046578,2,stage
27.360,-4.517462,6.995905,-0.008345,1.556029,12.570747,-0.012749,-0.065303,0.023485,-0.389613,-0.062403,2,stage
27.462,-4.527020,6.995980,-0.008353,1.549517,12.569718,-0.012781,-0.082223,0.025354,-0.340036,-0.078848,2,stage
27.564,-4.540622,6.996076,-0.008390,1.541035,12.569235,-0.012761,-0.099333,0.024768,-0.274585,-0.095852,2,stage
27.664,-4.557652,6.996884,-0.007048,1.530833,12.569621,-0.011746,-0.114312,0.037143,-0.274372,-0.112372,2,stage
27.764,-4.577426,6.999615,-0.001773,1.519165,12.571167,-0.007092,-0.127206,0.072815,-0.466319,-0.136250,2,stage
27.866,-4.598949,7.003873,0.006840,1.503052,12.575106,0.002928,-0.146708,0.107430,-0.655476,-0.185060,2,stage
27.968,-4.618988,7.008863,0.017287,1.488012,12.580425,0.013688,-0.156011,0.129607,-0.717296,-0.207025,2,stage
28.068,-4.635168,7.014680,0.029664,1.471973,12.586702,0.026444,-0.162217,0.147448,-0.762070,-0.224240,2,stage
28.168,-4.650964,7.020982,0.043409,1.455866,12.593458,0.040529,-0.136461,0.157130,-0.879747,-0.214108,2,stage
28.270,-4.665542,7.027061,0.057000,1.441870,12.600568,0.054633,-0.115996,0.153237,-0.946165,-0.198352,2,stage
28.372,-4.677629,7.033330,0.071055,1.429822,12.607534,0.069095,-0.096223,0.154267,-1.034772,-0.188405,2,stage
28.474,-4.686854,7.039181,0.084144,1.419827,12.614431,0.082675,-0.074673,0.143501,-1.110685,-0.168164,2,stage
28.574,-4.693668,7.044472,0.095904,1.411984,12.620923,0.094929,-0.052125,0.131203,-1.209080,-0.147295,2,stage
28.674,-4.698007,7.048959,0.105704,1.406526,12.626808,0.105241,-0.029181,0.109829,-1.310000,-0.113170,2,stage
28.776,-4.700873,7.052743,0.113852,1.403328,12.631129,0.113773,-0.006843,0.095255,-1.310000,-0.026540,2,stage
28.878,-4.702169,7.054171,0.116990,1.402651,12.632060,0.116756,-0.035211,0.044339,-0.923266,-0.058372,2,stage
28.978,-4.705820,7.054644,0.118788,1.400532,12.633795,0.119032,-0.037133,0.038069,-0.822205,-0.054559,2,stage
29.078,-4.712142,7.054644,0.120296,1.397112,12.635712,0.121157,-0.045700,0.043361,-0.783518,-0.064509,2,stage
29.180,-4.717293,7.056277,0.124791,1.392670,12.637810,0.126148,-0.014401,0.034777,-1.195153,-0.039252,2,stage
29.282,-4.720455,7.057227,0.127473,1.389944,12.639288,0.128937,-0.006899,0.026403,-1.310000,-0.026757,2,stage
