t_sim,gt_x,gt_y,gt_yaw,gt_v,est_v,cmd_v,cmd_w,sm_v,sm_w,gate_v,gate_w,gate_age,traction,steer,env_enable,env_ceiling,env_permit,env_mode,env_publishing,mode_applied,heartbeat,gate_state
2.8199,-4.497877263267945,6.999999882561933,-2.3439306848745971e-07,0.027875539181032305,0.03642854380096157,0.4,0.0,0.03942078358251347,-0.0019066251996956527,0.03942078358251347,-0.0019066251996956527,0.0283,0.03947158481649578,-0.050740697966936935,1,0.6,1,2,1,2,611,0
2.8398,-4.497877263267945,6.999999882561933,-2.3439306848745971e-07,0.027875539181032305,0.036998192056184286,0.4,0.0,0.03942078358251347,-0.0019066251996956527,0.03942078358251347,-0.0019066251996956527,0.0483,0.03947158481649578,-0.050740697966936935,1,0.6,1,2,1,2,611,0
2.8599,-4.496481577034768,6.999993151326037,-1.3712904400028978e-05,0.03515523797527656,0.04565903156080826,0.4,0.0,0.05621645896430946,-0.0029256740056287254,0.05621645896430946,-0.0029256740056287254,0.019,0.056300330217795264,-0.054590870910319174,1,0.6,1,2,1,2,612,0
2.8803,-4.496481577034768,6.999993151326037,-1.3712904400028978e-05,0.03515523797527656,0.054872829929750164,0.4,0.0,0.05621645896430946,-0.0029256740056287254,0.05621645896430946,-0.0029256740056287254,0.0393,0.056300330217795264,-0.054590870910319174,1,0.6,1,2,1,2,612,0
2.8999,-4.493869977915319,6.999931460454784,-0.00013671593454891073,0.05623042203515795,0.06413181838111266,0.4,0.0,0.06325389759371931,-0.002859456588549677,0.06325389759371931,-0.002859456588549677,0.0091,0.06332511463240051,-0.04743071494157733,1,0.6,1,2,1,2,613,0
2.9199,-4.493869977915319,6.999931460454784,-0.00013671593454891073,0.05623042203515795,0.05613434606143597,0.4,0.0,0.06325389759371931,-0.002859456588549677,0.06325389759371931,-0.002859456588549677,0.0291,0.06332511463240051,-0.04743071494157733,1,0.6,1,2,1,2,613,0
2.94,-4.493869977915319,6.999931460454784,-0.00013671593454891073,0.05623042203515795,0.06421501747499785,0.4,0.0,0.06325389759371931,-0.002859456588549677,0.06325389759371931,-0.002859456588549677,0.0492,0.06332511463240051,-0.04743071494157733,1,0.6,1,2,1,2,613,0
2.96,-4.490739557349025,6.999856518090599,-0.0002852942653873096,0.06324718226855934,0.06474109370893487,0.4,0.0,0.07866853924404821,-0.005246952316433551,0.07866853924404821,-0.005246952316433551,0.0182,0.07886121640284215,-0.06991765315322039,1,0.6,1,2,1,2,614,0
2.9801,-4.490739557349025,6.999856518090599,-0.0002852942653873096,0.06324718226855934,0.08198895566698117,0.4,0.0,0.07866853924404821,-0.005246952316433551,0.07866853924404821,-0.005246952316433551,0.0383,0.07886121640284215,-0.06991765315322039,1,0.6,1,2,1,2,614,0
2.9999,-4.487029584512075,6.999759447058187,-0.00047672241503007965,0.07869982808767781,0.08316399555713055,0.4,0.0,0.08934734353720213,-0.005866743828894195,0.08934734353720213,-0.005866743828894195,0.009,0.08955944615355743,-0.06883638573540406,1,0.6,1,2,1,2,615,0
3.0199,-4.487029584512075,6.999759447058187,-0.00047672241503007965,0.07869982808767781,0.08316399555713055,0.4,0.0,0.08934734353720213,-0.005866743828894195,0.08934734353720213,-0.005866743828894195,0.0291,0.08955944615355743,-0.06883638573540406,1,0.6,1,2,1,2,615,0
3.3286,-4.487029584512075,6.999759447058187,-0.00047672241503007965,0.07869982808767781,0.08316399555713055,0.4,0.0,0.08934734353720213,-0.005866743828894195,0.08934734353720213,-0.005866743828894195,0.3377,0.08955944615355743,-0.06883638573540406,1,0.6,1,2,1,2,615,0
3.34,-4.451302654826478,6.998581727665014,-0.002718190031408834,0.15261715989353322,0.1658198455530255,0.4,0.0,0.16317562641617178,-0.010118501141947723,0.16317562641617178,-0.010118501141947723,0.0063,0.16352114079949728,-0.06501859936589546,1,0.6,1,2,1,2,621,0
3.3599,-4.443194227833585,6.998303782953272,-0.003225754331966894,0.16317068089428294,0.1664198544477274,0.4,0.0,0.1772451892000994,-0.010089525644377118,0.1772451892000994,-0.010089525644377118,0.0186,0.17756151038837148,-0.059699297268139245,1,0.6,1,2,1,2,622,0
3.3801,-4.443194227833585,6.998303782953272,-0.003225754331966894,0.16317068089428294,0.17507774629766146,0.4,0.0,0.1772451892000994,-0.010089525644377118,0.1772451892000994,-0.010089525644377118,0.0387,0.17756151038837148,-0.059699297268139245,1,0.6,1,2,1,2,622,0
3.3999,-4.434387808921571,6.997999801542497,-0.0037722360835909814,0.17718952723762893,0.1842853214406718,0.4,0.0,0.18793102110181642,-0.010637461642526644,0.18793102110181642,-0.010637461642526644,0.0088,0.18826264295011558,-0.059363330821284296,1,0.6,1,2,1,2,623,0
3.4199,-4.434387808921571,6.997999801542497,-0.0037722360835909814,0.17718952723762893,0.1849098140781392,0.4,0.0,0.18793102110181642,-0.010637461642526644,0.18793102110181642,-0.010637461642526644,0.0288,0.18826264295011558,-0.059363330821284296,1,0.6,1,2,1,2,623,0
3.4399,-4.434387808921571,6.997999801542497,-0.0037722360835909814,0.17718952723762893,0.18494863855691585,0.4,0.0,0.18793102110181642,-0.010637461642526644,0.18793102110181642,-0.010637461642526644,0.0488,0.18826264295011558,-0.059363330821284296,1,0.6,1,2,1,2,623,0
3.4599,-4.425055198395799,6.997676743173344,-0.004342811279745946,0.1878793135553119,0.19358522063365738,0.4,0.0,0.20191020339569027,-0.012051667238946144,0.20191020339569027,-0.012051667238946144,0.0191,0.2023063525783588,-0.06259080160991988,1,0.6,1,2,1,2,624,0
3.4803,-4.425055198395799,6.997676743173344,-0.004342811279745946,0.1878793135553119,0.20279187825074782,0.4,0.0,0.20191020339569027,-0.012051667238946144,0.20191020339569027,-0.012051667238946144,0.0395,0.2023063525783588,-0.06259080160991988,1,0.6,1,2,1,2,624,0
3.4999,-4.415003747957899,6.997326017173813,-0.004950540464326877,0.2019021540708427,0.2034160288225139,0.4,0.0,0.212599769876299,-0.012662388017096253,0.212599769876299,-0.012662388017096253,0.0086,0.21301509962666046,-0.062456395025708954,1,0.6,1,2,1,2,625,0
3.52,-4.415003747957899,6.997326017173813,-0.004950540464326877,0.2019021540708427,0.21207577565204652,0.4,0.0,0.212599769876299,-0.012662388017096253,0.212599769876299,-0.012662388017096253,0.0286,0.21301509962666046,-0.062456395025708954,1,0.6,1,2,1,2,625,0
3.5399,-4.415003747957899,6.997326017173813,-0.004950540464326877,0.2019021540708427,0.21266247181379921,0.4,0.0,0.212599769876299,-0.012662388017096253,0.212599769876299,-0.012662388017096253,0.0486,0.21301509962666046,-0.062456395025708954,1,0.6,1,2,1,2,625,0
3.5599,-4.404404485762987,6.99695284546178,-0.005585302752928945,0.21259794373205923,0.2127167637726871,0.4,0.0,0.22658000228828018,-0.012621950720960277,0.22658000228828018,-0.012621950720960277,0.0189,0.22696726795963254,-0.0584251255682597,1,0.6,1,2,1,2,626,0
3.5802,-4.404404485762987,6.99695284546178,-0.005585302752928945,0.21259794373205923,0.22996036688797752,0.4,0.0,0.22658000228828018,-0.012621950720960277,0.22658000228828018,-0.012621950720960277,0.0392,0.22696726795963254,-0.0584251255682597,1,0.6,1,2,1,2,626,0
3.6,-4.393135395529061,6.9965550458934604,-0.006247819088837849,0.2265398521236639,0.23113251881456645,0.4,0.0,0.23727054753329535,-0.013157576315545953,0.23727054753329535,-0.013157576315545953,0.008,0.23767242062813132,-0.05816092198090127,1,0.6,1,2,1,2,627,0
3.6199,-4.393135395529061,6.9965550458934604,-0.006247819088837849,0.2265398521236639,0.23120799920368723,0.4,0.0,0.23727054753329535,-0.013157576315545953,0.23727054753329535,-0.013157576315545953,0.0279,0.23767242062813132,-0.05816092198090127,1,0.6,1,2,1,2,627,0
3.6399,-4.393135395529061,6.9965550458934604,-0.006247819088837849,0.2265398521236639,0.23985105233739187,0.4,0.0,0.23727054753329535,-0.013157576315545953,0.23727054753329535,-0.013157576315545953,0.048,0.23767242062813132,-0.05816092198090127,1,0.6,1,2,1,2,627,0
3.6599,-4.381328707939802,6.996135377880729,-0.006931833682009322,0.23723754274022876,0.24043622964839667,0.4,0.0,0.2512551954716849,-0.013729182649972051,0.2512551954716849,-0.013729182649972051,0.0189,0.25166840083632885,-0.05731167055071852,1,0.6,1,2,1,2,628,0
3.6804,-4.381328707939802,6.996135377880729,-0.006931833682009322,0.23723754274022876,0.2577171918391963,0.4,0.0,0.2512551954716849,-0.013729182649972051,0.2512551954716849,-0.013729182649972051,0.0394,0.25166840083632885,-0.05731167055071852,1,0.6,1,2,1,2,628,0
3.6999,-4.368847530140128,6.995689535666769,-0.0076419265335477896,0.25122491737692315,0.25026867051266377,0.4,0.0,0.26338422645520265,-0.013480059198833163,0.26338422645520265,-0.013480059198833163,0.0087,0.2637642663838298,-0.053687575452164474,1,0.6,1,2,1,2,629,0
3.72,-4.368847530140128,6.995689535666769,-0.0076419265335477896,0.25122491737692315,0.258399817930055,0.4,0.0,0.26338422645520265,-0.013480059198833163,0.26338422645520265,-0.013480059198833163,0.0288,0.2637642663838298,-0.053687575452164474,1,0.6,1,2,1,2,629,0
3.74,-4.368847530140128,6.995689535666769,-0.0076419265335477896,0.25122491737692315,0.26757338938123315,0.4,0.0,0.26338422645520265,-0.013480059198833163,0.26338422645520265,-0.013480059198833163,0.0488,0.2637642663838298,-0.053687575452164474,1,0.6,1,2,1,2,629,0
3.76,-4.355762398657167,6.995220682406578,-0.008370429628892985,0.2633197255187243,0.26821586312326284,0.4,0.0,0.27737439194148944,-0.013242861081435063,0.27737439194148944,-0.013242861081435063,0.0183,0.2777227078308856,-0.050088882955090855,1,0.6,1,2,1,2,630,0
3.7802,-4.355762398657167,6.995220682406578,-0.008370429628892985,0.2633197255187243,0.27687903009155745,0.4,0.0,0.27737439194148944,-0.013242861081435063,0.27737439194148944,-0.013242861081435063,0.0385,0.2777227078308856,-0.050088882955090855,1,0.6,1,2,1,2,630,0
3.8001,-4.341993260476504,6.994729784253921,-0.009111833044455024,0.27728647998407113,0.2774866957792927,0.4,0.0,0.28817566047966137,-0.013663140007311248,0.28817566047966137,-0.013663140007311248,0.0081,0.2885325415455275,-0.04974210103613244,1,0.6,1,2,1,2,631,0
3.82,-4.341993260476504,6.994729784253921,-0.009111833044455024,0.27728647998407113,0.28614809876708064,0.4,0.0,0.28817566047966137,-0.013663140007311248,0.28817566047966137,-0.013663140007311248,0.028,0.2885325415455275,-0.04974210103613244,1,0.6,1,2,1,2,631,0
3.8399,-4.341993260476504,6.994729784253921,-0.009111833044455024,0.27728647998407113,0.295358923146999,0.4,0.0,0.28817566047966137,-0.013663140007311248,0.28817566047966137,-0.013663140007311248,0.0479,0.2885325415455275,-0.04974210103613244,1,0.6,1,2,1,2,631,0
3.8599,-4.327665538622438,6.994218073769894,-0.00986372470079194,0.28810087940721907,0.28737875481081804,0.4,0.0,0.3036103333815709,-0.013966245098261637,0.3036103333815709,-0.013966245098261637,0.0187,0.30396428043181845,-0.04826307869443708,1,0.6,1,2,1,2,632,0
3.8803,-4.327665538622438,6.994218073769894,-0.00986372470079194,0.28810087940721907,0.30410295969212114,0.4,0.0,0.3036103333815709,-0.013966245098261637,0.3036103333815709,-0.013966245098261637,0.0391,0.30396428043181845,-0.04826307869443708,1,0.6,1,2,1,2,632,0
3.8999,-4.3126223103853185,6.993683655693287,-0.010624687354942682,0.3035439268841158,0.30523870063342423,0.4,0.0,0.31289241038131144,-0.01359085245953704,0.31289241038131144,-0.01359085245953704,0.0085,0.31321766337490936,-0.04557641021522422,1,0.6,1,2,1,2,633,0
3.9199,-4.3126223103853185,6.993683655693287,-0.010624687354942682,0.3035439268841158,0.3139371431948808,0.4,0.0,0.31289241038131144,-0.01359085245953704,0.31289241038131144,-0.01359085245953704,0.0285,0.31321766337490936,-0.04557641021522422,1,0.6,1,2,1,2,633,0
3.9399,-4.3126223103853185,6.993683655693287,-0.010624687354942682,0.3035439268841158,0.3145475516221823,0.4,0.0,0.31289241038131144,-0.01359085245953704,0.31289241038131144,-0.01359085245953704,0.0486,0.31321766337490936,-0.04557641021522422,1,0.6,1,2,1,2,633,0
3.9599,-4.297059385646683,6.993130589822995,-0.011388589340438796,0.3128084037349267,0.323233107109069,0.4,0.0,0.32842733885007086,-0.013449783791555116,0.32842733885007086,-0.013449783791555116,0.0185,0.328730825293724,-0.04297321524042073,1,0.6,1,2,1,2,634,0
3.9801,-4.297059385646683,6.993130589822995,-0.011388589340438796,0.3128084037349267,0.32384177909488476,0.4,0.0,0.32842733885007086,-0.013449783791555116,0.32842733885007086,-0.013449783791555116,0.0387,0.328730825293724,-0.04297321524042073,1,0.6,1,2,1,2,634,0
3.9999,-4.280808729716502,6.992564548880178,-0.01213863677382423,0.328355924452976,0.33250598065126663,0.4,0.0,0.3391502068910937,-0.012404235347804722,0.3391502068910937,-0.012404235347804722,0.009,0.3394002048569331,-0.03838431961189192,1,0.6,1,2,1,2,635,0
4.0199,-4.280808729716502,6.992564548880178,-0.01213863677382423,0.328355924452976,0.341763335719347,0.4,0.0,0.3391502068910937,-0.012404235347804722,0.3391502068910937,-0.012404235347804722,0.029,0.3394002048569331,-0.03838431961189192,1,0.6,1,2,1,2,635,0
4.04,-4.280808729716502,6.992564548880178,-0.01213863677382423,0.328355924452976,0.3423890818954317,0.4,0.0,0.3391502068910937,-0.012404235347804722,0.3391502068910937,-0.012404235347804722,0.0491,0.3394002048569331,-0.03838431961189192,1,0.6,1,2,1,2,635,0
4.0599,-4.264002277629756,6.9919983624899915,-0.01285131051335298,0.33907303979899817,0.3424856441347466,0.4,0.0,0.3547134726820302,-0.010985874643817204,0.3547134726820302,-0.010985874643817204,0.0188,0.35490098310882184,-0.03250822306393937,1,0.6,1,2,1,2,636,0
4.0801,-4.264002277629756,6.9919983624899915,-0.01285131051335298,0.33907303979899817,0.3511545748990622,0.4,0.0,0.3547134726820302,-0.010985874643817204,0.3547134726820302,-0.010985874643817204,0.039,0.35490098310882184,-0.03250822306393937,1,0.6,1,2,1,2,636,0
4.1,-4.2465266722998765,6.9914502740542845,-0.01348730383469453,0.3546583118589363,0.3603722386728296,0.4,0.0,0.36402339939912315,-0.009129088899155044,0.36402339939912315,-0.009129088899155044,0.0084,0.3641495818359475,-0.02632613394731615,1,0.6,1,2,1,2,637,0
4.12,-4.2465266722998765,6.9914502740542845,-0.01348730383469453,0.3546583118589363,0.36104621805186216,0.4,0.0,0.36402339939912315,-0.009129088899155044,0.36402339939912315,-0.009129088899155044,0.0283,0.3641495818359475,-0.02632613394731615,1,0.6,1,2,1,2,637,0
4.1399,-4.2465266722998765,6.9914502740542845,-0.01348730383469453,0.3546583118589363,0.3697195254598596,0.4,0.0,0.36402339939912315,-0.009129088899155044,0.36402339939912315,-0.009129088899155044,0.0482,0.3641495818359475,-0.02632613394731615,1,0.6,1,2,1,2,637,0
4.1599,-4.228467407066421,6.990922317076588,-0.014046155910044988,0.3639649594344552,0.370376284547259,0.4,0.0,0.3795278805189653,-0.006482212101685073,0.3795278805189653,-0.006482212101685073,0.0186,0.3795889067399187,-0.017931734459262848,1,0.6,1,2,1,2,638,0
4.1801,-4.228467407066421,6.990922317076588,-0.014046155910044988,0.3639649594344552,0.3790621937225568,0.4,0.0,0.3795278805189653,-0.006482212101685073,0.3795278805189653,-0.006482212101685073,0.0388,0.3795889067399187,-0.017931734459262848,1,0.6,1,2,1,2,638,0
4.2,-4.209772117209263,6.990447176792288,-0.014463356330701418,0.3794956208801478,0.37965985155530274,0.4,0.0,0.3902885058922382,-0.003455858892340723,0.3902885058922382,-0.003455858892340723,0.0088,0.39030537396473225,-0.00929708980153024,1,0.6,1,2,1,2,639,0
4.22,-4.209772117209263,6.990447176792288,-0.014463356330701418,0.3794956208801478,0.38836769290444423,0.4,0.0,0.3902885058922382,-0.003455858892340723,0.3902885058922382,-0.003455858892340723,0.0289,0.39030537396473225,-0.00929708980153024,1,0.6,1,2,1,2,639,0
4.2399,-4.209772117209263,6.990447176792288,-0.014463356330701418,0.3794956208801478,0.3975995855228223,0.4,0.0,0.3902885058922382,-0.003455858892340723,0.3902885058922382,-0.003455858892340723,0.0487,0.39030537396473225,-0.00929708980153024,1,0.6,1,2,1,2,639,0
4.2599,-4.190456707897863,6.9900237897366235,-0.014745827223214351,0.3902648906720271,0.3982439927143176,0.4,0.0,0.4,0.0,0.4,0.0,0.0191,0.4,0.0,1,0.6,1,2,1,2,640,0
4.2801,-4.190456707897863,6.9900237897366235,-0.014745827223214351,0.3902648906720271,0.3982867337008124,0.4,0.0,0.4,0.0,0.4,0.0,0.0393,0.4,0.0,1,0.6,1,2,1,2,640,0
4.3,-4.170657245385545,6.9896710685063415,-0.014864719654006677,0.3999944897955444,0.3982832541173453,0.4,0.0,0.4,0.0,0.4,0.0,0.0084,0.4,0.0,1,0.6,1,2,1,2,641,0
4.3199,-4.170657245385545,6.9896710685063415,-0.014864719654006677,0.3999944897955444,0.4069141201729558,0.4,0.0,0.4,0.0,0.4,0.0,0.0283,0.4,0.0,1,0.6,1,2,1,2,641,0
4.3398,-4.170657245385545,6.9896710685063415,-0.014864719654006677,0.3999944897955444,0.39885920626244015,0.4,0.0,0.4,0.0,0.4,0.0,0.0482,0.4,0.0,1,0.6,1,2,1,2,641,0
4.3599,-4.15066047105777,6.98932359158066,-0.014963222150331008,0.39999472277501724,0.4069407962529783,0.4,0.0,0.4,0.0,0.4,0.0,0.0188,0.4,0.0,1,0.6,1,2,1,2,642,0
4.3802,-4.15066047105777,6.98932359158066,-0.014963222150331008,0.39999472277501724,0.3988485586909214,0.4,0.0,0.4,0.0,0.4,0.0,0.0391,0.4,0.0,1,0.6,1,2,1,2,642,0
4.3999,-4.130663705539979,6.988975140727467,-0.015059770044644434,0.3999949179622451,0.40692775817464516,0.4,0.0,0.4,0.0,0.4,0.0,0.008,0.4,0.0,1,0.6,1,2,1,2,643,0
4.4199,-4.130663705539979,6.988975140727467,-0.015059770044644434,0.3999949179622451,0.3988355128771267,0.4,0.0,0.4,0.0,0.4,0.0,0.0281,0.4,0.0,1,0.6,1,2,1,2,643,0
4.4399,-4.130663705539979,6.988975140727467,-0.015059770044644434,0.3999949179622451,0.40691486440841457,0.4,0.0,0.4,0.0,0.4,0.0,0.048,0.4,0.0,1,0.6,1,2,1,2,643,0
4.4599,-4.11066694885896,6.988625735295528,-0.015154402054909602,0.3999951185992267,0.39882278097307783,0.4,0.0,0.4,0.0,0.4,0.0,0.0192,0.4,0.0,1,0.6,1,2,1,2,644,0
4.4802,-4.11066694885896,6.988625735295528,-0.015154402054909602,0.3999951185992267,0.40690229231011066,0.4,0.0,0.4,0.0,0.4,0.0,0.0395,0.4,0.0,1,0.6,1,2,1,2,644,0
4.5,-4.090670201033172,6.988275394245911,-0.015247156141956,0.3999953178693853,0.3988103674583206,0.4,0.0,0.4,0.0,0.4,0.0,0.0083,0.4,0.0,1,0.6,1,2,1,2,645,0
4.5199,-4.090670201033172,6.988275394245911,-0.015247156141956,0.3999953178693853,0.40689003465661844,0.4,0.0,0.4,0.0,0.4,0.0,0.0282,0.4,0.0,1,0.6,1,2,1,2,645,0
4.5399,-4.090670201033172,6.988275394245911,-0.015247156141956,0.3999953178693853,0.39879826440729005,0.4,0.0,0.4,0.0,0.4,0.0,0.0482,0.4,0.0,1,0.6,1,2,1,2,645,0
4.5599,-4.070673462073618,6.987924136191262,-0.015338069462232155,0.3999954969880498,0.39824066678723136,0.4,0.0,0.4,0.0,0.4,0.0,0.0188,0.4,0.0,1,0.6,1,2,1,2,646,0
4.5802,-4.070673462073618,6.987924136191262,-0.015338069462232155,0.3999954969880498,0.40683469203871686,0.4,0.0,0.4,0.0,0.4,0.0,0.0392,0.4,0.0,1,0.6,1,2,1,2,646,0
4.6,-4.050676731983679,6.987571979430331,-0.015427178333600773,0.39999567535470887,0.3987782297311334,0.4,0.0,0.4,0.0,0.4,0.0,0.0091,0.4,0.0,1,0.6,1,2,1,2,647,0
4.6199,-4.050676731983679,6.987571979430331,-0.015427178333600773,0.39999567535470887,0.4068606624007251,0.4,0.0,0.4,0.0,0.4,0.0,0.029,0.4,0.0,1,0.6,1,2,1,2,647,0
4.6399,-4.050676731983679,6.987571979430331,-0.015427178333600773,0.39999567535470887,0.3987694237198961,0.4,0.0,0.4,0.0,0.4,0.0,0.0491,0.4,0.0,1,0.6,1,2,1,2,647,0
4.6599,-4.030680010763782,6.987218941859025,-0.015514518429944701,0.39999584840642577,0.4068496159971721,0.4,0.0,0.4,0.0,0.4,0.0,0.0186,0.4,0.0,1,0.6,1,2,1,2,648,0
4.6802,-4.030680010763782,6.987218941859025,-0.015514518429944701,0.39999584840642577,0.398758356166356,0.4,0.0,0.4,0.0,0.4,0.0,0.039,0.4,0.0,1,0.6,1,2,1,2,648,0
4.7,-4.010683298404631,6.9868650410649344,-0.015600124815309306,0.3999960117331808,0.40683867645871935,0.4,0.0,0.4,0.0,0.4,0.0,0.0088,0.4,0.0,1,0.6,1,2,1,2,649,0
4.7199,-4.010683298404631,6.9868650410649344,-0.015600124815309306,0.3999960117331808,0.3987475537915578,0.4,0.0,0.4,0.0,0.4,0.0,0.0287,0.4,0.0,1,0.6,1,2,1,2,649,0
4.7399,-4.010683298404631,6.9868650410649344,-0.015600124815309306,0.3999960117331808,0.40682800966641397,0.4,0.0,0.4,0.0,0.4,0.0,0.0487,0.4,0.0,1,0.6,1,2,1,2,649,0
4.7599,-3.9906865948908266,6.986510294250248,-0.015684031787496788,0.3999961680659968,0.398737021455647,0.4,0.0,0.4,0.0,0.4,0.0,0.0192,0.4,0.0,1,0.6,1,2,1,2,650,0
4.7801,-3.9906865948908266,6.986510294250248,-0.015684031787496788,0.3999961680659968,0.3981801944811815,0.4,0.0,0.4,0.0,0.4,0.0,0.0395,0.4,0.0,1,0.6,1,2,1,2,650,0
4.8001,-3.9706899001994844,6.986154718272971,-0.015766272961874696,0.39999632008664077,0.40677497891512643,0.4,0.0,0.4,0.0,0.4,0.0,0.0088,0.4,0.0,1,0.6,1,2,1,2,651,0
4.8199,-3.9706899001994844,6.986154718272971,-0.015766272961874696,0.39999632008664077,0.3987192693772728,0.4,0.0,0.4,0.0,0.4,0.0,0.0286,0.4,0.0,1,0.6,1,2,1,2,651,0
4.8398,-3.9706899001994844,6.986154718272971,-0.015766272961874696,0.39999632008664077,0.4068024423474162,0.4,0.0,0.4,0.0,0.4,0.0,0.0485,0.4,0.0,1,0.6,1,2,1,2,651,0
4.8598,-3.9506932147685605,6.985798300368591,-0.01584682803343801,0.3999964606180585,0.3987119375501525,0.4,0.0,0.4,0.0,0.4,0.0,0.0185,0.4,0.0,1,0.6,1,2,1,2,652,0
4.8802,-3.9506932147685605,6.985798300368591,-0.01584682803343801,0.3999964606180585,0.4067928516224002,0.4,0.0,0.4,0.0,0.4,0.0,0.0388,0.4,0.0,1,0.6,1,2,1,2,652,0
4.8999,-3.930696537741916,6.9854411090364055,-0.01592582441973961,0.3999965996508491,0.3987023072598335,0.4,0.0,0.4,0.0,0.4,0.0,0.0084,0.4,0.0,1,0.6,1,2,1,2,653,0
4.9199,-3.930696537741916,6.9854411090364055,-0.01592582441973961,0.3999965996508491,0.4067833313052183,0.4,0.0,0.4,0.0,0.4,0.0,0.0284,0.4,0.0,1,0.6,1,2,1,2,653,0
4.9399,-3.930696537741916,6.9854411090364055,-0.01592582441973961,0.3999965996508491,0.3986929061561674,0.4,0.0,0.4,0.0,0.4,0.0,0.0483,0.4,0.0,1,0.6,1,2,1,2,653,0
4.9599,-3.9106998692816464,6.985083147384592,-0.016003270566813985,0.3999967355490888,0.40677404819439505,0.4,0.0,0.4,0.0,0.4,0.0,0.0187,0.4,0.0,1,0.6,1,2,1,2,654,0
4.9801,-3.9106998692816464,6.985083147384592,-0.016003270566813985,0.3999967355490888,0.3986837400048408,0.4,0.0,0.4,0.0,0.4,0.0,0.0389,0.4,0.0,1,0.6,1,2,1,2,654,0
4.9999,-3.8907032095067318,6.984724420673259,-0.01607917877731909,0.39999686587320626,0.4067649971381561,0.4,0.0,0.4,0.0,0.4,0.0,0.0089,0.4,0.0,1,0.6,1,2,1,2,655,0
5.0199,-3.8907032095067318,6.984724420673259,-0.01607917877731909,0.39999686587320626,0.39867480297840496,0.4,0.0,0.4,0.0,0.4,0.0,0.0288,0.4,0.0,1,0.6,1,2,1,2,655,0
5.0399,-3.8907032095067318,6.984724420673259,-0.01607917877731909,0.39999686587320626,0.39811875871313623,0.4,0.0,0.4,0.0,0.4,0.0,0.0488,0.4,0.0,1,0.6,1,2,1,2,655,0
5.0598,-3.8707065583684432,6.984364944154904,-0.016153579469423897,0.39999698850657683,0.4067143144695572,0.4,0.0,0.4,0.0,0.4,0.0,0.0191,0.4,0.0,1,0.6,1,2,1,2,656,0
5.0802,-3.8707065583684432,6.984364944154904,-0.016153579469423897,0.39999698850657683,0.3986606802424496,0.4,0.0,0.4,0.0,0.4,0.0,0.0394,0.4,0.0,1,0.6,1,2,1,2,656,0
5.0999,-3.850709915813839,6.9840047327806385,-0.016226502458868725,0.39999710370926717,0.40674472525656136,0.4,0.0,0.4,0.0,0.4,0.0,0.0085,0.4,0.0,1,0.6,1,2,1,2,657,0
5.1199,-3.850709915813839,6.9840047327806385,-0.016226502458868725,0.39999710370926717,0.3986549433239236,0.4,0.0,0.4,0.0,0.4,0.0,0.0285,0.4,0.0,1,0.6,1,2,1,2,657,0
5.14,-3.850709915813839,6.9840047327806385,-0.016226502458868725,0.39999710370926717,0.4067366196635078,0.4,0.0,0.4,0.0,0.4,0.0,0.0486,0.4,0.0,1,0.6,1,2,1,2,657,0
5.16,-3.8307132817860823,6.983643801206365,-0.016297976970655163,0.3999972188811658,0.3986467732748635,0.4,0.0,0.4,0.0,0.4,0.0,0.0184,0.4,0.0,1,0.6,1,2,1,2,658,0
5.1805,-3.8307132817860823,6.983643801206365,-0.016297976970655163,0.3999972188811658,0.4067285408412639,0.4,0.0,0.4,0.0,0.4,0.0,0.0389,0.4,0.0,1,0.6,1,2,1,2,658,0
5.1999,-3.81071665622474,6.983282163798855,-0.01636803165057136,0.39999732950399275,0.3986387954274161,0.4,0.0,0.4,0.0,0.4,0.0,0.0084,0.4,0.0,1,0.6,1,2,1,2,659,0
5.22,-3.81071665622474,6.983282163798855,-0.01636803165057136,0.39999732950399275,0.4067206631208706,0.4,0.0,0.4,0.0,0.4,0.0,0.0284,0.4,0.0,1,0.6,1,2,1,2,659,0
5.2401,-3.81071665622474,6.983282163798855,-0.01636803165057136,0.39999732950399275,0.3986310169142532,0.4,0.0,0.4,0.0,0.4,0.0,0.0485,0.4,0.0,1,0.6,1,2,1,2,659,0
5.2599,-3.7907200390660587,6.9829198346416685,-0.01643669457648545,0.399997433437447,0.40671298228604175,0.4,0.0,0.4,0.0,0.4,0.0,0.0191,0.4,0.0,1,0.6,1,2,1,2,660,0
5.2804,-3.7907200390660587,6.9829198346416685,-0.01643669457648545,0.399997433437447,0.39862343280546214,0.4,0.0,0.4,0.0,0.4,0.0,0.0396,0.4,0.0,1,0.6,1,2,1,2,660,0
5.2999,-3.7707234302432666,6.982556827540933,-0.01650399326948522,0.39999753568373336,0.398068050371963,0.4,0.0,0.4,0.0,0.4,0.0,0.0085,0.4,0.0,1,0.6,1,2,1,2,661,0
5.3199,-3.7707234302432666,6.982556827540933,-0.01650399326948522,0.39999753568373336,0.4066642908065955,0.4,0.0,0.4,0.0,0.4,0.0,0.0285,0.4,0.0,1,0.6,1,2,1,2,661,0
5.3399,-3.7707234302432666,6.982556827540933,-0.01650399326948522,0.39999753568373336,0.3986099652886204,0.4,0.0,0.4,0.0,0.4,0.0,0.0485,0.4,0.0,1,0.6,1,2,1,2,661,0
