t_sim,gt_x,gt_y,gt_yaw,amcl_x,amcl_y,amcl_yaw,cmd_v,cmd_w,steer,traction,refusals,leg
165.918,-3.739819,7.157353,0.789970,2.257222,12.629669,0.775564,0.000000,0.000000,0.133680,0.000000,11,approach2
166.018,-3.739837,7.157332,0.789967,2.257222,12.629669,0.775268,0.000000,0.000000,0.133680,0.000000,11,approach2
166.118,-3.739855,7.157313,0.789964,2.257222,12.629669,0.775086,0.000000,0.000000,0.133680,0.000000,11,approach2
166.218,-3.739871,7.157295,0.789961,2.257221,12.629668,0.774805,0.000000,0.000000,0.133680,0.000000,11,approach2
166.318,-3.739888,7.157276,0.789959,2.257225,12.629671,0.774693,0.000000,0.000000,0.133680,0.000000,11,approach2
166.418,-3.739904,7.157258,0.789956,2.257225,12.629672,0.774429,0.000000,0.000000,0.133680,0.000000,11,approach2
166.518,-3.739919,7.157241,0.789953,2.257224,12.629671,0.774220,0.000000,0.000000,0.133680,0.000000,11,approach2
166.618,-3.739934,7.157224,0.789951,2.257228,12.629674,0.774077,0.000000,0.000000,0.133680,0.000000,11,approach2
166.718,-3.739948,7.157208,0.789949,2.257229,12.629676,0.773949,0.000000,0.000000,0.133680,0.000000,11,approach2
166.818,-3.739963,7.157191,0.789946,2.257228,12.629674,0.773787,0.000000,0.000000,0.133680,0.000000,11,approach2
166.918,-3.739976,7.157176,0.789944,2.257231,12.629677,0.773742,0.000000,0.000000,0.133680,0.000000,11,approach2
167.018,-3.739990,7.157160,0.789941,2.257234,12.629680,0.773719,0.000000,0.000000,0.133680,0.000000,11,approach2
167.118,-3.740003,7.157146,0.789939,2.257233,12.629679,0.773472,0.000000,0.000000,0.133680,0.000000,11,approach2
167.218,-3.740016,7.157130,0.789937,2.257234,12.629680,0.773313,0.000000,0.000000,0.133680,0.000000,11,approach2
167.318,-3.740029,7.157117,0.789935,2.257237,12.629683,0.773313,0.000000,0.000000,0.133680,0.000000,11,approach2
167.418,-3.740041,7.157103,0.789933,2.257239,12.629684,0.773225,0.000000,0.000000,0.133680,0.000000,11,approach2
167.518,-3.740053,7.157090,0.789931,2.257238,12.629684,0.772966,0.000000,0.000000,0.133680,0.000000,11,approach2
167.618,-3.740065,7.157076,0.789929,2.257240,12.629686,0.772966,0.000000,0.000000,0.133680,0.000000,11,approach2
167.718,-3.740075,7.157064,0.789927,2.257243,12.629688,0.772966,0.000000,0.000000,0.133680,0.000000,11,approach2
167.818,-3.740087,7.157051,0.789925,2.257244,12.629689,0.772911,0.000000,0.000000,0.133680,0.000000,11,approach2
167.918,-3.740098,7.157039,0.789923,2.257244,12.629689,0.772794,0.000000,0.000000,0.133680,0.000000,11,approach2
168.018,-3.740108,7.157027,0.789921,2.257245,12.629691,0.772794,0.000000,0.000000,0.133680,0.000000,11,approach2
168.118,-3.740118,7.157016,0.789919,2.257247,12.629692,0.772794,0.000000,0.000000,0.133680,0.000000,11,approach2
168.218,-3.740128,7.157004,0.789918,2.257248,12.629693,0.772794,0.000000,0.000000,0.133680,0.000000,11,approach2
168.318,-3.740137,7.156994,0.789916,2.257249,12.629694,0.772748,0.000000,0.000000,0.133680,0.000000,11,approach2
168.418,-3.740147,7.156983,0.789914,2.257250,12.629695,0.772748,0.000000,0.000000,0.133680,0.000000,11,approach2
168.518,-3.740156,7.156973,0.789913,2.257250,12.629696,0.772748,0.000000,0.000000,0.133680,0.000000,11,approach2
168.618,-3.740164,7.156963,0.789911,2.257251,12.629696,0.772748,0.000000,0.000000,0.133680,0.000000,11,approach2
168.718,-3.740173,7.156954,0.789910,2.257252,12.629697,0.772748,0.000000,0.000000,0.133680,0.000000,11,approach2
168.818,-3.740182,7.156943,0.789908,2.257253,12.629697,0.772748,0.000000,0.000000,0.133680,0.000000,11,approach2
168.918,-3.740190,7.156934,0.789907,2.257253,12.629698,0.772748,0.000000,0.000000,0.133680,0.000000,11,approach2
169.018,-3.740197,7.156926,0.789905,2.257253,12.629698,0.772748,0.000000,0.000000,0.133680,0.000000,11,approach2
169.118,-3.740206,7.156916,0.789904,2.257254,12.629699,0.772748,0.000000,0.000000,0.133680,0.000000,11,approach2
169.218,-3.740213,7.156908,0.789902,2.257254,12.629699,0.772748,0.000000,0.000000,0.133680,0.000000,11,approach2
169.318,-3.740220,7.156900,0.789901,2.257255,12.629699,0.772748,0.000000,0.000000,0.133680,0.000000,11,approach2
169.418,-3.740227,7.156892,0.789900,2.257255,12.629700,0.772748,0.000000,0.000000,0.133680,0.000000,11,approach2
169.518,-3.740234,7.156884,0.789899,2.257255,12.629700,0.772748,0.000000,0.000000,0.133680,0.000000,11,approach2
169.618,-3.740241,7.156876,0.789897,2.257255,12.629700,0.772748,0.000000,0.000000,0.133680,0.000000,11,approach2
169.718,-3.740247,7.156869,0.789896,2.257256,12.629700,0.772748,0.000000,0.000000,0.133680,0.000000,11,approach2
169.818,-3.740254,7.156861,0.789895,2.257256,12.629700,0.772748,0.000000,0.000000,0.133680,0.000000,11,approach2
169.918,-3.740260,7.156854,0.789894,2.257256,12.629701,0.772748,0.000000,0.000000,0.133680,0.000000,11,approach2
170.018,-3.740266,7.156848,0.789893,2.257256,12.629701,0.772748,0.000000,0.000000,0.133680,0.000000,11,approach2
170.118,-3.740272,7.156841,0.789892,2.257256,12.629701,0.772748,0.000000,0.000000,0.133680,0.000000,11,approach2
170.218,-3.740278,7.156834,0.789890,2.257256,12.629701,0.772748,0.000000,0.000000,0.133680,0.000000,11,approach2
170.318,-3.740283,7.156828,0.789889,2.257256,12.629701,0.772748,0.000000,0.000000,0.133680,0.000000,11,approach2
170.418,-3.740288,7.156822,0.789889,2.257256,12.629701,0.772748,0.000000,0.000000,0.133680,0.000000,11,approach2
170.518,-3.740294,7.156816,0.789887,2.257256,12.629701,0.772748,0.000000,0.000000,0.133680,0.000000,11,approach2
170.618,-3.740300,7.156809,0.789886,2.257256,12.629701,0.772748,0.000000,0.000000,0.133680,0.000000,11,approach2
170.718,-3.740304,7.156804,0.789886,2.257257,12.629701,0.772748,0.000000,0.000000,0.133680,0.000000,11,approach2
