t_sim,gt_x,gt_y,gt_yaw,cmd_v,cmd_w,steer,traction,refusals
12.556,-2.000000,-7.000000,-0.000000,0.300000,0.000000,nan,nan,0
12.576,-2.000000,-7.000000,-0.000000,0.300000,0.000000,0.000000,0.300000,0
12.596,-2.000000,-7.000000,-0.000000,0.300000,0.000000,0.000000,0.300000,0
12.616,-1.996738,-7.000003,-0.000005,0.300000,0.000000,0.000000,0.300000,0
12.636,-1.996738,-7.000003,-0.000005,0.300000,0.000000,0.000000,0.300000,0
12.656,-1.984849,-7.000013,-0.000026,0.300000,0.000000,0.000000,0.300000,0
12.676,-1.984849,-7.000013,-0.000026,0.300000,0.000000,0.000000,0.300000,0
12.698,-1.984849,-7.000013,-0.000026,0.300000,0.000000,0.000000,0.300000,0
12.720,-1.969849,-7.000027,-0.000053,0.300000,0.000000,0.000000,0.300000,0
12.740,-1.969849,-7.000027,-0.000053,0.300000,0.000000,0.000000,0.300000,0
12.762,-1.954849,-7.000041,-0.000079,0.300000,0.000000,0.000000,0.300000,0
12.782,-1.954849,-7.000041,-0.000079,0.300000,0.000000,0.000000,0.300000,0
12.802,-1.939849,-7.000055,-0.000104,0.300000,0.000000,0.000000,0.300000,0
12.824,-1.939849,-7.000055,-0.000104,0.300000,0.000000,0.000000,0.300000,0
12.846,-1.939849,-7.000055,-0.000104,0.300000,0.000000,0.000000,0.300000,0
12.866,-1.924849,-7.000070,-0.000129,0.300000,0.000000,0.000000,0.300000,0
12.886,-1.924849,-7.000070,-0.000129,0.300000,0.000000,0.000000,0.300000,0
12.906,-1.924849,-7.000070,-0.000129,0.300000,0.000000,0.000000,0.300000,0
13.246,-1.909849,-7.000084,-0.000154,0.300000,0.000000,0.000000,0.300000,0
13.266,-1.804849,-7.000191,-0.000318,0.300000,0.000000,0.000000,0.300000,0
13.286,-1.804849,-7.000191,-0.000318,0.300000,0.000000,0.000000,0.300000,0
13.306,-1.789849,-7.000207,-0.000341,0.300000,0.000000,0.000000,0.300000,0
13.326,-1.789849,-7.000207,-0.000341,0.300000,0.000000,0.000000,0.300000,0
13.346,-1.789849,-7.000207,-0.000341,0.300000,0.000000,0.000000,0.300000,0
13.366,-1.774849,-7.000223,-0.000362,0.300000,0.000000,0.000000,0.300000,0
13.386,-1.774849,-7.000223,-0.000362,0.300000,0.000000,0.000000,0.300000,0
13.406,-1.759849,-7.000240,-0.000384,0.300000,0.000000,0.000000,0.300000,0
13.428,-1.759849,-7.000240,-0.000384,0.300000,0.000000,0.000000,0.300000,0
13.448,-1.759849,-7.000240,-0.000384,0.300000,0.000000,0.000000,0.300000,0
13.468,-1.744849,-7.000256,-0.000405,0.300000,0.000000,0.000000,0.300000,0
13.490,-1.744849,-7.000256,-0.000405,0.300000,0.000000,0.000000,0.300000,0
13.510,-1.729849,-7.000273,-0.000426,0.300000,0.000000,0.000000,0.300000,0
13.530,-1.729849,-7.000273,-0.000426,0.300000,0.000000,0.000000,0.300000,0
13.550,-1.729849,-7.000273,-0.000426,0.300000,0.000000,0.000000,0.300000,0
13.570,-1.714849,-7.000290,-0.000447,0.300000,0.000000,0.000000,0.300000,0
13.590,-1.714849,-7.000290,-0.000447,0.300000,0.000000,0.000000,0.300000,0
13.610,-1.699849,-7.000307,-0.000467,0.300000,0.000000,0.000000,0.300000,0
13.630,-1.699849,-7.000307,-0.000467,0.300000,0.000000,0.000000,0.300000,0
13.652,-1.699849,-7.000307,-0.000467,0.300000,0.000000,0.000000,0.300000,0
13.674,-1.684849,-7.000324,-0.000487,0.300000,0.000000,0.000000,0.300000,0
13.694,-1.684849,-7.000324,-0.000487,0.300000,0.000000,0.000000,0.300000,0
13.714,-1.669849,-7.000341,-0.000507,0.300000,0.000000,0.000000,0.300000,0
13.734,-1.669849,-7.000341,-0.000507,0.300000,0.000000,0.000000,0.300000,0
13.754,-1.654849,-7.000359,-0.000526,0.300000,0.000000,0.000000,0.300000,0
13.774,-1.654849,-7.000359,-0.000526,0.300000,0.000000,0.000000,0.300000,0
13.794,-1.654849,-7.000359,-0.000526,0.300000,0.000000,0.000000,0.300000,0
13.814,-1.639849,-7.000376,-0.000545,0.300000,0.000000,0.000000,0.300000,0
13.834,-1.639849,-7.000376,-0.000545,0.300000,0.000000,0.000000,0.300000,0
13.854,-1.624849,-7.000394,-0.000564,0.300000,0.000000,0.000000,0.300000,0
13.874,-1.624849,-7.000394,-0.000564,0.300000,0.000000,0.000000,0.300000,0
13.894,-1.624849,-7.000394,-0.000564,0.300000,0.000000,0.000000,0.300000,0
13.914,-1.609849,-7.000412,-0.000583,0.300000,0.000000,0.000000,0.300000,0
13.934,-1.609849,-7.000412,-0.000583,0.300000,0.000000,0.000000,0.300000,0
13.954,-1.594849,-7.000430,-0.000601,0.300000,0.000000,0.000000,0.300000,0
13.974,-1.594849,-7.000430,-0.000601,0.300000,0.000000,0.000000,0.300000,0
13.996,-1.594849,-7.000430,-0.000601,0.300000,0.000000,0.000000,0.300000,0
14.016,-1.579849,-7.000448,-0.000619,0.300000,0.000000,0.000000,0.300000,0
14.038,-1.579849,-7.000448,-0.000619,0.300000,0.000000,0.000000,0.300000,0
14.058,-1.564849,-7.000466,-0.000637,0.300000,0.000000,0.000000,0.300000,0
14.078,-1.564849,-7.000466,-0.000637,0.300000,0.000000,0.000000,0.300000,0
14.098,-1.564849,-7.000466,-0.000637,0.300000,0.000000,0.000000,0.300000,0
14.118,-1.549849,-7.000485,-0.000655,0.300000,0.000000,0.000000,0.300000,0
14.138,-1.549849,-7.000485,-0.000655,0.300000,0.000000,0.000000,0.300000,0
14.160,-1.534849,-7.000503,-0.000672,0.300000,0.000000,0.000000,0.300000,0
14.180,-1.534849,-7.000503,-0.000672,0.300000,0.000000,0.000000,0.300000,0
14.200,-1.534849,-7.000503,-0.000672,0.300000,0.000000,0.000000,0.300000,0
14.220,-1.519849,-7.000522,-0.000689,0.300000,0.000000,0.000000,0.300000,0
14.240,-1.519849,-7.000522,-0.000689,0.300000,0.000000,0.000000,0.300000,0
14.260,-1.504849,-7.000541,-0.000706,0.300000,0.000000,0.000000,0.300000,0
14.280,-1.504849,-7.000541,-0.000706,0.300000,0.000000,0.000000,0.300000,0
14.300,-1.504849,-7.000541,-0.000706,0.300000,0.000000,0.000000,0.300000,0
14.322,-1.489849,-7.000560,-0.000722,0.300000,0.000000,0.000000,0.300000,0
14.342,-1.489849,-7.000560,-0.000722,0.300000,0.000000,0.000000,0.300000,0
14.362,-1.474849,-7.000579,-0.000739,0.300000,0.000000,0.000000,0.300000,0
14.382,-1.474849,-7.000579,-0.000739,0.300000,0.000000,0.000000,0.300000,0
14.404,-1.474849,-7.000579,-0.000739,0.300000,0.000000,0.000000,0.300000,0
14.426,-1.459850,-7.000599,-0.000755,0.300000,0.000000,0.000000,0.300000,0
14.446,-1.459850,-7.000599,-0.000755,0.300000,0.000000,0.000000,0.300000,0
14.466,-1.444850,-7.000618,-0.000771,0.300000,0.000000,0.000000,0.300000,0
14.486,-1.444850,-7.000618,-0.000771,0.300000,0.000000,0.000000,0.300000,0
14.506,-1.429850,-7.000637,-0.000786,0.300000,0.000000,0.000000,0.300000,0
14.526,-1.429850,-7.000637,-0.000786,0.300000,0.000000,0.000000,0.300000,0
14.546,-1.429850,-7.000637,-0.000786,0.300000,0.000000,0.000000,0.300000,0
14.566,-1.414850,-7.000657,-0.000802,0.300000,0.000000,0.000000,0.300000,0
14.586,-1.414850,-7.000657,-0.000802,0.300000,0.000000,0.000000,0.300000,0
14.608,-1.399850,-7.000677,-0.000817,0.300000,0.000000,0.000000,0.300000,0
14.628,-1.399850,-7.000677,-0.000817,0.300000,0.000000,0.000000,0.300000,0
14.648,-1.399850,-7.000677,-0.000817,0.300000,0.000000,0.000000,0.300000,0
14.668,-1.384850,-7.000697,-0.000832,0.300000,0.000000,0.000000,0.300000,0
14.688,-1.384850,-7.000697,-0.000832,0.300000,0.000000,0.000000,0.300000,0
14.708,-1.369850,-7.000717,-0.000847,0.300000,0.000000,0.000000,0.300000,0
14.730,-1.369850,-7.000717,-0.000847,0.300000,0.000000,0.000000,0.300000,0
14.750,-1.369850,-7.000717,-0.000847,0.300000,0.000000,0.000000,0.300000,0
14.770,-1.354850,-7.000737,-0.000861,0.300000,0.000000,0.000000,0.300000,0
14.790,-1.354850,-7.000737,-0.000861,0.300000,0.000000,0.000000,0.300000,0
14.810,-1.339850,-7.000757,-0.000876,0.300000,0.000000,0.000000,0.300000,0
14.830,-1.339850,-7.000757,-0.000876,0.300000,0.000000,0.000000,0.300000,0
14.850,-1.339850,-7.000757,-0.000876,0.300000,0.000000,0.000000,0.300000,0
14.874,-1.324850,-7.000777,-0.000890,0.300000,0.000000,0.000000,0.300000,0
14.894,-1.324850,-7.000777,-0.000890,0.300000,0.000000,0.000000,0.300000,0
14.914,-1.309850,-7.000798,-0.000904,0.300000,0.000000,0.000000,0.300000,0
14.934,-1.309850,-7.000798,-0.000904,0.300000,0.000000,0.000000,0.300000,0
14.954,-1.294850,-7.000818,-0.000918,0.300000,0.000000,0.000000,0.300000,0
14.974,-1.294850,-7.000818,-0.000918,0.300000,0.000000,0.000000,0.300000,0
14.994,-1.294850,-7.000818,-0.000918,0.300000,0.000000,0.000000,0.300000,0
15.014,-1.279850,-7.000839,-0.000931,0.300000,0.000000,0.000000,0.300000,0
15.034,-1.279850,-7.000839,-0.000931,0.300000,0.000000,0.000000,0.300000,0
15.054,-1.264850,-7.000860,-0.000945,0.300000,0.000000,0.000000,0.300000,0
15.076,-1.264850,-7.000860,-0.000945,0.300000,0.000000,0.000000,0.300000,0
15.096,-1.264850,-7.000860,-0.000945,0.300000,0.000000,0.000000,0.300000,0
15.118,-1.249850,-7.000880,-0.000958,0.300000,0.000000,0.000000,0.300000,0
15.140,-1.249850,-7.000880,-0.000958,0.300000,0.000000,0.000000,0.300000,0
15.162,-1.234850,-7.000901,-0.000971,0.300000,0.000000,0.000000,0.300000,0
15.182,-1.234850,-7.000901,-0.000971,0.300000,0.000000,0.000000,0.300000,0
15.204,-1.219850,-7.000922,-0.000984,0.300000,0.000000,0.000000,0.300000,0
15.224,-1.219850,-7.000922,-0.000984,0.300000,0.000000,0.000000,0.300000,0
15.244,-1.219850,-7.000922,-0.000984,0.300000,0.000000,0.000000,0.300000,0
15.266,-1.204850,-7.000944,-0.000996,0.300000,0.000000,0.000000,0.300000,0
15.286,-1.204850,-7.000944,-0.000996,0.300000,0.000000,0.000000,0.300000,0
15.306,-1.189850,-7.000965,-0.001009,0.300000,0.000000,0.000000,0.300000,0
15.326,-1.189850,-7.000965,-0.001009,0.300000,0.000000,0.000000,0.300000,0
15.346,-1.189850,-7.000965,-0.001009,0.300000,0.000000,0.000000,0.300000,0
15.366,-1.174850,-7.000986,-0.001021,0.300000,0.000000,0.000000,0.300000,0
15.386,-1.174850,-7.000986,-0.001021,0.300000,0.000000,0.000000,0.300000,0
15.406,-1.159850,-7.001008,-0.001033,0.300000,0.000000,0.000000,0.300000,0
15.426,-1.159850,-7.001008,-0.001033,0.300000,0.000000,0.000000,0.300000,0
15.446,-1.159850,-7.001008,-0.001033,0.300000,0.000000,0.000000,0.300000,0
15.466,-1.144850,-7.001029,-0.001045,0.300000,0.000000,0.000000,0.300000,0
15.486,-1.144850,-7.001029,-0.001045,0.300000,0.000000,0.000000,0.300000,0
15.508,-1.129850,-7.001051,-0.001057,0.300000,0.000000,0.000000,0.300000,0
15.528,-1.129850,-7.001051,-0.001057,0.300000,0.000000,0.000000,0.300000,0
15.548,-1.129850,-7.001051,-0.001057,0.300000,0.000000,0.000000,0.300000,0
15.568,-1.114850,-7.001072,-0.001068,0.300000,0.000000,0.000000,0.300000,0
15.590,-1.114850,-7.001072,-0.001068,0.300000,0.000000,0.000000,0.300000,0
15.610,-1.099850,-7.001094,-0.001080,0.300000,0.000000,0.000000,0.300000,0
15.630,-1.099850,-7.001094,-0.001080,0.300000,0.000000,0.000000,0.300000,0
15.652,-1.099850,-7.001094,-0.001080,0.300000,0.000000,0.000000,0.300000,0
15.672,-1.084850,-7.001116,-0.001091,0.300000,0.000000,0.000000,0.300000,0
15.692,-1.084850,-7.001116,-0.001091,0.300000,0.000000,0.000000,0.300000,0
15.712,-1.069850,-7.001138,-0.001102,0.300000,0.000000,0.000000,0.300000,0
15.732,-1.069850,-7.001138,-0.001102,0.300000,0.000000,0.000000,0.300000,0
15.758,-1.069850,-7.001138,-0.001102,0.300000,0.000000,0.000000,0.300000,0
15.778,-1.054850,-7.001160,-0.001113,0.300000,0.000000,0.000000,0.300000,0
15.798,-1.054850,-7.001160,-0.001113,0.300000,0.000000,0.000000,0.300000,0
15.818,-1.039850,-7.001182,-0.001124,0.300000,0.000000,0.000000,0.300000,0
15.846,-1.039850,-7.001182,-0.001124,0.300000,0.000000,0.000000,0.300000,0
15.866,-1.024850,-7.001205,-0.001134,0.300000,0.000000,0.000000,0.300000,0
15.888,-1.024850,-7.001205,-0.001134,0.300000,0.000000,0.000000,0.300000,0
15.908,-1.009850,-7.001227,-0.001145,0.300000,0.000000,0.000000,0.300000,0
15.928,-1.009850,-7.001227,-0.001145,0.300000,0.000000,0.000000,0.300000,0
15.948,-1.009850,-7.001227,-0.001145,0.300000,0.000000,0.000000,0.300000,0
15.968,-0.994850,-7.001249,-0.001155,0.300000,0.000000,0.000000,0.300000,0
15.988,-0.994850,-7.001249,-0.001155,0.300000,0.000000,0.000000,0.300000,0
16.008,-0.979850,-7.001272,-0.001165,0.300000,0.000000,0.000000,0.300000,0
16.028,-0.979850,-7.001272,-0.001165,0.300000,0.000000,0.000000,0.300000,0
16.048,-0.979850,-7.001272,-0.001165,0.300000,0.000000,0.000000,0.300000,0
16.068,-0.964850,-7.001294,-0.001175,0.300000,0.000000,0.000000,0.300000,0
16.088,-0.964850,-7.001294,-0.001175,0.300000,0.000000,0.000000,0.300000,0
16.108,-0.949850,-7.001317,-0.001185,0.300000,0.000000,0.000000,0.300000,0
16.130,-0.949850,-7.001317,-0.001185,0.300000,0.000000,0.000000,0.300000,0
16.150,-0.949850,-7.001317,-0.001185,0.300000,0.000000,0.000000,0.300000,0
16.170,-0.934850,-7.001340,-0.001195,0.300000,0.000000,0.000000,0.300000,0
16.190,-0.934850,-7.001340,-0.001195,0.300000,0.000000,0.000000,0.300000,0
16.212,-0.919850,-7.001362,-0.001204,0.300000,0.000000,0.000000,0.300000,0
16.232,-0.919850,-7.001362,-0.001204,0.300000,0.000000,0.000000,0.300000,0
16.252,-0.904850,-7.001385,-0.001214,0.300000,0.000000,0.000000,0.300000,0
16.272,-0.904850,-7.001385,-0.001214,0.300000,0.000000,0.000000,0.300000,0
16.292,-0.904850,-7.001385,-0.001214,0.300000,0.000000,0.000000,0.300000,0
16.312,-0.889850,-7.001408,-0.001223,0.300000,0.000000,0.000000,0.300000,0
16.332,-0.889850,-7.001408,-0.001223,0.300000,0.000000,0.000000,0.300000,0
16.352,-0.889850,-7.001408,-0.001223,0.300000,0.000000,0.000000,0.300000,0
16.372,-0.874850,-7.001431,-0.001232,0.300000,0.000000,0.000000,0.300000,0
16.392,-0.874850,-7.001431,-0.001232,0.300000,0.000000,0.000000,0.300000,0
16.412,-0.859850,-7.001454,-0.001241,0.300000,0.000000,0.000000,0.300000,0
16.432,-0.859850,-7.001454,-0.001241,0.300000,0.000000,0.000000,0.300000,0
16.452,-0.859850,-7.001454,-0.001241,0.300000,0.000000,0.000000,0.300000,0
16.474,-0.844850,-7.001477,-0.001250,0.300000,0.000000,0.000000,0.300000,0
16.494,-0.844850,-7.001477,-0.001250,0.300000,0.000000,0.000000,0.300000,0
16.514,-0.829850,-7.001501,-0.001259,0.300000,0.000000,0.000000,0.300000,0
16.534,-0.829850,-7.001501,-0.001259,0.300000,0.000000,0.000000,0.300000,0
16.554,-0.814850,-7.001524,-0.001267,0.300000,0.000000,0.000000,0.300000,0
16.576,-0.814850,-7.001524,-0.001267,0.300000,0.000000,0.000000,0.300000,0
16.596,-0.814850,-7.001524,-0.001267,0.300000,0.000000,0.000000,0.300000,0
16.616,-0.799850,-7.001547,-0.001276,0.300000,0.000000,0.000000,0.300000,0
16.636,-0.799850,-7.001547,-0.001276,0.300000,0.000000,0.000000,0.300000,0
16.656,-0.784850,-7.001571,-0.001284,0.300000,0.000000,0.000000,0.300000,0
16.676,-0.784850,-7.001571,-0.001284,0.300000,0.000000,0.000000,0.300000,0
16.698,-0.784850,-7.001571,-0.001284,0.300000,0.000000,0.000000,0.300000,0
16.718,-0.769850,-7.001594,-0.001293,0.300000,0.000000,0.000000,0.300000,0
16.738,-0.769850,-7.001594,-0.001293,0.300000,0.000000,0.000000,0.300000,0
16.758,-0.754850,-7.001618,-0.001301,0.300000,0.000000,0.000000,0.300000,0
16.778,-0.754850,-7.001618,-0.001301,0.300000,0.000000,0.000000,0.300000,0
16.798,-0.754850,-7.001618,-0.001301,0.300000,0.000000,0.000000,0.300000,0
16.818,-0.739850,-7.001641,-0.001309,0.300000,0.000000,0.000000,0.300000,0
16.838,-0.739850,-7.001641,-0.001309,0.300000,0.000000,0.000000,0.300000,0
16.860,-0.724850,-7.001665,-0.001317,0.300000,0.000000,0.000000,0.300000,0
16.880,-0.724850,-7.001665,-0.001317,0.300000,0.000000,0.000000,0.300000,0
16.900,-0.724850,-7.001665,-0.001317,0.300000,0.000000,0.000000,0.300000,0
16.920,-0.709851,-7.001688,-0.001325,0.300000,0.000000,0.000000,0.300000,0
16.940,-0.709851,-7.001688,-0.001325,0.300000,0.000000,0.000000,0.300000,0
16.962,-0.694851,-7.001712,-0.001332,0.300000,0.000000,0.000000,0.300000,0
16.982,-0.694851,-7.001712,-0.001332,0.300000,0.000000,0.000000,0.300000,0
17.002,-0.679851,-7.001736,-0.001340,0.300000,0.000000,0.000000,0.300000,0
17.022,-0.679851,-7.001736,-0.001340,0.300000,0.000000,0.000000,0.300000,0
17.042,-0.679851,-7.001736,-0.001340,0.300000,0.000000,0.000000,0.300000,0
17.064,-0.664851,-7.001760,-0.001347,0.300000,0.000000,0.000000,0.300000,0
17.086,-0.664851,-7.001760,-0.001347,0.300000,0.000000,0.000000,0.300000,0
17.106,-0.649851,-7.001784,-0.001355,0.300000,0.000000,0.000000,0.300000,0
17.128,-0.649851,-7.001784,-0.001355,0.300000,0.000000,0.000000,0.300000,0
17.148,-0.649851,-7.001784,-0.001355,0.300000,0.000000,0.000000,0.300000,0
17.168,-0.634851,-7.001808,-0.001362,0.300000,0.000000,0.000000,0.300000,0
17.188,-0.634851,-7.001808,-0.001362,0.300000,0.000000,0.000000,0.300000,0
17.208,-0.619851,-7.001832,-0.001369,0.300000,0.000000,0.000000,0.300000,0
17.230,-0.619851,-7.001832,-0.001369,0.300000,0.000000,0.000000,0.300000,0
17.250,-0.619851,-7.001832,-0.001369,0.300000,0.000000,0.000000,0.300000,0
17.270,-0.604851,-7.001856,-0.001376,0.300000,0.000000,0.000000,0.300000,0
17.290,-0.604851,-7.001856,-0.001376,0.300000,0.000000,0.000000,0.300000,0
17.312,-0.589851,-7.001880,-0.001383,0.300000,0.000000,0.000000,0.300000,0
17.332,-0.589851,-7.001880,-0.001383,0.300000,0.000000,0.000000,0.300000,0
17.352,-0.574851,-7.001904,-0.001390,0.300000,0.000000,0.000000,0.300000,0
17.372,-0.574851,-7.001904,-0.001390,0.300000,0.000000,0.000000,0.300000,0
17.392,-0.574851,-7.001904,-0.001390,0.300000,0.000000,0.000000,0.300000,0
17.412,-0.559851,-7.001929,-0.001397,0.300000,0.000000,0.000000,0.300000,0
17.432,-0.559851,-7.001929,-0.001397,0.300000,0.000000,0.000000,0.300000,0
17.452,-0.559851,-7.001929,-0.001397,0.300000,0.000000,0.000000,0.300000,0
17.472,-0.544851,-7.001953,-0.001403,0.300000,0.000000,0.000000,0.300000,0
17.492,-0.544851,-7.001953,-0.001403,0.300000,0.000000,0.000000,0.300000,0
17.514,-0.529851,-7.001977,-0.001410,0.300000,0.000000,0.000000,0.300000,0
17.534,-0.529851,-7.001977,-0.001410,0.300000,0.000000,0.000000,0.300000,0
17.556,-0.514851,-7.002002,-0.001416,0.300000,0.000000,0.000000,0.300000,0
17.576,-0.514851,-7.002002,-0.001416,0.300000,0.000000,0.000000,0.300000,0
17.602,-0.514851,-7.002002,-0.001416,0.300000,0.000000,0.000000,0.300000,0
17.622,-0.499851,-7.002026,-0.001423,0.300000,0.000000,0.000000,0.300000,0
17.642,-0.499851,-7.002026,-0.001423,0.300000,0.000000,0.000000,0.300000,0
17.662,-0.484851,-7.002051,-0.001429,0.300000,0.000000,0.000000,0.300000,0
17.682,-0.484851,-7.002051,-0.001429,0.300000,0.000000,0.000000,0.300000,0
17.704,-0.469851,-7.002075,-0.001435,0.300000,0.000000,0.000000,0.300000,0
17.724,-0.469851,-7.002075,-0.001435,0.300000,0.000000,0.000000,0.300000,0
17.744,-0.469851,-7.002075,-0.001435,0.300000,0.000000,0.000000,0.300000,0
17.764,-0.454851,-7.002100,-0.001441,0.300000,0.000000,0.000000,0.300000,0
17.786,-0.454851,-7.002100,-0.001441,0.300000,0.000000,0.000000,0.300000,0
17.806,-0.439851,-7.002125,-0.001447,0.300000,0.000000,0.000000,0.300000,0
17.828,-0.439851,-7.002125,-0.001447,0.300000,0.000000,0.000000,0.300000,0
17.848,-0.439851,-7.002125,-0.001447,0.300000,0.000000,0.000000,0.300000,0
17.868,-0.424851,-7.002149,-0.001453,0.300000,0.000000,0.000000,0.300000,0
17.888,-0.424851,-7.002149,-0.001453,0.300000,0.000000,0.000000,0.300000,0
17.910,-0.409851,-7.002174,-0.001459,0.300000,0.000000,0.000000,0.300000,0
17.930,-0.409851,-7.002174,-0.001459,0.300000,0.000000,0.000000,0.300000,0
17.950,-0.409851,-7.002174,-0.001459,0.300000,0.000000,0.000000,0.300000,0
17.970,-0.394851,-7.002199,-0.001465,0.300000,0.000000,0.000000,0.300000,0
17.990,-0.394851,-7.002199,-0.001465,0.300000,0.000000,0.000000,0.300000,0
18.010,-0.379851,-7.002224,-0.001470,0.300000,0.000000,0.000000,0.300000,0
18.030,-0.379851,-7.002224,-0.001470,0.300000,0.000000,0.000000,0.300000,0
18.050,-0.379851,-7.002224,-0.001470,0.300000,0.000000,0.000000,0.300000,0
18.070,-0.364851,-7.002249,-0.001476,0.300000,0.000000,0.000000,0.300000,0
18.090,-0.364851,-7.002249,-0.001476,0.300000,0.000000,0.000000,0.300000,0
18.110,-0.349851,-7.002274,-0.001481,0.300000,0.000000,0.000000,0.300000,0
18.130,-0.349851,-7.002274,-0.001481,0.300000,0.000000,0.000000,0.300000,0
18.154,-0.349851,-7.002274,-0.001481,0.300000,0.000000,0.000000,0.300000,0
18.174,-0.334851,-7.002299,-0.001487,0.300000,0.000000,0.000000,0.300000,0
18.194,-0.334851,-7.002299,-0.001487,0.300000,0.000000,0.000000,0.300000,0
18.214,-0.319851,-7.002324,-0.001492,0.300000,0.000000,0.000000,0.300000,0
18.238,-0.319851,-7.002324,-0.001492,0.300000,0.000000,0.000000,0.300000,0
18.258,-0.304851,-7.002349,-0.001498,0.300000,0.000000,0.000000,0.300000,0
18.278,-0.304851,-7.002349,-0.001498,0.300000,0.000000,0.000000,0.300000,0
18.298,-0.304851,-7.002349,-0.001498,0.300000,0.000000,0.000000,0.300000,0
18.318,-0.289851,-7.002374,-0.001503,0.300000,0.000000,0.000000,0.300000,0
18.338,-0.289851,-7.002374,-0.001503,0.300000,0.000000,0.000000,0.300000,0
18.358,-0.274851,-7.002399,-0.001508,0.300000,0.000000,0.000000,0.300000,0
18.378,-0.274851,-7.002399,-0.001508,0.300000,0.000000,0.000000,0.300000,0
18.398,-0.274851,-7.002399,-0.001508,0.300000,0.000000,0.000000,0.300000,0
18.418,-0.259851,-7.002424,-0.001513,0.300000,0.000000,0.000000,0.300000,0
18.438,-0.259851,-7.002424,-0.001513,0.300000,0.000000,0.000000,0.300000,0
18.458,-0.244851,-7.002449,-0.001518,0.300000,0.000000,0.000000,0.300000,0
18.478,-0.244851,-7.002449,-0.001518,0.300000,0.000000,0.000000,0.300000,0
18.498,-0.244851,-7.002449,-0.001518,0.300000,0.000000,0.000000,0.300000,0
18.518,-0.229851,-7.002475,-0.001523,0.300000,0.000000,0.000000,0.300000,0
18.540,-0.229851,-7.002475,-0.001523,0.300000,0.000000,0.000000,0.300000,0
18.560,-0.214851,-7.002500,-0.001528,0.300000,0.000000,0.000000,0.300000,0
18.580,-0.214851,-7.002500,-0.001528,0.300000,0.000000,0.000000,0.300000,0
18.600,-0.214851,-7.002500,-0.001528,0.300000,0.000000,0.000000,0.300000,0
18.620,-0.199851,-7.002525,-0.001532,0.300000,0.000000,0.000000,0.300000,0
18.640,-0.199851,-7.002525,-0.001532,0.300000,0.000000,0.000000,0.300000,0
18.660,-0.184851,-7.002551,-0.001537,0.300000,0.000000,0.000000,0.300000,0
18.682,-0.184851,-7.002551,-0.001537,0.300000,0.000000,0.000000,0.300000,0
18.704,-0.169851,-7.002576,-0.001542,0.300000,0.000000,0.000000,0.300000,0
18.724,-0.169851,-7.002576,-0.001542,0.300000,0.000000,0.000000,0.300000,0
18.744,-0.169851,-7.002576,-0.001542,0.300000,0.000000,0.000000,0.300000,0
18.764,-0.154851,-7.002601,-0.001546,0.300000,0.000000,0.000000,0.300000,0
18.784,-0.154851,-7.002601,-0.001546,0.300000,0.000000,0.000000,0.300000,0
18.804,-0.139851,-7.002627,-0.001551,0.300000,0.000000,0.000000,0.300000,0
18.824,-0.139851,-7.002627,-0.001551,0.300000,0.000000,0.000000,0.300000,0
18.846,-0.139851,-7.002627,-0.001551,0.300000,0.000000,0.000000,0.300000,0
18.866,-0.124851,-7.002652,-0.001555,0.300000,0.000000,0.000000,0.300000,0
18.888,-0.124851,-7.002652,-0.001555,0.300000,0.000000,0.000000,0.300000,0
18.908,-0.109851,-7.002678,-0.001559,0.300000,0.000000,0.000000,0.300000,0
18.928,-0.109851,-7.002678,-0.001559,0.300000,0.000000,0.000000,0.300000,0
18.948,-0.109851,-7.002678,-0.001559,0.300000,0.000000,0.000000,0.300000,0
18.968,-0.094851,-7.002703,-0.001564,0.300000,0.000000,0.000000,0.300000,0
18.990,-0.094851,-7.002703,-0.001564,0.300000,0.000000,0.000000,0.300000,0
19.012,-0.079851,-7.002729,-0.001568,0.300000,0.000000,0.000000,0.300000,0
19.032,-0.079851,-7.002729,-0.001568,0.300000,0.000000,0.000000,0.300000,0
19.052,-0.064851,-7.002755,-0.001572,0.300000,0.000000,0.000000,0.300000,0
19.072,-0.064851,-7.002755,-0.001572,0.300000,0.000000,0.000000,0.300000,0
19.092,-0.064851,-7.002755,-0.001572,0.300000,0.000000,0.000000,0.300000,0
19.112,-0.049851,-7.002780,-0.001576,0.300000,0.000000,0.000000,0.300000,0
19.132,-0.049851,-7.002780,-0.001576,0.300000,0.000000,0.000000,0.300000,0
19.152,-0.049851,-7.002780,-0.001576,0.300000,0.000000,0.000000,0.300000,0
19.172,-0.034851,-7.002806,-0.001580,0.300000,0.000000,0.000000,0.300000,0
19.192,-0.034851,-7.002806,-0.001580,0.300000,0.000000,0.000000,0.300000,0
19.212,-0.019852,-7.002832,-0.001584,0.300000,0.000000,0.000000,0.300000,0
19.232,-0.019852,-7.002832,-0.001584,0.300000,0.000000,0.000000,0.300000,0
19.252,-0.004852,-7.002857,-0.001588,0.300000,0.000000,0.000000,0.300000,0
19.272,-0.004852,-7.002857,-0.001588,0.300000,0.000000,0.000000,0.300000,0
19.292,-0.004852,-7.002857,-0.001588,0.300000,0.000000,0.000000,0.300000,0
19.312,0.010148,-7.002883,-0.001592,0.300000,0.000000,0.000000,0.300000,0
19.332,0.010148,-7.002883,-0.001592,0.300000,0.000000,0.000000,0.300000,0
