utc,load1,mem_available_mb,n_processes,total_rss_mb
2026-08-07T08:55:23Z,3.91,14174.2,0,0.0
2026-08-07T08:55:24Z,3.91,13810.0,8,636.3
2026-08-07T08:55:26Z,3.6,13674.8,8,886.7
2026-08-07T08:55:27Z,3.6,13442.0,10,1042.4
2026-08-07T08:55:29Z,3.6,13397.2,10,1078.1
2026-08-07T08:55:30Z,3.6,13357.0,10,1077.9
2026-08-07T08:55:32Z,3.47,13368.0,10,1081.3
2026-08-07T08:55:33Z,3.47,13363.8,10,1081.3
2026-08-07T08:55:35Z,3.47,13363.2,10,1081.3
2026-08-07T08:55:36Z,3.27,13342.8,10,1081.5
2026-08-07T08:55:38Z,3.27,13234.5,17,1464.2
2026-08-07T08:55:39Z,3.27,13146.3,17,1466.9
2026-08-07T08:55:41Z,3.89,13136.9,17,1492.6
2026-08-07T08:55:42Z,3.89,13123.4,17,1494.4
2026-08-07T08:55:44Z,3.89,13123.6,17,1494.4
2026-08-07T08:55:45Z,3.89,13119.1,17,1494.4
2026-08-07T08:55:47Z,3.98,13124.8,17,1494.4
2026-08-07T08:55:48Z,3.98,13123.3,17,1494.4
2026-08-07T08:55:50Z,3.98,13096.8,17,1556.8
2026-08-07T08:55:51Z,3.98,13084.4,17,1556.8
2026-08-07T08:55:53Z,3.98,13087.6,17,1556.8
2026-08-07T08:55:54Z,3.98,13087.0,17,1556.8
2026-08-07T08:55:56Z,3.74,13088.0,17,1556.8
2026-08-07T08:55:57Z,3.74,13091.2,17,1556.8
2026-08-07T08:55:59Z,3.74,13091.9,17,1556.8
2026-08-07T08:56:00Z,3.74,13093.8,17,1556.8
2026-08-07T08:56:02Z,3.6,13095.7,17,1556.8
2026-08-07T08:56:03Z,3.6,13095.2,17,1556.8
2026-08-07T08:56:05Z,3.6,13096.6,17,1556.8
2026-08-07T08:56:06Z,3.47,13094.3,17,1556.8
2026-08-07T08:56:08Z,3.47,13091.2,17,1556.8
2026-08-07T08:56:09Z,3.47,13085.7,17,1556.8
2026-08-07T08:56:11Z,3.2,13088.3,17,1556.8
2026-08-07T08:56:12Z,3.2,13083.9,17,1556.8
2026-08-07T08:56:14Z,3.2,13086.1,17,1556.8
2026-08-07T08:56:15Z,3.2,13089.4,17,1556.8
2026-08-07T08:56:17Z,3.42,13086.7,19,1570.6
2026-08-07T08:56:18Z,3.42,13041.5,19,1650.2
2026-08-07T08:56:20Z,3.42,13036.9,19,1656.5
2026-08-07T08:56:21Z,3.23,13029.6,19,1659.9
2026-08-07T08:56:23Z,3.23,13025.4,19,1660.8
2026-08-07T08:56:24Z,3.23,13032.9,19,1661.0
2026-08-07T08:56:26Z,3.61,13032.8,19,1661.0
2026-08-07T08:56:27Z,3.61,13032.9,19,1661.2
2026-08-07T08:56:29Z,3.61,13031.1,19,1662.2
2026-08-07T08:56:30Z,3.61,13084.1,17,1564.1
