utc,load1,mem_available_mb,n_processes,total_rss_mb
2026-08-07T09:25:21Z,4.08,14201.6,0,0.0
2026-08-07T09:25:22Z,4.08,13875.3,8,637.4
2026-08-07T09:25:24Z,4.08,13706.5,8,890.1
2026-08-07T09:25:25Z,3.83,13493.0,10,1060.0
2026-08-07T09:25:27Z,3.83,13432.4,10,1081.0
2026-08-07T09:25:28Z,3.83,13405.2,10,1081.0
2026-08-07T09:25:30Z,4.08,13395.1,10,1083.3
2026-08-07T09:25:31Z,4.08,13390.9,10,1083.3
2026-08-07T09:25:33Z,4.08,13373.1,10,1083.3
2026-08-07T09:25:34Z,4.32,13408.3,13,1203.4
2026-08-07T09:25:36Z,4.32,13206.0,17,1482.7
2026-08-07T09:25:37Z,4.32,13153.7,17,1487.7
2026-08-07T09:25:39Z,4.32,13157.8,17,1501.3
2026-08-07T09:25:40Z,4.69,13130.1,17,1501.3
2026-08-07T09:25:42Z,4.69,13157.3,17,1501.3
2026-08-07T09:25:43Z,4.69,13125.3,17,1501.3
2026-08-07T09:25:45Z,4.64,13150.3,17,1501.3
2026-08-07T09:25:46Z,4.64,13156.3,17,1501.3
2026-08-07T09:25:48Z,4.64,13155.1,17,1564.6
2026-08-07T09:25:49Z,4.43,13111.6,17,1565.3
2026-08-07T09:25:51Z,4.43,13115.1,17,1565.3
2026-08-07T09:25:52Z,4.43,13116.1,17,1565.3
2026-08-07T09:25:54Z,4.43,13114.9,17,1565.3
2026-08-07T09:25:55Z,4.87,13115.2,17,1565.3
2026-08-07T09:25:57Z,4.87,13108.3,17,1565.3
2026-08-07T09:25:58Z,4.87,13105.1,17,1565.3
2026-08-07T09:26:00Z,5.04,13103.0,17,1565.3
2026-08-07T09:26:01Z,5.04,13104.8,17,1565.3
2026-08-07T09:26:03Z,5.04,13110.8,17,1565.3
2026-08-07T09:26:04Z,4.64,13112.7,17,1565.3
2026-08-07T09:26:06Z,4.64,13112.7,17,1565.3
2026-08-07T09:26:07Z,4.64,13110.3,17,1565.3
2026-08-07T09:26:09Z,4.64,13110.6,17,1565.3
2026-08-07T09:26:10Z,4.43,13111.9,17,1565.3
2026-08-07T09:26:12Z,4.43,13111.1,17,1565.3
2026-08-07T09:26:13Z,4.43,13107.4,17,1565.3
2026-08-07T09:26:15Z,4.31,13102.6,19,1634.3
2026-08-07T09:26:16Z,4.31,13054.6,19,1660.5
2026-08-07T09:26:18Z,4.31,13052.2,19,1667.2
2026-08-07T09:26:19Z,4.29,13046.1,19,1670.8
2026-08-07T09:26:21Z,4.29,13042.4,19,1671.9
2026-08-07T09:26:22Z,4.29,13047.7,19,1672.0
2026-08-07T09:26:24Z,4.29,13045.4,19,1672.9
2026-08-07T09:26:25Z,4.1,13044.7,19,1672.9
2026-08-07T09:26:27Z,4.1,13046.6,19,1671.2
2026-08-07T09:26:28Z,4.1,13049.9,19,1672.3
2026-08-07T09:26:30Z,3.77,13046.9,19,1672.3
2026-08-07T09:26:31Z,3.77,13045.9,19,1672.3
2026-08-07T09:26:33Z,3.77,13044.6,19,1672.5
2026-08-07T09:26:34Z,3.55,13046.4,19,1672.5
2026-08-07T09:26:36Z,3.55,13044.3,19,1672.5
2026-08-07T09:26:37Z,3.55,13046.3,19,1672.5
2026-08-07T09:26:39Z,3.55,13049.7,19,1672.5
2026-08-07T09:26:40Z,3.59,13108.8,17,1572.3
