t_sim,gt_x,gt_y,gt_yaw,amcl_x,amcl_y,amcl_yaw,cmd_v,cmd_w,steer,traction,refusals
56.886,-3.000000,-5.500000,-0.000000,2.985783,0.065378,-0.007915,0.000000,0.000000,nan,nan,0
56.986,-3.000000,-5.500000,-0.000000,2.985980,0.065374,-0.007915,0.025000,-0.006872,-0.280970,0.026020,0
57.086,-3.001437,-5.499779,0.000442,2.988891,0.065176,-0.007454,0.046582,-0.002160,-0.048660,0.046637,0
57.186,-2.997499,-5.500133,-0.000265,2.994313,0.064855,-0.007916,0.066082,-0.008837,-0.139504,0.066730,0
57.288,-2.990841,-5.500541,-0.001071,3.001909,0.064317,-0.008584,0.090464,-0.010245,-0.118354,0.091101,0
57.388,-2.981811,-5.501119,-0.002199,3.011898,0.063597,-0.009557,0.113508,-0.015946,-0.146450,0.114736,0
57.488,-2.970480,-5.501911,-0.003715,3.024032,0.062649,-0.010974,0.136253,-0.020717,-0.158312,0.137978,0
57.590,-2.956866,-5.502947,-0.005660,3.038543,0.061413,-0.012787,0.161936,-0.024326,-0.156439,0.163938,0
57.690,-2.940519,-5.504279,-0.008096,3.055564,0.059927,-0.015080,0.184808,-0.028703,-0.161655,0.187249,0
57.790,-2.922046,-5.505836,-0.010856,3.074975,0.058156,-0.017633,0.209215,-0.033204,-0.165127,0.212100,0
57.892,-2.900982,-5.507715,-0.014085,3.096704,0.056092,-0.020689,0.233491,-0.037894,-0.168788,0.236857,0
57.992,-2.877623,-5.509891,-0.017697,3.120962,0.053688,-0.024067,0.257831,-0.041784,-0.168550,0.261537,0
58.092,-2.851669,-5.512400,-0.021693,3.147770,0.050972,-0.027833,0.282230,-0.041806,-0.154299,0.285624,0
58.194,-2.823184,-5.515201,-0.025939,3.176818,0.047984,-0.031872,0.306827,-0.044752,-0.151966,0.310404,0
58.294,-2.792296,-5.518307,-0.030410,3.208384,0.044676,-0.036161,0.331435,-0.047492,-0.149335,0.335165,0
58.394,-2.758944,-5.521736,-0.035084,3.242508,0.041031,-0.040623,0.356082,-0.049293,-0.144343,0.359824,0
58.494,-2.723162,-5.525502,-0.039929,3.279014,0.037048,-0.045253,0.382198,-0.052544,-0.143362,0.386159,0
58.596,-2.684814,-5.529648,-0.044963,3.318124,0.032676,-0.050104,0.406972,-0.054690,-0.140176,0.411003,0
58.696,-2.644025,-5.534188,-0.050155,3.359611,0.027910,-0.055048,0.431669,-0.057441,-0.138821,0.435862,0
58.796,-2.600702,-5.539172,-0.055537,3.403718,0.022651,-0.060223,0.457804,-0.060028,-0.136819,0.462122,0
58.898,-2.554923,-5.544668,-0.061175,3.450233,0.016900,-0.065701,0.483823,-0.062961,-0.135797,0.488318,0
58.998,-2.506771,-5.550725,-0.067099,3.499436,0.010508,-0.071448,0.509865,-0.067866,-0.138862,0.514821,0
59.098,-2.456203,-5.557522,-0.073482,3.551134,0.003289,-0.077685,0.527140,-0.084517,-0.166783,0.534557,0
59.200,-2.403926,-5.565415,-0.081060,3.604211,-0.005204,-0.085510,0.544514,-0.094756,-0.180726,0.553529,0
59.300,-2.350321,-5.574549,-0.089982,3.658853,-0.014969,-0.094682,0.559402,-0.110519,-0.204543,0.571312,0
59.400,-2.295409,-5.585138,-0.100455,3.712771,-0.025406,-0.105248,0.572120,-0.124747,-0.225068,0.586923,0
59.500,-2.239387,-5.597135,-0.112201,3.769181,-0.037814,-0.117140,0.584285,-0.138529,-0.243987,0.602118,0
59.602,-2.153090,-5.617923,-0.132428,3.827087,-0.051956,-0.130425,0.593344,-0.152582,-0.263724,0.614593,0
59.702,-2.094210,-5.633780,-0.147440,3.885481,-0.067678,-0.145098,0.599654,-0.166128,-0.283079,0.624509,0
