t,v,w
1.6603667736053467,0.0,0.0
1.6606879234313965,0.0,0.0
1.6610074043273926,0.0,0.0
1.6613359451293945,0.0,0.0
1.6619629859924316,0.0,0.0
1.6622955799102783,0.0,0.0
1.662534475326538,0.0,0.0
1.662743330001831,0.0,0.0
1.6629829406738281,0.0,0.0
1.6632764339447021,0.0,0.0
1.6635282039642334,0.0,0.0
1.710062026977539,0.0,0.0
1.7118933200836182,0.0,0.0
1.761673927307129,0.0,0.0
1.811887502670288,0.0,0.0
1.861255168914795,0.0,0.0
1.9112987518310547,0.0,0.0
1.960904836654663,0.0,0.0
2.0114388465881348,0.0,0.0
2.0610949993133545,0.025,0.0
2.111126184463501,0.03202565120882775,0.00045678899810611557
2.160963773727417,0.04869161513341977,0.0018679584754680422
2.211512565612793,0.05852881681573033,0.0028983065078881706
2.2609951496124268,0.07254384306104075,0.0022751101954159797
2.3112645149230957,0.08335564705412332,0.00212296762681318
2.3609440326690674,0.09736114441462507,0.002093077743697678
2.4116365909576416,0.10806737767738303,0.0023403149614784676
2.460999011993408,0.12351035199036667,0.0024267734609818036
2.5111050605773926,0.13278258486485864,0.0024990938150187313
2.5611724853515625,0.14822393137000398,0.002141362353055304
2.611039400100708,0.1589280317648775,0.002477267269470666
2.661181926727295,0.17436827536470803,0.0026999272256429557
2.711927890777588,0.18517582037279212,0.003204297534708143
2.7613041400909424,0.200713235185422,0.0023627524914160898
2.811675548553467,0.2114220197895926,0.002679855747171114
2.860934019088745,0.22541313234643212,0.0017748962432933225
2.9112517833709717,0.23621879134987228,0.001374303283250714
2.961010217666626,0.2517531040582046,0.0016145556575067714
3.011133909225464,0.26246057495992486,0.002387600772528661
3.0609586238861084,0.2766514549688838,0.002952659756084427
3.1113200187683105,0.28888805048758465,0.00334657102688291
3.161165952682495,0.30412145486534353,0.003570292324387039
3.2114036083221436,0.31493516026820184,0.002988741351105465
3.261185884475708,0.33036687551726546,0.002638315779383582
3.311480760574341,0.3410715563527302,0.0028320956206509358
3.3612208366394043,0.35660117982943734,0.0021233046134675137
3.4113690853118896,0.36884297054547127,0.0023875631124266796
3.461005449295044,0.38437868907803124,0.0013637110957039717
3.5111286640167236,0.3950820260876068,0.0006544935746400108
3.5617153644561768,0.4,0.0
3.611708164215088,0.4,0.0
3.661367893218994,0.4,0.0
3.7113773822784424,0.4,0.0
3.761326313018799,0.4,0.0
3.811629295349121,0.4,0.0
