t_sim,gt_x,gt_y,gt_yaw,amcl_x,amcl_y,amcl_yaw,cmd_v,cmd_w,steer,traction,refusals
55.122,-3.000000,-5.500000,-0.000000,2.985783,0.065378,-0.007958,0.000000,0.000000,nan,nan,0
55.222,-3.000000,-5.500000,-0.000000,2.985783,0.065378,-0.007958,0.000000,0.000000,nan,nan,0
55.322,-2.998800,-5.499993,0.000014,2.987637,0.065452,-0.008068,0.044869,0.005208,nan,nan,0
55.422,-2.995396,-5.499749,0.000500,2.988346,0.065498,-0.008015,0.052075,0.005978,0.119957,0.052451,0
55.522,-2.991982,-5.499503,0.000986,2.988346,0.065498,-0.008015,0.052075,0.005978,0.119957,0.052451,0
55.622,-2.988569,-5.499256,0.001472,2.996154,0.066014,-0.007257,0.065485,0.008478,0.135102,0.066088,0
55.724,-2.984418,-5.498965,0.002040,3.002959,0.066442,-0.006678,0.079142,0.010168,0.135102,0.066088,0
55.824,-2.976731,-5.498441,0.003049,3.010727,0.066906,-0.005854,0.099505,0.013021,0.133465,0.091256,0
55.924,-2.966753,-5.497756,0.004345,3.020890,0.067516,-0.004770,0.122594,0.015704,0.136452,0.115906,0
56.026,-2.954480,-5.496905,0.005923,3.035955,0.068432,-0.003181,0.145458,0.018009,0.135756,0.137731,0
56.126,-2.939999,-5.495889,0.007757,3.050977,0.069348,-0.001664,0.169865,0.020134,0.124634,0.159154,0
56.226,-2.923188,-5.494706,0.009828,3.068395,0.070407,0.000139,0.192994,0.022878,0.121767,0.183712,0
56.328,-2.903973,-5.493340,0.012137,3.088178,0.071623,0.002193,0.216133,0.025898,0.126780,0.207053,0
56.428,-2.882414,-5.491780,0.014680,3.110135,0.072992,0.004529,0.239177,0.028441,0.122819,0.231608,0
56.528,-2.858497,-5.490014,0.017444,3.134662,0.074555,0.007125,0.263653,0.030174,0.120992,0.256300,0
56.630,-2.832152,-5.488026,0.020423,3.161375,0.076297,0.009909,0.288247,0.033677,0.122066,0.290408,0
56.730,-2.803439,-5.485795,0.023614,3.190651,0.078266,0.012852,0.311299,0.036306,0.121853,0.313624,0
56.830,-2.772392,-5.483298,0.027018,3.222481,0.080487,0.016088,0.337298,0.038442,0.119103,0.339704,0
56.930,-2.738825,-5.480498,0.030661,3.256683,0.082962,0.019501,0.361969,0.041233,0.119043,0.364549,0
57.032,-2.702867,-5.477379,0.034530,3.293267,0.085737,0.023232,0.386527,0.044813,0.121138,0.389380,0
57.132,-2.664658,-5.473881,0.038697,3.332376,0.088899,0.027279,0.410996,0.048596,0.123519,0.414152,0
57.232,-2.623877,-5.469922,0.043236,3.374022,0.092469,0.031702,0.436837,0.051640,0.123492,0.440190,0
57.334,-2.580668,-5.465519,0.048050,3.418046,0.096460,0.036382,0.462871,0.055558,0.125371,0.466533,0
57.434,-2.534855,-5.460603,0.053230,3.464740,0.100936,0.041404,0.487417,0.057106,0.122404,0.491091,0
57.534,-2.486387,-5.455169,0.058664,3.513845,0.105864,0.046706,0.513418,0.060473,0.123050,0.517330,0
57.636,-2.435283,-5.449217,0.064272,3.565646,0.111308,0.052174,0.539569,0.064450,0.124769,0.543797,0
57.736,-2.381346,-5.442621,0.070196,3.619955,0.117388,0.058020,0.565626,0.068917,0.127242,0.570236,0
57.836,-2.324881,-5.435216,0.076690,3.676584,0.124872,0.066344,0.591484,0.076672,0.135277,0.596938,0
57.936,-2.265903,-5.426902,0.083820,3.734938,0.135808,0.080944,0.600000,0.068834,0.119881,0.604337,0
58.038,-2.206427,-5.418156,0.090872,3.794582,0.144402,0.087840,0.600000,0.064898,0.113087,0.603857,0
58.138,-2.147023,-5.409200,0.097526,3.854280,0.153207,0.094194,0.600000,0.061385,0.107013,0.603452,0
58.238,-2.087658,-5.400016,0.103751,3.913916,0.162179,0.100127,0.600000,0.058323,0.101714,0.603117,0
58.340,-2.028324,-5.390669,0.109669,3.973595,0.171347,0.105839,0.600000,0.055718,0.097200,0.602846,0
58.440,-1.969018,-5.381154,0.115272,4.034053,0.182131,0.112642,0.600000,0.053574,0.093482,0.602631,0
58.540,-1.909838,-5.371502,0.120505,4.097127,0.198220,0.123450,0.601514,0.077030,0.133661,0.606927,0
58.642,-1.850787,-5.360484,0.127623,4.156656,0.209635,0.130536,0.600400,0.093400,0.161911,0.608357,0
58.742,-1.791723,-5.348445,0.135990,4.215999,0.222164,0.138904,0.600000,0.090657,0.157339,0.607504,0
58.842,-1.732740,-5.335753,0.144635,4.275094,0.235076,0.147330,0.600000,0.085656,0.148790,0.606703,0
58.944,-1.673946,-5.322784,0.152865,4.334175,0.248820,0.156312,0.600000,0.080901,0.140641,0.605983,0
59.044,-1.615237,-5.309573,0.160638,4.393728,0.264911,0.167803,0.600000,0.071209,0.123976,0.604641,0
59.144,-1.556653,-5.296148,0.167966,4.452516,0.278813,0.174844,0.600000,0.066737,0.116262,0.604078,0
59.244,-1.498146,-5.282514,0.174879,4.511181,0.292884,0.181468,0.600000,0.062497,0.108937,0.603578,0
59.346,-1.439700,-5.268678,0.181402,4.569830,0.307166,0.187667,0.600000,0.058440,0.101915,0.603130,0
59.446,-1.381312,-5.254649,0.187549,4.644356,0.323798,0.192822,0.600000,0.054573,0.095213,0.602730,0
59.546,-1.322977,-5.240426,0.193326,4.709414,0.337171,0.195491,0.601190,0.079282,0.137594,0.606926,0
59.648,-1.264691,-5.225573,0.199577,4.767840,0.352741,0.202183,0.600826,0.083403,0.144735,0.607175,0
59.748,-1.206798,-5.209696,0.207024,4.826160,0.369100,0.209848,0.600000,0.083032,0.144297,0.606301,0
59.848,-1.148999,-5.193091,0.215052,4.884250,0.385842,0.217571,0.600000,0.074180,0.129093,0.605034,0
59.950,-1.091290,-5.176317,0.222741,4.947408,0.398722,0.224577,0.600000,0.064806,0.112927,0.603846,0
60.050,-1.033674,-5.159410,0.229841,5.013080,0.409625,0.230719,0.600000,0.060688,0.105807,0.603374,0
60.150,-0.976141,-5.142384,0.236391,5.070881,0.426658,0.236805,0.600000,0.050125,0.087496,0.602304,0
60.250,-0.918697,-5.125479,0.242013,5.128773,0.443503,0.241764,0.600000,0.039589,0.069170,0.601438,0
60.352,-0.832462,-5.100565,0.248448,5.186799,0.460115,0.245705,0.600000,0.029030,0.050758,0.600774,0
60.452,-0.774835,-5.084293,0.251466,5.238858,0.481634,0.256922,0.600000,0.018601,0.032540,0.600318,0
60.552,-0.716988,-5.068612,0.252944,5.287645,0.506372,0.270900,0.601468,-0.002710,-0.004731,0.601475,0
60.654,-0.658634,-5.053787,0.252462,5.345974,0.522367,0.270379,0.602157,-0.022559,-0.039317,0.602623,0
60.754,-0.599959,-5.039960,0.250156,5.404590,0.537379,0.268064,0.602002,-0.039996,-0.069648,0.603465,0
60.854,-0.540962,-5.027248,0.245999,5.463461,0.551273,0.263904,0.600000,-0.057048,-0.099504,0.602983,0
60.956,-0.481740,-5.015347,0.240790,5.520475,0.564067,0.255194,0.600000,-0.059529,-0.103801,0.603247,0
61.056,-0.422669,-5.003840,0.235493,5.576721,0.575859,0.244741,0.600000,-0.054851,-0.095697,0.602758,0
61.156,-0.363650,-4.992466,0.230375,5.635887,0.587875,0.239437,0.600000,-0.056532,-0.098611,0.602929,0
61.256,-0.304724,-4.981418,0.225275,5.695238,0.599587,0.234137,0.600000,-0.058209,-0.101515,0.603105,0
61.358,-0.245869,-4.970789,0.220009,5.754595,0.610880,0.228737,0.600000,-0.059667,-0.104040,0.603262,0
61.458,-0.187280,-4.960618,0.214603,5.811220,0.617976,0.223713,0.578297,-0.053117,-0.096146,0.580981,0
61.558,-0.130642,-4.951029,0.209506,5.864246,0.622620,0.219238,0.566298,-0.053537,-0.098941,0.569081,0
61.660,-0.075932,-4.941954,0.204762,5.919546,0.632384,0.214122,0.544970,-0.049378,-0.094852,0.547430,0
61.760,-0.023050,-4.933337,0.200363,5.972951,0.641640,0.209522,0.525134,-0.045902,-0.091525,0.527341,0
61.860,0.027948,-4.925164,0.196289,6.024506,0.650425,0.205184,0.505296,-0.042748,-0.088597,0.507286,0
61.962,0.077084,-4.917436,0.192512,6.073733,0.654093,0.198636,0.485425,-0.040427,-0.087224,0.487278,0
62.062,0.124166,-4.910189,0.189016,6.120902,0.654673,0.191138,0.465476,-0.037478,-0.084340,0.467136,0
62.162,0.169200,-4.903359,0.185773,6.166533,0.661750,0.187657,0.445527,-0.033275,-0.078261,0.446895,0
62.264,0.212208,-4.896921,0.182775,6.210112,0.668420,0.184526,0.424164,-0.030762,-0.076004,0.425392,0
62.364,0.253191,-4.890862,0.180005,6.251586,0.674674,0.181464,0.402678,-0.029288,-0.076223,0.403850,0
62.464,0.292097,-4.885192,0.177421,6.283149,0.680502,0.180299,0.382613,-0.027029,-0.074039,0.383664,0
62.564,0.328974,-4.879885,0.175021,6.308744,0.686084,0.180088,0.361186,-0.025121,-0.072899,0.362147,0
62.666,0.363781,-4.874929,0.172797,6.350973,0.692358,0.177210,0.339670,-0.022571,-0.069659,0.340496,0
62.766,0.396592,-4.870292,0.170717,6.383831,0.697170,0.174867,0.319581,-0.022614,-0.074162,0.320462,0
62.866,0.427387,-4.866052,0.168672,6.414575,0.701551,0.172653,0.298114,-0.021769,-0.076524,0.298989,0
62.968,0.455947,-4.862188,0.166755,6.424368,0.690752,0.166703,0.276482,-0.020570,-0.077960,0.277324,0
63.068,0.482450,-4.858668,0.164947,6.438186,0.684324,0.162124,0.253497,-0.019219,-0.079440,0.254299,0
