sim_s,truth_x,truth_y,truth_yaw,ekf_x,ekf_y,ekf_yaw,slam_x,slam_y,slam_yaw,mo_x,mo_y,mo_yaw,slam_ok
173.9040,5.93762,0.73451,-3.128085,11.92918,7.38927,-2.795401,11.96705,6.23118,3.138064,-1.78770,3.54797,-0.361924,1
174.0000,5.85771,0.73180,-3.125060,11.85419,7.36039,-2.792084,11.88671,6.22975,3.141381,-1.78770,3.54797,-0.361924,1
174.1000,5.77780,0.72896,-3.122257,11.77929,7.33138,-2.788927,11.80640,6.22816,-3.138647,-1.78447,3.49454,-0.358748,1
174.2020,5.73785,0.72750,-3.120933,11.70434,7.30222,-2.786072,11.74782,6.22567,-3.135706,-1.78447,3.49454,-0.358748,1
174.3000,5.61798,0.72296,-3.117252,11.62957,7.27299,-2.783404,11.67302,6.22363,-3.133017,-1.78447,3.49454,-0.358748,1
174.4000,5.57803,0.72140,-3.116116,11.55470,7.24357,-2.780884,11.59261,6.22164,-3.130497,-1.78447,3.49454,-0.358748,1
174.4980,5.49812,0.71820,-3.113967,11.47986,7.21406,-2.778485,11.51219,6.21955,-3.128098,-1.79830,3.39564,-0.351122,1
174.5980,5.41820,0.71491,-3.111974,11.40523,7.18450,-2.776228,11.42456,6.22649,-3.135690,-1.79830,3.39564,-0.351122,1
174.6940,5.33829,0.71155,-3.110128,11.33048,7.15478,-2.774114,11.34209,6.22742,-3.136038,-1.79830,3.39564,-0.351122,1
174.7880,5.25838,0.70811,-3.108415,11.25592,7.12504,-2.772102,11.26183,6.22600,-3.134026,-1.79830,3.39564,-0.351122,1
174.8900,5.17847,0.70460,-3.106827,11.18123,7.09514,-2.770303,11.18139,6.22448,-3.132227,-1.75210,3.31900,-0.346045,1
174.9880,5.09856,0.70102,-3.105355,11.10656,7.06516,-2.768581,11.09668,6.21288,-3.127965,-1.75210,3.31900,-0.346045,1
175.0880,5.01866,0.69739,-3.103991,11.03209,7.03517,-2.767026,11.01535,6.20844,-3.125774,-1.75210,3.31900,-0.346045,1
175.1840,4.93875,0.69370,-3.102726,10.95748,7.00504,-2.765535,10.93491,6.20642,-3.124283,-1.75210,3.31900,-0.346045,1
175.2820,4.85885,0.68996,-3.101556,10.89792,6.98093,-2.764387,10.87068,6.20476,-3.123135,-1.74876,3.45565,-0.357149,1
175.3820,4.77894,0.68617,-3.100471,10.82341,6.95073,-2.763042,10.76949,6.20081,-3.117214,-1.74876,3.45565,-0.357149,1
175.4840,4.69904,0.68234,-3.099464,10.74887,6.92043,-2.761814,10.67505,6.19675,-3.112936,-1.74876,3.45565,-0.357149,1
175.5820,4.61914,0.67847,-3.098530,10.67601,6.89075,-2.760698,10.59642,6.19394,-3.111819,-1.74876,3.45565,-0.357149,1
175.6820,4.53924,0.67456,-3.097665,10.60002,6.85973,-2.759507,10.51440,6.19096,-3.110629,-1.74244,3.43712,-0.355495,1
175.7740,4.45934,0.67061,-3.096863,10.52565,6.82930,-2.758535,10.45325,6.17922,-3.106610,-1.74244,3.43712,-0.355495,1
175.8760,4.37944,0.66663,-3.096121,10.45124,6.79883,-2.757645,10.38563,6.16996,-3.103691,-1.74244,3.43712,-0.355495,1
175.9780,4.29954,0.66263,-3.095432,10.37680,6.76828,-2.756759,10.30524,6.16647,-3.102804,-1.74244,3.43712,-0.355495,1
176.0800,4.21965,0.65859,-3.094794,10.30253,6.73777,-2.755826,10.22503,6.16295,-3.101871,-1.66645,3.27262,-0.343306,1
176.1800,4.13975,0.65453,-3.094204,10.22814,6.70714,-2.754948,10.16532,6.16203,-3.107656,-1.66645,3.27262,-0.343306,1
176.2780,4.05986,0.65045,-3.093658,10.15386,6.67649,-2.754117,10.09850,6.16099,-3.111267,-1.66645,3.27262,-0.343306,1
176.3780,3.97996,0.64634,-3.093151,10.07954,6.64581,-2.753313,10.01814,6.15823,-3.110462,-1.66645,3.27262,-0.343306,1
176.4680,3.90007,0.64221,-3.092682,10.00518,6.61505,-2.752629,9.93772,6.15541,-3.109778,-1.62243,3.25033,-0.341846,1
176.5680,3.82018,0.63807,-3.092247,9.93101,6.58431,-2.752037,9.85859,6.15294,-3.108194,-1.62243,3.25033,-0.341846,1
176.6700,3.74029,0.63390,-3.091845,9.85667,6.55350,-2.751330,9.77890,6.15020,-3.106826,-1.62243,3.25033,-0.341846,1
176.7680,3.66040,0.62973,-3.091474,9.78245,6.52269,-2.750673,9.69861,6.14714,-3.106169,-1.62243,3.25033,-0.341846,1
176.8640,3.58051,0.62553,-3.091130,9.70822,6.49182,-2.750168,9.63435,6.14467,-3.105765,-1.64560,3.30356,-0.345910,1
176.9660,3.50062,0.62133,-3.090812,9.63393,6.46089,-2.749646,9.56338,6.12463,-3.097827,-1.64560,3.30356,-0.345910,1
177.0680,3.42073,0.61711,-3.090519,9.55981,6.43001,-2.749050,9.49987,6.10957,-3.092356,-1.64560,3.30356,-0.345910,1
177.1640,3.34083,0.61288,-3.090250,9.48553,6.39905,-2.748662,9.41950,6.10542,-3.091967,-1.64560,3.30356,-0.345910,1
177.2640,3.26037,0.60881,-3.090379,9.41128,6.36833,-2.748566,9.33924,6.10148,-3.091872,-1.67907,3.49136,-0.361209,1
177.3620,3.18026,0.60514,-3.091201,9.35177,6.34397,-2.749094,9.29096,6.09605,-3.091816,-1.67907,3.49136,-0.361209,1
177.4640,3.10034,0.60156,-3.092025,9.27727,6.31353,-2.749750,9.23450,6.08855,-3.091597,-1.67907,3.49136,-0.361209,1
177.5640,3.02072,0.59807,-3.092873,9.20291,6.28324,-2.750332,9.15429,6.08494,-3.092178,-1.67907,3.49136,-0.361209,1
177.6620,2.94169,0.59519,-3.094691,9.12818,6.25334,-2.751780,9.07386,6.08182,-3.093626,-1.66337,3.49978,-0.361863,1
177.7620,2.86201,0.59284,-3.097273,9.05332,6.22401,-2.754145,8.98881,6.08331,-3.097617,-1.66337,3.49978,-0.361863,1
177.8620,2.78209,0.59067,-3.099818,8.97853,6.19490,-2.756508,8.90150,6.08732,-3.102418,-1.66337,3.49978,-0.361863,1
177.9620,2.70215,0.58860,-3.102180,8.90352,6.16582,-2.758640,8.82108,6.08539,-3.104550,-1.66337,3.49978,-0.361863,1
178.0620,2.62196,0.58667,-3.104449,8.82865,6.13688,-2.760599,8.74083,6.08356,-3.106509,-1.68106,3.46884,-0.359888,1
178.1640,2.54138,0.58525,-3.107360,8.75346,6.10832,-2.763128,8.66383,6.09418,-3.115158,-1.68106,3.46884,-0.359888,1
178.2640,2.46139,0.58422,-3.110521,8.67813,6.08015,-2.766135,8.58782,6.11226,-3.127344,-1.68106,3.46884,-0.359888,1
178.3660,2.38144,0.58332,-3.113457,8.58785,6.04655,-2.769431,8.49150,6.11273,-3.130640,-1.68106,3.46884,-0.359888,1
178.4680,2.30148,0.58254,-3.116182,8.51243,6.01860,-2.771837,8.41106,6.11325,-3.133046,-1.67160,3.54012,-0.366524,1
178.5700,2.22174,0.58192,-3.118781,8.43714,5.99086,-2.774214,8.34128,6.11503,-3.135815,-1.67160,3.54012,-0.366524,1
178.6700,2.14216,0.58170,-3.121757,8.36153,5.96343,-2.776850,8.26782,6.11689,-3.138713,-1.67160,3.54012,-0.366524,1
178.7700,2.06221,0.58174,-3.124752,8.28597,5.93623,-2.779652,8.18752,6.11820,-3.141514,-1.67160,3.54012,-0.366524,1
178.8720,1.98226,0.58189,-3.127528,8.21032,5.90910,-2.782210,8.10716,6.11962,3.139113,-1.60768,3.47284,-0.361336,1
178.9740,1.90229,0.58215,-3.130102,8.13456,5.88204,-2.784550,8.01301,6.11404,3.137957,-1.60768,3.47284,-0.361336,1
179.0720,1.82230,0.58252,-3.132491,8.05895,5.85513,-2.786775,7.92360,6.11075,3.136522,-1.60768,3.47284,-0.361336,1
