t_sim,gt_x,gt_y,gt_yaw,amcl_x,amcl_y,amcl_yaw,cmd_v,cmd_w,steer,traction,refusals
179.738,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.006904,0.000000,0.000000,nan,nan,0
179.838,-4.499996,7.000000,0.000000,1.583892,12.576845,-0.006834,-0.025000,-0.020038,0.699585,-0.032675,0
179.938,-4.498193,7.000004,0.000007,1.580053,12.576543,-0.006663,-0.052093,-0.022155,0.419998,-0.057051,0
180.038,-4.497093,6.999805,-0.000390,1.574043,12.575616,-0.007328,-0.065971,-0.024837,0.376463,-0.070938,0
180.138,-4.503354,6.998826,-0.002366,1.566992,12.574388,-0.009158,-0.041557,-0.018162,0.430221,-0.045724,0
180.238,-4.507704,6.997993,-0.004059,1.562970,12.573642,-0.010543,-0.034054,-0.015104,0.435847,-0.037566,0
180.338,-4.510338,6.997492,-0.005086,1.561306,12.573334,-0.011075,-0.009546,-0.011101,0.435847,0.000000,0
180.438,-4.510338,6.997492,-0.005086,1.561300,12.573333,-0.010902,0.021758,0.000396,0.019119,0.021762,0
180.538,-4.512233,6.997497,-0.005095,1.563976,12.573639,-0.010583,0.036492,-0.000062,-0.001783,0.036492,0
180.638,-4.515305,6.997513,-0.005094,1.568553,12.573774,-0.010210,0.061158,0.000179,0.003079,0.061158,0
180.738,-4.508796,6.997659,-0.004738,1.575526,12.573899,-0.009608,0.084710,0.001680,0.020819,0.084728,0
180.838,-4.499861,6.997860,-0.004256,1.584877,12.574072,-0.008819,0.107855,0.005192,0.050499,0.107993,0
180.938,-4.489610,6.997994,-0.003906,1.593577,12.574134,-0.008353,0.072282,-0.006332,-0.091722,0.072587,0
181.038,-4.482727,6.997974,-0.003893,1.599878,12.573988,-0.008218,0.046490,-0.008255,-0.184328,0.047291,0
181.138,-4.479391,6.997956,-0.003901,1.603948,12.573726,-0.008063,0.026237,-0.007969,-0.308703,0.027539,0
181.238,-4.479144,6.998039,-0.003733,1.605134,12.573603,-0.007600,0.002934,-0.008075,-0.308703,0.000000,0
181.338,-4.479538,6.998082,-0.003650,1.604984,12.573619,-0.007292,-0.024699,-0.008834,0.359272,-0.026383,0
181.438,-4.478164,6.997739,-0.004325,1.601960,12.573766,-0.007649,-0.041426,-0.014613,0.354734,-0.044176,0
181.538,-4.473991,6.997742,-0.004282,1.596934,12.573539,-0.007382,-0.064867,-0.013065,0.208409,-0.066302,0
181.638,-4.478435,6.997292,-0.005226,1.589586,12.572891,-0.008343,-0.087019,-0.022891,0.269496,-0.090278,0
181.738,-4.486561,6.996597,-0.006713,1.579825,12.571853,-0.009742,-0.106383,-0.036057,0.341909,-0.112919,0
181.838,-4.496515,6.995301,-0.009463,1.568382,12.570364,-0.012518,-0.117952,-0.044155,0.374511,-0.126737,0
181.938,-4.506914,6.993901,-0.012492,1.557749,12.568922,-0.015204,-0.128319,-0.052109,0.403049,-0.139497,0
182.038,-4.517492,6.992298,-0.015997,1.545076,12.566968,-0.018753,-0.088980,-0.029976,0.339991,-0.094382,0
182.138,-4.527329,6.990768,-0.019403,1.535553,12.565499,-0.021769,-0.082829,-0.033077,0.397043,-0.089816,0
182.238,-4.535382,6.989530,-0.022213,1.527953,12.564319,-0.024214,-0.062129,-0.027641,0.437012,-0.068573,0
182.338,-4.541370,6.988736,-0.024080,1.522309,12.563379,-0.025817,-0.040197,-0.020302,0.487606,-0.045499,0
182.438,-4.544611,6.988239,-0.025233,1.518829,12.562723,-0.026645,-0.017923,-0.010211,0.516021,0.000000,0
182.538,-4.545097,6.988154,-0.025428,1.518511,12.562663,-0.026460,0.009180,-0.002368,0.516021,0.000000,0
182.638,-4.545515,6.988163,-0.025431,1.519740,12.562861,-0.026190,0.029020,-0.000074,-0.002681,0.029021,0
182.738,-4.549245,6.988254,-0.025438,1.523243,12.563131,-0.025774,0.052527,0.001727,0.034512,0.052558,0
182.838,-4.547419,6.988335,-0.025184,1.529145,12.563258,-0.025278,0.073577,0.002155,0.030747,0.073612,0
182.938,-4.539581,6.988475,-0.024514,1.537312,12.563413,-0.024344,0.096917,0.009255,0.099935,0.097403,0
183.038,-4.529500,6.988676,-0.023629,1.547691,12.563630,-0.023247,0.119964,0.010751,0.093823,0.120494,0
183.138,-4.517069,6.988935,-0.022541,1.560407,12.563909,-0.021935,0.143015,0.013044,0.095473,0.143670,0
183.238,-4.502248,6.989254,-0.021259,1.575570,12.564254,-0.020355,0.167623,0.014939,0.093306,0.168355,0
183.338,-4.485011,6.989638,-0.019789,1.593257,12.564672,-0.018746,0.190706,0.015897,0.087305,0.191435,0
183.438,-4.465371,6.990091,-0.018143,1.613158,12.565162,-0.016868,0.215230,0.016856,0.082047,0.215956,0
183.538,-4.443337,6.990620,-0.016330,1.635636,12.565743,-0.014811,0.239849,0.019306,0.084317,0.240704,0
183.638,-4.418907,6.991233,-0.014361,1.660386,12.566416,-0.012565,0.263046,0.020386,0.081198,0.263915,0
183.738,-4.392088,6.991933,-0.012247,1.687663,12.567190,-0.010162,0.287685,0.022505,0.081957,0.288654,0
183.838,-4.362814,6.992733,-0.009996,1.717335,12.568080,-0.007621,0.310908,0.023128,0.077949,0.311855,0
183.938,-4.331138,6.993638,-0.007627,1.749466,12.569090,-0.005032,0.335560,0.023445,0.073229,0.336462,0
184.038,-4.297827,6.994657,-0.005159,1.782337,12.570282,-0.002267,0.326356,0.051045,0.162776,0.330728,0
184.138,-4.264360,6.996019,-0.002186,1.816869,12.571823,0.000904,0.356941,0.036277,0.106314,0.358967,0
184.238,-4.227913,6.997620,0.001058,1.853738,12.573582,0.004429,0.385701,0.040338,0.109375,0.388019,0
184.338,-4.188902,6.999423,0.004452,1.893305,12.575567,0.008061,0.410351,0.041823,0.106610,0.412695,0
184.438,-4.147345,7.001440,0.007972,1.935271,12.577769,0.011814,0.435050,0.042864,0.103086,0.437372,0
184.538,-4.103297,7.003683,0.011592,1.979871,12.580230,0.015676,0.461158,0.043838,0.099485,0.463450,0
184.638,-4.056597,7.006175,0.015314,2.027115,12.582963,0.019576,0.487387,0.044676,0.095952,0.489640,0
184.738,-4.007352,7.008919,0.019108,2.076878,12.585967,0.023594,0.513635,0.045721,0.093195,0.515873,0
184.838,-3.955560,7.011927,0.022948,2.129281,12.589268,0.027796,0.539893,0.048540,0.094122,0.542293,0
184.938,-3.901059,7.015223,0.026829,2.184381,12.592897,0.031873,0.566252,0.048259,0.089248,0.568515,0
185.038,-3.843991,7.018809,0.030716,2.241885,12.596809,0.035993,0.578101,0.017191,0.031215,0.578383,0
185.138,-3.786000,7.022489,0.034304,2.300493,12.598077,0.035605,0.589109,0.014874,0.026505,0.589316,0
185.238,-3.727216,7.026315,0.037721,2.360606,12.590052,0.022863,0.593923,0.012437,0.021983,0.594066,0
185.338,-3.667938,7.030278,0.040978,2.420193,12.593171,0.026379,0.597777,0.012449,0.021864,0.597920,0
