utc,load1,mem_available_mb,n_processes,total_rss_mb
2026-08-07T09:23:36Z,6.41,14204.2,0,0.0
2026-08-07T09:23:38Z,6.41,13824.9,9,670.9
2026-08-07T09:23:39Z,5.89,13712.0,8,718.4
2026-08-07T09:23:41Z,5.89,13491.6,10,1046.8
2026-08-07T09:23:42Z,5.89,13431.5,10,1076.2
2026-08-07T09:23:44Z,5.89,13412.1,10,1076.5
2026-08-07T09:23:45Z,7.75,13429.3,10,1078.5
2026-08-07T09:23:47Z,7.75,13405.5,10,1078.5
2026-08-07T09:23:48Z,7.75,13411.2,10,1080.6
2026-08-07T09:23:49Z,7.61,13408.1,10,1080.6
2026-08-07T09:23:51Z,7.61,13379.9,10,1081.1
2026-08-07T09:23:53Z,7.61,13372.8,17,1358.2
2026-08-07T09:23:54Z,7.32,13154.6,17,1498.4
2026-08-07T09:23:56Z,7.32,13151.4,17,1499.4
2026-08-07T09:23:57Z,7.32,13140.1,17,1503.3
2026-08-07T09:23:59Z,7.32,13135.0,17,1503.3
2026-08-07T09:24:00Z,7.53,13132.9,17,1503.3
2026-08-07T09:24:02Z,7.53,13133.1,17,1503.3
2026-08-07T09:24:03Z,7.53,13133.3,17,1503.3
2026-08-07T09:24:05Z,7.33,13135.2,17,1503.3
2026-08-07T09:24:06Z,7.33,13116.6,17,1561.6
2026-08-07T09:24:08Z,7.33,13100.4,17,1561.6
2026-08-07T09:24:09Z,6.98,13097.5,17,1561.6
2026-08-07T09:24:11Z,6.98,13105.2,17,1561.6
2026-08-07T09:24:12Z,6.98,13108.5,17,1561.6
2026-08-07T09:24:13Z,6.98,13106.1,17,1561.6
2026-08-07T09:24:15Z,6.98,13106.3,17,1561.6
2026-08-07T09:24:16Z,6.98,13107.8,17,1561.6
2026-08-07T09:24:18Z,6.98,13103.9,17,1561.6
2026-08-07T09:24:19Z,6.9,13103.2,17,1561.6
2026-08-07T09:24:21Z,6.9,13106.3,17,1561.6
2026-08-07T09:24:22Z,6.9,13103.1,17,1561.6
2026-08-07T09:24:24Z,6.75,13105.5,17,1561.6
2026-08-07T09:24:25Z,6.75,13110.2,17,1561.6
2026-08-07T09:24:27Z,6.75,13109.6,17,1561.6
2026-08-07T09:24:29Z,6.75,13117.0,17,1561.6
2026-08-07T09:24:30Z,6.37,13117.5,17,1561.6
2026-08-07T09:24:32Z,6.37,13114.8,17,1561.6
2026-08-07T09:24:33Z,6.37,13084.9,19,1646.2
2026-08-07T09:24:35Z,6.26,13069.3,19,1653.3
2026-08-07T09:24:36Z,6.26,13064.2,19,1660.6
2026-08-07T09:24:38Z,6.26,13051.9,19,1666.8
2026-08-07T09:24:39Z,6.48,13049.4,19,1667.9
2026-08-07T09:24:41Z,6.48,13049.5,19,1668.4
2026-08-07T09:24:42Z,6.48,13048.5,19,1668.4
2026-08-07T09:24:44Z,6.48,13047.7,19,1668.5
2026-08-07T09:24:45Z,6.76,13044.1,19,1668.5
2026-08-07T09:24:47Z,6.76,13044.2,19,1669.4
2026-08-07T09:24:48Z,6.76,13039.0,19,1667.1
2026-08-07T09:24:50Z,6.22,13040.9,19,1667.9
2026-08-07T09:24:51Z,6.22,13041.8,19,1668.1
2026-08-07T09:24:53Z,6.22,13042.3,19,1668.6
2026-08-07T09:24:54Z,5.72,13035.7,19,1668.6
2026-08-07T09:24:56Z,5.72,13039.4,19,1668.6
2026-08-07T09:24:57Z,5.72,13047.4,19,1668.6
2026-08-07T09:24:59Z,5.72,13047.6,19,1667.2
2026-08-07T09:25:00Z,5.5,13072.0,17,1568.6
