utc,load1,mem_available_mb,n_processes,total_rss_mb
2026-08-07T09:27:17Z,5.15,14206.2,0,0.0
2026-08-07T09:27:19Z,5.15,14133.0,9,297.4
2026-08-07T09:27:21Z,6.66,13773.9,8,704.0
2026-08-07T09:27:24Z,6.66,13269.4,8,977.7
2026-08-07T09:27:26Z,7.97,13473.0,8,979.7
2026-08-07T09:27:28Z,7.97,13510.2,8,979.5
2026-08-07T09:27:30Z,10.06,13426.1,10,1079.1
2026-08-07T09:27:32Z,10.06,13425.0,10,1078.8
2026-08-07T09:27:34Z,10.06,13415.7,10,1078.8
2026-08-07T09:27:36Z,11.25,13394.3,10,1081.3
2026-08-07T09:27:38Z,11.25,13391.8,10,1081.3
2026-08-07T09:27:40Z,12.43,13369.3,10,1081.7
2026-08-07T09:27:42Z,12.43,13417.1,10,1081.1
2026-08-07T09:27:45Z,12.43,13353.1,17,1331.8
2026-08-07T09:27:47Z,14.96,13172.7,17,1494.3
2026-08-07T09:27:48Z,14.96,13120.0,17,1500.5
2026-08-07T09:27:50Z,16.17,13150.7,17,1500.7
2026-08-07T09:27:52Z,16.17,13118.9,17,1500.7
2026-08-07T09:27:55Z,16.17,13137.5,17,1500.7
2026-08-07T09:27:57Z,18.0,13117.6,17,1500.7
2026-08-07T09:27:59Z,18.0,13144.7,17,1500.7
2026-08-07T09:28:01Z,19.44,13121.6,17,1500.7
2026-08-07T09:28:03Z,19.44,13149.7,17,1500.7
2026-08-07T09:28:05Z,19.44,13124.9,17,1500.7
2026-08-07T09:28:07Z,22.29,13145.9,17,1500.7
2026-08-07T09:28:09Z,22.29,13111.4,17,1500.7
2026-08-07T09:28:11Z,22.58,13142.3,17,1500.7
2026-08-07T09:28:13Z,22.58,13127.3,17,1500.7
2026-08-07T09:28:15Z,22.94,13142.6,17,1500.6
2026-08-07T09:28:17Z,22.94,13125.0,17,1560.3
2026-08-07T09:28:19Z,22.94,13117.8,17,1560.8
2026-08-07T09:28:21Z,23.82,13117.9,17,1560.7
2026-08-07T09:28:23Z,23.82,13115.7,17,1560.7
2026-08-07T09:28:25Z,23.82,13112.0,17,1560.6
2026-08-07T09:28:27Z,24.08,13110.2,17,1560.7
2026-08-07T09:28:29Z,24.08,13112.7,17,1560.8
2026-08-07T09:28:31Z,24.63,13117.5,17,1560.8
2026-08-07T09:28:33Z,24.63,13113.3,17,1560.8
2026-08-07T09:28:35Z,24.63,13111.4,17,1560.7
2026-08-07T09:28:37Z,24.74,13112.8,17,1560.7
2026-08-07T09:28:39Z,24.74,13114.6,17,1560.7
2026-08-07T09:28:40Z,24.44,13116.4,17,1560.7
2026-08-07T09:28:42Z,24.44,13115.3,18,1564.3
2026-08-07T09:28:44Z,24.44,13096.6,19,1630.3
2026-08-07T09:28:46Z,24.49,13063.2,19,1663.4
2026-08-07T09:28:49Z,24.49,13055.8,19,1664.4
2026-08-07T09:28:51Z,24.61,13056.3,19,1665.0
2026-08-07T09:28:52Z,24.61,13055.8,19,1665.3
2026-08-07T09:28:55Z,24.61,13053.8,19,1665.4
2026-08-07T09:28:57Z,24.96,13052.9,19,1665.6
2026-08-07T09:28:59Z,24.96,13045.1,19,1666.2
2026-08-07T09:29:01Z,24.8,13094.1,17,1567.2
2026-08-07T09:29:03Z,24.8,13066.3,17,1567.2
