utc,load1,mem_available_mb,n_processes,total_rss_mb
2026-08-07T08:53:55Z,3.89,14161.3,0,0.0
2026-08-07T08:53:57Z,3.58,13780.2,8,637.2
2026-08-07T08:53:58Z,3.58,13672.2,8,894.2
2026-08-07T08:54:00Z,3.58,13446.5,10,1063.2
2026-08-07T08:54:01Z,3.29,13386.4,10,1082.1
2026-08-07T08:54:03Z,3.29,13361.9,10,1081.6
2026-08-07T08:54:04Z,3.29,13360.9,10,1083.8
2026-08-07T08:54:05Z,3.51,13356.4,10,1083.8
2026-08-07T08:54:07Z,3.51,13337.4,10,1083.8
2026-08-07T08:54:09Z,3.51,13352.0,17,1353.0
2026-08-07T08:54:10Z,3.51,13136.6,17,1486.1
2026-08-07T08:54:11Z,3.47,13126.2,17,1488.5
2026-08-07T08:54:13Z,3.47,13120.2,17,1507.2
2026-08-07T08:54:15Z,3.47,13113.5,17,1507.2
2026-08-07T08:54:16Z,3.83,13111.4,17,1507.2
2026-08-07T08:54:18Z,3.83,13111.8,17,1507.2
2026-08-07T08:54:19Z,3.83,13112.5,17,1507.2
2026-08-07T08:54:21Z,4.25,13111.8,17,1567.2
2026-08-07T08:54:22Z,4.25,13085.7,17,1567.6
2026-08-07T08:54:24Z,4.25,13086.7,17,1567.6
2026-08-07T08:54:25Z,4.25,13085.6,17,1567.6
2026-08-07T08:54:27Z,4.47,13086.6,17,1567.6
2026-08-07T08:54:28Z,4.47,13086.5,17,1567.6
2026-08-07T08:54:30Z,4.47,13088.0,17,1567.6
2026-08-07T08:54:31Z,4.83,13088.7,17,1567.6
2026-08-07T08:54:33Z,4.83,13090.6,17,1567.6
2026-08-07T08:54:34Z,4.83,13087.1,17,1567.6
2026-08-07T08:54:36Z,4.68,13085.1,17,1567.6
2026-08-07T08:54:37Z,4.68,13090.1,17,1567.6
2026-08-07T08:54:39Z,4.68,13087.1,17,1567.6
2026-08-07T08:54:40Z,4.68,13085.8,17,1567.6
2026-08-07T08:54:42Z,5.03,13087.2,17,1567.6
2026-08-07T08:54:43Z,5.03,13085.5,17,1567.6
2026-08-07T08:54:45Z,5.03,13086.9,17,1567.6
2026-08-07T08:54:46Z,5.43,13085.8,17,1567.6
2026-08-07T08:54:48Z,5.43,13087.7,17,1567.6
2026-08-07T08:54:49Z,5.43,13061.6,19,1659.4
2026-08-07T08:54:51Z,5.15,13042.7,19,1660.6
2026-08-07T08:54:52Z,5.15,13039.6,19,1665.3
2026-08-07T08:54:54Z,5.15,13035.4,19,1669.7
2026-08-07T08:54:55Z,5.15,13032.7,19,1670.4
2026-08-07T08:54:57Z,4.98,13020.4,19,1671.0
2026-08-07T08:54:58Z,4.98,13023.2,19,1671.0
2026-08-07T08:55:00Z,4.98,13017.6,19,1671.2
2026-08-07T08:55:01Z,5.46,13016.4,17,1574.8
