t_sim,gt_x,gt_y,gt_yaw,amcl_x,amcl_y,amcl_yaw,cmd_v,cmd_w,steer,traction,refusals
54.836,-3.000000,-5.500000,-0.000000,2.985783,0.065378,-0.008209,0.000000,0.000000,nan,nan,0
54.938,-2.999999,-5.500000,-0.000000,2.986079,0.065377,-0.008209,0.025000,0.000245,0.010305,0.025001,0
55.038,-2.997258,-5.499992,0.000017,2.989241,0.065360,-0.008427,0.046707,-0.000306,-0.006882,0.046708,0
55.138,-2.992671,-5.500014,-0.000027,2.994859,0.065252,-0.008748,0.069449,-0.002187,-0.033059,0.069487,0
55.238,-2.985159,-5.500144,-0.000286,3.001745,0.065078,-0.009171,0.092590,-0.003824,-0.043334,0.092677,0
55.340,-2.975626,-5.500319,-0.000627,3.001745,0.065078,-0.009171,0.101923,-0.004156,-0.042788,0.102016,0
55.440,-2.965432,-5.500509,-0.000992,3.020754,0.064597,-0.010313,0.101923,-0.004156,-0.042788,0.102016,0
55.540,-2.955238,-5.500702,-0.001353,3.020754,0.064597,-0.010313,0.118902,-0.004689,-0.041380,0.119004,0
55.642,-2.944388,-5.500912,-0.001739,3.041741,0.064007,-0.011480,0.132217,-0.005439,-0.043165,0.132341,0
55.742,-2.930805,-5.501190,-0.002241,3.056046,0.063588,-0.012197,0.154291,-0.005828,-0.039639,0.154412,0
55.842,-2.914802,-5.501527,-0.002833,3.072492,0.063093,-0.013050,0.178973,-0.006602,-0.038714,0.179107,0
55.944,-2.896361,-5.501925,-0.003512,3.091544,0.062503,-0.014006,0.202122,-0.008236,-0.042757,0.202307,0
56.044,-2.875579,-5.502394,-0.004289,3.112938,0.061806,-0.014936,0.228143,-0.008336,-0.038348,0.228311,0
56.144,-2.852195,-5.502941,-0.005163,3.136931,0.061013,-0.016014,0.252919,-0.009547,-0.039614,0.253118,0
56.244,-2.826355,-5.503559,-0.006108,3.163301,0.060115,-0.017204,0.277608,-0.010435,-0.039447,0.277824,0
56.346,-2.798018,-5.504253,-0.007122,3.198128,0.058904,-0.018677,0.302291,-0.010375,-0.036021,0.302488,0
56.446,-2.767275,-5.505012,-0.008170,3.230008,0.057794,-0.019928,0.328423,-0.009062,-0.028965,0.328561,0
56.546,-2.733958,-5.505826,-0.009217,3.264461,0.056584,-0.021264,0.353235,-0.010537,-0.031310,0.353409,0
