t_sim,gt_x,gt_y,gt_yaw,amcl_x,amcl_y,amcl_yaw,cmd_v,cmd_w,steer,traction,refusals
84.030,-3.000000,-5.500000,-0.000000,2.985783,0.065378,-0.007915,0.000000,0.000000,nan,nan,0
84.130,-3.000000,-5.500000,-0.000000,2.985783,0.065378,-0.007915,0.000000,0.000000,nan,nan,0
84.230,-2.998951,-5.499997,0.000007,2.987329,0.065371,-0.008108,0.040449,-0.000885,-0.022958,0.040459,0
84.332,-2.995662,-5.500012,-0.000023,2.991515,0.065300,-0.008395,0.062493,-0.002456,-0.034111,0.056006,0
84.434,-2.989545,-5.500107,-0.000213,2.998234,0.065135,-0.008794,0.077900,-0.002747,-0.037005,0.077953,0
84.534,-2.981018,-5.500252,-0.000496,3.006898,0.064918,-0.009208,0.108253,-0.002930,-0.028413,0.108296,0
84.634,-2.970044,-5.500438,-0.000854,3.018391,0.064635,-0.009748,0.127112,-0.003921,-0.032375,0.127179,0
84.734,-2.956811,-5.500665,-0.001281,3.032045,0.064288,-0.010371,0.155773,-0.005907,-0.039799,0.155897,0
84.834,-2.941239,-5.500946,-0.001794,3.048110,0.063859,-0.011055,0.176047,-0.006342,-0.037805,0.176172,0
84.934,-2.923455,-5.501277,-0.002381,3.066263,0.063363,-0.011908,0.205221,-0.007188,-0.035734,0.197312,0
85.034,-2.903466,-5.501658,-0.003035,3.086527,0.062801,-0.012766,0.227112,-0.007192,-0.035905,0.214779,0
85.134,-2.881392,-5.502091,-0.003751,3.109066,0.062159,-0.013718,0.243927,-0.007042,-0.030303,0.244039,0
85.234,-2.856837,-5.502579,-0.004526,3.134076,0.061430,-0.014740,0.262969,-0.007968,-0.031803,0.263102,0
85.334,-2.829668,-5.503127,-0.005353,3.161769,0.060612,-0.015851,0.294285,-0.008687,-0.030985,0.294426,0
85.434,-2.800046,-5.503726,-0.006208,3.191766,0.059713,-0.016887,0.314913,-0.009273,-0.030907,0.315064,0
85.534,-2.767886,-5.504390,-0.007110,3.224347,0.058718,-0.018008,0.345519,-0.009026,-0.027423,0.345649,0
85.636,-2.733155,-5.505120,-0.008042,3.259575,0.057628,-0.019133,0.365552,-0.009450,-0.027138,0.365687,0
85.736,-2.696001,-5.505915,-0.009000,3.297282,0.056431,-0.020368,0.392086,-0.009435,-0.025262,0.392211,0
85.836,-2.656156,-5.506781,-0.009977,3.333351,0.055264,-0.021424,0.418043,-0.008364,-0.021005,0.418135,0
85.936,-2.613771,-5.507710,-0.010947,3.376071,0.053873,-0.022506,0.451163,-0.007084,-0.017461,0.442053,0
86.036,-2.569048,-5.508692,-0.011891,3.425684,0.052259,-0.023653,0.465752,-0.006078,-0.013701,0.465796,0
86.136,-2.521907,-5.509684,-0.012714,3.473422,0.050748,-0.024650,0.496945,-0.004101,-0.008664,0.496964,0
86.236,-2.472110,-5.510691,-0.013426,3.523871,0.049175,-0.025572,0.524009,-0.001992,-0.003991,0.524013,0
86.336,-2.419705,-5.511665,-0.013935,3.576954,0.047639,-0.026215,0.544983,0.002836,0.005464,0.544991,0
86.440,-2.364610,-5.512419,-0.013905,3.632782,0.046319,-0.026372,0.570947,0.008705,0.016007,0.571020,0
86.550,-2.306675,-5.512839,-0.013169,3.690651,0.045835,-0.024338,0.600000,0.020556,0.035957,0.600388,0
86.650,-2.246626,-5.512772,-0.011552,3.759047,0.047735,-0.017074,0.600000,0.012913,0.025507,0.600195,0
86.750,-2.186624,-5.512643,-0.010001,3.819260,0.047547,-0.015685,0.600000,0.012173,0.021299,0.600136,0
86.850,-2.126626,-5.512467,-0.008535,3.879533,0.047397,-0.014411,0.600000,0.011072,0.019673,0.600116,0
