t_sim,gt_x,gt_y,gt_yaw,amcl_x,amcl_y,amcl_yaw,cmd_v,cmd_w,steer,traction,refusals
55.624,-3.000000,-5.500000,-0.000000,2.985783,0.065378,-0.007915,0.000000,0.000000,nan,nan,0
55.724,-3.000000,-5.500000,-0.000000,2.985783,0.065378,-0.007915,0.000000,0.000000,nan,nan,0
55.824,-2.999424,-5.499998,0.000004,2.986910,0.065409,-0.008045,0.032133,0.004107,0.133392,0.032421,0
55.924,-2.995706,-5.499792,0.000414,2.990891,0.065608,-0.007777,0.058310,0.006280,0.112610,0.058682,0
56.026,-2.989268,-5.499430,0.001129,2.998855,0.065989,-0.007248,0.084383,0.008242,0.102203,0.084825,0
56.126,-2.980418,-5.498960,0.002041,3.008333,0.066417,-0.006499,0.107461,0.011186,0.108869,0.108101,0
56.226,-2.969001,-5.498351,0.003199,3.020169,0.066952,-0.005543,0.133485,0.014021,0.109847,0.134294,0
56.328,-2.955039,-5.497595,0.004603,3.034566,0.067619,-0.004248,0.158165,0.017622,0.116460,0.159243,0
56.428,-2.938629,-5.496653,0.006307,3.051559,0.068456,-0.002649,0.184223,0.020144,0.114313,0.185433,0
56.528,-2.919633,-5.495513,0.008312,3.071222,0.069481,-0.000750,0.208738,0.023348,0.116910,0.210173,0
56.630,-2.898068,-5.494162,0.010606,3.093159,0.070660,0.001312,0.234777,0.025069,0.111650,0.236247,0
56.730,-2.874003,-5.492622,0.013117,3.117630,0.072003,0.003600,0.259467,0.028020,0.112909,0.261130,0
56.830,-2.847378,-5.490869,0.015852,3.144852,0.073542,0.006142,0.285499,0.030227,0.110712,0.287258,0
56.930,-2.818180,-5.488887,0.018803,3.174475,0.075204,0.008797,0.311629,0.010573,0.035610,0.311826,0
57.032,-2.786753,-5.487398,0.020531,3.206817,0.076073,0.009970,0.337229,0.002595,0.008078,0.337240,0
57.132,-2.752686,-5.486597,0.020717,3.241630,0.076307,0.009624,0.362681,-0.014932,-0.043202,0.363020,0
57.232,-2.715957,-5.486647,0.019150,3.279125,0.075674,0.007669,0.388741,-0.032712,-0.088126,0.390256,0
57.334,-2.676388,-5.487560,0.015935,3.319273,0.074126,0.004095,0.415470,-0.048439,-0.121811,0.418571,0
57.434,-2.634020,-5.489389,0.011129,3.362199,0.071596,-0.001144,0.441781,-0.064835,-0.152894,0.446995,0
57.534,-2.588942,-5.492223,0.004740,3.407797,0.067970,-0.007984,0.470541,-0.083134,-0.183427,0.478569,0
57.636,-2.541161,-5.496232,-0.003363,3.456086,0.063089,-0.016633,0.497372,-0.100710,-0.209490,0.508489,0
57.736,-2.490981,-5.501567,-0.013221,3.507147,0.056824,-0.026789,0.525265,-0.118100,-0.231836,0.539705,0
57.836,-2.438351,-5.508346,-0.024765,3.560844,0.049002,-0.038798,0.552941,-0.137373,-0.255175,0.571445,0
57.936,-2.383133,-5.516831,-0.038200,3.617161,0.039365,-0.052819,0.580022,-0.157375,-0.277540,0.603101,0
58.038,-2.325800,-5.526629,-0.052532,3.674542,0.029197,-0.067037,0.579364,-0.123439,-0.220089,0.593685,0
58.138,-2.268246,-5.535950,-0.064418,3.731107,0.019084,-0.078520,0.582088,-0.099247,-0.177150,0.591343,0
58.238,-2.210444,-5.545054,-0.074547,3.784494,0.008951,-0.086548,0.586603,-0.083934,-0.149123,0.593186,0
58.340,-2.152304,-5.553863,-0.082953,3.842909,-0.000333,-0.094819,0.589503,-0.066110,-0.117213,0.593576,0
58.440,-2.093857,-5.562269,-0.089620,3.901691,-0.009249,-0.101537,0.593200,-0.049029,-0.086567,0.595429,0
