t_sim,gt_x,gt_y,gt_yaw,amcl_x,amcl_y,amcl_yaw,cmd_v,cmd_w,steer,traction,refusals
53.882,-3.000000,-5.500000,-0.000000,2.985783,0.065378,-0.007915,0.000000,0.000000,nan,nan,0
53.982,-3.000005,-5.500000,0.000001,2.985980,0.065374,-0.007915,0.025000,-0.006872,-0.280970,0.026020,0
54.084,-3.002009,-5.499684,0.000634,2.989064,0.065142,-0.007654,0.052041,-0.003545,-0.071408,0.052174,0
54.184,-3.001126,-5.500089,-0.000177,2.994290,0.064764,-0.008732,0.070705,-0.014278,-0.208933,0.072277,0
54.284,-2.994528,-5.500522,-0.001036,3.001982,0.063970,-0.009948,0.093133,-0.017761,-0.197622,0.094982,0
54.386,-2.984952,-5.501460,-0.002876,3.014315,0.062562,-0.012420,0.117036,-0.026649,-0.234683,0.120334,0
54.486,-2.972937,-5.502811,-0.005476,3.027142,0.060967,-0.015474,0.142227,-0.033070,-0.239454,0.146404,0
54.586,-2.958659,-5.504528,-0.008705,3.042424,0.058921,-0.019145,0.167401,-0.041286,-0.253395,0.172923,0
54.688,-2.941789,-5.506739,-0.012759,3.060335,0.056369,-0.023580,0.192460,-0.048903,-0.260725,0.199192,0
54.788,-2.922344,-5.509437,-0.017552,3.080705,0.053327,-0.028781,0.217610,-0.055921,-0.263551,0.225392,0
54.888,-2.900328,-5.512624,-0.023029,3.103579,0.049765,-0.034740,0.244414,-0.062987,-0.264262,0.253203,0
54.988,-2.875780,-5.516340,-0.029180,3.129177,0.045583,-0.041390,0.269709,-0.070487,-0.267820,0.279680,0
55.090,-2.848611,-5.520676,-0.036080,3.157232,0.040736,-0.048691,0.296223,-0.078472,-0.271297,0.307469,0
55.190,-2.818531,-5.525699,-0.043722,3.187941,0.035178,-0.056708,0.322964,-0.085573,-0.271347,0.335230,0
55.290,-2.785581,-5.531426,-0.052013,3.221229,0.028890,-0.065398,0.349867,-0.092512,-0.270821,0.363101,0
55.392,-2.750089,-5.537906,-0.060948,3.257114,0.021797,-0.074656,0.376785,-0.098095,-0.266845,0.390609,0
55.492,-2.712028,-5.545209,-0.070528,3.295598,0.013847,-0.084658,0.403762,-0.105327,-0.267350,0.418634,0
55.592,-2.671209,-5.553436,-0.080769,3.336770,0.004908,-0.095372,0.430676,-0.111319,-0.265015,0.446256,0
55.694,-2.627949,-5.562582,-0.091552,3.380379,-0.005010,-0.106519,0.457707,-0.116413,-0.260966,0.473748,0
55.794,-2.582343,-5.572728,-0.102899,3.426762,-0.015971,-0.118127,0.486481,-0.121698,-0.256865,0.502983,0
55.894,-2.533954,-5.583894,-0.114604,3.475727,-0.028008,-0.130110,0.514330,-0.125096,-0.250038,0.530837,0
55.994,-2.483153,-5.596191,-0.126570,3.527299,-0.041212,-0.142407,0.541961,-0.128411,-0.243835,0.558481,0
56.096,-2.429845,-5.609661,-0.138852,3.581243,-0.055374,-0.155076,0.558472,-0.101048,-0.187746,0.568462,0
56.196,-2.375267,-5.623104,-0.149738,3.636313,-0.069348,-0.165545,0.569846,-0.089813,-0.164003,0.577596,0
56.296,-2.319601,-5.636433,-0.158955,3.692270,-0.083241,-0.174539,0.578863,-0.073108,-0.131842,0.583930,0
56.398,-2.263035,-5.649559,-0.166524,3.743755,-0.095379,-0.178519,0.590278,-0.049518,-0.099898,0.590119,0
56.498,-2.205638,-5.662403,-0.172469,3.800035,-0.108183,-0.183449,0.594318,-0.033426,-0.072139,0.594151,0
56.598,-2.147682,-5.674851,-0.176835,3.858396,-0.121022,-0.187552,0.598456,-0.016994,-0.042494,0.597632,0
56.700,-2.089263,-5.686728,-0.179494,3.917200,-0.133297,-0.189947,0.600601,0.000214,-0.011839,0.599787,0
56.800,-2.030536,-5.697888,-0.180417,3.976492,-0.144874,-0.190625,0.600247,0.017937,0.018616,0.600964,0
