t_sim,gt_x,gt_y,gt_yaw,amcl_x,amcl_y,amcl_yaw,cmd_v,cmd_w,steer,traction,refusals,leg
12.830,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.009113,0.000000,0.000000,nan,nan,0,stage
12.930,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.009113,0.000000,0.000000,nan,nan,0,stage
13.030,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.009113,0.000000,0.000000,nan,nan,0,stage
13.130,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.009113,0.000000,0.000000,nan,nan,0,stage
13.230,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.009113,0.000000,0.000000,nan,nan,0,stage
13.330,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.009113,0.000000,0.000000,nan,nan,0,stage
13.430,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.009113,0.000000,0.000000,nan,nan,0,stage
13.530,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.009113,0.000000,0.000000,nan,nan,0,stage
13.630,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.009113,0.000000,0.000000,nan,nan,0,stage
13.730,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.009113,0.000000,0.000000,nan,nan,0,stage
13.830,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.009113,0.000000,0.000000,nan,nan,0,stage
13.930,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.009113,0.000000,0.000000,nan,nan,0,stage
14.030,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.009113,0.000000,0.000000,nan,nan,0,stage
14.130,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.009113,0.000000,0.000000,nan,nan,0,stage
14.230,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.009113,0.000000,0.000000,nan,nan,0,stage
14.330,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.009113,0.000000,0.000000,nan,nan,0,stage
14.430,-4.499946,7.000001,0.000001,1.583850,12.576842,-0.009160,-0.025000,-0.018833,0.669213,-0.031875,0,stage
14.530,-4.497379,7.000006,0.000011,1.579585,12.576471,-0.009478,-0.057408,-0.023456,0.405263,-0.062468,0,stage
14.630,-4.494842,6.999986,-0.000028,1.573411,12.575427,-0.010038,-0.075754,-0.026528,0.352350,-0.080713,0,stage
