t_sim,gt_x,gt_y,gt_yaw,amcl_x,amcl_y,amcl_yaw,cmd_v,cmd_w,steer,traction,refusals
68.824,-3.000000,-5.500000,-0.000000,2.985783,0.065378,-0.007915,0.000000,0.000000,nan,nan,0
68.924,-3.000000,-5.500000,-0.000000,2.985783,0.065378,-0.007915,0.000000,0.000000,nan,nan,0
69.024,-2.999308,-5.499998,0.000005,2.986360,0.065376,-0.007923,0.028944,0.000267,0.009686,0.028945,0
69.124,-2.996083,-5.499997,0.000005,2.989977,0.065347,-0.008138,0.053867,-0.000939,-0.018304,0.053876,0
69.224,-2.990318,-5.500040,-0.000080,2.995883,0.065247,-0.008385,0.072922,-0.002685,-0.038648,0.072976,0
69.324,-2.982179,-5.500186,-0.000369,3.004103,0.065031,-0.008929,0.097526,-0.004609,-0.049580,0.097646,0
69.424,-2.971349,-5.500420,-0.000824,3.015093,0.064707,-0.009649,0.126585,-0.006397,-0.053013,0.126763,0
69.524,-2.958471,-5.500724,-0.001402,3.028097,0.064290,-0.010403,0.153756,-0.006584,-0.044934,0.153912,0
69.624,-2.943098,-5.501102,-0.002106,3.043392,0.063789,-0.011256,0.177583,-0.007782,-0.045981,0.177771,0
69.724,-2.925128,-5.501551,-0.002912,3.061321,0.063192,-0.012222,0.197556,-0.008157,-0.043326,0.197742,0
69.824,-2.904919,-5.502066,-0.003807,3.081580,0.062497,-0.013451,0.222310,-0.010692,-0.050457,0.222594,0
69.924,-2.882336,-5.502663,-0.004807,3.104075,0.061702,-0.014645,0.244957,-0.010279,-0.044032,0.245195,0
70.024,-2.857454,-5.503332,-0.005879,3.128892,0.060808,-0.015929,0.267892,-0.011770,-0.046102,0.268177,0
70.124,-2.830306,-5.504079,-0.007024,3.155921,0.059807,-0.017344,0.291503,-0.012216,-0.043975,0.291786,0
70.224,-2.800626,-5.504917,-0.008246,3.185672,0.058683,-0.018811,0.316117,-0.013184,-0.043762,0.316420,0
70.324,-2.768443,-5.505843,-0.009528,3.217796,0.057444,-0.020272,0.339977,-0.011381,-0.035135,0.340187,0
