t_sim,gt_x,gt_y,gt_yaw,amcl_x,amcl_y,amcl_yaw,cmd_v,cmd_w,steer,traction,refusals,leg
50.764,-2.011091,7.231251,0.073169,4.108884,12.773959,0.060989,0.024966,-0.004311,0.002473,0.000000,0,approach0
50.864,-2.009746,7.231311,0.073092,4.110713,12.774002,0.061018,0.044863,-0.004356,-0.133049,0.034106,0,approach0
50.964,-2.004992,7.231463,0.072708,4.115198,12.774097,0.060933,0.067597,-0.005012,-0.084118,0.058658,0,approach0
51.066,-1.997859,7.231691,0.072139,4.123598,12.774278,0.060591,0.092234,-0.007346,-0.083439,0.092556,0,approach0
51.166,-1.988279,7.231996,0.071384,4.133433,12.774491,0.060051,0.116770,-0.010022,-0.089878,0.117243,0,approach0
51.266,-1.976255,7.232373,0.070446,4.145512,12.774748,0.059280,0.141500,-0.012292,-0.088881,0.131346,0,approach0
51.368,-1.961783,7.232821,0.069333,4.160127,12.775057,0.058457,0.164612,-0.013609,-0.086588,0.165231,0,approach0
51.468,-1.944924,7.233339,0.068056,4.177174,12.775414,0.057371,0.190696,-0.016153,-0.088707,0.191449,0,approach0
51.568,-1.925592,7.233923,0.066619,4.196759,12.775816,0.056124,0.215341,-0.017864,-0.086885,0.216156,0,approach0
51.668,-1.903747,7.234568,0.065033,4.218742,12.776258,0.054660,0.240098,-0.019763,-0.086212,0.240993,0,approach0
51.770,-1.879400,7.235269,0.063308,4.243302,12.776735,0.053118,0.264767,-0.021781,-0.086165,0.265753,0,approach0
51.870,-1.852561,7.236017,0.061455,4.270307,12.777239,0.051501,0.290864,-0.021835,-0.078661,0.291766,0,approach0
51.970,-1.823161,7.236805,0.059493,4.299852,12.777772,0.049718,0.315648,-0.024298,-0.080653,0.316677,0,approach0
52.072,-1.791219,7.237628,0.057417,4.331978,12.778323,0.047852,0.340333,-0.025584,-0.078769,0.341392,0,approach0
52.172,-1.756796,7.238482,0.055247,4.353062,12.776474,0.047316,0.366453,-0.026833,-0.076734,0.367535,0,approach0
52.272,-1.719751,7.239356,0.052983,4.381275,12.775517,0.046155,0.392772,-0.029392,-0.078413,0.393983,0,approach0
52.374,-1.680170,7.240231,0.050630,4.421027,12.776159,0.043939,0.417560,-0.031751,-0.079673,0.418889,0,approach0
52.474,-1.637982,7.241097,0.048190,4.463498,12.776790,0.041757,0.443690,-0.033159,-0.078311,0.445054,0,approach0
52.574,-1.593174,7.241942,0.045673,4.508558,12.777396,0.039398,0.469921,-0.036194,-0.080697,0.471455,0,approach0
52.674,-1.545754,7.242752,0.043083,4.556391,12.777961,0.037045,0.497585,-0.038679,-0.081440,0.499240,0,approach0
52.776,-1.495561,7.243515,0.040416,4.606817,12.778473,0.034560,0.524017,-0.044130,-0.088197,0.526062,0,approach0
52.876,-1.442706,7.244210,0.037675,4.660193,12.778909,0.031935,0.550005,-0.049799,-0.094785,0.552485,0,approach0
52.976,-1.387346,7.244824,0.034884,4.715853,12.779267,0.029367,0.567775,-0.050038,-0.092274,0.570200,0,approach0
53.078,-1.330269,7.245360,0.032140,4.773190,12.779557,0.026941,0.580189,-0.047956,-0.086572,0.582370,0,approach0
53.178,-1.271984,7.245822,0.029485,4.831702,12.779777,0.024517,0.588865,-0.048626,-0.086489,0.591074,0,approach0
53.278,-1.212863,7.246213,0.026931,4.878663,12.783998,0.015835,0.595357,-0.047052,-0.082794,0.597404,0,approach0
53.380,-1.153090,7.246530,0.024490,4.930328,12.786166,0.009414,0.599836,-0.046612,-0.081412,0.601830,0,approach0
