t_sim,gt_x,gt_y,gt_yaw,amcl_x,amcl_y,amcl_yaw,cmd_v,cmd_w,steer,traction,refusals,leg
35.462,-3.697601,7.008505,-0.053019,2.405417,12.570164,-0.052570,0.000000,0.000000,-0.132878,0.000000,2,approach0
35.562,-3.697063,7.008162,-0.053646,2.406183,12.570077,-0.052686,0.029239,0.001686,0.060478,0.029292,2,approach0
35.664,-3.693540,7.007793,-0.054003,2.409482,12.569874,-0.052943,0.053801,-0.002977,-0.058031,0.053892,2,approach0
35.764,-3.687597,7.007480,-0.053986,2.415176,12.569588,-0.052768,0.075506,0.003712,0.051570,0.075607,2,approach0
35.864,-3.679349,7.007083,-0.053891,2.423039,12.569227,-0.052495,0.100208,0.004201,0.043991,0.100305,2,approach0
35.964,-3.668758,7.006591,-0.053734,2.433359,12.568774,-0.052150,0.123373,0.005505,0.046817,0.123509,2,approach0
36.066,-3.655751,7.006013,-0.053496,2.448965,12.568123,-0.051586,0.146526,0.006328,0.045316,0.146677,2,approach0
36.166,-3.640404,7.005353,-0.053179,2.464522,12.567502,-0.051037,0.171220,0.007604,0.046597,0.171406,2,approach0
36.266,-3.622670,7.004617,-0.052771,2.482482,12.566819,-0.050334,0.194363,0.009510,0.051333,0.194619,2,approach0
36.368,-3.602609,7.003820,-0.052256,2.502782,12.566081,-0.049646,0.219038,0.009263,0.044374,0.219254,2,approach0
36.468,-3.580002,7.002955,-0.051636,2.525664,12.565286,-0.048871,0.242274,0.009221,0.039944,0.242467,2,approach0
36.568,-3.555080,7.002034,-0.050920,2.550769,12.564449,-0.047947,0.266857,0.011615,0.045670,0.267136,2,approach0
36.670,-3.527760,7.001072,-0.050082,2.578345,12.563591,-0.046788,0.292951,0.013102,0.046926,0.293274,2,approach0
36.770,-3.497890,7.000083,-0.049097,2.608621,12.562715,-0.045500,0.317614,0.013614,0.044975,0.317935,2,approach0
36.870,-3.465519,6.999076,-0.047965,2.641299,12.561848,-0.044113,0.342367,0.015154,0.046443,0.342736,2,approach0
36.972,-3.430662,6.998068,-0.046680,2.676448,12.561002,-0.042641,0.367013,0.016198,0.046309,0.367406,2,approach0
37.072,-3.393345,6.997071,-0.045242,2.714122,12.560181,-0.041036,0.393094,0.017509,0.046735,0.393524,2,approach0
37.172,-3.353414,6.996095,-0.043642,2.754378,12.559402,-0.039221,0.417840,0.019085,0.047923,0.418320,2,approach0
37.272,-3.310937,6.995152,-0.041892,2.797221,12.558678,-0.037233,0.442482,0.020399,0.048368,0.443000,2,approach0
37.374,-3.265941,6.994248,-0.040013,2.842537,12.558015,-0.035094,0.468570,0.021840,0.048900,0.469131,2,approach0
37.474,-3.218355,6.993389,-0.038024,2.890557,12.557432,-0.032842,0.494847,0.022888,0.048528,0.495430,2,approach0
37.574,-3.168059,6.992580,-0.035935,2.941167,12.556908,-0.030449,0.519627,0.023261,0.046969,0.520200,2,approach0
37.676,-3.115301,6.991822,-0.033785,2.994187,12.556475,-0.028066,0.545739,0.023538,0.045256,0.546299,2,approach0
37.776,-3.060019,6.991117,-0.031580,3.044887,12.537534,-0.042231,0.571956,0.021854,0.040098,0.572416,2,approach0
37.876,-3.002140,6.990494,-0.029306,3.099611,12.523321,-0.050790,0.596346,0.048995,0.086054,0.598561,2,approach0
37.978,-2.941789,6.990347,-0.026251,3.159872,12.521978,-0.047451,0.600000,0.051002,0.089018,0.602385,2,approach0
38.078,-2.881477,6.990626,-0.022734,3.220266,12.521022,-0.043687,0.600000,0.048618,0.084877,0.602168,2,approach0
38.178,-2.821350,6.991034,-0.019384,3.280735,12.520203,-0.040167,0.600000,0.046076,0.080459,0.601947,2,approach0
38.278,-2.761374,6.991571,-0.016175,3.341148,12.519531,-0.036771,0.600000,0.043631,0.076207,0.601746,2,approach0
38.380,-2.701385,6.992299,-0.012967,3.401499,12.519061,-0.033354,0.600000,0.041077,0.071761,0.601548,2,approach0
38.480,-2.641308,6.993151,-0.009888,3.456581,12.518305,-0.030438,0.600000,0.038483,0.067244,0.601359,2,approach0
38.580,-2.581242,6.994097,-0.006981,3.513334,12.517760,-0.027587,0.600000,0.036897,0.064480,0.601249,2,approach0
38.682,-2.521173,6.995134,-0.004231,3.573767,12.517600,-0.024522,0.600000,0.037805,0.066062,0.601312,2,approach0
38.782,-2.461104,6.996258,-0.001630,3.634145,12.517545,-0.021655,0.600000,0.035291,0.061681,0.601143,2,approach0
38.882,-2.401048,6.997462,0.000826,3.694478,12.517585,-0.018975,0.600000,0.032833,0.057395,0.600990,2,approach0
38.984,-2.341004,6.998740,0.003147,3.738964,12.521243,-0.013350,0.600000,0.030524,0.053367,0.600855,2,approach0
39.084,-2.280979,7.000090,0.005338,3.788688,12.524116,-0.008979,0.600000,0.021759,0.038059,0.600435,2,approach0
39.184,-2.220984,7.001506,0.007407,3.848966,12.524718,-0.006666,0.600000,0.019452,0.034028,0.600348,2,approach0
39.286,-2.160997,7.002986,0.009361,3.921260,12.525549,-0.004010,0.600000,0.017099,0.029915,0.600269,2,approach0
39.386,-2.101016,7.004525,0.011207,3.981655,12.526321,-0.001929,0.600000,0.014794,0.025884,0.600201,2,approach0
39.486,-2.041040,7.006122,0.012949,4.033201,12.514747,-0.012042,0.600000,0.012546,0.021952,0.600145,2,approach0
39.586,-1.981066,7.007776,0.014602,4.091245,12.511699,-0.013115,0.600000,0.029067,0.050824,0.600776,2,approach0
39.688,-1.921258,7.009656,0.016502,4.151594,12.511980,-0.010939,0.600000,0.020622,0.036073,0.600391,2,approach0
39.788,-1.861279,7.011646,0.018384,4.211876,12.512351,-0.008866,0.600000,0.018814,0.032912,0.600325,2,approach0
39.888,-1.801305,7.013693,0.020162,4.272159,12.512794,-0.006983,0.600000,0.017039,0.029810,0.600267,2,approach0
39.990,-1.741337,7.015793,0.021844,4.296526,12.513463,-0.010139,0.600000,0.015383,0.026914,0.600217,2,approach0
40.090,-1.681369,7.017946,0.023433,4.347825,12.513700,-0.009610,0.600000,0.018378,0.032150,0.600310,2,approach0
40.190,-1.621396,7.020147,0.024935,4.408232,12.513956,-0.007909,0.600000,0.016899,0.029565,0.600262,2,approach0
40.292,-1.561427,7.022394,0.026354,4.468525,12.514267,-0.006366,0.600000,0.014942,0.027091,0.600220,2,approach0
40.392,-1.501462,7.024685,0.027694,4.528819,12.514633,-0.004760,0.600000,0.013589,0.024768,0.600184,2,approach0
40.492,-1.441502,7.027017,0.028961,4.580557,12.537731,0.011782,0.600000,0.001292,0.022224,0.600148,2,approach0
40.592,-1.381549,7.029388,0.030157,4.638566,12.545016,0.016884,0.600560,-0.011046,-0.017026,0.600670,2,approach0
40.694,-1.321539,7.031799,0.031287,4.698847,12.546672,0.018194,0.600620,-0.010845,-0.019846,0.600714,2,approach0
40.794,-1.261523,7.034245,0.032355,4.759239,12.548380,0.019478,0.601089,-0.011000,-0.019038,0.601131,2,approach0
40.894,-1.201465,7.036724,0.033365,4.819583,12.550135,0.020817,0.601182,-0.012264,-0.018597,0.601363,2,approach0
40.996,-1.141389,7.039235,0.034320,4.874588,12.539030,0.018170,0.600884,-0.012561,-0.021997,0.601402,2,approach0
41.096,-1.081331,7.041776,0.035220,4.933506,12.537353,0.018321,0.600145,-0.012466,-0.020397,0.600362,2,approach0
41.196,-1.021357,7.044340,0.036069,4.993788,12.538952,0.019460,0.600288,-0.012705,-0.021455,0.600548,2,approach0
41.298,-0.961369,7.046931,0.036873,5.054185,12.540594,0.020450,0.600550,-0.013560,-0.023703,0.600719,2,approach0
41.398,-0.901369,7.049546,0.037632,5.114531,12.542277,0.021463,0.600686,-0.014341,-0.025063,0.600875,2,approach0
41.498,-0.841353,7.052186,0.038349,5.158522,12.548555,0.021007,0.600639,-0.014235,-0.025359,0.600963,2,approach0
41.598,-0.781325,7.054849,0.039027,5.214910,12.551355,0.021573,0.601195,-0.014349,-0.024116,0.601358,2,approach0
41.700,-0.721251,7.057534,0.039667,5.275313,12.553037,0.022507,0.601305,-0.014255,-0.024886,0.601491,2,approach0
41.800,-0.661165,7.060239,0.040272,5.335663,12.554775,0.023367,0.601377,-0.015163,-0.026468,0.601587,2,approach0
41.900,-0.601072,7.062964,0.040844,5.396124,12.556531,0.024139,0.601442,-0.016098,-0.028097,0.601679,2,approach0
42.002,-0.510912,7.067085,0.041641,5.455886,12.572539,0.037622,0.602103,-0.016260,-0.028348,0.602345,2,approach0
42.102,-0.450717,7.069856,0.042137,5.516033,12.578891,0.041553,0.602647,-0.016923,-0.029476,0.602909,2,approach0
42.202,-0.390440,7.072647,0.042607,5.576581,12.581698,0.042287,0.603720,-0.016155,-0.028090,0.603958,2,approach0
42.304,-0.330100,7.075455,0.043050,5.637192,12.584547,0.042936,0.604790,-0.017671,-0.030670,0.605075,2,approach0
42.404,-0.269647,7.078282,0.043469,5.697981,12.587444,0.043621,0.606071,-0.017018,-0.029474,0.606335,2,approach0
