t_sim,gt_x,gt_y,gt_yaw,amcl_x,amcl_y,amcl_yaw,cmd_v,cmd_w,steer,traction,refusals
84.324,-3.000000,-5.500000,-0.000000,2.985783,0.065378,-0.007915,0.000000,0.000000,nan,nan,0
84.424,-3.000000,-5.500000,-0.000000,2.985783,0.065378,-0.007915,0.000000,0.000000,nan,nan,0
84.524,-2.999131,-5.499997,0.000006,2.986668,0.065374,-0.007907,0.029313,0.000270,0.009673,0.029315,0
84.624,-2.995455,-5.499951,0.000099,2.990451,0.065409,-0.007490,0.060434,0.004241,0.073550,0.060598,0
84.724,-2.989251,-5.499760,0.000477,2.996758,0.065570,-0.007022,0.083524,0.005956,0.074740,0.083758,0
84.824,-2.980596,-5.499465,0.001053,3.005364,0.065811,-0.006228,0.107119,0.009429,0.092167,0.107575,0
84.932,-2.969503,-5.498996,0.001958,3.016456,0.066220,-0.005068,0.133425,0.011209,0.087982,0.133943,0
85.034,-2.955678,-5.498367,0.003146,3.033220,0.066878,-0.003352,0.160014,0.013587,0.088921,0.160649,0
85.134,-2.939108,-5.497603,0.004547,3.050198,0.067559,-0.001808,0.187111,0.014436,0.080834,0.187724,0
85.258,-2.919771,-5.496709,0.006129,3.070154,0.068361,0.000029,0.221601,0.016949,0.080135,0.222314,0
85.360,-2.886042,-5.495131,0.008782,3.097277,0.069475,0.002430,0.240648,0.017427,0.075892,0.241343,0
85.462,-2.860615,-5.493919,0.010711,3.122215,0.070523,0.004507,0.277305,0.019987,0.075536,0.278098,0
85.564,-2.832214,-5.492543,0.012796,3.150263,0.071732,0.006728,0.299296,0.020819,0.072907,0.300093,0
85.664,-2.801303,-5.491016,0.014990,3.180937,0.073084,0.009160,0.331162,0.020960,0.067081,0.325927,0
85.766,-2.767336,-5.489309,0.017307,3.214234,0.074588,0.011682,0.358817,0.021410,0.062570,0.359521,0
85.866,-2.730735,-5.487439,0.019693,3.258366,0.076634,0.014705,0.381611,0.020968,0.057629,0.382246,0
85.966,-2.691132,-5.485388,0.022140,3.294180,0.078320,0.017145,0.417329,0.021641,0.054689,0.411684,0
86.066,-2.648857,-5.483175,0.024589,3.340769,0.080548,0.020080,0.444048,0.021589,0.051006,0.444627,0
86.166,-2.603657,-5.480792,0.027022,3.376861,0.082300,0.022190,0.473810,0.019883,0.045283,0.468768,0
86.266,-2.556234,-5.478284,0.029364,3.424111,0.084608,0.024850,0.495011,0.018192,0.038570,0.495379,0
86.366,-2.506330,-5.475720,0.031452,3.473967,0.087002,0.027255,0.523373,0.012782,0.026907,0.521455,0
86.468,-2.453480,-5.473338,0.032810,3.526759,0.089225,0.029006,0.550598,0.003460,0.006599,0.550610,0
86.568,-2.397784,-5.471396,0.033015,3.594280,0.091371,0.029583,0.591397,-0.016177,-0.014246,0.577808,0
86.672,-2.339118,-5.470146,0.031701,3.653856,0.092353,0.028399,0.600000,-0.023165,-0.040517,0.600493,0
86.774,-2.279118,-5.469259,0.029784,3.709895,0.092430,0.026405,0.600000,-0.021945,-0.038386,0.600442,0
86.874,-2.219104,-5.468431,0.027972,3.767107,0.092660,0.024541,0.600000,-0.020369,-0.035630,0.600381,0
86.974,-2.159092,-5.467659,0.026260,3.827345,0.093284,0.022976,0.600000,-0.019594,-0.034277,0.600353,0
87.076,-2.099080,-5.466941,0.024644,3.886394,0.093859,0.021606,0.600000,-0.018964,-0.033175,0.600330,0
87.176,-2.039067,-5.466273,0.023119,3.947903,0.094418,0.020256,0.600000,-0.019141,-0.033484,0.600337,0
87.276,-1.978935,-5.465684,0.021611,4.007810,0.094893,0.018963,0.600000,-0.019403,-0.033942,0.600346,0
87.376,-1.918833,-5.465204,0.020068,4.071946,0.099656,0.021504,0.600000,-0.022655,-0.039625,0.600471,0
87.476,-1.858670,-5.465008,0.018157,4.134632,0.103024,0.022272,0.600000,-0.028035,-0.049021,0.600722,0
87.576,-1.798591,-5.465160,0.015815,4.194843,0.103179,0.020141,0.600000,-0.038845,-0.068233,0.601399,0
87.676,-1.738533,-5.465903,0.012610,4.255192,0.102693,0.017130,0.600000,-0.037054,-0.064753,0.601260,0
87.776,-1.678493,-5.466864,0.009366,4.315605,0.102067,0.014160,0.600000,-0.034901,-0.061001,0.601118,0
87.876,-1.618469,-5.467929,0.006294,4.387189,0.101639,0.012324,0.600000,-0.033547,-0.058640,0.601033,0
87.976,-1.558534,-5.469110,0.003351,4.455039,0.101104,0.010254,0.600000,-0.032573,-0.056941,0.600974,0
88.078,-1.498518,-5.470416,0.000506,4.515471,0.100269,0.007665,0.600000,-0.026543,-0.046417,0.600647,0
88.178,-1.438522,-5.471809,-0.002181,4.575720,0.099364,0.005239,0.600000,-0.025010,-0.043739,0.600574,0
88.282,-1.378529,-5.473283,-0.004717,4.636099,0.098390,0.002850,0.600000,-0.023237,-0.040642,0.600496,0
88.384,-1.318541,-5.474835,-0.007113,4.696256,0.096080,-0.001379,0.600000,-0.020732,-0.036266,0.600395,0
88.484,-1.258570,-5.476454,-0.009364,4.755226,0.093971,-0.004701,0.600000,-0.013685,-0.024254,0.600177,0
