t_sim,gt_x,gt_y,gt_yaw,amcl_x,amcl_y,amcl_yaw,cmd_v,cmd_w,steer,traction,refusals
54.496,-3.000000,-5.500000,-0.000000,2.985783,0.065378,-0.007915,0.000000,0.000000,nan,nan,0
54.596,-3.000000,-5.500000,-0.000000,2.985882,0.065378,-0.007915,0.025000,0.000236,0.009919,0.025001,0
54.696,-2.998011,-5.499991,0.000018,2.988778,0.065377,-0.007654,0.048689,0.003174,0.068337,0.048803,0
54.796,-2.993612,-5.499901,0.000196,2.994225,0.065511,-0.007105,0.070929,0.005733,0.084667,0.071184,0
54.898,-2.986683,-5.499656,0.000682,3.001894,0.065741,-0.006432,0.095508,0.007082,0.077703,0.095797,0
54.998,-2.977195,-5.499304,0.001366,3.012108,0.066053,-0.005497,0.120142,0.009211,0.080326,0.120531,0
55.098,-2.965329,-5.498851,0.002229,3.024707,0.066465,-0.004239,0.144767,0.012383,0.089574,0.145350,0
55.200,-2.951062,-5.498259,0.003335,3.039720,0.067011,-0.002812,0.169334,0.013328,0.082455,0.169911,0
55.300,-2.934282,-5.497540,0.004639,3.057091,0.067656,-0.001258,0.192531,0.014346,0.078077,0.193119,0
55.400,-2.915125,-5.496710,0.006093,3.076888,0.068406,0.000471,0.217071,0.015933,0.076918,0.217715,0
55.502,-2.881743,-5.495238,0.008551,3.099225,0.069273,0.002370,0.241720,0.017771,0.077043,0.242439,0
55.602,-2.856501,-5.494098,0.010354,3.123953,0.070257,0.004432,0.266276,0.018221,0.071729,0.266962,0
55.702,-2.828695,-5.492820,0.012281,3.151123,0.071367,0.006551,0.292476,0.019767,0.070845,0.293212,0
55.802,-2.798417,-5.491397,0.014317,3.180826,0.072616,0.008866,0.315709,0.020499,0.068070,0.316442,0
55.904,-2.765669,-5.489832,0.016439,3.213109,0.074009,0.011149,0.341828,0.020096,0.061650,0.342479,0
56.004,-2.730363,-5.488124,0.018619,3.247976,0.075542,0.013568,0.368058,0.020389,0.058100,0.368680,0
56.104,-2.692506,-5.486272,0.020830,3.285291,0.077219,0.016000,0.394318,0.019461,0.051775,0.394847,0
56.206,-2.652128,-5.484297,0.023010,3.333579,0.079399,0.018924,0.419152,0.019088,0.047781,0.419631,0
56.306,-2.609241,-5.482215,0.025108,3.376583,0.081330,0.021204,0.443911,0.016502,0.039014,0.444249,0
56.406,-2.563870,-5.480098,0.026977,3.422183,0.083298,0.023355,0.470274,0.014317,0.031955,0.470514,0
56.508,-2.515885,-5.477953,0.028599,3.470382,0.085302,0.025251,0.495093,0.011673,0.024751,0.495245,0
56.608,-2.465372,-5.475861,0.029826,3.521182,0.087263,0.026754,0.521443,0.006325,0.012735,0.521485,0
56.708,-2.412272,-5.473894,0.030547,3.574589,0.089104,0.027744,0.549241,0.000993,0.001898,0.549242,0
56.808,-2.356574,-5.472194,0.030535,3.630779,0.090686,0.027952,0.575659,-0.009437,-0.017211,0.575745,0
56.910,-2.298315,-5.471076,0.029271,3.689617,0.091705,0.026995,0.600000,-0.024473,-0.042802,0.600550,0
57.010,-2.238296,-5.470449,0.027137,3.744074,0.091275,0.023772,0.600000,-0.024073,-0.042103,0.600532,0
57.110,-2.178278,-5.469888,0.025122,3.804334,0.091695,0.022014,0.600000,-0.022283,-0.038975,0.600456,0
57.212,-2.118261,-5.469389,0.023218,3.864725,0.092065,0.020313,0.600000,-0.021765,-0.038070,0.600435,0
57.312,-2.058243,-5.468950,0.021423,3.924995,0.092390,0.018771,0.600000,-0.021365,-0.037371,0.600419,0
57.412,-1.998182,-5.468573,0.019713,3.985327,0.092678,0.017327,0.600000,-0.021127,-0.036955,0.600410,0
57.514,-1.938093,-5.468287,0.018018,4.045609,0.092890,0.015861,0.600000,-0.020983,-0.036704,0.600404,0
57.614,-1.877976,-5.468130,0.016271,4.118977,0.106314,0.028244,0.600000,-0.024117,-0.042180,0.600534,0
57.714,-1.817911,-5.468437,0.013845,4.179356,0.106778,0.026161,0.600000,-0.024483,-0.042819,0.600550,0
57.816,-1.757905,-5.468929,0.011347,4.239672,0.107083,0.023924,0.600000,-0.023448,-0.041012,0.600505,0
57.916,-1.697898,-5.469498,0.008988,4.299941,0.107333,0.021810,0.600000,-0.022436,-0.039243,0.600462,0
58.016,-1.637892,-5.470139,0.006760,4.360211,0.107514,0.019837,0.600000,-0.021651,-0.037872,0.600431,0
58.116,-1.577883,-5.470848,0.004656,4.411837,0.110617,0.024953,0.600000,-0.023092,-0.040388,0.600490,0
58.218,-1.517979,-5.471719,0.002480,4.472228,0.110996,0.023038,0.600000,-0.028796,-0.050008,0.600751,0
58.318,-1.458069,-5.472858,0.000047,4.532556,0.111133,0.020800,0.600000,-0.028950,-0.050525,0.600767,0
58.418,-1.398151,-5.474138,-0.002376,4.592822,0.111139,0.018633,0.600000,-0.029041,-0.050683,0.600771,0
58.520,-1.338036,-5.475565,-0.004802,4.653268,0.111010,0.016369,0.600000,-0.028996,-0.050712,0.600772,0
58.620,-1.277916,-5.477150,-0.007251,4.698749,0.109017,0.006881,0.600000,-0.024922,-0.048313,0.600701,0
58.720,-1.217918,-5.478835,-0.009611,4.759014,0.108237,0.004743,0.600000,-0.025585,-0.045233,0.600614,0
58.822,-1.157919,-5.480592,-0.011840,4.819401,0.107389,0.002713,0.600000,-0.025024,-0.044121,0.600584,0
