t,v,w
1.6881599426269531,0.0,0.0
1.6884162425994873,0.0,0.0
1.6886467933654785,0.0,0.0
1.6889102458953857,0.0,0.0
1.6892220973968506,0.0,0.0
1.6894962787628174,0.0,0.0
1.6898038387298584,0.0,0.0
1.6900367736816406,0.0,0.0
1.6902539730072021,0.0,0.0
1.6904594898223877,0.0,0.0
1.7222545146942139,0.0,0.0
1.7508416175842285,0.0,0.0
1.7720239162445068,0.0,0.0
1.8221192359924316,0.0,0.0
1.8722467422485352,0.0,0.0
1.9222493171691895,0.0,0.0
1.97225022315979,0.0,0.0
2.022524833679199,0.0,0.0
2.072281837463379,0.025,0.0
2.1219661235809326,0.0321413010871073,0.0008698875680098495
2.1720426082611084,0.04485588371686261,0.002715107789128403
2.2220077514648438,0.058633574867972674,0.003530711502088564
2.272212505340576,0.06791566617988536,0.0032731463007987394
2.3223562240600586,0.08190803224189444,0.00382199354161183
2.3722410202026367,0.09252294077672739,0.003853992408975877
2.422090530395508,0.10508042397176581,0.0035719941795402145
2.472151041030884,0.11578537922938895,0.0029171631853232324
2.5220940113067627,0.12978119985695244,0.0027355591941481887
2.5720863342285156,0.1389546444086853,0.00337782678671745
2.6222217082977295,0.15294853173788522,0.0035379195269353587
2.6725058555603027,0.16355389610801668,0.004019739924949629
2.722628355026245,0.17755348458826942,0.003986606152166987
2.772268533706665,0.18825571069365002,0.004298979632013867
2.822431802749634,0.2022543757312586,0.003977066723328271
2.8722896575927734,0.2129557093143179,0.003384311386565843
2.922234058380127,0.22695307928393404,0.004426271750453968
2.97218656539917,0.2376535764039946,0.003826403954006623
3.022028923034668,0.251643069473764,0.0038956933145554906
3.0721962451934814,0.26234945342835403,0.0036882488511444803
3.122091293334961,0.2764360313873438,0.0033313842163244516
3.1722843647003174,0.28704389954376214,0.0031935785633671362
3.222487211227417,0.3011356134316905,0.003540766595450078
3.272387742996216,0.31173611957662445,0.003996818386394319
3.321995258331299,0.3257286063288468,0.0035639852759034724
3.372145175933838,0.33786576036186816,0.003533905824405147
3.422013759613037,0.35185733288476645,0.002916382213138877
3.472424268722534,0.3626587607164346,0.0024977318451507966
3.5220489501953125,0.3781887522575021,0.002563129982029307
3.5724167823791504,0.38889042601750506,0.0019318590925191228
3.6221861839294434,0.4,0.0
3.6722958087921143,0.4,0.0
3.7222540378570557,0.4,0.0
3.7725768089294434,0.4,0.0
3.8225913047790527,0.4,0.0
3.8725156784057617,0.4,0.0
3.922354221343994,0.4,0.0
3.9728357791900635,0.4,0.0
4.022778749465942,0.4,0.0
4.072386264801025,0.4,0.0
4.122694253921509,0.4,0.0
4.172178745269775,0.4,0.0
4.2224016189575195,0.4,0.0
4.272122144699097,0.4,0.0
4.322369813919067,0.4,0.0
4.372485160827637,0.4,0.0
4.422163248062134,0.4,0.0
4.472315549850464,0.4,0.0
4.522616863250732,0.4,0.0
4.572357416152954,0.4,0.0
4.622076988220215,0.4,0.0
4.672230958938599,0.4,0.0
4.722440958023071,0.4,0.0
4.77255654335022,0.4,0.0
4.822569370269775,0.4,0.0
4.872342824935913,0.4,0.0
4.922315835952759,0.4,0.0
4.973156452178955,0.4,0.0
5.022099494934082,0.4,0.0
5.072349786758423,0.4,0.0
5.122066497802734,0.4,0.0
5.172236442565918,0.4,0.0
5.222155332565308,0.4,0.0
5.272081613540649,0.4,0.0
5.322316884994507,0.4,0.0
5.372483968734741,0.4,0.0
5.422545909881592,0.4,0.0
5.472294807434082,0.4,0.0
5.522090196609497,0.4,0.0
5.572153329849243,0.4,0.0
5.622166633605957,0.4,0.0
5.672261953353882,0.4,0.0
5.722346782684326,0.4,0.0
5.772181272506714,0.4,0.0
5.822148084640503,0.4,0.0
5.872279405593872,0.4,0.0
5.9223432540893555,0.4,0.0
5.972757816314697,0.4,0.0
6.022079944610596,0.4,0.0
6.072101593017578,0.4,0.0
6.122203826904297,0.4,0.0
6.172427654266357,0.4,0.0
6.222306728363037,0.4,0.0
6.272401571273804,0.4,0.0
6.322302579879761,0.4,0.0
6.372169733047485,0.4,0.0
6.4225263595581055,0.4,0.0
6.4726598262786865,0.4,0.0
6.522133111953735,0.4,0.0
6.572291612625122,0.4,0.0
6.622159481048584,0.4,0.0
6.672353744506836,0.4,0.0
6.722244739532471,0.4,0.0
6.772208213806152,0.4,0.0
6.822026491165161,0.4,0.0
6.872425079345703,0.4,0.0
6.92210054397583,0.4,0.0
