t_sim,gt_x,gt_y,gt_yaw,amcl_x,amcl_y,amcl_yaw,cmd_v,cmd_w,steer,traction,refusals,leg
12.010,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.007915,0.000000,0.000000,nan,nan,0,stage
12.110,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.007915,0.000000,0.000000,nan,nan,0,stage
12.210,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.007915,0.000000,0.000000,nan,nan,0,stage
12.310,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.007915,0.000000,0.000000,nan,nan,0,stage
12.410,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.007915,0.000000,0.000000,nan,nan,0,stage
12.510,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.007915,0.000000,0.000000,nan,nan,0,stage
12.610,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.007915,0.000000,0.000000,nan,nan,0,stage
12.710,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.007915,0.000000,0.000000,nan,nan,0,stage
12.810,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.007915,0.000000,0.000000,nan,nan,0,stage
12.910,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.007915,0.000000,0.000000,nan,nan,0,stage
13.010,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.007915,0.000000,0.000000,nan,nan,0,stage
13.110,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.007915,0.000000,0.000000,nan,nan,0,stage
13.210,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.007915,0.000000,0.000000,nan,nan,0,stage
13.310,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.007915,0.000000,0.000000,nan,nan,0,stage
13.410,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.007915,0.000000,0.000000,nan,nan,0,stage
13.510,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.007915,0.000000,0.000000,nan,nan,0,stage
13.610,-4.499506,7.000002,0.000004,1.583444,12.576826,-0.007853,-0.033741,-0.019894,0.554327,-0.039684,0,stage
13.710,-4.496055,7.000006,0.000013,1.578838,12.576365,-0.007693,-0.061153,-0.020762,0.342439,-0.064922,0,stage
13.810,-4.499135,6.999397,-0.001211,1.573356,12.575428,-0.008737,-0.067943,-0.031239,0.449773,-0.075446,0,stage
13.910,-4.504937,6.998560,-0.002909,1.566418,12.573876,-0.010417,-0.042284,-0.027195,0.593967,-0.051023,0,stage
14.010,-4.509150,6.997793,-0.004474,1.561982,12.572544,-0.011827,-0.029502,-0.024372,0.714519,-0.039054,0,stage
14.110,-4.510748,6.997500,-0.005075,1.559211,12.571495,-0.012507,-0.006959,-0.017544,1.209620,-0.019692,0,stage
14.210,-4.507172,6.997590,-0.004860,1.558249,12.571018,-0.012288,0.010641,-0.009516,-0.753915,0.014597,0,stage
14.310,-4.504155,6.997477,-0.005056,1.559398,12.571619,-0.012005,0.030717,-0.009796,-0.323129,0.032394,0,stage
14.410,-4.506411,6.997112,-0.005810,1.562039,12.572658,-0.012114,0.048512,-0.015803,-0.329573,0.051272,0,stage
14.510,-4.510288,6.996584,-0.006915,1.566732,12.573888,-0.012448,0.066208,-0.019080,-0.293839,0.069173,0,stage
14.610,-4.512721,6.996189,-0.007739,1.573640,12.574914,-0.012631,0.037754,-0.016014,-0.419012,0.041329,0,stage
14.710,-4.516229,6.996161,-0.007849,1.578390,12.575175,-0.012508,0.032686,-0.008000,-0.251559,0.033748,0,stage
14.810,-4.523055,6.996461,-0.007354,1.581293,12.575068,-0.011930,0.009241,-0.003544,-0.382826,0.009962,0,stage
14.910,-4.531832,6.997669,-0.005050,1.581930,12.574991,-0.009839,-0.014047,0.008680,-0.575574,-0.016745,0,stage
15.010,-4.542006,7.000167,-0.000111,1.580172,12.575462,-0.005304,-0.035467,0.030590,-0.735905,-0.047849,0,stage
15.110,-4.553435,7.004270,0.008178,1.575849,12.577092,0.002472,-0.063295,0.062778,-0.805684,-0.091385,0,stage
15.210,-4.562616,7.008644,0.017153,1.569012,12.580489,0.011545,-0.088942,0.091405,-0.823418,-0.130851,0,stage
15.310,-4.570843,7.012354,0.024920,1.559930,12.585022,0.019868,-0.103887,0.106557,-0.822449,-0.152679,0,stage
15.410,-4.581398,7.017378,0.035598,1.549257,12.590197,0.030606,-0.110941,0.123278,-0.862210,-0.170479,0,stage
15.510,-4.592752,7.023192,0.048162,1.537741,12.596225,0.043266,-0.118505,0.147915,-0.919014,-0.195359,0,stage
15.610,-4.605030,7.030065,0.063248,1.525408,12.603230,0.058559,-0.133903,0.173090,-0.935820,-0.225746,0,stage
15.710,-4.618764,7.037985,0.081018,1.511694,12.611279,0.076471,-0.137959,0.199305,-0.987954,-0.250653,0,stage
15.810,-4.633359,7.046820,0.101263,1.497024,12.620260,0.096818,-0.112545,0.224708,-1.125718,-0.261411,0,stage
15.910,-4.647331,7.055580,0.121771,1.483482,12.630059,0.117720,-0.105773,0.230327,-1.158502,-0.263962,0,stage
16.010,-4.658878,7.065482,0.144455,1.471828,12.640437,0.140694,-0.082054,0.245386,-1.262486,-0.270406,0,stage
16.112,-4.668601,7.076090,0.168432,1.462108,12.651426,0.164933,-0.059656,0.251853,-1.310000,-0.270073,0,stage
16.214,-4.676410,7.085385,0.189500,1.454358,12.660788,0.186499,-0.039619,0.230724,-1.310000,-0.184587,0,stage
16.316,-4.681473,7.091302,0.203081,1.449244,12.666719,0.200644,-0.018902,0.163002,-1.310000,-0.073307,0,stage
16.418,-4.683637,7.093736,0.208730,1.446892,12.669362,0.207033,0.002701,0.089951,-1.310000,0.000000,0,stage
16.518,-4.684046,7.093808,0.209042,1.447412,12.668851,0.207433,0.024210,0.031139,0.933421,0.040683,0,stage
16.618,-4.686549,7.093281,0.209049,1.449639,12.667329,0.207183,0.041332,0.024341,0.553816,0.048596,0,stage
16.720,-4.689084,7.092742,0.209046,1.452113,12.666221,0.206952,0.009587,-0.023852,-1.205188,0.026817,0,stage
16.822,-4.688956,7.092765,0.209039,1.453444,12.665443,0.206964,0.001545,-0.021777,-1.310000,0.000000,1,stage
16.924,-4.686821,7.093220,0.209042,1.453679,12.665272,0.207191,-0.006358,-0.022442,1.307249,-0.024407,1,stage
17.024,-4.688237,7.092924,0.209051,1.452805,12.666014,0.207653,-0.015592,-0.020943,0.954022,-0.026957,1,stage
17.124,-4.692896,7.091940,0.209061,1.451251,12.666869,0.208182,-0.023642,-0.020126,0.729393,-0.031710,1,stage
17.226,-4.700727,7.090284,0.209070,1.446371,12.668330,0.208455,-0.031565,-0.020881,0.607087,-0.038432,1,stage
17.328,-4.711238,7.088108,0.209176,1.434776,12.670973,0.207607,-0.000844,-0.007279,0.503037,0.000000,1,stage
17.428,-4.720881,7.086072,0.209199,1.434647,12.670980,0.207817,0.011558,-0.008826,-0.675849,0.014814,1,stage
17.528,-4.728433,7.084442,0.209146,1.436640,12.670887,0.207862,0.034086,-0.012093,-0.356599,0.036374,1,stage
17.630,-4.734210,7.083213,0.209141,1.440761,12.671095,0.207961,0.058597,-0.011879,-0.209733,0.059910,1,stage
17.732,-4.733162,7.083309,0.208894,1.444610,12.671465,0.207716,0.026431,-0.023845,-0.758314,0.036407,1,stage
17.834,-4.727251,7.084456,0.208688,1.447885,12.671465,0.207744,0.017057,-0.023895,-0.973738,0.030339,1,stage
17.934,-4.719363,7.086125,0.208685,1.450317,12.671187,0.207681,0.011342,-0.022020,-1.114733,0.025753,1,stage
18.034,-4.709619,7.088187,0.208683,1.452264,12.670699,0.207678,0.005566,-0.023256,-1.310000,0.021588,1,stage
18.136,-4.701215,7.089973,0.208695,1.453005,12.670410,0.207847,-0.000513,-0.022021,-1.310000,0.000000,2,stage
18.238,-4.696022,7.091138,0.208821,1.452345,12.670826,0.208281,-0.012790,-0.020401,1.032541,-0.024949,2,stage
18.338,-4.694442,7.091481,0.208837,1.450755,12.671548,0.208742,-0.024758,-0.019343,0.687042,-0.032023,2,stage
18.438,-4.695840,7.091189,0.208845,1.448282,12.672285,0.209334,-0.032435,-0.019971,0.573904,-0.038623,2,stage
18.540,-4.700153,7.090278,0.208852,1.444872,12.672861,0.209882,-0.042239,-0.019427,0.449908,-0.046906,2,stage
18.642,-4.707263,7.088842,0.208991,1.440260,12.673077,0.210665,-0.053692,-0.019898,0.371092,-0.057614,2,stage
18.742,-4.716889,7.087501,0.210372,1.434462,12.672714,0.212581,-0.062792,-0.009229,0.153119,-0.063536,2,stage
18.842,-4.728806,7.085667,0.211784,1.428049,12.671682,0.213891,-0.038353,0.006720,-0.181934,-0.038996,2,stage
18.944,-4.740975,7.083501,0.212674,1.424383,12.671016,0.214892,-0.026103,-0.001890,0.075888,-0.026178,2,stage
19.046,-4.752534,7.080701,0.212077,1.422568,12.670544,0.214003,-0.003033,-0.012534,0.519875,0.000000,2,stage
19.148,-4.760800,7.078233,0.210720,1.424567,12.671147,0.213882,0.024336,-0.023965,-0.802115,0.035006,2,stage
19.248,-4.765874,7.077928,0.212251,1.428587,12.672061,0.215464,0.058164,-0.001707,-0.030803,0.058192,2,stage
19.348,-4.762060,7.078894,0.212529,1.434763,12.673315,0.215576,0.072586,-0.006616,-0.095408,0.072918,2,stage
19.450,-4.754931,7.080373,0.212414,1.443088,12.674637,0.215209,0.097106,-0.013066,-0.140348,0.098070,2,stage
19.552,-4.739550,7.082539,0.210195,1.453943,12.676146,0.213940,0.134396,-0.028803,-0.200190,0.121870,2,stage
19.652,-4.726256,7.083994,0.207527,1.467175,12.677668,0.211653,0.157704,-0.040207,-0.240580,0.147428,2,stage
19.752,-4.710499,7.085374,0.203791,1.482984,12.679141,0.208245,0.172428,-0.010929,-0.274844,0.174228,2,stage
19.854,-4.693537,7.087227,0.200614,1.500177,12.681176,0.205020,0.181462,-0.007340,-0.077163,0.177638,2,stage
19.956,-4.675656,7.090543,0.200003,1.517970,12.684526,0.204360,0.185951,0.017235,0.097013,0.186830,2,stage
20.056,-4.657314,7.094789,0.201027,1.536093,12.689020,0.205299,0.190664,0.033271,0.123076,0.191212,2,stage
