t_sim,gt_x,gt_y,gt_yaw,amcl_x,amcl_y,amcl_yaw,cmd_v,cmd_w,steer,traction,refusals,leg
69.968,0.373356,6.896343,-0.010831,6.413939,12.385887,-0.033813,0.426182,0.028178,0.069312,0.427207,0,approach1
70.068,0.415416,6.897113,-0.008479,6.456213,12.385724,-0.031284,0.406027,0.025229,0.065152,0.406890,0,approach1
70.168,0.455438,6.897885,-0.006340,6.496456,12.385617,-0.028941,0.386053,0.022141,0.060147,0.386752,0,approach1
70.268,0.493417,6.898652,-0.004398,6.521767,12.393091,-0.018640,0.364532,0.020908,0.060151,0.365192,0,approach1
70.368,0.529212,6.899402,-0.002644,6.548973,12.398605,-0.011309,0.343096,0.018979,0.058018,0.343674,0,approach1
70.468,0.562847,6.900133,-0.001058,6.582760,12.399078,-0.009470,0.321552,0.017471,0.056989,0.322074,0,approach1
70.568,0.594326,6.900837,0.000373,6.614330,12.399545,-0.007810,0.299901,0.015652,0.054744,0.300351,0,approach1
70.668,0.623642,6.901512,0.001663,6.643865,12.400007,-0.006283,0.278443,0.014741,0.055529,0.278873,0,approach1
70.768,0.650814,6.902154,0.002825,6.689911,12.396391,-0.007982,0.256878,0.013464,0.054980,0.257267,0,approach1
70.868,0.675820,6.902757,0.003865,6.727533,12.393992,-0.008849,0.233870,0.011217,0.050316,0.234166,0,approach1
70.968,0.698544,6.903316,0.004787,6.750306,12.394288,-0.007637,0.212197,0.010199,0.050424,0.212467,0,approach1
71.068,0.719027,6.903829,0.005601,6.770973,12.394564,-0.006643,0.189081,0.009594,0.053225,0.189349,0,approach1
71.168,0.737258,6.904293,0.006312,6.789242,12.394822,-0.005626,0.167504,0.009378,0.058720,0.167793,0,approach1
71.268,0.753257,6.904707,0.006927,6.805357,12.395059,-0.004806,0.144388,0.007666,0.055686,0.144613,0,approach1
71.368,0.767060,6.905068,0.007451,6.819190,12.395271,-0.004053,0.122711,0.006489,0.055468,0.122900,0,approach1
71.468,0.778603,6.905372,0.007883,6.831717,12.405347,0.004573,0.101124,0.005863,0.060800,0.101312,0,approach1
71.568,0.787946,6.905622,0.008232,6.841477,12.412234,0.010484,0.076670,0.005483,0.074949,0.076886,0,approach1
71.668,0.794957,6.905813,0.008496,6.848467,12.412448,0.011007,0.053449,0.003867,0.075819,0.053603,0,approach1
71.768,0.799627,6.905941,0.008673,6.853119,12.412594,0.011369,0.030329,0.002375,0.082048,0.030431,0,approach1
71.868,0.801215,6.905986,0.008734,6.854645,12.412643,0.011596,0.004333,0.000468,0.082048,0.000000,0,approach1
71.968,0.801215,6.905986,0.008734,6.854644,12.412640,0.011911,0.000000,0.000000,0.082048,0.000000,0,approach1
