t,enable,ceiling,permit,mode
7.829798460006714,1,0.4,1,2
7.879931926727295,1,0.4,1,2
7.929959297180176,1,0.4,1,2
7.979971885681152,1,0.4,1,2
8.029972791671753,1,0.2,1,2
8.079966068267822,1,0.2,1,2
8.129915237426758,1,0.2,1,2
8.180074453353882,1,0.2,1,2
8.229957342147827,1,0.2,1,2
8.279813289642334,1,0.2,1,2
8.329951047897339,1,0.2,1,2
8.380136489868164,1,0.2,1,2
8.43004035949707,1,0.2,1,2
8.479989528656006,1,0.2,1,2
8.529926776885986,1,0.2,1,2
8.579911947250366,1,0.2,1,2
8.629968881607056,1,0.2,1,2
8.679900884628296,1,0.2,1,2
8.729921340942383,1,0.2,1,2
8.779917001724243,1,0.2,1,2
8.82997751235962,1,0.2,1,2
8.879983186721802,1,0.2,1,2
8.929904699325562,1,0.2,1,2
8.979942560195923,1,0.2,1,2
9.029900550842285,1,0.2,1,2
9.079973936080933,1,0.2,1,2
9.12999939918518,1,0.2,1,2
9.179932117462158,1,0.2,1,2
9.22997784614563,1,0.2,1,2
9.280001878738403,1,0.2,1,2
9.329948902130127,1,0.2,1,2
9.379922151565552,1,0.2,1,2
9.429911375045776,1,0.2,1,2
9.479916334152222,1,0.2,1,2
9.52993369102478,1,0.2,1,2
9.57998275756836,1,0.2,1,2
9.629911422729492,1,0.2,1,2
9.679905652999878,1,0.2,1,2
9.730018854141235,1,0.2,1,2
9.779988288879395,1,0.2,1,2
9.829926252365112,1,0.2,1,2
9.87989616394043,1,0.2,1,2
9.929997682571411,1,0.2,1,2
9.980019330978394,1,0.2,1,2
10.029912233352661,1,0.2,1,2
10.079958438873291,1,0.2,1,2
10.12996530532837,1,0.2,1,2
10.17997694015503,1,0.2,1,2
10.229872465133667,1,0.2,1,2
10.279828310012817,1,0.2,1,2
10.329923629760742,1,0.2,1,2
10.379980325698853,1,0.2,1,2
10.42992615699768,1,0.2,1,2
10.479951620101929,1,0.2,1,2
10.529935836791992,1,0.2,1,2
10.57990837097168,1,0.2,1,2
10.629976987838745,1,0.2,1,2
10.67995834350586,1,0.2,1,2
10.730042219161987,1,0.2,1,2
10.779988765716553,1,0.2,1,2
10.829918146133423,1,0.2,1,2
10.879934072494507,1,0.2,1,2
10.929946899414062,1,0.2,1,2
10.980045080184937,1,0.2,1,2
11.029894351959229,1,0.1,1,2
11.079925060272217,1,0.1,1,2
11.12990140914917,1,0.1,1,2
11.179954528808594,1,0.1,1,2
11.229957342147827,1,0.1,1,2
11.279966831207275,1,0.1,1,2
11.329852104187012,1,0.1,1,2
11.380009412765503,1,0.1,1,2
11.429951190948486,1,0.1,1,2
11.47998309135437,1,0.1,1,2
11.53008770942688,1,0.1,1,2
11.579931497573853,1,0.1,1,2
11.630037546157837,1,0.1,1,2
11.679911375045776,1,0.1,1,2
11.730064153671265,1,0.1,1,2
11.78004503250122,1,0.1,1,2
11.830130338668823,1,0.1,1,2
11.880035161972046,1,0.1,1,2
11.930009365081787,1,0.1,1,2
11.980028867721558,1,0.1,1,2
12.0299551486969,1,0.1,1,2
12.07991886138916,1,0.1,1,2
12.12994122505188,1,0.1,1,2
12.180065155029297,1,0.1,1,2
12.23000431060791,1,0.1,1,2
12.279969930648804,1,0.1,1,2
12.329916715621948,1,0.1,1,2
12.379926681518555,1,0.1,1,2
12.429921627044678,1,0.1,1,2
12.479970455169678,1,0.1,1,2
12.530044317245483,1,0.1,1,2
12.579947471618652,1,0.1,1,2
12.629912376403809,1,0.1,1,2
12.679898023605347,1,0.1,1,2
12.730005025863647,1,0.1,1,2
12.779893159866333,1,0.1,1,2
12.8300142288208,1,0.1,1,2
12.879976034164429,1,0.1,1,2
12.930139541625977,1,0.1,1,2
12.979939937591553,1,0.1,1,2
13.029992580413818,1,0.1,1,2
13.07992172241211,1,0.1,1,2
13.129939317703247,1,0.1,1,2
13.179978132247925,1,0.1,1,2
13.230133056640625,1,0.1,1,2
13.27994680404663,1,0.1,1,2
13.329894542694092,1,0.1,1,2
13.379798889160156,1,0.1,1,2
13.42989993095398,1,0.1,1,2
13.480139255523682,1,0.1,1,2
13.530019044876099,1,0.1,1,2
13.579894542694092,1,0.1,1,2
13.629889488220215,1,0.1,1,2
13.679951906204224,1,0.1,1,2
13.729912281036377,1,0.1,1,2
13.779944658279419,1,0.1,1,2
13.829952478408813,1,0.1,1,2
13.879939317703247,1,0.1,1,2
13.929938554763794,1,0.1,1,2
13.979932308197021,1,0.1,1,2
