t_sim,gt_x,gt_y,gt_yaw,amcl_x,amcl_y,amcl_yaw,cmd_v,cmd_w,steer,traction,refusals,leg
33.950,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.007070,0.000000,0.000000,nan,nan,0,stage
34.050,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.007070,0.000000,0.000000,nan,nan,0,stage
34.152,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.007070,0.000000,0.000000,nan,nan,0,stage
34.252,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.007070,0.000000,0.000000,nan,nan,0,stage
34.352,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.007070,0.000000,0.000000,nan,nan,0,stage
34.452,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.007070,0.000000,0.000000,nan,nan,0,stage
34.554,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.007070,0.000000,0.000000,nan,nan,0,stage
34.654,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.007070,0.000000,0.000000,nan,nan,0,stage
34.754,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.006809,0.000000,0.000000,nan,nan,0,stage
34.856,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.006809,0.000000,0.000000,nan,nan,0,stage
34.956,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.006809,0.000000,0.000000,nan,nan,0,stage
35.056,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.006809,0.000000,0.000000,nan,nan,0,stage
35.158,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.006809,0.000000,0.000000,nan,nan,0,stage
35.258,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.006809,0.000000,0.000000,nan,nan,0,stage
35.358,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.006809,0.000000,0.000000,nan,nan,0,stage
35.458,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.006809,0.000000,0.000000,nan,nan,0,stage
35.560,-4.499901,7.000001,0.000001,1.584464,12.576858,-0.006809,-0.025000,-0.020090,0.700863,-0.032710,0,stage
35.660,-4.497167,7.000005,0.000009,1.580696,12.576610,-0.006631,-0.055734,-0.021425,0.383642,-0.060103,0,stage
35.760,-4.498779,6.999523,-0.000956,1.574679,12.575735,-0.007180,-0.071923,-0.026155,0.364747,-0.076988,0,stage
35.862,-4.505423,6.998490,-0.003049,1.567006,12.574491,-0.009222,-0.084618,-0.043264,0.492690,-0.096040,0,stage
35.962,-4.512524,6.997107,-0.005878,1.558224,12.572727,-0.011668,-0.061667,-0.038416,0.579254,-0.073688,0,stage
36.062,-4.518431,6.996198,-0.007775,1.551935,12.571167,-0.013603,-0.047004,-0.036992,0.690592,-0.060976,0,stage
36.164,-4.520217,6.995992,-0.008216,1.547386,12.569737,-0.014447,-0.027249,-0.026469,0.795262,-0.038922,0,stage
36.264,-4.520016,6.995996,-0.008204,1.545537,12.569030,-0.014574,-0.003312,-0.019161,0.795262,0.000000,0,stage
36.364,-4.520033,6.996013,-0.008170,1.545663,12.569082,-0.014384,0.024622,-0.018082,-0.656852,0.031092,0,stage
36.464,-4.523169,6.996032,-0.008182,1.548338,12.569960,-0.013890,0.043169,-0.017440,-0.401185,0.046892,0,stage
36.566,-4.527262,6.996052,-0.008211,1.554370,12.571140,-0.013322,0.065493,-0.019037,-0.296223,0.068476,0,stage
36.666,-4.529707,6.996063,-0.008228,1.561728,12.571775,-0.012901,0.088131,0.002571,0.030617,0.088172,0,stage
36.766,-4.526134,6.996088,-0.008120,1.571609,12.571867,-0.012589,0.112035,0.001532,0.014352,0.112047,0,stage
36.868,-4.514157,6.996117,-0.007870,1.583704,12.571852,-0.012040,0.135863,0.002422,0.018714,0.135887,0,stage
36.968,-4.499829,6.996148,-0.007586,1.598217,12.571836,-0.011544,0.159025,0.002755,0.018190,0.159051,0,stage
37.068,-4.483135,6.996176,-0.007283,1.615284,12.571806,-0.010995,0.183628,0.001112,0.006359,0.183632,0,stage
37.170,-4.463966,6.996194,-0.006974,1.634592,12.571762,-0.010490,0.208324,-0.000234,-0.001182,0.208324,0,stage
37.270,-4.442399,6.996195,-0.006677,1.656455,12.571699,-0.009939,0.233124,-0.001135,-0.005113,0.233127,0,stage
37.370,-4.418440,6.996172,-0.006410,1.680715,12.571614,-0.009392,0.257733,-0.004622,-0.018828,0.257779,0,stage
37.472,-4.392182,6.996075,-0.006271,1.707555,12.571436,-0.008895,0.282430,-0.011740,-0.043617,0.282699,0,stage
37.572,-4.363917,6.995733,-0.006595,1.736829,12.570977,-0.008942,0.299037,-0.021793,-0.076371,0.299911,0,stage
37.672,-4.333923,6.995042,-0.007555,1.767200,12.570212,-0.009624,0.324308,-0.004458,-0.014431,0.324342,0,stage
37.772,-4.300918,6.994231,-0.008642,1.800478,12.569359,-0.010441,0.344079,-0.005985,-0.018261,0.344136,0,stage
37.874,-4.265483,6.993331,-0.009790,1.836196,12.568424,-0.011286,0.370220,-0.006651,-0.018860,0.370286,0,stage
