t_sim,gt_x,gt_y,gt_yaw,cmd_v,cmd_w,steer,traction,refusals
14.428,-0.617447,-6.750155,-0.000164,0.300000,0.000000,0.000000,0.300000,0
14.448,-0.617447,-6.750155,-0.000164,0.300000,0.000000,0.000000,0.300000,0
14.468,-0.602447,-6.750158,-0.000166,0.300000,0.000000,0.000000,0.300000,0
14.488,-0.602447,-6.750158,-0.000166,0.300000,0.000000,0.000000,0.300000,0
14.508,-0.587447,-6.750162,-0.000169,0.300000,0.000000,0.000000,0.300000,0
14.528,-0.587447,-6.750162,-0.000169,0.300000,0.000000,0.000000,0.300000,0
14.548,-0.587447,-6.750162,-0.000169,0.300000,0.000000,0.000000,0.300000,0
14.568,-0.572447,-6.750166,-0.000170,0.300000,0.000000,0.000000,0.300000,0
14.588,-0.572447,-6.750166,-0.000170,0.300000,0.000000,0.000000,0.300000,0
14.608,-0.557447,-6.750169,-0.000172,0.300000,0.000000,0.000000,0.300000,0
14.628,-0.557447,-6.750169,-0.000172,0.300000,0.000000,0.000000,0.300000,0
14.648,-0.557447,-6.750169,-0.000172,0.300000,0.000000,0.000000,0.300000,0
14.668,-0.542447,-6.750173,-0.000174,0.300000,0.000000,0.000000,0.300000,0
14.688,-0.542447,-6.750173,-0.000174,0.300000,0.000000,0.000000,0.300000,0
14.708,-0.527447,-6.750176,-0.000176,0.300000,0.000000,0.000000,0.300000,0
14.728,-0.527447,-6.750176,-0.000176,0.300000,0.000000,0.000000,0.300000,0
14.748,-0.527447,-6.750176,-0.000176,0.300000,0.000000,0.000000,0.300000,0
14.768,-0.512447,-6.750180,-0.000178,0.300000,0.000000,0.000000,0.300000,0
14.788,-0.512447,-6.750180,-0.000178,0.300000,0.000000,0.000000,0.300000,0
14.808,-0.497447,-6.750183,-0.000180,0.300000,0.000000,0.000000,0.300000,0
14.828,-0.497447,-6.750183,-0.000180,0.300000,0.000000,0.000000,0.300000,0
14.848,-0.497447,-6.750183,-0.000180,0.300000,0.000000,0.000000,0.300000,0
14.868,-0.482447,-6.750187,-0.000182,0.300000,0.000000,0.000000,0.300000,0
14.888,-0.482447,-6.750187,-0.000182,0.300000,0.000000,0.000000,0.300000,0
14.908,-0.467447,-6.750191,-0.000184,0.300000,0.000000,0.000000,0.300000,0
14.928,-0.467447,-6.750191,-0.000184,0.300000,0.000000,0.000000,0.300000,0
14.948,-0.467447,-6.750191,-0.000184,0.300000,0.000000,0.000000,0.300000,0
14.968,-0.452447,-6.750194,-0.000185,0.300000,0.000000,0.000000,0.300000,0
14.988,-0.452447,-6.750194,-0.000185,0.300000,0.000000,0.000000,0.300000,0
15.008,-0.437447,-6.750198,-0.000187,0.300000,0.000000,0.000000,0.300000,0
15.028,-0.437447,-6.750198,-0.000187,0.300000,0.000000,0.000000,0.300000,0
15.048,-0.437447,-6.750198,-0.000187,0.300000,0.000000,0.000000,0.300000,0
15.068,-0.422447,-6.750202,-0.000189,0.300000,0.000000,0.000000,0.300000,0
15.088,-0.422447,-6.750202,-0.000189,0.300000,0.000000,0.000000,0.300000,0
15.108,-0.407447,-6.750205,-0.000190,0.300000,0.000000,0.000000,0.300000,0
15.128,-0.407447,-6.750205,-0.000190,0.300000,0.000000,0.000000,0.300000,0
15.148,-0.407447,-6.750205,-0.000190,0.300000,0.000000,0.000000,0.300000,0
15.168,-0.392447,-6.750209,-0.000192,0.300000,0.000000,0.000000,0.300000,0
15.188,-0.392447,-6.750209,-0.000192,0.300000,0.000000,0.000000,0.300000,0
15.208,-0.377447,-6.750213,-0.000194,0.300000,0.000000,0.000000,0.300000,0
15.228,-0.377447,-6.750213,-0.000194,0.300000,0.000000,0.000000,0.300000,0
15.248,-0.377447,-6.750213,-0.000194,0.300000,0.000000,0.000000,0.300000,0
15.268,-0.362447,-6.750216,-0.000195,0.300000,0.000000,0.000000,0.300000,0
15.288,-0.362447,-6.750216,-0.000195,0.300000,0.000000,0.000000,0.300000,0
15.308,-0.347447,-6.750220,-0.000197,0.300000,0.000000,0.000000,0.300000,0
15.328,-0.347447,-6.750220,-0.000197,0.300000,0.000000,0.000000,0.300000,0
15.348,-0.347447,-6.750220,-0.000197,0.300000,0.000000,0.000000,0.300000,0
15.368,-0.332447,-6.750224,-0.000198,0.300000,0.000000,0.000000,0.300000,0
15.388,-0.332447,-6.750224,-0.000198,0.300000,0.000000,0.000000,0.300000,0
15.408,-0.317447,-6.750228,-0.000200,0.300000,0.000000,0.000000,0.300000,0
15.428,-0.317447,-6.750228,-0.000200,0.300000,0.000000,0.000000,0.300000,0
15.448,-0.317447,-6.750228,-0.000200,0.300000,0.000000,0.000000,0.300000,0
15.468,-0.302447,-6.750231,-0.000202,0.300000,0.000000,0.000000,0.300000,0
15.488,-0.302447,-6.750231,-0.000202,0.300000,0.000000,0.000000,0.300000,0
15.508,-0.287447,-6.750235,-0.000203,0.300000,0.000000,0.000000,0.300000,0
15.528,-0.287447,-6.750235,-0.000203,0.300000,0.000000,0.000000,0.300000,0
15.548,-0.287447,-6.750235,-0.000203,0.300000,0.000000,0.000000,0.300000,0
15.568,-0.272447,-6.750239,-0.000204,0.300000,0.000000,0.000000,0.300000,0
15.588,-0.272447,-6.750239,-0.000204,0.300000,0.000000,0.000000,0.300000,0
15.608,-0.257447,-6.750243,-0.000206,0.300000,0.000000,0.000000,0.300000,0
15.628,-0.257447,-6.750243,-0.000206,0.300000,0.000000,0.000000,0.300000,0
15.648,-0.257447,-6.750243,-0.000206,0.300000,0.000000,0.000000,0.300000,0
15.668,-0.242447,-6.750247,-0.000207,0.300000,0.000000,0.000000,0.300000,0
15.688,-0.242447,-6.750247,-0.000207,0.300000,0.000000,0.000000,0.300000,0
15.708,-0.227447,-6.750250,-0.000209,0.300000,0.000000,0.000000,0.300000,0
15.728,-0.227447,-6.750250,-0.000209,0.300000,0.000000,0.000000,0.300000,0
15.748,-0.227447,-6.750250,-0.000209,0.300000,0.000000,0.000000,0.300000,0
15.768,-0.212447,-6.750254,-0.000210,0.300000,0.000000,0.000000,0.300000,0
15.788,-0.212447,-6.750254,-0.000210,0.300000,0.000000,0.000000,0.300000,0
15.808,-0.197447,-6.750258,-0.000211,0.300000,0.000000,0.000000,0.300000,0
15.828,-0.197447,-6.750258,-0.000211,0.300000,0.000000,0.000000,0.300000,0
15.848,-0.197447,-6.750258,-0.000211,0.300000,0.000000,0.000000,0.300000,0
15.868,-0.182447,-6.750262,-0.000213,0.300000,0.000000,0.000000,0.300000,0
15.888,-0.182447,-6.750262,-0.000213,0.300000,0.000000,0.000000,0.300000,0
15.908,-0.167447,-6.750266,-0.000214,0.300000,0.000000,0.000000,0.300000,0
15.928,-0.167447,-6.750266,-0.000214,0.300000,0.000000,0.000000,0.300000,0
15.948,-0.167447,-6.750266,-0.000214,0.300000,0.000000,0.000000,0.300000,0
15.968,-0.152447,-6.750270,-0.000215,0.300000,0.000000,0.000000,0.300000,0
15.988,-0.152447,-6.750270,-0.000215,0.300000,0.000000,0.000000,0.300000,0
16.008,-0.137447,-6.750274,-0.000217,0.300000,0.000000,0.000000,0.300000,0
16.028,-0.137447,-6.750274,-0.000217,0.300000,0.000000,0.000000,0.300000,0
16.048,-0.137447,-6.750274,-0.000217,0.300000,0.000000,0.000000,0.300000,0
16.068,-0.122447,-6.750277,-0.000218,0.300000,0.000000,0.000000,0.300000,0
16.088,-0.122447,-6.750277,-0.000218,0.300000,0.000000,0.000000,0.300000,0
16.108,-0.107447,-6.750281,-0.000219,0.300000,0.000000,0.000000,0.300000,0
16.128,-0.107447,-6.750281,-0.000219,0.300000,0.000000,0.000000,0.300000,0
16.148,-0.107447,-6.750281,-0.000219,0.300000,0.000000,0.000000,0.300000,0
16.168,-0.092447,-6.750285,-0.000220,0.300000,0.000000,0.000000,0.300000,0
