t_sim,gt_x,gt_y,gt_yaw,amcl_x,amcl_y,amcl_yaw,cmd_v,cmd_w,steer,traction,refusals
178.824,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.009177,0.000000,0.000000,nan,nan,0
178.924,-4.500038,7.000000,0.000000,1.584770,12.576859,-0.009177,-0.025000,-0.018798,0.668310,-0.031852,0
179.024,-4.498607,7.000004,0.000008,1.581393,12.576687,-0.009505,-0.052085,-0.024045,0.451358,-0.057882,0
179.124,-4.495905,7.000000,-0.000000,1.575859,12.575872,-0.009869,-0.069637,-0.025975,0.373297,-0.074788,0
179.224,-4.502404,6.998731,-0.002554,1.569054,12.574605,-0.012527,-0.079960,-0.045184,0.535501,-0.092976,0
179.324,-4.507933,6.997956,-0.004142,1.562167,12.573118,-0.014696,-0.048257,-0.024550,0.490610,-0.054710,0
179.424,-4.512077,6.996890,-0.006316,1.557806,12.571988,-0.016897,-0.021051,-0.020377,0.793514,-0.030015,0
179.524,-4.513853,6.996671,-0.006777,1.555783,12.571408,-0.017777,-0.004263,-0.013639,0.793514,0.000000,0
179.624,-4.512430,6.996713,-0.006674,1.555776,12.571407,-0.017872,0.022255,-0.003406,-0.159344,0.022541,0
179.724,-4.514588,6.996706,-0.006716,1.557305,12.571929,-0.017929,0.034576,-0.002724,-0.082544,0.034694,0
179.824,-4.519932,6.996713,-0.006775,1.560540,12.572677,-0.017958,0.052872,-0.003294,-0.065317,0.052985,0
179.924,-4.524237,6.996727,-0.006805,1.565737,12.573304,-0.018073,0.071372,-0.004569,-0.067122,0.071533,0
180.024,-4.527594,6.996742,-0.006821,1.571237,12.573482,-0.018238,0.034685,-0.011981,-0.347925,0.036896,0
180.124,-4.533770,6.997118,-0.006150,1.574539,12.573259,-0.017949,0.009318,-0.006882,-0.391028,0.000000,0
180.224,-4.540184,6.998119,-0.004216,1.574863,12.573217,-0.016448,-0.013929,0.004709,-0.391028,0.000000,0
180.324,-4.539920,6.997859,-0.004735,1.574084,12.573346,-0.016956,-0.029105,-0.011531,0.394235,-0.031523,0
180.424,-4.536948,6.997280,-0.005859,1.570777,12.573654,-0.018088,-0.053219,-0.022039,0.410169,-0.058033,0
180.524,-4.532956,6.997225,-0.005922,1.565170,12.573661,-0.018426,-0.075529,-0.013688,0.188035,-0.076884,0
180.624,-4.538274,6.996814,-0.006812,1.557609,12.573227,-0.019594,-0.095078,-0.022079,0.239161,-0.097864,0
180.724,-4.547338,6.996158,-0.008260,1.547760,12.572566,-0.021277,-0.117569,-0.039175,0.336556,-0.124556,0
180.824,-4.556498,6.995161,-0.010424,1.535794,12.571389,-0.023652,-0.090363,-0.022039,0.250704,-0.093279,0
180.924,-4.566202,6.993992,-0.012985,1.525852,12.570322,-0.026549,-0.081052,-0.028572,0.354502,-0.086426,0
181.024,-4.574345,6.993022,-0.015152,1.517659,12.569436,-0.028982,-0.061448,-0.023884,0.387486,-0.066368,0
181.124,-4.580385,6.992335,-0.016718,1.511323,12.568721,-0.030844,-0.042008,-0.018235,0.427652,-0.046165,0
181.224,-4.583996,6.991891,-0.017730,1.506811,12.568139,-0.032139,-0.023579,-0.012226,0.498572,-0.026848,0
181.324,-4.585961,6.991801,-0.017980,1.504844,12.567843,-0.032716,-0.002846,-0.006687,0.498572,0.000000,0
181.424,-4.585587,6.991797,-0.017974,1.504837,12.567843,-0.032993,0.023431,-0.002439,-0.108850,0.023571,0
