t_sim,gt_x,gt_y,gt_yaw,amcl_x,amcl_y,amcl_yaw,cmd_v,cmd_w,steer,traction,refusals
73.124,-3.000000,-5.500000,-0.000000,2.985783,0.065378,-0.007898,0.000000,0.000000,nan,nan,0
73.224,-3.000000,-5.500000,-0.000000,2.985783,0.065378,-0.007898,0.000000,0.000000,nan,nan,0
73.324,-2.998259,-5.499995,0.000009,2.987516,0.065374,-0.007771,0.040406,0.001999,0.051903,0.040461,0
73.424,-2.993994,-5.499910,0.000179,2.991783,0.065448,-0.007362,0.067595,0.004832,0.074914,0.067786,0
73.524,-2.986883,-5.499687,0.000620,2.998700,0.065622,-0.006661,0.087815,0.006313,0.075347,0.088065,0
73.624,-2.977806,-5.499374,0.001228,3.007840,0.065878,-0.005861,0.111435,0.008956,0.084193,0.111831,0
73.724,-2.966418,-5.498941,0.002058,3.019187,0.066240,-0.004829,0.133788,0.010124,0.079291,0.134209,0
73.828,-2.952953,-5.498418,0.003035,3.032362,0.066671,-0.003702,0.155216,0.011747,0.079298,0.155705,0
73.934,-2.937116,-5.497795,0.004169,3.051266,0.067306,-0.002141,0.172244,0.010988,0.066884,0.172630,0
74.040,-2.919644,-5.497101,0.005388,3.069163,0.067911,-0.000782,0.200469,0.014671,0.076690,0.201060,0
74.142,-2.899559,-5.496291,0.006765,3.089687,0.068627,0.000855,0.226879,0.016089,0.074324,0.227508,0
74.242,-2.876980,-5.495360,0.008288,3.112619,0.069452,0.002664,0.248893,0.016666,0.070192,0.249508,0
74.342,-2.852254,-5.494319,0.009921,3.137838,0.070384,0.004595,0.274796,0.017408,0.066419,0.275403,0
74.442,-2.824650,-5.493133,0.011697,3.165838,0.071453,0.006605,0.297790,0.018372,0.064689,0.298414,0
74.542,-2.794395,-5.491804,0.013587,3.196527,0.072665,0.008757,0.323284,0.020245,0.065659,0.323982,0
74.644,-2.761767,-5.490337,0.015565,3.229414,0.073998,0.010959,0.346952,0.020084,0.060707,0.347592,0
74.744,-2.726796,-5.488730,0.017619,3.264164,0.075449,0.013246,0.370892,0.020139,0.056951,0.371495,0
74.846,-2.689134,-5.486964,0.019744,3.303103,0.077123,0.015709,0.408143,0.020936,0.053808,0.408734,0
74.946,-2.648521,-5.485018,0.021943,3.352803,0.079335,0.018669,0.435440,0.019706,0.047482,0.435931,0
75.046,-2.605300,-5.482904,0.024179,3.387869,0.080935,0.020627,0.460345,0.018981,0.042588,0.455869,0
75.148,-2.559544,-5.480650,0.026373,3.434450,0.083064,0.023043,0.485912,0.017036,0.036796,0.486241,0
75.248,-2.510855,-5.478299,0.028405,3.493619,0.085711,0.025611,0.512611,0.013157,0.026944,0.512798,0
75.348,-2.459742,-5.476015,0.029984,3.535476,0.087439,0.026891,0.536446,0.007303,0.014293,0.536501,0
75.448,-2.406103,-5.473896,0.030945,3.595514,0.089569,0.028030,0.564281,-0.002639,-0.004910,0.564288,0
75.548,-2.350105,-5.472122,0.031015,3.658840,0.091072,0.027876,0.594762,-0.021152,-0.037325,0.595176,0
75.648,-2.291335,-5.471201,0.029294,3.716268,0.089148,0.021962,0.600000,-0.016757,-0.029316,0.600258,0
75.752,-2.231307,-5.470511,0.027282,3.772539,0.085495,0.014308,0.600000,-0.007149,-0.012676,0.600048,0
75.852,-2.141317,-5.469042,0.025477,3.832728,0.085796,0.013356,0.600000,-0.007064,-0.012362,0.600046,0
75.952,-2.081328,-5.468077,0.024413,3.893006,0.086090,0.012510,0.600000,-0.007112,-0.012446,0.600046,0
76.054,-2.051333,-5.467607,0.023904,3.953462,0.086362,0.011685,0.600000,-0.007275,-0.012730,0.600049,0
76.154,-1.961344,-5.466242,0.022460,4.013686,0.086606,0.010948,0.600000,-0.008802,-0.015452,0.600072,0
76.254,-1.901349,-5.465369,0.021565,4.070184,0.089052,0.012852,0.600000,-0.008537,-0.014939,0.600067,0
76.354,-1.841297,-5.464634,0.020504,4.142087,0.094964,0.017739,0.600000,-0.018140,-0.031734,0.600302,0
76.454,-1.781278,-5.464112,0.019167,4.201150,0.095369,0.016713,0.600000,-0.017852,-0.031303,0.600294,0
76.560,-1.751297,-5.463873,0.018515,4.262872,0.095740,0.015661,0.600000,-0.003172,-0.005551,0.600009,0
76.660,-1.661290,-5.462966,0.017136,4.323059,0.096324,0.015047,0.600000,-0.002286,-0.004208,0.600005,0
76.760,-1.601281,-5.462277,0.016496,4.387988,0.099587,0.017724,0.600000,-0.004764,-0.008337,0.600021,0
76.860,-1.541419,-5.461746,0.015625,4.455308,0.104541,0.021771,0.600000,-0.017205,-0.030100,0.600272,0
76.960,-1.481498,-5.461615,0.014094,4.515639,0.105145,0.020569,0.600000,-0.026861,-0.046972,0.600663,0
77.062,-1.421552,-5.461963,0.011841,4.575958,0.105228,0.018514,0.600000,-0.027222,-0.047603,0.600680,0
77.164,-1.361495,-5.462436,0.009605,4.636284,0.105210,0.016530,0.600000,-0.027282,-0.047653,0.600682,0
77.270,-1.301332,-5.463060,0.007338,4.696080,0.105081,0.015349,0.600000,-0.027879,-0.048750,0.600714,0
77.374,-1.241079,-5.463880,0.004955,4.767434,0.104861,0.014008,0.600000,-0.027300,-0.047751,0.600685,0
77.474,-1.181057,-5.464833,0.002594,4.827721,0.104514,0.011973,0.600000,-0.027275,-0.047696,0.600683,0
77.574,-1.120931,-5.465892,0.000301,4.888151,0.104078,0.009961,0.600000,-0.027275,-0.047695,0.600683,0
77.674,-1.060819,-5.467076,-0.001970,4.948466,0.103522,0.007958,0.600000,-0.027241,-0.047635,0.600681,0
77.778,-1.000749,-5.468464,-0.004374,5.012479,0.100488,0.011424,0.600000,-0.033211,-0.058055,0.601013,0
77.878,-0.940983,-5.470261,-0.007277,5.075187,0.098377,0.012544,0.600000,-0.035256,-0.061620,0.601141,0
77.978,-0.880989,-5.472329,-0.010352,5.135641,0.097565,0.009743,0.600000,-0.033731,-0.058960,0.601044,0
78.084,-0.821008,-5.474498,-0.013271,5.195920,0.096661,0.007114,0.600000,-0.031676,-0.055376,0.600921,0
78.184,-0.761035,-5.476771,-0.016055,5.256245,0.095679,0.004641,0.600000,-0.030547,-0.053407,0.600857,0
78.284,-0.701046,-5.479135,-0.018690,5.316928,0.093503,0.007215,0.600000,-0.031513,-0.055091,0.600912,0
78.384,-0.641094,-5.481667,-0.021357,5.376343,0.092002,0.008005,0.600000,-0.033474,-0.058513,0.601029,0
78.486,-0.581072,-5.484462,-0.024212,5.437836,0.091003,0.005341,0.600000,-0.032825,-0.057381,0.600989,0
78.586,-0.520948,-5.487413,-0.027036,5.510290,0.089708,0.002230,0.602148,-0.002240,-0.003362,0.601393,0
78.686,-0.461107,-5.489608,-0.028092,5.570778,0.089824,0.002259,0.601171,0.012644,0.022080,0.601317,0
78.786,-0.401264,-5.490634,-0.026835,5.634827,0.077847,-0.003247,0.603129,0.037021,0.064361,0.604380,0
78.886,-0.341186,-5.490293,-0.023124,5.718090,0.071478,-0.002747,0.602112,0.066218,0.114966,0.606113,0
78.988,-0.281062,-5.488612,-0.017306,5.766316,0.074047,0.002288,0.586749,0.087367,0.155089,0.593877,0
79.088,-0.222107,-5.485541,-0.009555,5.837641,0.078922,0.011506,0.595538,0.056204,0.098772,0.598454,0
79.188,-0.162771,-5.483378,-0.004405,5.897537,0.082222,0.016520,0.599002,0.028630,0.050143,0.599756,0
79.292,-0.104097,-5.481435,-0.000235,5.958000,0.094707,0.023276,0.561451,0.042237,0.078826,0.563200,0
79.392,-0.048098,-5.479216,0.003996,6.015811,0.100973,0.028488,0.537715,0.043159,0.084079,0.539621,0
79.492,0.005351,-5.476942,0.007909,6.068972,0.104551,0.032555,0.508336,0.038925,0.080229,0.509976,0
79.594,0.056577,-5.474635,0.011529,6.119799,0.108121,0.036395,0.489565,0.037219,0.079656,0.491122,0
79.694,0.105498,-5.472310,0.014889,6.168384,0.111671,0.039922,0.466992,0.034605,0.077650,0.468403,0
79.796,0.152064,-5.469984,0.018011,6.203438,0.104623,0.041107,0.443873,0.031604,0.074621,0.445111,0
79.896,0.196388,-5.467679,0.020890,6.244728,0.105301,0.043527,0.421020,0.028327,0.070529,0.422069,0
79.996,0.238179,-5.465439,0.023505,6.286133,0.108475,0.046307,0.391034,0.026753,0.071713,0.392042,0
80.096,0.277614,-5.463264,0.025895,6.325196,0.111547,0.048917,0.367272,0.024036,0.069052,0.372854,0
80.196,0.314481,-5.461166,0.028089,6.361727,0.114539,0.051235,0.345858,0.027587,0.083559,0.347069,0
80.298,0.348791,-5.458952,0.030505,6.395191,0.120742,0.059911,0.324047,0.022095,0.071471,0.324876,0
80.402,0.381912,-5.456939,0.032436,6.427937,0.124168,0.063030,0.308516,0.017086,0.058085,0.309037,0
80.502,0.428239,-5.454735,0.033788,6.455561,0.126456,0.064120,0.290129,-0.012025,0.036226,0.289140,0
80.602,0.456678,-5.453574,0.034175,6.486986,0.128802,0.064951,0.266830,0.007048,0.027728,0.266933,0
80.704,0.481641,-5.452373,0.034853,6.512824,0.130874,0.065941,0.233866,0.006292,0.028242,0.233959,0
80.804,0.504047,-5.451236,0.035548,6.514810,0.120868,0.059473,0.217389,-0.014900,-0.071845,0.217951,0
80.906,0.514818,-5.450888,0.035478,6.530960,0.118875,0.057508,0.201007,-0.026521,-0.137663,0.202927,0
81.006,0.545386,-5.451486,0.032197,6.554791,0.118444,0.054871,0.175995,-0.021871,-0.129750,0.177487,0
81.108,0.563154,-5.452053,0.029959,6.572124,0.117968,0.052719,0.161289,-0.044598,-0.282568,0.167949,0
81.210,0.578989,-5.453361,0.026443,6.588037,0.116713,0.049366,0.147244,-0.051978,-0.354954,0.157033,0
81.310,0.593746,-5.454830,0.022768,6.602638,0.114752,0.045703,0.132391,-0.061007,-0.431702,0.149141,0
81.410,0.606976,-5.457095,0.017705,6.615948,0.112258,0.040634,0.121017,-0.069728,-0.525220,0.143174,0
81.510,0.619081,-5.460040,0.011458,6.628065,0.100433,0.040286,0.099420,-0.064664,-0.599180,0.120392,0
81.610,0.630449,-5.463025,0.005290,6.639528,0.097077,0.034097,0.114131,-0.084777,-0.662393,0.144740,0
81.710,0.641591,-5.466406,-0.001507,6.651203,0.093127,0.027161,0.113732,-0.092256,-0.705496,0.149393,0
81.812,0.652858,-5.470851,-0.010263,6.662782,0.088739,0.018916,0.114997,-0.094989,-0.714460,0.152223,0
81.912,0.664369,-5.475700,-0.019605,6.674509,0.084206,0.009804,0.118767,-0.091504,-0.680187,0.152763,0
82.014,0.676248,-5.480625,-0.028877,6.686533,0.079689,0.000744,0.126996,-0.087912,-0.628521,0.156999,0
82.120,0.689007,-5.485615,-0.037998,6.699428,0.075246,-0.008042,0.135841,-0.083418,-0.572708,0.161631,0
82.220,0.702548,-5.490455,-0.046527,6.713176,0.070871,-0.016344,0.144948,-0.079404,-0.521983,0.167216,0
82.320,0.716948,-5.495353,-0.054853,6.727618,0.066603,-0.024412,0.154701,-0.076053,-0.476518,0.174096,0
