t_sim,gt_x,gt_y,gt_yaw,amcl_x,amcl_y,amcl_yaw,cmd_v,cmd_w,steer,traction,refusals,leg
14.156,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.007915,0.000000,0.000000,nan,nan,0,stage
14.256,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.007915,0.000000,0.000000,nan,nan,0,stage
14.356,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.007915,0.000000,0.000000,nan,nan,0,stage
14.456,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.007915,0.000000,0.000000,nan,nan,0,stage
14.556,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.007915,0.000000,0.000000,nan,nan,0,stage
14.656,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.007915,0.000000,0.000000,nan,nan,0,stage
14.756,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.007915,0.000000,0.000000,nan,nan,0,stage
14.856,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.007915,0.000000,0.000000,nan,nan,0,stage
14.956,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.007915,0.000000,0.000000,nan,nan,0,stage
15.056,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.007915,0.000000,0.000000,nan,nan,0,stage
15.156,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.007915,0.000000,0.000000,nan,nan,0,stage
15.256,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.007915,0.000000,0.000000,nan,nan,0,stage
15.356,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.007915,0.000000,0.000000,nan,nan,0,stage
15.456,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.007915,0.000000,0.000000,nan,nan,0,stage
15.556,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.007915,0.000000,0.000000,nan,nan,0,stage
15.656,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.007915,0.000000,0.000000,nan,nan,0,stage
15.756,-4.499713,7.000001,0.000003,1.584148,12.576850,-0.007882,-0.025000,-0.019486,0.685869,-0.032305,0,stage
15.856,-4.496459,7.000006,0.000011,1.580227,12.576546,-0.007709,-0.053781,-0.020303,0.377384,-0.057852,0,stage
15.956,-4.498220,6.999463,-0.001077,1.575044,12.575734,-0.008330,-0.065423,-0.023208,0.356555,-0.069814,0,stage
16.056,-4.503754,6.998784,-0.002455,1.568281,12.574423,-0.009785,-0.070967,-0.036028,0.489749,-0.080420,0,stage
16.156,-4.511002,6.997241,-0.005599,1.561144,12.572737,-0.012617,-0.046931,-0.031945,0.620528,-0.057685,0,stage
16.258,-4.515131,6.997110,-0.005909,1.556328,12.571282,-0.013166,-0.035601,-0.026422,0.661991,-0.045134,0,stage
16.360,-4.517518,6.996337,-0.007486,1.553602,12.570318,-0.014806,-0.012503,-0.021239,1.059815,-0.025566,0,stage
16.460,-4.516218,6.996331,-0.007477,1.552911,12.570052,-0.014620,0.006804,-0.015855,-1.182808,0.017985,0,stage
16.560,-4.517725,6.996268,-0.007626,1.554560,12.570673,-0.014346,0.033766,-0.010084,-0.303862,0.035388,0,stage
16.662,-4.522343,6.996203,-0.007828,1.558164,12.571613,-0.013987,0.051530,-0.010608,-0.212887,0.052720,0,stage
16.764,-4.525856,6.996144,-0.008000,1.563848,12.572450,-0.013670,0.031309,-0.010006,-0.176642,0.072424,0,stage
16.864,-4.529925,6.996171,-0.008013,1.568586,12.572729,-0.013382,0.025488,-0.006291,-0.257229,0.033496,0,stage
