t,v,w
0.7203526496887207,0.0,0.0
0.7208588123321533,0.0,0.0
0.7212152481079102,0.0,0.0
0.7215349674224854,0.0,0.0
0.7219488620758057,0.0,0.0
0.7221949100494385,0.0,0.0
0.7273550033569336,0.0,0.0
0.7280116081237793,0.0,0.0
0.7735786437988281,0.0,0.0
0.8232836723327637,0.0,0.0
0.874126672744751,0.0,0.0
0.9239153861999512,0.0,0.0
0.9733455181121826,0.0,0.0
1.0233900547027588,0.0,0.0
1.073376178741455,0.0,0.0
1.1237621307373047,0.0,0.0
1.1737284660339355,0.0,0.0
1.2235639095306396,0.0,0.0
1.2734649181365967,0.0,0.0
1.3238589763641357,0.0,0.0
1.3735761642456055,0.0,0.0
1.4236769676208496,0.0,0.0
1.4732866287231445,0.0,0.0
1.5237293243408203,0.0,0.0
1.573533296585083,0.0,0.0
1.6235663890838623,0.0,0.0
1.6741094589233398,0.0,0.0
1.7236075401306152,0.0,0.0
1.7735469341278076,0.0,0.0
1.824042797088623,0.0,0.0
1.8732521533966064,0.0,0.0
1.9240734577178955,0.0,0.0
1.9736549854278564,0.0,0.0
2.02376127243042,0.0,0.0
2.073448657989502,0.025,-4.378357688645472e-28
2.123650074005127,0.03386880143038921,-0.0007051375899384694
2.1737587451934814,0.046709260065520175,-0.0015231910459101853
2.2233035564422607,0.06017887773540191,-0.0023301062814821767
2.273385524749756,0.0709009569926834,-0.0020570235502460226
2.3239500522613525,0.08499915976869035,-0.0018267482635917144
2.373748302459717,0.0957127522045152,-0.0022576294597533527
2.423473596572876,0.1096122705327485,-0.0016922107134935147
2.473398447036743,0.12042250219205844,-0.0009625960491019235
2.5235981941223145,0.1358653005719743,-0.00248511193104677
2.5741896629333496,0.14503889821998028,-0.003372743530492545
2.6240501403808594,0.15903339700445912,-0.0038768688656864595
2.6736319065093994,0.17117613179578864,-0.0031371915064530385
2.723572254180908,0.18517646628664053,-0.003410586059432361
2.774005174636841,0.19598314372925157,-0.004233333327980577
2.8234431743621826,0.21141522938147533,-0.003363540281015532
2.873599052429199,0.22069040044922983,-0.0031123757030947475
2.9236927032470703,0.2362189234547667,-0.002679497394719312
3.307037353515625,0.24692659325141428,-0.0028858644855053565
3.307832717895508,0.2624605131935346,-0.003222472740553393
3.3094587326049805,0.27316709673656125,-0.002904160359271693
3.3102829456329346,0.28726021840871774,-0.0026386423277128413
3.310642957687378,0.29939939260210624,-0.0030318424813556293
3.311044216156006,0.3133932218407149,-0.002960419437932708
3.311399459838867,0.32419630792728277,-0.0030636920770538726
3.323793411254883,0.3396286810843582,-0.0019074527117042648
3.3735568523406982,0.3503333234696004,-0.001902712955637667
3.423701763153076,0.3658628880804549,-0.002314886670006698
3.4734747409820557,0.37656690326418624,-0.00210587784529016
3.5236823558807373,0.390557742627084,-0.0011938435860178527
3.5732202529907227,0.4,0.0
3.623674154281616,0.4,0.0
3.673628568649292,0.4,0.0
3.7234866619110107,0.4,0.0
3.773347854614258,0.4,0.0
3.8233518600463867,0.4,0.0
3.873901844024658,0.4,0.0
3.9236977100372314,0.4,0.0
3.973268508911133,0.4,0.0
4.023644685745239,0.4,0.0
4.0737621784210205,0.4,0.0
4.123343467712402,0.4,0.0
4.173496961593628,0.4,0.0
4.223560333251953,0.4,0.0
4.2738165855407715,0.4,0.0
4.323564291000366,0.4,0.0
4.37322211265564,0.4,0.0
4.423618316650391,0.4,0.0
4.473328113555908,0.4,0.0
4.523833513259888,0.4,0.0
4.573544025421143,0.4,0.0
4.623321771621704,0.4,0.0
4.673266649246216,0.4,0.0
4.723713397979736,0.4,0.0
4.773622989654541,0.4,0.0
4.8235578536987305,0.4,0.0
4.873454332351685,0.4,0.0
4.923940181732178,0.4,0.0
4.973134756088257,0.4,0.0
5.023532390594482,0.4,0.0
5.073193550109863,0.4,0.0
5.123820066452026,0.4,0.0
5.17365837097168,0.4,0.0
5.223695278167725,0.4,0.0
5.273782730102539,0.4,0.0
5.323753356933594,0.4,0.0
5.373381614685059,0.4,0.0
5.423568248748779,0.4,0.0
5.473557710647583,0.4,0.0
5.5234644412994385,0.4,0.0
5.573163986206055,0.4,0.0
5.623308181762695,0.4,0.0
5.673462390899658,0.4,0.0
5.7237548828125,0.4,0.0
5.773396253585815,0.4,0.0
5.823612928390503,0.4,0.0
5.873545408248901,0.4,0.0
5.923765659332275,0.4,0.0
5.97351336479187,0.4,0.0
6.0235044956207275,0.4,0.0
