t_sim,gt_x,gt_y,gt_yaw,amcl_x,amcl_y,amcl_yaw,cmd_v,cmd_w,steer,traction,refusals
78.808,-3.000000,-5.500000,-0.000000,2.985783,0.065378,-0.007915,0.000000,0.000000,nan,nan,0
78.908,-3.000000,-5.500000,-0.000000,2.985783,0.065378,-0.007915,0.000000,0.000000,nan,nan,0
79.008,-2.998749,-5.499996,0.000008,2.986501,0.065375,-0.007919,0.032385,0.000277,0.009717,0.028452,0
79.108,-2.994698,-5.499985,0.000030,2.989924,0.065360,-0.008100,0.054050,-0.000501,-0.009735,0.054053,0
79.208,-2.988539,-5.500028,-0.000055,2.997295,0.065255,-0.008323,0.077537,-0.001570,-0.021256,0.077554,0
79.320,-2.979338,-5.500121,-0.000239,3.006569,0.065088,-0.008693,0.108453,-0.002818,-0.027272,0.108494,0
79.420,-2.967962,-5.500258,-0.000506,3.017968,0.064858,-0.009099,0.133668,-0.004356,-0.034202,0.133746,0
79.520,-2.953981,-5.500459,-0.000888,3.031837,0.064546,-0.009631,0.161376,-0.005272,-0.034291,0.161471,0
79.620,-2.937338,-5.500708,-0.001349,3.048322,0.064166,-0.010261,0.186434,-0.004917,-0.027686,0.186505,0
79.720,-2.918427,-5.500998,-0.001867,3.067063,0.063721,-0.010966,0.210461,-0.006127,-0.030558,0.210560,0
79.820,-2.896972,-5.501334,-0.002447,3.088572,0.063205,-0.011674,0.237954,-0.006290,-0.029883,0.233364,0
79.920,-2.872806,-5.501723,-0.003092,3.112565,0.062619,-0.012485,0.258802,-0.007339,-0.029768,0.258917,0
80.020,-2.846109,-5.502165,-0.003793,3.139238,0.061943,-0.013384,0.291496,-0.007980,-0.027361,0.285435,0
80.120,-2.816528,-5.502668,-0.004552,3.168615,0.061180,-0.014281,0.312464,-0.007273,-0.024435,0.312557,0
80.226,-2.784444,-5.503224,-0.005347,3.200704,0.060333,-0.015310,0.342927,-0.008067,-0.024914,0.331950,0
80.326,-2.749906,-5.503835,-0.006171,3.242517,0.059204,-0.016577,0.369281,-0.008745,-0.024859,0.369395,0
80.426,-2.712551,-5.504511,-0.007030,3.272478,0.058371,-0.017435,0.397910,-0.007847,-0.021742,0.392290,0
80.528,-2.672497,-5.505248,-0.007907,3.312204,0.057254,-0.018444,0.420170,-0.007078,-0.018941,0.416348,0
80.628,-2.630225,-5.506039,-0.008783,3.362387,0.055822,-0.019747,0.444875,-0.007520,-0.017941,0.439087,0
80.732,-2.585808,-5.506885,-0.009657,3.407187,0.054513,-0.020867,0.458425,-0.007354,-0.016842,0.458490,0
80.832,-2.539076,-5.507788,-0.010519,3.454586,0.053112,-0.021922,0.497412,-0.006126,-0.013723,0.491382,0
80.934,-2.489417,-5.508748,-0.011355,3.504844,0.051608,-0.023009,0.514846,-0.004729,-0.009645,0.514870,0
81.034,-2.437108,-5.509716,-0.012063,3.557863,0.050098,-0.023808,0.549493,0.001305,0.002494,0.549495,0
81.134,-2.381599,-5.510444,-0.012165,3.608422,0.048933,-0.024050,0.581325,0.011773,0.021261,0.581457,0
81.234,-2.322942,-5.510603,-0.011103,3.673360,0.048158,-0.022961,0.600000,0.022325,0.039049,0.600458,0
81.334,-2.262880,-5.510307,-0.009289,3.732444,0.047243,-0.021552,0.600000,0.021684,0.037928,0.600432,0
81.434,-2.202806,-5.509940,-0.007544,3.788080,0.044773,-0.020895,0.600000,0.016285,0.028491,0.600244,0
81.534,-2.142805,-5.509486,-0.005833,3.848237,0.044446,-0.019399,0.600000,0.015122,0.026457,0.600210,0
81.636,-2.082805,-5.508979,-0.004216,3.908418,0.044164,-0.017981,0.600000,0.014229,0.024896,0.600186,0
81.736,-2.022806,-5.508424,-0.002690,3.968723,0.043914,-0.016668,0.600000,0.012680,0.022187,0.600148,0
81.842,-1.962809,-5.507822,-0.001249,4.028973,0.043705,-0.015425,0.600000,0.011850,0.020734,0.600129,0
81.942,-1.902812,-5.507176,0.000111,4.092415,0.046137,-0.010984,0.600000,0.006947,0.018973,0.600108,0
82.042,-1.842789,-5.506580,0.001218,4.173072,0.058762,0.004880,0.600000,-0.011105,-0.019432,0.600113,0
82.142,-1.782752,-5.506791,0.000676,4.233431,0.058773,0.004159,0.600000,-0.006909,-0.012090,0.600044,0
