t_sim,gt_x,gt_y,gt_yaw,amcl_x,amcl_y,amcl_yaw,cmd_v,cmd_w,steer,traction,refusals
58.206,-3.000000,-5.500000,-0.000000,2.985783,0.065378,-0.007915,0.000000,0.000000,nan,nan,0
58.306,-3.000000,-5.500000,-0.000000,2.985783,0.065378,-0.007915,0.000000,0.000000,nan,nan,0
58.406,-2.998540,-5.499991,0.000017,2.987872,0.065467,-0.007692,0.030294,0.005049,0.173240,0.030754,0
58.508,-2.994137,-5.499654,0.000689,2.992515,0.065805,-0.006811,0.055142,0.009511,0.179165,0.056039,0
58.608,-2.987438,-5.499058,0.001864,2.999191,0.066372,-0.005430,0.077926,0.015104,0.200772,0.079523,0
58.708,-2.978380,-5.498190,0.003552,3.008338,0.067199,-0.003633,0.100366,0.020333,0.209593,0.102612,0
58.808,-2.967032,-5.497037,0.005752,3.019633,0.068285,-0.001192,0.123070,0.025617,0.215177,0.125975,0
58.910,-2.953420,-5.495589,0.008456,3.033108,0.069645,0.001694,0.145511,0.030350,0.215601,0.148960,0
59.010,-2.937461,-5.493847,0.011621,3.049073,0.071298,0.005077,0.169617,0.034975,0.213221,0.173547,0
59.110,-2.919181,-5.491798,0.015229,3.067239,0.073224,0.008803,0.192439,0.039071,0.210038,0.196763,0
59.212,-2.898630,-5.489443,0.019231,3.087899,0.075469,0.012952,0.215182,0.042555,0.204742,0.219773,0
59.312,-2.875689,-5.486756,0.023623,3.110732,0.078008,0.017467,0.239404,0.046365,0.200616,0.244304,0
59.412,-2.850424,-5.483728,0.028365,3.135960,0.080887,0.022392,0.263681,0.050826,0.199695,0.269027,0
59.514,-2.822874,-5.480292,0.033528,3.163661,0.084195,0.027730,0.301851,0.057097,0.200228,0.293913,0
59.614,-2.792806,-5.476412,0.039062,3.193708,0.087899,0.033424,0.326137,0.061202,0.194686,0.318364,0
59.714,-2.760559,-5.472116,0.044895,3.226147,0.092053,0.039581,0.350653,0.065129,0.196322,0.341991,0
59.814,-2.725774,-5.467280,0.051160,3.261052,0.096711,0.046068,0.374921,0.069424,0.192658,0.366446,0
59.916,-2.688727,-5.461919,0.057765,3.298332,0.101914,0.052894,0.399398,0.072830,0.191410,0.392770,0
60.016,-2.649185,-5.455972,0.064717,3.338075,0.107690,0.060030,0.423830,0.075262,0.188782,0.417363,0
60.116,-2.607129,-5.449421,0.071952,3.380158,0.114031,0.067503,0.448416,0.077748,0.182234,0.441757,0
60.218,-2.562645,-5.442297,0.079380,3.424767,0.120973,0.075123,0.474570,0.079592,0.177362,0.467875,0
60.318,-2.515652,-5.434562,0.086993,3.471904,0.128547,0.082998,0.500863,0.082069,0.172901,0.492717,0
60.418,-2.466076,-5.426156,0.094744,3.521422,0.136795,0.091005,0.525610,0.084613,0.169230,0.517555,0
60.520,-2.413924,-5.416951,0.102792,3.573519,0.145907,0.099357,0.551503,0.092890,0.175042,0.560061,0
60.620,-2.359041,-5.406624,0.111595,3.628012,0.156040,0.108406,0.577083,0.098433,0.175685,0.570760,0
60.720,-2.301866,-5.395239,0.120955,3.684888,0.167229,0.117963,0.600000,0.100678,0.174396,0.609241,0
60.822,-2.242734,-5.382992,0.130435,3.737668,0.170387,0.116598,0.600000,0.104260,0.180470,0.609905,0
60.922,-2.183453,-5.370065,0.140080,3.796988,0.182645,0.126546,0.600000,0.100934,0.174831,0.609288,0
61.022,-2.124652,-5.356548,0.149704,3.856157,0.195426,0.136339,0.600000,0.095010,0.164760,0.608237,0
61.122,-2.066026,-5.342714,0.158763,3.915159,0.208483,0.145759,0.600000,0.089217,0.154879,0.607269,0
61.224,-2.007494,-5.328634,0.167328,3.974151,0.221852,0.154545,0.600000,0.083691,0.145426,0.606401,0
61.324,-1.949043,-5.314359,0.175495,4.033149,0.235490,0.163053,0.600000,0.078336,0.136239,0.605612,0
61.424,-1.890687,-5.299859,0.183208,4.104687,0.263514,0.183581,0.600000,0.061836,0.107793,0.603503,0
61.526,-1.832376,-5.285396,0.189989,4.174915,0.280975,0.191925,0.600000,0.054029,0.094271,0.602676,0
61.626,-1.774006,-5.271006,0.195854,4.233430,0.296107,0.198496,0.600888,0.089046,0.154362,0.608119,0
61.726,-1.715537,-5.254897,0.204206,4.291637,0.312578,0.207158,0.600000,0.092758,0.160922,0.607854,0
61.828,-1.657666,-5.238129,0.213049,4.350557,0.331632,0.217739,0.600000,0.086664,0.150515,0.606861,0
61.928,-1.599931,-5.221105,0.221414,4.411876,0.357621,0.232796,0.600000,0.071684,0.124796,0.604703,0
62.028,-1.542436,-5.204028,0.229023,4.469537,0.375392,0.240517,0.600000,0.062505,0.108950,0.603579,0
62.128,-1.484911,-5.186937,0.235789,4.527195,0.393221,0.247332,0.600000,0.056115,0.097887,0.602886,0
62.230,-1.427398,-5.169770,0.241936,4.584825,0.411124,0.253679,0.600000,0.050156,0.087549,0.602307,0
62.330,-1.369899,-5.152546,0.247496,4.640557,0.428279,0.261026,0.600000,0.044333,0.077428,0.601803,0
62.430,-1.312351,-5.135300,0.252442,4.690725,0.443519,0.272669,0.600000,0.033629,0.058783,0.601038,0
62.532,-1.254719,-5.118243,0.256438,4.748177,0.461707,0.276778,0.600000,0.025430,0.044473,0.600594,0
62.632,-1.196974,-5.101457,0.259428,4.805853,0.479558,0.279854,0.602820,0.010817,0.018839,0.602927,0
62.732,-1.138927,-5.085191,0.260988,4.863822,0.497005,0.281403,0.604199,-0.005845,-0.010158,0.604230,0
62.834,-1.080602,-5.069511,0.261158,4.927284,0.512917,0.280655,0.605277,-0.019716,-0.034189,0.605631,0
62.934,-1.022038,-5.054549,0.259881,5.006654,0.525183,0.275441,0.605633,-0.036027,-0.062380,0.606813,0
63.034,-0.963297,-5.040491,0.257015,5.065703,0.540084,0.272549,0.604444,-0.050889,-0.088171,0.606801,0
63.134,-0.904454,-5.027425,0.252617,5.124963,0.554066,0.268185,0.603497,-0.064083,-0.111036,0.607237,0
63.236,-0.845475,-5.015342,0.246857,5.184343,0.567034,0.262427,0.600358,-0.079003,-0.137303,0.606061,0
63.336,-0.786555,-5.004357,0.239770,5.244746,0.580862,0.257272,0.600000,-0.079921,-0.138960,0.605840,0
63.436,-0.727546,-4.993994,0.232313,5.308373,0.600370,0.257472,0.600000,-0.089303,-0.155026,0.607283,0
63.538,-0.668078,-4.984418,0.224132,5.367898,0.611453,0.249328,0.600000,-0.091164,-0.158203,0.607588,0
63.638,-0.608105,-4.975553,0.215625,5.427511,0.621972,0.241055,0.600000,-0.065456,-0.114050,0.603924,0
