t_sim,gt_x,gt_y,gt_yaw,amcl_x,amcl_y,amcl_yaw,cmd_v,cmd_w,steer,traction,refusals,leg
45.700,-3.774675,7.083749,-0.157777,2.333496,12.592453,-0.190120,0.024995,0.005593,-0.714959,0.000000,4,approach0
45.800,-3.774751,7.083759,-0.157781,2.334843,12.591654,-0.190417,0.040888,0.001432,0.092345,0.032020,4,approach0
45.900,-3.775419,7.083861,-0.157790,2.338073,12.590068,-0.190874,0.058108,0.003230,0.049975,0.051792,4,approach0
46.002,-3.777591,7.084200,-0.157804,2.343238,12.588060,-0.191415,0.077871,0.002218,0.036481,0.069535,4,approach0
46.102,-3.778594,7.084348,-0.157827,2.350663,12.585934,-0.191883,0.100268,0.002668,0.033136,0.090185,4,approach0
46.202,-3.769167,7.082616,-0.158279,2.360313,12.583801,-0.192470,0.123307,0.001104,0.016955,0.113756,4,approach0
46.304,-3.756512,7.080297,-0.158864,2.372455,12.581153,-0.193201,0.147978,0.001123,0.002652,0.137284,4,approach0
46.404,-3.741557,7.077551,-0.159544,2.386614,12.578055,-0.194071,0.169678,-0.000147,0.002910,0.160423,4,approach0
46.504,-3.724397,7.074396,-0.160309,2.403253,12.574410,-0.194996,0.194260,-0.001482,-0.006545,0.183666,4,approach0
46.604,-3.704877,7.070800,-0.161161,2.422053,12.570279,-0.196097,0.217400,-0.001521,-0.004706,0.206713,4,approach0
46.706,-3.683025,7.066768,-0.162087,2.447736,12.564620,-0.197419,0.242087,-0.000816,-0.003771,0.231288,4,approach0
46.806,-3.658729,7.062280,-0.163078,2.471758,12.559317,-0.198549,0.265339,0.001191,0.001807,0.256073,4,approach0
46.906,-3.632136,7.057362,-0.164120,2.498161,12.553477,-0.199780,0.289926,0.001618,0.006166,0.279330,4,approach0
47.008,-3.603210,7.052006,-0.165204,2.526866,12.547114,-0.201158,0.314620,0.001544,0.005154,0.314624,4,approach0
47.108,-3.571806,7.046184,-0.166327,2.558089,12.540181,-0.202524,0.339217,0.003368,0.010424,0.339235,4,approach0
47.208,-3.537982,7.039905,-0.167472,2.591527,12.532740,-0.203857,0.364013,0.005066,0.014611,0.364052,4,approach0
47.310,-3.501707,7.033164,-0.168629,2.627615,12.524693,-0.205211,0.388713,0.008282,0.022368,0.388810,4,approach0
47.410,-3.462967,7.025960,-0.169783,2.666049,12.516111,-0.206617,0.412192,0.009336,0.023778,0.412309,4,approach0
47.510,-3.422009,7.018331,-0.170934,2.706693,12.507008,-0.208010,0.432211,0.009427,0.022897,0.432324,4,approach0
47.612,-3.379059,7.010311,-0.172078,2.749446,12.497405,-0.209353,0.451037,0.010089,0.023484,0.451161,4,approach0
47.712,-3.334386,7.001948,-0.173207,2.793870,12.487393,-0.210692,0.467159,0.009801,0.022025,0.467272,4,approach0
47.812,-3.288077,6.993252,-0.174311,2.839843,12.476998,-0.212079,0.489179,0.009634,0.020675,0.489283,4,approach0
47.912,-3.239687,6.984137,-0.175393,2.887989,12.466083,-0.213363,0.504529,0.011604,0.024145,0.504676,4,approach0
48.014,-3.189704,6.974708,-0.176465,2.937626,12.454786,-0.214590,0.518671,0.011554,0.023387,0.518813,4,approach0
48.114,-3.138324,6.964989,-0.177508,2.952656,12.443816,-0.211615,0.532988,0.010903,0.021476,0.533111,4,approach0
48.214,-3.085666,6.955002,-0.178518,3.005096,12.432038,-0.212786,0.544813,0.012291,0.023683,0.544966,4,approach0
48.316,-3.031968,6.944791,-0.179492,3.058559,12.420004,-0.213936,0.552787,0.012287,0.023335,0.552938,4,approach0
48.416,-2.977420,6.934391,-0.180430,3.112969,12.407717,-0.215046,0.560698,0.012490,0.023386,0.560852,4,approach0
48.516,-2.922158,6.923829,-0.181328,3.167978,12.395247,-0.216199,0.568673,0.012089,0.022317,0.568814,4,approach0
48.618,-2.866190,6.913105,-0.182189,3.223821,12.382555,-0.217339,0.574081,0.011188,0.020460,0.574201,4,approach0
48.718,-2.809629,6.902242,-0.183013,3.280194,12.369688,-0.218417,0.579390,0.011471,0.020785,0.579515,4,approach0
48.818,-2.752538,6.891252,-0.183799,3.309046,12.367802,-0.215068,0.585294,0.012763,0.022893,0.585447,4,approach0
48.918,-2.694938,6.880141,-0.184550,3.366543,12.354863,-0.216030,0.589245,0.013431,0.023929,0.589414,4,approach0
