t_sim,gt_x,gt_y,gt_yaw,amcl_x,amcl_y,amcl_yaw,cmd_v,cmd_w,steer,traction,refusals,leg
21.914,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.008955,0.000000,0.000000,nan,nan,0,stage
22.014,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.008955,0.000000,0.000000,nan,nan,0,stage
22.116,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.008955,0.000000,0.000000,nan,nan,0,stage
22.216,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.008955,0.000000,0.000000,nan,nan,0,stage
22.316,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.008955,0.000000,0.000000,nan,nan,0,stage
22.418,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.008955,0.000000,0.000000,nan,nan,0,stage
22.714,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.008955,0.000000,0.000000,nan,nan,0,stage
22.816,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.008955,0.000000,0.000000,nan,nan,0,stage
22.918,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.008955,0.000000,0.000000,nan,nan,0,stage
23.020,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.008955,0.000000,0.000000,nan,nan,0,stage
23.122,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.008955,0.000000,0.000000,nan,nan,0,stage
23.222,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.008955,0.000000,0.000000,nan,nan,0,stage
23.322,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.008955,0.000000,0.000000,nan,nan,0,stage
23.424,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.008955,0.000000,0.000000,nan,nan,0,stage
23.526,-4.499616,7.000002,0.000003,1.582844,12.576799,-0.009082,-0.037537,-0.020758,0.526075,-0.043406,0,stage
23.626,-4.496669,7.000011,0.000022,1.577906,12.576258,-0.009416,-0.064651,-0.026081,0.400674,-0.070212,0,stage
23.726,-4.499388,6.999375,-0.001255,1.571050,12.575086,-0.011344,-0.077405,-0.038195,0.478036,-0.087177,0,stage
23.828,-4.505237,6.998370,-0.003291,1.562818,12.573426,-0.013822,-0.054397,-0.035920,0.606255,-0.066193,0,stage
23.930,-4.509827,6.997385,-0.005299,1.557093,12.571974,-0.016264,-0.040679,-0.035064,0.735605,-0.054866,0,stage
24.030,-4.513456,6.996948,-0.006216,1.552942,12.570660,-0.017287,-0.021817,-0.025431,0.885762,-0.034482,0,stage
24.130,-4.512144,6.996948,-0.006201,1.550863,12.569765,-0.017735,-0.000911,-0.015343,0.938243,0.000000,1,stage
