t,enable,ceiling,permit,mode
0.029947996139526367,1,0.6,1,2
0.11156272888183594,1,0.6,1,2
0.13001132011413574,1,0.6,1,2
0.18001389503479004,1,0.6,1,2
0.2299351692199707,1,0.6,1,2
0.27991747856140137,1,0.6,1,2
0.3302273750305176,1,0.6,1,2
0.3800625801086426,1,0.6,1,2
0.4298856258392334,1,0.6,1,2
0.4800577163696289,1,0.6,1,2
0.5301084518432617,1,0.6,1,2
0.5799355506896973,1,0.6,1,2
0.6299023628234863,1,0.6,1,2
0.6799325942993164,1,0.6,1,2
0.730013370513916,1,0.6,1,2
0.7799322605133057,1,0.6,1,2
0.8298909664154053,1,0.6,1,2
0.8799111843109131,1,0.6,1,2
0.9299592971801758,1,0.6,1,2
0.9800233840942383,1,0.6,1,2
1.0299592018127441,1,0.6,1,2
1.0800080299377441,1,0.6,1,2
1.1299355030059814,1,0.6,1,2
1.1799728870391846,1,0.6,1,2
1.2299213409423828,1,0.6,1,2
1.279918909072876,1,0.6,1,2
1.3298976421356201,1,0.6,1,2
1.3799357414245605,1,0.6,1,2
1.4299111366271973,1,0.6,1,2
1.4799306392669678,1,0.6,1,2
1.5299246311187744,1,0.6,1,2
1.5799751281738281,1,0.6,1,2
1.6299376487731934,1,0.6,1,2
1.679985761642456,1,0.6,1,2
1.729947566986084,1,0.6,1,2
1.780064344406128,1,0.6,1,2
1.8299193382263184,1,0.6,1,2
1.8799996376037598,1,0.6,1,2
1.929908275604248,1,0.6,1,2
1.9800994396209717,1,0.6,1,2
2.029905319213867,1,0.6,1,2
2.0798354148864746,1,0.6,1,2
2.1299619674682617,1,0.6,1,2
2.1801013946533203,1,0.6,1,2
2.2298784255981445,1,0.6,1,2
2.2895026206970215,1,0.6,1,2
2.329984188079834,1,0.6,1,2
2.37992000579834,1,0.6,1,2
2.429931163787842,1,0.6,1,2
2.4799158573150635,1,0.6,1,2
2.5299785137176514,1,0.6,1,2
2.5799131393432617,1,0.6,1,2
2.6299021244049072,1,0.6,1,2
2.6798996925354004,1,0.6,1,2
2.729945182800293,1,0.6,1,2
2.7799124717712402,1,0.6,1,2
2.8299262523651123,1,0.6,1,2
2.880016565322876,1,0.6,1,2
2.9300591945648193,1,0.6,1,2
2.9800307750701904,1,0.6,1,2
3.029947280883789,1,0.6,1,2
3.079949140548706,1,0.6,1,2
3.129945755004883,1,0.6,1,2
3.1801540851593018,1,0.6,1,2
3.229966402053833,1,0.6,1,2
3.280059576034546,1,0.6,1,2
3.329946279525757,1,0.6,1,2
3.3801515102386475,1,0.6,1,2
3.4299426078796387,1,0.6,1,2
3.479936361312866,1,0.6,1,2
3.5299994945526123,1,0.6,1,2
3.5799460411071777,1,0.6,1,2
3.6299121379852295,1,0.6,1,2
3.6800386905670166,1,0.6,1,2
3.729978322982788,1,0.6,1,2
3.780078172683716,1,0.6,1,2
3.82993221282959,1,0.6,1,2
3.879986524581909,1,0.6,1,2
3.9299113750457764,1,0.6,1,2
3.979961395263672,1,0.6,1,2
4.030044317245483,1,0.6,1,2
4.079927921295166,1,0.6,1,2
4.129937171936035,1,0.6,1,2
4.17992377281189,1,0.6,1,2
4.229949474334717,1,0.6,1,2
4.280138969421387,1,0.6,1,2
4.329959154129028,1,0.6,1,2
4.379990100860596,1,0.6,1,2
4.429940462112427,1,0.6,1,2
4.480053424835205,1,0.6,1,2
4.529925346374512,1,0.6,1,2
4.5799174308776855,1,0.6,1,2
4.629926443099976,1,0.6,1,2
4.679902076721191,1,0.6,1,2
4.729931354522705,1,0.6,1,2
4.780021667480469,1,0.6,1,2
4.8299455642700195,1,0.6,1,2
4.879929780960083,1,0.6,1,2
4.930082321166992,1,0.6,1,2
4.9800004959106445,1,0.6,1,2
5.029938220977783,1,0.6,1,2
5.079989671707153,1,0.6,1,2
5.12992262840271,1,0.6,1,2
5.1799352169036865,1,0.6,1,2
5.229896068572998,1,0.6,1,2
5.279918909072876,1,0.6,1,2
5.329952001571655,1,0.6,1,2
5.379982948303223,1,0.6,1,2
5.4299328327178955,1,0.6,1,2
5.479903221130371,1,0.6,1,2
5.529921293258667,1,0.6,1,2
5.580084323883057,1,0.6,1,2
5.62994122505188,1,0.6,1,2
5.679944753646851,1,0.6,1,2
5.729973793029785,1,0.6,1,2
5.779934644699097,1,0.6,1,2
5.829973220825195,1,0.6,1,2
5.879971027374268,1,0.6,1,2
5.929939031600952,1,0.6,1,2
5.980057954788208,1,0.6,1,2
6.029927968978882,1,0.6,1,2
6.079950332641602,1,0.6,1,2
6.130038738250732,1,0.6,1,2
6.179933786392212,1,0.6,1,2
6.229913949966431,1,0.6,1,2
6.2799201011657715,1,0.6,1,2
6.329910039901733,1,0.6,1,2
6.379931211471558,1,0.6,1,2
6.429904460906982,1,0.6,1,2
6.480036497116089,1,0.6,1,2
6.529918432235718,1,0.6,1,2
6.579925060272217,1,0.6,1,2
6.629936933517456,1,0.6,1,2
6.680290222167969,1,0.6,1,2
6.72996187210083,1,0.6,1,2
6.779913902282715,1,0.6,1,2
6.830063343048096,1,0.6,1,2
6.879911661148071,1,0.6,1,2
6.92997932434082,1,0.6,1,2
6.979911804199219,1,0.6,1,2
7.0300209522247314,1,0.6,1,2
7.079899787902832,1,0.6,1,2
7.129915714263916,1,0.6,1,2
7.1799156665802,1,0.6,1,2
7.229940891265869,1,0.6,1,2
7.279920816421509,1,0.6,1,2
7.329941511154175,1,0.6,1,2
7.380027532577515,1,0.6,1,2
7.429995536804199,1,0.6,1,2
7.479994535446167,1,0.6,1,2
7.529949188232422,1,0.6,1,2
7.57992148399353,1,0.6,1,2
7.629934072494507,1,0.6,1,2
7.67991042137146,1,0.6,1,2
7.730007648468018,1,0.6,1,2
7.779913902282715,1,0.6,1,2
7.829934358596802,1,0.6,1,2
7.88000226020813,1,0.6,1,2
7.929967880249023,1,0.6,1,2
7.979911804199219,1,0.6,1,2
8.029961585998535,1,0.6,1,2
8.079931020736694,1,0.6,1,2
8.129907131195068,1,0.6,1,2
8.179968357086182,1,0.6,1,2
8.229923486709595,1,0.6,1,2
8.280029058456421,1,0.6,1,2
8.329896688461304,1,0.6,1,2
8.379909038543701,1,0.6,1,2
8.42993450164795,1,0.6,1,2
8.479884147644043,1,0.6,1,2
8.52991247177124,1,0.6,1,2
8.579938411712646,1,0.6,1,2
8.629985094070435,1,0.6,1,2
8.680120706558228,1,0.6,1,2
8.72999882698059,1,0.6,1,2
8.779900789260864,1,0.6,1,2
8.82991075515747,1,0.6,1,2
8.879945278167725,1,0.6,1,2
8.929940700531006,1,0.6,1,2
8.9800443649292,1,0.6,1,2
9.029926538467407,1,0.6,1,2
9.079895734786987,1,0.6,1,2
9.129927635192871,1,0.6,1,2
9.179901599884033,1,0.6,1,2
9.229934930801392,1,0.6,1,2
9.279900312423706,1,0.6,1,2
9.329976320266724,1,0.6,1,2
9.379979848861694,1,0.6,1,2
9.429916143417358,1,0.6,1,2
9.479907751083374,1,0.6,1,2
9.529893398284912,1,0.6,1,2
9.579910039901733,1,0.6,1,2
9.629942655563354,1,0.6,1,2
9.679912567138672,1,0.6,1,2
9.729915142059326,1,0.6,1,2
9.779989242553711,1,0.6,1,2
9.829926252365112,1,0.6,1,2
9.879959106445312,1,0.6,1,2
9.929924964904785,1,0.6,1,2
9.979932308197021,1,0.6,1,2
10.02993369102478,1,0.6,1,2
10.079907894134521,1,0.6,1,2
10.129939556121826,1,0.6,1,2
10.17993974685669,1,0.6,1,2
10.229918956756592,1,0.6,1,2
10.279927968978882,1,0.6,1,2
10.329913854598999,1,0.6,1,2
10.380076885223389,1,0.6,1,2
10.429913997650146,1,0.6,1,2
10.479907751083374,1,0.6,1,2
10.530034303665161,1,0.6,1,2
10.579988956451416,1,0.6,1,2
10.629961967468262,1,0.6,1,2
10.679916620254517,1,0.6,1,2
10.729922533035278,1,0.6,1,2
10.779982566833496,1,0.6,1,2
10.830103397369385,1,0.6,1,2
10.879910469055176,1,0.6,1,2
10.929960489273071,1,0.6,1,2
10.979906558990479,1,0.6,1,2
11.029935598373413,1,0.6,1,2
11.079894304275513,1,0.6,1,2
11.130000114440918,1,0.6,1,2
11.179940700531006,1,0.6,1,2
11.23001480102539,1,0.6,1,2
11.279919385910034,1,0.6,1,2
11.330024242401123,1,0.6,1,2
11.379949569702148,1,0.6,1,2
11.42990255355835,1,0.6,1,2
11.479904174804688,1,0.6,1,2
11.529953718185425,1,0.6,1,2
11.579913854598999,1,0.6,1,2
11.629907369613647,1,0.6,1,2
11.679979085922241,1,0.6,1,2
11.729935884475708,1,0.6,1,2
11.779907464981079,1,0.6,1,2
11.829985618591309,1,0.6,1,2
11.879884958267212,1,0.6,1,2
11.929927349090576,1,0.6,1,2
11.979931831359863,1,0.6,1,2
12.029925346374512,0,0.6,1,2
12.080204248428345,0,0.6,1,2
12.129921436309814,0,0.6,1,2
12.179950952529907,0,0.6,1,2
12.229938507080078,0,0.6,1,2
12.279971599578857,0,0.6,1,2
12.329982280731201,0,0.6,1,2
12.379922866821289,0,0.6,1,2
12.430012464523315,0,0.6,1,2
12.479925394058228,0,0.6,1,2
12.529955387115479,0,0.6,1,2
12.580075740814209,0,0.6,1,2
12.630058526992798,0,0.6,1,2
12.680094718933105,0,0.6,1,2
12.729931116104126,0,0.6,1,2
12.779953718185425,0,0.6,1,2
12.829891920089722,0,0.6,1,2
12.879928588867188,0,0.6,1,2
12.929967403411865,0,0.6,1,2
12.980167388916016,0,0.6,1,2
13.029937505722046,0,0.6,1,2
13.079961061477661,0,0.6,1,2
13.12993860244751,0,0.6,1,2
13.180145263671875,0,0.6,1,2
13.229946374893188,0,0.6,1,2
13.279889822006226,0,0.6,1,2
13.32994031906128,0,0.6,1,2
13.379969120025635,0,0.6,1,2
13.429946184158325,0,0.6,1,2
13.479897022247314,0,0.6,1,2
13.529917001724243,0,0.6,1,2
13.580113649368286,0,0.6,1,2
13.629910945892334,0,0.6,1,2
13.680021286010742,0,0.6,1,2
13.72999358177185,0,0.6,1,2
13.77992582321167,0,0.6,1,2
13.829930543899536,0,0.6,1,2
13.880069255828857,0,0.6,1,2
13.929928302764893,0,0.6,1,2
13.97994327545166,0,0.6,1,2
14.029919385910034,0,0.6,1,2
14.080018997192383,0,0.6,1,2
14.129937410354614,0,0.6,1,2
14.18012261390686,0,0.6,1,2
14.229920148849487,0,0.6,1,2
14.279916048049927,0,0.6,1,2
14.329908847808838,0,0.6,1,2
14.379936218261719,0,0.6,1,2
14.429936170578003,0,0.6,1,2
14.479934930801392,0,0.6,1,2
14.52994179725647,0,0.6,1,2
14.579951763153076,0,0.6,1,2
14.630063533782959,0,0.6,1,2
14.679925680160522,0,0.6,1,2
14.729972124099731,0,0.6,1,2
14.77992844581604,0,0.6,1,2
14.829944133758545,0,0.6,1,2
14.879944324493408,0,0.6,1,2
14.929921627044678,0,0.6,1,2
14.979890584945679,0,0.6,1,2
15.029928922653198,0,0.6,1,2
15.079896450042725,0,0.6,1,2
15.129972457885742,0,0.6,1,2
15.179966688156128,0,0.6,1,2
15.229984521865845,0,0.6,1,2
15.279894351959229,0,0.6,1,2
15.330020189285278,0,0.6,1,2
15.379886150360107,0,0.6,1,2
15.429918050765991,0,0.6,1,2
15.479904413223267,0,0.6,1,2
15.529910326004028,0,0.6,1,2
15.579907655715942,0,0.6,1,2
15.629910945892334,0,0.6,1,2
15.679912090301514,0,0.6,1,2
15.729930877685547,0,0.6,1,2
15.780123710632324,0,0.6,1,2
15.829999923706055,0,0.6,1,2
15.879951238632202,0,0.6,1,2
15.929907083511353,0,0.6,1,2
15.97990107536316,0,0.6,1,2
16.029901027679443,0,0.6,1,2
16.079964637756348,0,0.6,1,2
16.12990140914917,0,0.6,1,2
16.179983377456665,0,0.6,1,2
16.229868173599243,0,0.6,1,2
16.279918909072876,0,0.6,1,2
16.329890489578247,0,0.6,1,2
16.37991166114807,0,0.6,1,2
16.42992067337036,0,0.6,1,2
16.480071306228638,0,0.6,1,2
16.52991819381714,0,0.6,1,2
16.579925060272217,0,0.6,1,2
16.629909992218018,0,0.6,1,2
16.679917812347412,0,0.6,1,2
16.72990345954895,0,0.6,1,2
16.77996039390564,0,0.6,1,2
16.829933404922485,0,0.6,1,2
16.87989854812622,0,0.6,1,2
16.929949522018433,0,0.6,1,2
16.979920864105225,0,0.6,1,2
17.029946327209473,0,0.6,1,2
17.080050706863403,0,0.6,1,2
17.12995934486389,0,0.6,1,2
17.179951190948486,0,0.6,1,2
17.229942560195923,0,0.6,1,2
17.280085563659668,0,0.6,1,2
17.329919815063477,0,0.6,1,2
17.38011121749878,0,0.6,1,2
17.429925441741943,0,0.6,1,2
17.479909896850586,0,0.6,1,2
17.52992582321167,0,0.6,1,2
17.579896688461304,0,0.6,1,2
17.6299250125885,0,0.6,1,2
17.679895401000977,0,0.6,1,2
17.729983806610107,0,0.6,1,2
17.780004024505615,0,0.6,1,2
17.829896211624146,0,0.6,1,2
17.879912853240967,0,0.6,1,2
17.929951190948486,0,0.6,1,2
17.980106830596924,0,0.6,1,2
18.029907703399658,0,0.6,1,2
18.079942226409912,0,0.6,1,2
18.129923343658447,0,0.6,1,2
18.179933071136475,0,0.6,1,2
18.229899883270264,0,0.6,1,2
18.28004813194275,0,0.6,1,2
18.329925775527954,0,0.6,1,2
18.37997555732727,0,0.6,1,2
18.429911136627197,0,0.6,1,2
18.47994565963745,0,0.6,1,2
18.52995276451111,0,0.6,1,2
18.579950094223022,0,0.6,1,2
18.629988193511963,0,0.6,1,2
18.67997717857361,0,0.6,1,2
18.729902267456055,0,0.6,1,2
18.779916286468506,0,0.6,1,2
18.830082178115845,0,0.6,1,2
18.87991237640381,0,0.6,1,2
18.92992663383484,0,0.6,1,2
18.979912281036377,0,0.6,1,2
19.029982328414917,0,0.6,1,2
19.079988956451416,0,0.6,1,2
19.129926919937134,0,0.6,1,2
19.179897785186768,0,0.6,1,2
19.229965209960938,0,0.6,1,2
19.279932260513306,0,0.6,1,2
19.329940795898438,0,0.6,1,2
19.379961252212524,0,0.6,1,2
19.429927825927734,0,0.6,1,2
19.479899644851685,0,0.6,1,2
19.529921293258667,0,0.6,1,2
19.579986095428467,0,0.6,1,2
19.629918098449707,0,0.6,1,2
19.679975509643555,0,0.6,1,2
19.729931354522705,0,0.6,1,2
19.779929876327515,0,0.6,1,2
19.829926013946533,0,0.6,1,2
19.879976987838745,0,0.6,1,2
19.929999351501465,0,0.6,1,2
19.979912757873535,0,0.6,1,2
20.02995800971985,0,0.6,1,2
20.07988405227661,0,0.6,1,2
20.129910945892334,0,0.6,1,2
20.17991304397583,0,0.6,1,2
20.22994112968445,0,0.6,1,2
20.279895544052124,0,0.6,1,2
20.329922437667847,0,0.6,1,2
20.37993884086609,0,0.6,1,2
20.429928064346313,0,0.6,1,2
20.479910612106323,0,0.6,1,2
20.529922008514404,0,0.6,1,2
20.579904079437256,0,0.6,1,2
20.629952907562256,0,0.6,1,2
20.679924726486206,0,0.6,1,2
20.729894876480103,0,0.6,1,2
20.779988288879395,0,0.6,1,2
20.829939603805542,0,0.6,1,2
20.879912614822388,0,0.6,1,2
20.929973125457764,0,0.6,1,2
20.9799063205719,0,0.6,1,2
21.029887914657593,0,0.6,1,2
21.079991102218628,0,0.6,1,2
21.129940509796143,0,0.6,1,2
21.18006134033203,0,0.6,1,2
21.229904413223267,0,0.6,1,2
21.27989435195923,0,0.6,1,2
21.329946279525757,0,0.6,1,2
21.379892826080322,0,0.6,1,2
21.42989683151245,0,0.6,1,2
21.479936122894287,0,0.6,1,2
21.52992534637451,0,0.6,1,2
21.57987952232361,0,0.6,1,2
21.62995195388794,0,0.6,1,2
21.679900646209717,0,0.6,1,2
21.730075120925903,0,0.6,1,2
21.78004026412964,0,0.6,1,2
21.830007076263428,0,0.6,1,2
21.879929065704346,0,0.6,1,2
21.929936408996582,0,0.6,1,2
21.979904413223267,0,0.6,1,2
22.029929399490356,0,0.6,1,2
22.079936504364014,0,0.6,1,2
22.129944324493408,0,0.6,1,2
22.179919242858887,0,0.6,1,2
22.229936361312866,0,0.6,1,2
22.27991485595703,0,0.6,1,2
22.329944372177124,0,0.6,1,2
22.379873514175415,0,0.6,1,2
22.429919958114624,0,0.6,1,2
22.479900598526,0,0.6,1,2
22.529935121536255,0,0.6,1,2
22.579870462417603,0,0.6,1,2
22.62990713119507,0,0.6,1,2
22.679903745651245,0,0.6,1,2
22.72997283935547,0,0.6,1,2
22.7799391746521,0,0.6,1,2
22.82994294166565,0,0.6,1,2
22.879883289337158,0,0.6,1,2
22.929931163787842,0,0.6,1,2
22.979918479919434,0,0.6,1,2
23.029919385910034,0,0.6,1,2
23.079890966415405,0,0.6,1,2
23.129923582077026,0,0.6,1,2
23.17988348007202,0,0.6,1,2
23.22991967201233,0,0.6,1,2
23.279906272888184,0,0.6,1,2
23.329919576644897,0,0.6,1,2
23.37993359565735,0,0.6,1,2
23.42991805076599,0,0.6,1,2
23.47995114326477,0,0.6,1,2
23.529977083206177,0,0.6,1,2
23.57990288734436,0,0.6,1,2
23.62993288040161,0,0.6,1,2
23.67987847328186,0,0.6,1,2
23.73003888130188,0,0.6,1,2
23.779898405075073,0,0.6,1,2
23.82990550994873,0,0.6,1,2
23.879916429519653,0,0.6,1,2
23.930124521255493,0,0.6,1,2
23.979918479919434,0,0.6,1,2
24.02992010116577,0,0.6,1,2
24.079902172088623,0,0.6,1,2
24.129918336868286,0,0.6,1,2
24.180083990097046,0,0.6,1,2
24.22991132736206,0,0.6,1,2
24.28006100654602,0,0.6,1,2
24.329909086227417,0,0.6,1,2
24.37994384765625,0,0.6,1,2
24.429904460906982,0,0.6,1,2
24.480125427246094,0,0.6,1,2
24.52990174293518,0,0.6,1,2
24.579907178878784,0,0.6,1,2
24.62991714477539,0,0.6,1,2
24.679948806762695,0,0.6,1,2
24.729936122894287,0,0.6,1,2
24.78002905845642,0,0.6,1,2
24.829938411712646,0,0.6,1,2
24.879915237426758,0,0.6,1,2
24.930006504058838,0,0.6,1,2
24.97990846633911,0,0.6,1,2
25.029961109161377,0,0.6,1,2
25.079904794692993,0,0.6,1,2
25.129899740219116,0,0.6,1,2
25.17990207672119,0,0.6,1,2
25.23001527786255,0,0.6,1,2
25.279924869537354,0,0.6,1,2
25.329967260360718,0,0.6,1,2
25.37992215156555,0,0.6,1,2
25.429925680160522,0,0.6,1,2
25.479947090148926,0,0.6,1,2
25.529918432235718,0,0.6,1,2
25.579915761947632,0,0.6,1,2
25.62994146347046,0,0.6,1,2
25.6799259185791,0,0.6,1,2
25.729923248291016,0,0.6,1,2
25.780055046081543,0,0.6,1,2
25.829949140548706,0,0.6,1,2
25.88003134727478,0,0.6,1,2
25.930066108703613,0,0.6,1,2
25.97992181777954,0,0.6,1,2
26.029964208602905,0,0.6,1,2
26.080008268356323,0,0.6,1,2
26.12994694709778,0,0.6,1,2
26.179903745651245,0,0.6,1,2
26.2299222946167,0,0.6,1,2
26.2799711227417,0,0.6,1,2
26.32993769645691,0,0.6,1,2
26.37992787361145,0,0.6,1,2
26.429993629455566,0,0.6,1,2
26.47991919517517,0,0.6,1,2
26.529924392700195,0,0.6,1,2
26.579991579055786,0,0.6,1,2
26.629919052124023,0,0.6,1,2
26.679930210113525,0,0.6,1,2
26.729918956756592,0,0.6,1,2
26.780109167099,0,0.6,1,2
26.829925537109375,0,0.6,1,2
26.879955768585205,0,0.6,1,2
26.92994499206543,0,0.6,1,2
26.979966640472412,0,0.6,1,2
27.02994465827942,0,0.6,1,2
27.080031633377075,0,0.6,1,2
27.129929304122925,0,0.6,1,2
27.179911613464355,0,0.6,1,2
27.22992467880249,0,0.6,1,2
27.279911994934082,0,0.6,1,2
27.32992172241211,0,0.6,1,2
27.380186796188354,0,0.6,1,2
27.42994737625122,0,0.6,1,2
27.479918003082275,0,0.6,1,2
27.529921293258667,0,0.6,1,2
27.579944610595703,0,0.6,1,2
27.629933834075928,0,0.6,1,2
27.679930925369263,0,0.6,1,2
27.729930639266968,0,0.6,1,2
27.779916763305664,0,0.6,1,2
27.829907178878784,0,0.6,1,2
27.87993836402893,0,0.6,1,2
27.92993688583374,0,0.6,1,2
27.979923009872437,0,0.6,1,2
28.029917001724243,0,0.6,1,2
28.079941511154175,0,0.6,1,2
28.129969120025635,0,0.6,1,2
28.17995595932007,0,0.6,1,2
28.229973793029785,0,0.6,1,2
28.279914140701294,0,0.6,1,2
28.329943418502808,0,0.6,1,2
28.379918336868286,0,0.6,1,2
28.429934978485107,0,0.6,1,2
28.479933977127075,0,0.6,1,2
28.52995800971985,0,0.6,1,2
28.579894542694092,0,0.6,1,2
28.629934310913086,0,0.6,1,2
28.679940462112427,0,0.6,1,2
28.72994351387024,0,0.6,1,2
28.77994418144226,0,0.6,1,2
28.83000421524048,0,0.6,1,2
28.87989115715027,0,0.6,1,2
28.92993140220642,0,0.6,1,2
28.979931354522705,0,0.6,1,2
29.02992582321167,0,0.6,1,2
29.07994508743286,0,0.6,1,2
29.129925966262817,0,0.6,1,2
29.17991828918457,0,0.6,1,2
29.22991156578064,0,0.6,1,2
29.28000783920288,0,0.6,1,2
29.32991862297058,0,0.6,1,2
29.379948616027832,0,0.6,1,2
29.429920434951782,0,0.6,1,2
29.4799964427948,0,0.6,1,2
29.52993941307068,0,0.6,1,2
29.579959392547607,0,0.6,1,2
29.629921436309814,0,0.6,1,2
29.67992925643921,0,0.6,1,2
29.72993302345276,0,0.6,1,2
29.779911994934082,0,0.6,1,2
29.829912900924683,0,0.6,1,2
29.879998207092285,0,0.6,1,2
29.93000102043152,0,0.6,1,2
29.979928493499756,0,0.6,1,2
30.029922008514404,0,0.6,1,2
30.07990574836731,0,0.6,1,2
30.129936695098877,0,0.6,1,2
30.1799259185791,0,0.6,1,2
30.229937314987183,0,0.6,1,2
30.279995679855347,0,0.6,1,2
30.329941987991333,0,0.6,1,2
30.380004405975342,0,0.6,1,2
30.429925441741943,0,0.6,1,2
30.479902267456055,0,0.6,1,2
30.52992844581604,0,0.6,1,2
30.579920053482056,0,0.6,1,2
30.62993550300598,0,0.6,1,2
30.67991352081299,0,0.6,1,2
30.73001790046692,0,0.6,1,2
30.77994966506958,0,0.6,1,2
30.829928636550903,0,0.6,1,2
30.87990427017212,0,0.6,1,2
30.930081367492676,0,0.6,1,2
30.979915618896484,0,0.6,1,2
31.02996253967285,0,0.6,1,2
31.079908847808838,0,0.6,1,2
31.13006043434143,0,0.6,1,2
31.179944038391113,0,0.6,1,2
31.229966402053833,0,0.6,1,2
31.279924154281616,0,0.6,1,2
31.32989811897278,0,0.6,1,2
31.379926204681396,0,0.6,1,2
31.429882526397705,0,0.6,1,2
31.479984045028687,0,0.6,1,2
31.529959201812744,0,0.6,1,2
31.579894065856934,0,0.6,1,2
31.62998604774475,0,0.6,1,2
31.679953575134277,0,0.6,1,2
31.730029344558716,0,0.6,1,2
31.779960870742798,0,0.6,1,2
31.82990527153015,0,0.6,1,2
31.87989568710327,0,0.6,1,2
31.93014621734619,0,0.6,1,2
31.98039484024048,0,0.6,1,2
32.03011512756348,0,0.6,1,2
32.07988119125366,0,0.6,1,2
32.12990164756775,0,0.6,1,2
32.1799521446228,0,0.6,1,2
32.2299268245697,0,0.6,1,2
32.291181325912476,0,0.6,1,2
32.329962968826294,0,0.6,1,2
32.379926443099976,0,0.6,1,2
32.429938077926636,0,0.6,1,2
32.47995400428772,0,0.6,1,2
32.52992630004883,0,0.6,1,2
32.57998561859131,0,0.6,1,2
32.63003373146057,0,0.6,1,2
32.67993783950806,0,0.6,1,2
32.72995042800903,0,0.6,1,2
32.779969453811646,0,0.6,1,2
32.829960107803345,0,0.6,1,2
32.88000202178955,0,0.6,1,2
32.92996430397034,0,0.6,1,2
32.980013608932495,0,0.6,1,2
33.02995300292969,0,0.6,1,2
33.07989311218262,0,0.6,1,2
33.129971504211426,0,0.6,1,2
33.179951190948486,0,0.6,1,2
33.229960918426514,0,0.6,1,2
33.279935121536255,0,0.6,1,2
33.32996726036072,0,0.6,1,2
33.379936933517456,0,0.6,1,2
33.42996406555176,0,0.6,1,2
33.480205059051514,0,0.6,1,2
33.529924392700195,0,0.6,1,2
33.579983711242676,0,0.6,1,2
33.62994313240051,0,0.6,1,2
33.67994213104248,0,0.6,1,2
33.7299439907074,0,0.6,1,2
33.78003120422363,0,0.6,1,2
33.83004379272461,0,0.6,1,2
33.88002133369446,0,0.6,1,2
33.929964780807495,0,0.6,1,2
33.9799439907074,0,0.6,1,2
34.03007221221924,0,0.6,1,2
34.080005407333374,0,0.6,1,2
34.12998175621033,0,0.6,1,2
34.17990493774414,0,0.6,1,2
34.22994089126587,0,0.6,1,2
34.28001284599304,0,0.6,1,2
