utc,load1,mem_available_mb,n_processes,total_rss_mb
2026-08-07T09:02:03Z,3.84,14168.5,0,0.0
2026-08-07T09:02:04Z,3.84,13760.9,8,636.7
2026-08-07T09:02:06Z,3.84,13664.8,8,1022.2
2026-08-07T09:02:07Z,3.69,13423.5,8,978.9
2026-08-07T09:02:09Z,3.69,13417.7,10,1074.0
2026-08-07T09:02:10Z,3.69,13384.9,10,1079.3
2026-08-07T09:02:12Z,3.47,13372.2,10,1080.9
2026-08-07T09:02:13Z,3.47,13355.8,10,1082.2
2026-08-07T09:02:15Z,3.47,13351.4,10,1083.1
2026-08-07T09:02:16Z,3.47,13354.8,10,1083.1
2026-08-07T09:02:18Z,3.84,13336.7,10,1083.7
2026-08-07T09:02:19Z,3.84,13198.6,17,1479.3
2026-08-07T09:02:21Z,3.84,13116.1,17,1491.1
2026-08-07T09:02:22Z,3.77,13111.7,17,1501.2
2026-08-07T09:02:24Z,3.77,13106.8,17,1501.2
2026-08-07T09:02:25Z,3.77,13104.4,17,1501.2
2026-08-07T09:02:27Z,3.79,13105.9,17,1501.2
2026-08-07T09:02:28Z,3.79,13103.8,17,1501.2
2026-08-07T09:02:30Z,3.79,13102.9,17,1501.2
2026-08-07T09:02:31Z,3.96,13099.0,17,1559.0
2026-08-07T09:02:33Z,3.96,13065.0,17,1559.7
2026-08-07T09:02:34Z,3.96,13080.4,17,1559.7
2026-08-07T09:02:36Z,3.96,13082.6,17,1559.7
2026-08-07T09:02:38Z,4.37,13078.6,17,1559.7
2026-08-07T09:02:39Z,4.37,13076.4,17,1559.7
2026-08-07T09:02:41Z,4.37,13077.5,17,1559.7
2026-08-07T09:02:42Z,4.5,13076.7,17,1559.7
2026-08-07T09:02:44Z,4.5,13079.3,17,1559.7
2026-08-07T09:02:45Z,4.5,13077.8,17,1559.7
2026-08-07T09:02:47Z,4.38,13080.1,17,1559.7
2026-08-07T09:02:48Z,4.38,13078.1,17,1559.7
2026-08-07T09:02:50Z,4.38,13078.2,17,1559.7
2026-08-07T09:02:51Z,4.38,13076.6,17,1559.7
2026-08-07T09:02:53Z,4.91,13078.8,17,1559.7
2026-08-07T09:02:54Z,4.91,13080.6,17,1559.7
2026-08-07T09:02:56Z,4.91,13081.8,17,1559.7
2026-08-07T09:02:57Z,5.72,13078.5,17,1559.7
2026-08-07T09:02:59Z,5.72,13070.8,19,1623.0
2026-08-07T09:03:00Z,5.72,13031.6,19,1650.8
2026-08-07T09:03:02Z,5.74,13009.8,19,1667.4
2026-08-07T09:03:03Z,5.74,13004.6,19,1669.4
2026-08-07T09:03:05Z,5.74,13007.2,19,1668.4
2026-08-07T09:03:06Z,5.76,13001.4,19,1669.5
2026-08-07T09:03:08Z,5.76,13006.3,19,1665.8
2026-08-07T09:03:09Z,5.76,13010.2,19,1667.0
2026-08-07T09:03:11Z,5.76,13008.1,19,1664.6
2026-08-07T09:03:12Z,5.54,13006.8,19,1664.6
2026-08-07T09:03:14Z,5.54,13010.2,19,1664.6
2026-08-07T09:03:16Z,5.54,13008.9,19,1665.7
2026-08-07T09:03:17Z,5.5,13010.8,19,1665.8
2026-08-07T09:03:19Z,5.5,13005.7,19,1665.8
2026-08-07T09:03:20Z,5.5,13006.9,19,1664.9
2026-08-07T09:03:22Z,5.3,13013.6,19,1665.9
2026-08-07T09:03:23Z,5.3,13006.3,19,1667.9
2026-08-07T09:03:25Z,5.3,13010.4,19,1667.9
2026-08-07T09:03:26Z,5.3,13009.8,19,1667.9
2026-08-07T09:03:28Z,5.19,13013.7,19,1665.9
2026-08-07T09:03:29Z,5.19,13013.1,19,1666.3
2026-08-07T09:03:31Z,5.19,13014.7,19,1666.3
2026-08-07T09:03:32Z,5.18,13011.5,19,1666.3
2026-08-07T09:03:34Z,5.18,13013.9,19,1666.3
2026-08-07T09:03:35Z,5.18,13011.9,19,1667.4
2026-08-07T09:03:37Z,5.16,13058.1,17,1568.8
