t_sim,gt_x,gt_y,gt_yaw,amcl_x,amcl_y,amcl_yaw,cmd_v,cmd_w,steer,traction,refusals
58.076,-3.000000,-5.500000,-0.000000,2.985783,0.065378,-0.007897,0.000000,0.000000,nan,nan,0
58.176,-3.000000,-5.500000,-0.000000,2.985783,0.065378,-0.007897,0.025000,0.004593,0.190557,0.025461,0
58.276,-2.998157,-5.499997,0.000006,2.988213,0.065493,-0.007628,0.050221,0.007294,0.151325,0.050802,0
58.376,-2.993581,-5.499712,0.000575,2.993083,0.065831,-0.006842,0.071921,0.011873,0.171634,0.072993,0
58.476,-2.986639,-5.499163,0.001657,3.000442,0.066386,-0.005562,0.096234,0.016873,0.182059,0.097851,0
58.578,-2.977152,-5.498330,0.003276,3.010185,0.067187,-0.003677,0.121813,0.023559,0.200350,0.124300,0
58.678,-2.965307,-5.497199,0.005437,3.022254,0.068294,-0.001232,0.144487,0.028972,0.207509,0.147655,0
58.778,-2.951048,-5.495726,0.008188,3.036798,0.069720,0.001702,0.168385,0.034718,0.213198,0.172286,0
58.878,-2.934370,-5.493927,0.011460,3.053675,0.071451,0.005257,0.192486,0.039109,0.210187,0.196818,0
58.980,-2.915230,-5.491795,0.015213,3.073075,0.073501,0.009374,0.218128,0.044989,0.213268,0.223184,0
59.080,-2.893676,-5.489299,0.019461,3.095021,0.075935,0.013917,0.243873,0.049126,0.208439,0.249269,0
59.180,-2.869492,-5.486403,0.024197,3.119455,0.078734,0.018918,0.268136,0.053907,0.208041,0.274045,0
59.282,-2.842991,-5.483129,0.029328,3.146232,0.081915,0.024432,0.292444,0.061087,0.215911,0.299396,0
59.382,-2.814120,-5.479344,0.035023,3.175515,0.085653,0.030371,0.317832,0.065484,0.213052,0.325184,0
59.482,-2.782810,-5.475009,0.041254,3.207381,0.089943,0.036861,0.343355,0.071761,0.216026,0.351526,0
59.584,-2.748873,-5.470019,0.048135,3.241761,0.094841,0.043979,0.370278,0.076806,0.214451,0.378958,0
59.684,-2.712421,-5.464431,0.055451,3.278641,0.100328,0.051475,0.396136,0.080508,0.210241,0.405055,0
59.784,-2.673420,-5.458220,0.063143,3.318066,0.106436,0.059422,0.422097,0.084701,0.207663,0.431365,0
59.886,-2.631859,-5.451328,0.071214,3.368743,0.114651,0.069401,0.448164,0.087480,0.202157,0.457480,0
59.986,-2.587675,-5.443742,0.079568,3.413841,0.122266,0.078107,0.474300,0.090577,0.197895,0.483741,0
60.086,-2.540897,-5.435467,0.088223,3.461440,0.130606,0.087067,0.500523,0.092531,0.191727,0.509866,0
60.186,-2.491517,-5.426434,0.097080,3.511730,0.139716,0.096204,0.528293,0.093997,0.184692,0.537433,0
60.288,-2.439389,-5.416602,0.106078,3.564701,0.149646,0.105410,0.556214,0.094495,0.176528,0.564994,0
60.388,-2.384716,-5.405921,0.115247,3.620109,0.160642,0.115237,0.583695,0.111587,0.198099,0.595338,0
60.488,-2.326989,-5.393631,0.125784,3.678149,0.173157,0.126295,0.600000,0.116603,0.201292,0.612364,0
60.590,-2.267824,-5.380251,0.136835,3.730977,0.181989,0.132293,0.600000,0.113906,0.196757,0.611804,0
60.690,-2.208698,-5.366379,0.147547,3.788542,0.194503,0.141931,0.600000,0.112478,0.194352,0.611513,0
60.790,-2.150011,-5.351921,0.158243,3.847498,0.208696,0.152745,0.600000,0.106908,0.184951,0.610410,0
60.892,-2.091602,-5.337013,0.168352,3.906222,0.223202,0.162966,0.600000,0.101282,0.175423,0.609352,0
60.992,-2.033302,-5.321791,0.177934,3.964930,0.238055,0.172644,0.600000,0.095656,0.165860,0.608349,0
61.092,-1.975094,-5.306298,0.187003,4.023451,0.253182,0.181865,0.600000,0.089670,0.155653,0.607342,0
61.192,-1.916984,-5.290562,0.195586,4.086579,0.274243,0.193561,0.600000,0.081316,0.141353,0.606045,0
61.294,-1.858997,-5.274643,0.203715,4.146013,0.291493,0.202591,0.600000,0.071422,0.124343,0.604668,0
61.394,-1.801122,-5.258593,0.211283,4.204182,0.307502,0.210276,0.600000,0.064178,0.111842,0.603772,0
61.494,-1.743169,-5.242467,0.218097,4.262323,0.324270,0.217856,0.602166,0.098804,0.170611,0.611037,0
61.596,-1.684939,-5.224565,0.227305,4.320378,0.342487,0.227581,0.600316,0.120195,0.207213,0.613439,0
61.696,-1.627344,-5.205379,0.238112,4.372920,0.369340,0.249454,0.600000,0.103839,0.179757,0.609826,0
61.796,-1.570633,-5.185755,0.248856,4.428537,0.391412,0.262552,0.600158,0.083716,0.145430,0.606561,0
61.898,-1.513783,-5.166468,0.257706,4.485647,0.411455,0.271279,0.600000,0.069805,0.121557,0.604460,0
