t_sim,gt_x,gt_y,gt_yaw,amcl_x,amcl_y,amcl_yaw,cmd_v,cmd_w,steer,traction,refusals
150.324,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.007887,0.000000,0.000000,nan,nan,0
150.424,-4.499969,7.000000,0.000001,1.584573,12.576859,-0.007887,-0.025000,-0.019501,0.686255,-0.032315,0
150.524,-4.497509,7.000004,0.000009,1.581122,12.576653,-0.007706,-0.055734,-0.020493,0.368442,-0.059743,0
150.624,-4.498154,6.999656,-0.000690,1.575375,12.575848,-0.008169,-0.069004,-0.025433,0.369244,-0.073991,0
150.724,-4.504765,6.998647,-0.002731,1.568109,12.574696,-0.010076,-0.080547,-0.042591,0.506838,-0.092129,0
150.824,-4.509704,6.997779,-0.004500,1.561405,12.573389,-0.011842,-0.048073,-0.019717,0.406652,-0.052341,0
150.924,-4.514138,6.996856,-0.006395,1.556820,12.572462,-0.013541,-0.023078,-0.018664,0.704015,-0.030276,0
151.024,-4.516112,6.996713,-0.006707,1.554850,12.572008,-0.013800,-0.004502,-0.006510,0.704015,0.000000,0
151.124,-4.514825,6.996729,-0.006657,1.554844,12.572008,-0.013517,0.023416,0.000905,0.040565,0.023436,0
151.224,-4.517102,6.996739,-0.006667,1.556785,12.572553,-0.013132,0.037755,0.001042,0.028959,0.037771,0
151.324,-4.522350,6.996765,-0.006685,1.560656,12.573226,-0.012679,0.058422,0.001421,0.025531,0.058441,0
151.424,-4.525789,6.996775,-0.006710,1.566562,12.573661,-0.012340,0.080220,0.000622,0.008147,0.080222,0
151.524,-4.520520,6.996818,-0.006556,1.572784,12.573700,-0.012014,0.041436,-0.009158,-0.228022,0.042537,0
151.624,-4.516406,6.996766,-0.006605,1.576641,12.573448,-0.011749,0.015344,-0.008298,-0.211468,0.000000,0
151.724,-4.515927,6.996769,-0.006593,1.577016,12.573419,-0.011513,-0.012194,-0.010401,-0.211468,0.000000,0
151.824,-4.515634,6.996633,-0.006861,1.575881,12.573473,-0.011509,-0.030832,-0.012929,0.414772,-0.033688,0
151.924,-4.512447,6.996595,-0.006892,1.572303,12.573389,-0.011346,-0.057017,-0.013324,0.240607,-0.058709,0
152.024,-4.515763,6.996228,-0.007676,1.566431,12.572888,-0.011772,-0.077799,-0.020968,0.275778,-0.080855,0
152.124,-4.522988,6.995579,-0.009095,1.558132,12.572054,-0.013041,-0.096862,-0.035278,0.365264,-0.103703,0
152.224,-4.531424,6.994459,-0.011509,1.548086,12.570752,-0.015219,-0.108334,-0.043551,0.399416,-0.117590,0
