t,step,phase,cmd_deg,joint_deg,x,y,yaw,elapsed
39.1820,roll-1.0,rolling,-1.0000,-0.5539,-3.788870,7.006170,0.001659,0.850
39.2320,roll-1.0,rolling,-1.0000,-0.5678,-3.758873,7.006077,0.001381,0.900
39.2820,roll-1.0,rolling,-1.0000,-0.5804,-3.728908,7.005974,0.001101,0.950
39.3320,roll-1.0,rolling,-1.0000,-0.5958,-3.698936,7.005858,0.000812,1.000
39.3820,roll-1.0,rolling,-1.0000,-0.6091,-3.668962,7.005730,0.000515,1.050
39.4320,roll-1.0,rolling,-1.0000,-0.6169,-3.638988,7.005590,0.000213,1.100
39.4820,roll-1.0,rolling,-1.0000,-0.6205,-3.609011,7.005438,-0.000094,1.150
39.5320,roll-1.0,rolling,-1.0000,-0.6217,-3.579030,7.005277,-0.000403,1.200
39.5820,roll-1.0,rolling,-1.0000,-0.6192,-3.549047,7.005105,-0.000713,1.250
39.6320,roll-1.0,rolling,-1.0000,-0.6113,-3.519059,7.004925,-0.001022,1.300
39.6820,roll-1.0,rolling,-1.0000,-0.5995,-3.489068,7.004737,-0.001327,1.350
39.7320,roll-1.0,rolling,-1.0000,-0.5855,-3.459074,7.004543,-0.001626,1.400
39.7820,roll+1.5,rolling,1.5000,-0.5701,-3.429077,7.004344,-0.001919,0.000
39.8320,roll+1.5,rolling,1.5000,1.0017,-3.399070,7.004215,-0.002054,0.050
39.8820,roll+1.5,rolling,1.5000,0.9848,-3.369074,7.004411,-0.001553,0.100
39.9320,roll+1.5,rolling,1.5000,1.0062,-3.339111,7.004618,-0.001061,0.150
39.9820,roll+1.5,rolling,1.5000,1.0219,-3.309148,7.004844,-0.000560,0.200
40.0320,roll+1.5,rolling,1.5000,1.0304,-3.279190,7.005088,-0.000052,0.250
40.0820,roll+1.5,rolling,1.5000,1.0360,-3.249229,7.005350,0.000460,0.300
40.1320,roll+1.5,rolling,1.5000,1.0397,-3.219263,7.005629,0.000976,0.350
40.1820,roll+1.5,rolling,1.5000,1.0397,-3.189295,7.005925,0.001494,0.400
40.2320,roll+1.5,rolling,1.5000,1.0334,-3.159325,7.006236,0.002012,0.450
40.2820,roll+1.5,rolling,1.5000,1.0244,-3.129349,7.006562,0.002527,0.500
40.3320,roll+1.5,rolling,1.5000,1.0119,-3.099370,7.006900,0.003038,0.550
40.3820,roll+1.5,rolling,1.5000,0.9968,-3.069389,7.007251,0.003543,0.600
40.4320,roll+1.5,rolling,1.5000,0.9804,-3.039406,7.007614,0.004041,0.650
40.4820,roll+1.5,rolling,1.5000,0.9792,-3.009421,7.007987,0.004530,0.700
40.5320,roll+1.5,rolling,1.5000,0.9988,-2.979392,7.008374,0.005018,0.750
40.5820,roll+1.5,rolling,1.5000,1.0163,-2.949366,7.008780,0.005515,0.800
40.6320,roll+1.5,rolling,1.5000,1.0268,-2.919335,7.009205,0.006019,0.850
40.6820,roll+1.5,rolling,1.5000,1.0342,-2.889306,7.009648,0.006530,0.900
40.7320,roll+1.5,rolling,1.5000,1.0395,-2.859282,7.010110,0.007046,0.950
40.7820,roll+1.5,rolling,1.5000,1.0411,-2.829262,7.010588,0.007564,1.000
40.8320,roll+1.5,rolling,1.5000,1.0396,-2.799243,7.011082,0.008084,1.050
40.8820,roll+1.5,rolling,1.5000,1.0317,-2.769230,7.011592,0.008603,1.100
40.9320,roll+1.5,rolling,1.5000,1.0208,-2.739220,7.012115,0.009117,1.150
40.9820,roll+1.5,rolling,1.5000,1.0078,-2.709214,7.012651,0.009627,1.200
41.0320,roll+1.5,rolling,1.5000,0.9931,-2.679210,7.013198,0.010130,1.250
41.0820,roll+1.5,rolling,1.5000,0.9801,-2.649208,7.013757,0.010625,1.300
41.1320,roll+1.5,rolling,1.5000,1.0033,-2.619218,7.014327,0.011114,1.350
41.1820,roll+1.5,rolling,1.5000,1.0137,-2.589273,7.014916,0.011611,1.400
41.2320,roll-1.5,rolling,-1.5000,1.0269,-2.559322,7.015523,0.012114,0.000
41.2820,roll-1.5,rolling,-1.5000,-1.1541,-2.529296,7.016079,0.012484,0.050
41.3320,roll-1.5,rolling,-1.5000,-1.1220,-2.499218,7.016161,0.011915,0.100
41.3820,roll-1.5,rolling,-1.5000,-1.1029,-2.469222,7.016229,0.011354,0.150
41.4320,roll-1.5,rolling,-1.5000,-1.1059,-2.439200,7.016286,0.010803,0.200
41.4820,roll-1.5,rolling,-1.5000,-1.1015,-2.409181,7.016326,0.010251,0.250
41.5320,roll-1.5,rolling,-1.5000,-1.0922,-2.379164,7.016351,0.009702,0.300
41.5820,roll-1.5,rolling,-1.5000,-1.0798,-2.349150,7.016362,0.009157,0.350
41.6320,roll-1.5,rolling,-1.5000,-1.0656,-2.319139,7.016359,0.008619,0.400
41.6820,roll-1.5,rolling,-1.5000,-1.0500,-2.289130,7.016343,0.008087,0.450
41.7320,roll-1.5,rolling,-1.5000,-1.0481,-2.259122,7.016316,0.007562,0.500
41.7820,roll-1.5,rolling,-1.5000,-1.0695,-2.229161,7.016274,0.007040,0.550
41.8320,roll-1.5,rolling,-1.5000,-1.0874,-2.199201,7.016211,0.006507,0.600
41.8820,roll-1.5,rolling,-1.5000,-1.0983,-2.169245,7.016128,0.005967,0.650
41.9320,roll-1.5,rolling,-1.5000,-1.1061,-2.139287,7.016026,0.005421,0.700
41.9820,roll-1.5,rolling,-1.5000,-1.1120,-2.109326,7.015905,0.004871,0.750
42.0320,roll-1.5,rolling,-1.5000,-1.1139,-2.079360,7.015767,0.004317,0.800
42.0820,roll-1.5,rolling,-1.5000,-1.1130,-2.049393,7.015611,0.003762,0.850
42.1320,roll-1.5,rolling,-1.5000,-1.1053,-2.019422,7.015438,0.003208,0.900
42.1820,roll-1.5,rolling,-1.5000,-1.0944,-1.989447,7.015251,0.002657,0.950
42.2320,roll-1.5,rolling,-1.5000,-1.0812,-1.959468,7.015049,0.002110,1.000
42.2820,roll-1.5,rolling,-1.5000,-1.0658,-1.929487,7.014835,0.001571,1.050
42.3320,roll-1.5,rolling,-1.5000,-1.0492,-1.899504,7.014608,0.001039,1.100
42.3820,roll-1.5,rolling,-1.5000,-1.0635,-1.869517,7.014370,0.000514,1.150
42.4320,roll-1.5,rolling,-1.5000,-1.0751,-1.839475,7.014114,-0.000013,1.200
42.4820,roll-1.5,rolling,-1.5000,-1.0912,-1.809444,7.013838,-0.000549,1.250
42.5320,roll-1.5,rolling,-1.5000,-1.1033,-1.779414,7.013542,-0.001092,1.300
42.5820,roll-1.5,rolling,-1.5000,-1.1099,-1.749384,7.013227,-0.001641,1.350
42.6320,roll+2.0,rolling,2.0000,-1.1128,-1.719356,7.012893,-0.002194,0.000
42.6820,roll+2.0,rolling,2.0000,1.6588,-1.689434,7.012628,-0.002579,0.050
42.7320,roll+2.0,rolling,2.0000,1.6123,-1.659658,7.012949,-0.001804,0.100
42.7820,roll+2.0,rolling,2.0000,1.5673,-1.629670,7.013310,-0.000997,0.150
42.8320,roll+2.0,rolling,2.0000,1.5235,-1.599681,7.013683,-0.000213,0.200
42.8820,roll+2.0,rolling,2.0000,1.4965,-1.569692,7.014069,0.000549,0.250
42.9320,roll+2.0,rolling,2.0000,1.4797,-1.539729,7.014469,0.001295,0.300
42.9820,roll+2.0,rolling,2.0000,1.4717,-1.509759,7.014889,0.002034,0.350
43.0320,roll+2.0,rolling,2.0000,1.4986,-1.479764,7.015327,0.002768,0.400
43.0820,roll+2.0,rolling,2.0000,1.5074,-1.449720,7.015792,0.003510,0.450
43.1320,roll+2.0,rolling,2.0000,1.5181,-1.419681,7.016282,0.004259,0.500
43.1820,roll+2.0,rolling,2.0000,1.5292,-1.389648,7.016799,0.005014,0.550
43.2320,roll+2.0,rolling,2.0000,1.5358,-1.359617,7.017342,0.005777,0.600
43.2820,roll+2.0,rolling,2.0000,1.5370,-1.329588,7.017910,0.006544,0.650
43.3320,roll+2.0,rolling,2.0000,1.5370,-1.299564,7.018501,0.007311,0.700
43.3820,roll+2.0,rolling,2.0000,1.5294,-1.269543,7.019115,0.008078,0.750
43.4320,roll+2.0,rolling,2.0000,1.5197,-1.239527,7.019750,0.008842,0.800
43.4820,roll+2.0,rolling,2.0000,1.5077,-1.209515,7.020405,0.009599,0.850
43.5320,roll+2.0,rolling,2.0000,1.4933,-1.179505,7.021080,0.010351,0.900
43.5820,roll+2.0,rolling,2.0000,1.4777,-1.149497,7.021773,0.011095,0.950
43.6320,roll+2.0,rolling,2.0000,1.4857,-1.119492,7.022485,0.011832,1.000
43.6820,roll+2.0,rolling,2.0000,1.5039,-1.089563,7.023219,0.012570,1.050
43.7320,roll+2.0,rolling,2.0000,1.5222,-1.059625,7.023982,0.013319,1.100
43.7820,roll+2.0,rolling,2.0000,1.5335,-1.029692,7.024770,0.014074,1.150
43.8320,roll+2.0,rolling,2.0000,1.5401,-0.999760,7.025584,0.014835,1.200
43.8820,roll+2.0,rolling,2.0000,1.5445,-0.969824,7.026423,0.015601,1.250
43.9320,roll+2.0,rolling,2.0000,1.5456,-0.939885,7.027286,0.016368,1.300
43.9820,roll+2.0,rolling,2.0000,1.5426,-0.909944,7.028173,0.017137,1.350
44.0320,roll+2.0,rolling,2.0000,1.5344,-0.879999,7.029082,0.017904,1.400
44.0820,roll-2.0,rolling,-2.0000,1.5221,-0.850051,7.030013,0.018668,0.000
44.1320,roll-2.0,rolling,-2.0000,-1.6349,-0.820047,7.030905,0.019308,0.050
44.1820,roll-2.0,rolling,-2.0000,-1.5892,-0.789929,7.031104,0.018566,0.100
44.2320,roll-2.0,rolling,-2.0000,-1.5449,-0.759939,7.031252,0.017771,0.150
44.2820,roll-2.0,rolling,-2.0000,-1.5676,-0.729961,7.031387,0.016998,0.200
44.3320,roll-2.0,rolling,-2.0000,-1.5756,-0.700029,7.031496,0.016221,0.250
44.3820,roll-2.0,rolling,-2.0000,-1.5876,-0.670091,7.031579,0.015438,0.300
44.4320,roll-2.0,rolling,-2.0000,-1.5995,-0.640148,7.031635,0.014648,0.350
44.4820,roll-2.0,rolling,-2.0000,-1.6062,-0.610203,7.031664,0.013852,0.400
44.5320,roll-2.0,rolling,-2.0000,-1.6076,-0.580257,7.031668,0.013053,0.450
44.5820,roll-2.0,rolling,-2.0000,-1.6079,-0.550306,7.031647,0.012253,0.500
44.6320,roll-2.0,rolling,-2.0000,-1.6011,-0.520354,7.031602,0.011452,0.550
44.6820,roll-2.0,rolling,-2.0000,-1.5917,-0.490395,7.031535,0.010654,0.600
44.7320,roll-2.0,rolling,-2.0000,-1.5791,-0.460434,7.031446,0.009861,0.650
44.7820,roll-2.0,rolling,-2.0000,-1.5637,-0.430470,7.031336,0.009074,0.700
44.8320,roll-2.0,rolling,-2.0000,-1.5472,-0.400503,7.031207,0.008294,0.750
44.8820,roll-2.0,rolling,-2.0000,-1.5428,-0.370536,7.031059,0.007522,0.800
44.9320,roll-2.0,rolling,-2.0000,-1.5682,-0.340508,7.030889,0.006752,0.850
44.9820,roll-2.0,rolling,-2.0000,-1.5832,-0.310470,7.030690,0.005972,0.900
45.0320,roll-2.0,rolling,-2.0000,-1.5921,-0.280427,7.030464,0.005185,0.950
45.0820,roll-2.0,rolling,-2.0000,-1.6003,-0.250388,7.030212,0.004393,1.000
45.1320,roll-2.0,rolling,-2.0000,-1.6058,-0.220354,7.029932,0.003594,1.050
45.1820,roll-2.0,rolling,-2.0000,-1.6064,-0.190322,7.029628,0.002793,1.100
45.2320,roll-2.0,rolling,-2.0000,-1.6048,-0.160293,7.029299,0.001991,1.150
45.2820,roll-2.0,rolling,-2.0000,-1.5965,-0.130269,7.028947,0.001190,1.200
45.3320,roll-2.0,rolling,-2.0000,-1.5853,-0.100249,7.028573,0.000393,1.250
45.3820,roll-2.0,rolling,-2.0000,-1.5721,-0.070231,7.028178,-0.000397,1.300
45.4320,roll-2.0,rolling,-2.0000,-1.5571,-0.040217,7.027763,-0.001181,1.350
45.4820,roll-2.0,rolling,-2.0000,-1.5447,-0.010204,7.027328,-0.001958,1.400
45.5320,roll+3.0,rolling,3.0000,-1.5694,0.019793,7.026873,-0.002728,0.000
45.5820,roll+3.0,rolling,3.0000,2.5560,0.049740,7.026463,-0.003363,0.050
45.6320,roll+3.0,rolling,3.0000,2.4982,0.079856,7.026886,-0.002339,0.100
45.6820,roll+3.0,rolling,3.0000,2.5253,0.109872,7.027459,-0.001089,0.150
45.7320,roll+3.0,rolling,3.0000,2.5305,0.139911,7.028073,0.000169,0.200
45.7820,roll+3.0,rolling,3.0000,2.5310,0.169954,7.028728,0.001432,0.250
45.8320,roll+3.0,rolling,3.0000,2.5310,0.199986,7.029422,0.002696,0.300
45.8820,roll+3.0,rolling,3.0000,2.5246,0.230016,7.030153,0.003960,0.350
45.9320,roll+3.0,rolling,3.0000,2.5155,0.260040,7.030921,0.005222,0.400
45.9820,roll+3.0,rolling,3.0000,2.5042,0.290059,7.031722,0.006475,0.450
46.0320,roll+3.0,rolling,3.0000,2.4902,0.320076,7.032558,0.007721,0.500
46.0820,roll+3.0,rolling,3.0000,2.4749,0.350091,7.033427,0.008961,0.550
46.1320,roll+3.0,rolling,3.0000,2.4687,0.380103,7.034330,0.010193,0.600
46.1820,roll+3.0,rolling,3.0000,2.5024,0.410054,7.035266,0.011420,0.650
46.2320,roll+3.0,rolling,3.0000,2.5102,0.439935,7.036246,0.012660,0.700
46.2820,roll+3.0,rolling,3.0000,2.5200,0.469817,7.037266,0.013905,0.750
46.3320,roll+3.0,rolling,3.0000,2.5310,0.499705,7.038328,0.015156,0.800
46.3820,roll+3.0,rolling,3.0000,2.5374,0.529595,7.039429,0.016413,0.850
46.4320,roll+3.0,rolling,3.0000,2.5374,0.559484,7.040570,0.017673,0.900
46.4820,roll+3.0,rolling,3.0000,2.5367,0.589375,7.041749,0.018933,0.950
46.5320,roll+3.0,rolling,3.0000,2.5282,0.619269,7.042965,0.020192,1.000
46.5820,roll+3.0,rolling,3.0000,2.5167,0.649165,7.044218,0.021448,1.050
46.6320,roll+3.0,rolling,3.0000,2.5027,0.679064,7.045505,0.022699,1.100
46.6820,roll+3.0,rolling,3.0000,2.4863,0.708965,7.046827,0.023943,1.150
46.7320,roll+3.0,rolling,3.0000,2.4707,0.738865,7.048181,0.025181,1.200
46.7820,roll+3.0,rolling,3.0000,2.4841,0.768776,7.049567,0.026411,1.250
46.8320,roll+3.0,rolling,3.0000,2.4978,0.798800,7.050992,0.027640,1.300
46.8820,roll+3.0,rolling,3.0000,2.5145,0.828808,7.052460,0.028879,1.350
46.9320,roll+3.0,rolling,3.0000,2.5249,0.858818,7.053968,0.030125,1.400
46.9820,roll-3.0,rolling,-3.0000,2.5312,0.888827,7.055518,0.031379,0.000
47.0320,roll-3.0,rolling,-3.0000,-2.6350,0.918735,7.057025,0.032480,0.050
47.0820,roll-3.0,rolling,-3.0000,-2.7901,0.947969,7.057557,0.031658,0.100
47.1320,roll-3.0,rolling,-3.0000,-2.7118,0.977941,7.057787,0.030262,0.150
47.1820,roll-3.0,rolling,-3.0000,-2.6357,1.007914,7.057996,0.028906,0.200
47.2320,roll-3.0,rolling,-3.0000,-2.5664,1.037889,7.058185,0.027587,0.250
47.2820,roll-3.0,rolling,-3.0000,-2.5642,1.067833,7.058350,0.026304,0.300
47.3320,roll-3.0,rolling,-3.0000,-2.5481,1.097761,7.058481,0.025027,0.350
47.3820,roll-3.0,rolling,-3.0000,-2.5352,1.127686,7.058578,0.023759,0.400
47.4320,roll-3.0,rolling,-3.0000,-2.5636,1.157656,7.058640,0.022496,0.450
47.4820,roll-3.0,rolling,-3.0000,-2.5682,1.187721,7.058661,0.021224,0.500
47.5320,roll-3.0,rolling,-3.0000,-2.5808,1.217773,7.058639,0.019947,0.550
47.5820,roll-3.0,rolling,-3.0000,-2.5925,1.247820,7.058575,0.018663,0.600
47.6320,roll-3.0,rolling,-3.0000,-2.5977,1.277867,7.058469,0.017371,0.650
47.6820,roll-3.0,rolling,-3.0000,-2.5985,1.307912,7.058322,0.016075,0.700
47.7320,roll-3.0,rolling,-3.0000,-2.5982,1.337952,7.058137,0.014778,0.750
47.7820,roll-3.0,rolling,-3.0000,-2.5902,1.367989,7.057913,0.013481,0.800
47.8320,roll-3.0,rolling,-3.0000,-2.5799,1.398021,7.057651,0.012189,0.850
47.8820,roll-3.0,rolling,-3.0000,-2.5674,1.428050,7.057355,0.010905,0.900
47.9320,roll-3.0,rolling,-3.0000,-2.5527,1.458076,7.057023,0.009626,0.950
47.9820,roll-3.0,rolling,-3.0000,-2.5369,1.488101,7.056658,0.008355,1.000
48.0320,roll-3.0,rolling,-3.0000,-2.5401,1.518121,7.056258,0.007091,1.050
48.0820,roll-3.0,rolling,-3.0000,-2.5658,1.548028,7.055820,0.005827,1.100
48.1320,roll-3.0,rolling,-3.0000,-2.5836,1.577933,7.055338,0.004550,1.150
48.1820,roll-3.0,rolling,-3.0000,-2.5929,1.607828,7.054814,0.003267,1.200
48.2320,roll-3.0,rolling,-3.0000,-2.5991,1.637724,7.054249,0.001979,1.250
48.2820,roll-3.0,rolling,-3.0000,-2.6040,1.667625,7.053643,0.000686,1.300
48.3320,roll-3.0,rolling,-3.0000,-2.6040,1.697528,7.052998,-0.000609,1.350
48.3820,roll-3.0,rolling,-3.0000,-2.6009,1.727432,7.052313,-0.001904,1.400
48.4320,roll+5.0,rolling,5.0000,-2.5923,1.757342,7.051590,-0.003198,0.000
48.4820,roll+5.0,rolling,5.0000,2.8941,1.787322,7.050886,-0.004378,0.050
48.5320,roll+5.0,rolling,5.0000,4.6589,1.818021,7.051234,-0.003428,0.100
48.5820,roll+5.0,rolling,5.0000,4.5281,1.848033,7.052322,-0.001114,0.150
48.6320,roll+5.0,rolling,5.0000,4.4591,1.877938,7.053453,0.001150,0.200
48.6820,roll+5.0,rolling,5.0000,4.4860,1.907827,7.054627,0.003365,0.250
48.7320,roll+5.0,rolling,5.0000,4.4928,1.937591,7.055869,0.005585,0.300
48.7820,roll+5.0,rolling,5.0000,4.5095,1.967371,7.057183,0.007813,0.350
48.8320,roll+5.0,rolling,5.0000,4.5217,1.997149,7.058567,0.010048,0.400
48.8820,roll+5.0,rolling,5.0000,4.5267,2.026922,7.060021,0.012288,0.450
48.9320,roll+5.0,rolling,5.0000,4.5283,2.056694,7.061543,0.014531,0.500
48.9820,roll+5.0,rolling,5.0000,4.5281,2.086467,7.063133,0.016776,0.550
49.0320,roll+5.0,rolling,5.0000,4.5201,2.116240,7.064789,0.019022,0.600
49.0820,roll+5.0,rolling,5.0000,4.5092,2.146014,7.066512,0.021262,0.650
49.1320,roll+5.0,rolling,5.0000,4.4954,2.175789,7.068300,0.023497,0.700
49.1820,roll+5.0,rolling,5.0000,4.4787,2.205563,7.070151,0.025724,0.750
49.2320,roll+5.0,rolling,5.0000,4.4606,2.235335,7.072064,0.027946,0.800
49.2820,roll+5.0,rolling,5.0000,4.4576,2.265108,7.074036,0.030162,0.850
49.3320,roll+5.0,rolling,5.0000,4.4939,2.295011,7.076074,0.032369,0.900
49.3820,roll+5.0,rolling,5.0000,4.5007,2.324988,7.078187,0.034588,0.950
49.4320,roll+5.0,rolling,5.0000,4.5055,2.354963,7.080367,0.036809,1.000
49.4820,roll+5.0,rolling,5.0000,4.5151,2.384922,7.082618,0.039037,1.050
49.5320,roll+5.0,rolling,5.0000,4.5201,2.414878,7.084949,0.041294,1.100
49.5820,roll+5.0,rolling,5.0000,4.5202,2.444824,7.087350,0.043554,1.150
49.6320,roll+5.0,rolling,5.0000,4.5176,2.474763,7.089819,0.045814,1.200
49.6820,roll+5.0,rolling,5.0000,4.5085,2.504690,7.092354,0.048073,1.250
49.7320,roll+5.0,rolling,5.0000,4.4986,2.534609,7.094950,0.050319,1.300
49.7820,roll+5.0,rolling,5.0000,4.4865,2.564520,7.097602,0.052543,1.350
49.8320,roll+5.0,rolling,5.0000,4.4731,2.594423,7.100317,0.054761,1.400
49.8820,roll-5.0,rolling,-5.0000,4.4589,2.624319,7.103095,0.056973,0.000
49.9320,roll-5.0,rolling,-5.0000,-0.9992,2.654215,7.105921,0.059146,0.050
49.9820,roll-5.0,rolling,-5.0000,-4.6350,2.684282,7.107756,0.059241,0.100
50.0320,roll-5.0,rolling,-5.0000,-4.5613,2.714393,7.108399,0.057045,0.150
50.0820,roll-5.0,rolling,-5.0000,-4.5776,2.744441,7.108934,0.054778,0.200
50.1320,roll-5.0,rolling,-5.0000,-4.5974,2.774466,7.109394,0.052498,0.250
50.1820,roll-5.0,rolling,-5.0000,-4.5951,2.804508,7.109783,0.050211,0.300
50.2320,roll-5.0,rolling,-5.0000,-4.5939,2.834550,7.110104,0.047924,0.350
50.2820,roll-5.0,rolling,-5.0000,-4.5876,2.864585,7.110361,0.045628,0.400
50.3320,roll-5.0,rolling,-5.0000,-4.5774,2.894617,7.110546,0.043343,0.450
50.3820,roll-5.0,rolling,-5.0000,-4.5649,2.924647,7.110668,0.041069,0.500
50.4320,roll-5.0,rolling,-5.0000,-4.5505,2.954674,7.110726,0.038803,0.550
50.4820,roll-5.0,rolling,-5.0000,-4.5348,2.984700,7.110721,0.036542,0.600
50.5320,roll-5.0,rolling,-5.0000,-4.5299,3.014726,7.110656,0.034283,0.650
50.5820,roll-5.0,rolling,-5.0000,-4.5683,3.044666,7.110524,0.032031,0.700
50.6320,roll-5.0,rolling,-5.0000,-4.5684,3.074449,7.110316,0.029772,0.750
50.6820,roll-5.0,rolling,-5.0000,-4.5819,3.104248,7.110038,0.027507,0.800
50.7320,roll-5.0,rolling,-5.0000,-4.5927,3.134055,7.109688,0.025233,0.850
50.7820,roll-5.0,rolling,-5.0000,-4.5968,3.163858,7.109268,0.022955,0.900
50.8320,roll-5.0,rolling,-5.0000,-4.5974,3.193662,7.108780,0.020675,0.950
50.8820,roll-5.0,rolling,-5.0000,-4.5947,3.223469,7.108222,0.018393,1.000
50.9320,roll-5.0,rolling,-5.0000,-4.5866,3.253280,7.107598,0.016113,1.050
50.9820,roll-5.0,rolling,-5.0000,-4.5743,3.283092,7.106907,0.013836,1.100
51.0320,roll-5.0,rolling,-5.0000,-4.5594,3.312907,7.106151,0.011564,1.150
51.0820,roll-5.0,rolling,-5.0000,-4.5427,3.342724,7.105331,0.009299,1.200
51.1320,roll-5.0,rolling,-5.0000,-4.5267,3.372541,7.104447,0.007043,1.250
51.1820,roll-5.0,rolling,-5.0000,-4.5258,3.402367,7.103501,0.004794,1.300
51.2320,roll-5.0,rolling,-5.0000,-4.5580,3.432363,7.102489,0.002547,1.350
51.2820,roll-5.0,rolling,-5.0000,-4.5725,3.462386,7.101402,0.000285,1.400
51.3320,roll+10.0,rolling,10.0000,-4.5761,3.492417,7.100245,-0.001980,0.000
51.3820,roll+10.0,rolling,10.0000,0.8968,3.522349,7.099096,-0.004096,0.050
51.4320,roll+10.0,rolling,10.0000,6.6264,3.551246,7.098966,-0.004104,0.100
51.4820,roll+10.0,rolling,10.0000,9.9110,3.578819,7.100109,-0.001646,0.150
51.5320,roll+10.0,rolling,10.0000,9.6332,3.607488,7.102463,0.003030,0.200
51.5820,roll+10.0,rolling,10.0000,9.4759,3.637049,7.105020,0.007827,0.250
51.6320,roll+10.0,rolling,10.0000,9.4647,3.666384,7.107654,0.012495,0.300
51.6820,roll+10.0,rolling,10.0000,9.4733,3.695750,7.110431,0.017168,0.350
51.7320,roll+10.0,rolling,10.0000,9.4518,3.725080,7.113340,0.021828,0.400
51.7820,roll+10.0,rolling,10.0000,9.4418,3.754387,7.116374,0.026482,0.450
51.8320,roll+10.0,rolling,10.0000,9.4571,3.783812,7.119544,0.031129,0.500
51.8820,roll+10.0,rolling,10.0000,9.4661,3.813552,7.122855,0.035764,0.550
51.9320,roll+10.0,rolling,10.0000,9.4885,3.843252,7.126312,0.040416,0.600
51.9820,roll+10.0,rolling,10.0000,9.4946,3.872943,7.129908,0.045070,0.650
52.0320,roll+10.0,rolling,10.0000,9.4991,3.902624,7.133660,0.049757,0.700
52.0820,roll+10.0,rolling,10.0000,9.5003,3.932288,7.137584,0.054509,0.750
52.1320,roll+10.0,rolling,10.0000,9.4973,3.961927,7.141650,0.059262,0.800
52.1820,roll+10.0,rolling,10.0000,9.4884,3.991542,7.145855,0.064013,0.850
52.2320,roll+10.0,rolling,10.0000,9.4796,4.021134,7.150196,0.068757,0.900
52.2820,roll+10.0,rolling,10.0000,9.4688,4.050700,7.154632,0.073412,0.950
52.3320,roll+10.0,rolling,10.0000,9.4576,4.080241,7.159195,0.078047,1.000
52.3820,roll+10.0,rolling,10.0000,9.4460,4.109761,7.163892,0.082676,1.050
52.4320,roll+10.0,rolling,10.0000,9.4387,4.139258,7.168720,0.087296,1.100
52.4820,roll+10.0,rolling,10.0000,9.4410,4.168698,7.173690,0.091894,1.150
52.5320,roll+10.0,rolling,10.0000,9.4939,4.197842,7.178791,0.096490,1.200
52.5820,roll+10.0,rolling,10.0000,9.4948,4.226809,7.184029,0.101114,1.250
52.6320,roll+10.0,rolling,10.0000,9.4970,4.255751,7.189403,0.105740,1.300
52.6820,roll+10.0,rolling,10.0000,9.5035,4.284683,7.194918,0.110370,1.350
52.7320,roll-10.0,rolling,-10.0000,9.5035,4.313591,7.200569,0.115002,0.000
52.7820,roll-10.0,rolling,-10.0000,4.0998,4.342561,7.206410,0.119759,0.050
52.8320,roll-10.0,rolling,-10.0000,-1.6297,4.372477,7.211716,0.123033,0.100
52.8820,roll-10.0,rolling,-10.0000,-7.3593,4.403486,7.215501,0.122931,0.150
52.9320,roll-10.0,rolling,-10.0000,-9.9449,4.435356,7.217641,0.119533,0.200
52.9820,roll-10.0,rolling,-10.0000,-9.6662,4.465505,7.218685,0.114598,0.250
53.0320,roll-10.0,rolling,-10.0000,-9.5358,4.495160,7.219606,0.109784,0.300
53.0820,roll-10.0,rolling,-10.0000,-9.5605,4.524777,7.220431,0.105068,0.350
53.1320,roll-10.0,rolling,-10.0000,-9.5680,4.554187,7.221103,0.100368,0.400
53.1820,roll-10.0,rolling,-10.0000,-9.5880,4.583624,7.221632,0.095654,0.450
53.2320,roll-10.0,rolling,-10.0000,-9.5969,4.613059,7.222019,0.090934,0.500
53.2820,roll-10.0,rolling,-10.0000,-9.6006,4.642493,7.222264,0.086211,0.550
53.3320,roll-10.0,rolling,-10.0000,-9.6021,4.671932,7.222369,0.081484,0.600
53.3820,roll-10.0,rolling,-10.0000,-9.6000,4.701374,7.222335,0.076755,0.650
53.4320,roll-10.0,rolling,-10.0000,-9.5917,4.730820,7.222162,0.072027,0.700
53.4820,roll-10.0,rolling,-10.0000,-9.5792,4.760269,7.221851,0.067302,0.750
53.5320,roll-10.0,rolling,-10.0000,-9.5639,4.789721,7.221404,0.062583,0.800
53.5820,roll-10.0,rolling,-10.0000,-9.5464,4.819175,7.220822,0.057869,0.850
53.6320,roll-10.0,rolling,-10.0000,-9.5273,4.848629,7.220106,0.053165,0.900
53.6820,roll-10.0,rolling,-10.0000,-9.5224,4.878083,7.219256,0.048469,0.950
53.7320,roll-10.0,rolling,-10.0000,-9.5399,4.907662,7.218273,0.043772,1.000
53.7820,roll-10.0,rolling,-10.0000,-9.5483,4.937574,7.217157,0.039064,1.050
53.8320,roll-10.0,rolling,-10.0000,-9.5722,4.967450,7.215884,0.034356,1.100
53.8820,roll-10.0,rolling,-10.0000,-9.5777,4.997331,7.214469,0.029641,1.150
53.9320,roll-10.0,rolling,-10.0000,-9.5794,5.027214,7.212887,0.024869,1.200
53.9820,roll-10.0,rolling,-10.0000,-9.5794,5.057077,7.211159,0.020086,1.250
54.0320,roll-10.0,rolling,-10.0000,-9.5741,5.086932,7.209290,0.015300,1.300
54.0820,roll-10.0,rolling,-10.0000,-9.5645,5.116771,7.207283,0.010511,1.350
