t,v,w
1.345163345336914,0.0,0.0
1.3953664302825928,0.0,0.0
1.4451613426208496,0.0,0.0
1.4951410293579102,0.0,0.0
1.545332431793213,0.0,0.0
1.595618724822998,0.0,0.0
1.6453227996826172,0.0,0.0
1.6958692073822021,0.0,0.0
1.7451961040496826,0.0,0.0
1.7952470779418945,0.0,0.0
1.845306396484375,0.0,0.0
1.8951199054718018,0.0,0.0
1.9451496601104736,0.0,0.0
1.9953818321228027,0.0,0.0
2.0453336238861084,0.025,0.0
2.095331907272339,0.03029815092540994,-0.0003996527284957328
2.145315170288086,0.04683778423889289,-0.002328015856977523
2.1954128742218018,0.05544615095042739,-0.0027325027019584327
2.2452681064605713,0.06946085496636258,-0.002708321504354211
2.2952558994293213,0.08026601268116686,-0.002216037709815268
2.345289945602417,0.0941732871616342,-0.0032732769212711742
2.395289659500122,0.10487908157709361,-0.003059338629923111
2.4452929496765137,0.11888305436992169,-0.003073549940222103
2.4952521324157715,0.12958785551458007,-0.002364671918466603
2.5453147888183594,0.1435835598756043,-0.0022007365944535133
2.595217704772949,0.1542939960038573,-0.0027297014147428795
2.64530611038208,0.1682943677719219,-0.0029336366516310277
2.695176124572754,0.17899658787119224,-0.003343759420069963
2.745300531387329,0.19299534968468945,-0.003531168181117779
2.7952613830566406,0.20369711419258174,-0.0038079564575776094
2.8453831672668457,0.2176950916316623,-0.004341959512382463
2.895841121673584,0.22993373553824814,-0.004097119170849755
2.9457507133483887,0.24393087849984238,-0.003953075748273021
2.9953360557556152,0.254637581273267,-0.0044209693536047204
3.045517921447754,0.26872460060442155,-0.004425496560947286
3.0954861640930176,0.28087050529199936,-0.0039999082150086
3.145209550857544,0.2948648548923753,-0.0030457643641587234
3.195385217666626,0.30566822420624024,-0.003497715875051596
3.2451748847961426,0.32110101539849895,-0.004358851681371064
3.2958922386169434,0.33026817846902734,-0.0041831926242446365
3.34507155418396,0.3457910404768612,-0.003905671861292457
3.3953309059143066,0.35793488842681903,-0.003806236442404321
3.445211410522461,0.37202481386594993,-0.002987941679027254
3.4954328536987305,0.3827280220624028,-0.002252015352188146
