t_sim,gt_x,gt_y,gt_yaw,amcl_x,amcl_y,amcl_yaw,cmd_v,cmd_w,steer,traction,refusals,leg
12.154,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.007887,0.000000,0.000000,nan,nan,0,stage
12.254,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.007887,0.000000,0.000000,nan,nan,0,stage
12.354,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.007887,0.000000,0.000000,nan,nan,0,stage
12.454,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.007887,0.000000,0.000000,nan,nan,0,stage
12.554,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.007887,0.000000,0.000000,nan,nan,0,stage
12.654,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.007887,0.000000,0.000000,nan,nan,0,stage
12.754,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.007887,0.000000,0.000000,nan,nan,0,stage
12.854,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.007887,0.000000,0.000000,nan,nan,0,stage
12.954,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.007887,0.000000,0.000000,nan,nan,0,stage
13.054,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.007887,0.000000,0.000000,nan,nan,0,stage
13.154,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.007887,0.000000,0.000000,nan,nan,0,stage
13.254,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.007887,0.000000,0.000000,nan,nan,0,stage
13.354,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.007887,0.000000,0.000000,nan,nan,0,stage
13.454,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.007887,0.000000,0.000000,nan,nan,0,stage
13.554,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.007887,0.000000,0.000000,nan,nan,0,stage
13.654,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.007887,0.000000,0.000000,nan,nan,0,stage
13.754,-4.499336,7.000002,0.000004,1.583419,12.576828,-0.007737,-0.033743,-0.019988,0.556416,-0.039737,0,stage
13.854,-4.495692,7.000007,0.000014,1.578989,12.576394,-0.007586,-0.060144,-0.021353,0.356823,-0.064187,0,stage
13.954,-4.499200,6.999265,-0.001475,1.573639,12.575505,-0.008542,-0.066689,-0.029537,0.435303,-0.073548,0,stage
14.054,-4.504816,6.998572,-0.002885,1.566785,12.574070,-0.010141,-0.076592,-0.040162,0.503291,-0.087434,0,stage
14.154,-4.511865,6.997067,-0.005961,1.560132,12.572348,-0.013045,-0.045577,-0.035945,0.691637,-0.059175,0,stage
14.254,-4.514706,6.997085,-0.005959,1.555808,12.570863,-0.013344,-0.022343,-0.016834,0.669295,-0.028489,0,stage
14.354,-4.516064,6.996842,-0.006460,1.553606,12.570001,-0.013788,-0.002443,-0.014332,0.782601,-0.017673,0,stage
14.454,-4.516468,6.996840,-0.006469,1.553763,12.570066,-0.013601,0.019970,-0.010750,-0.514462,0.022939,0,stage
14.554,-4.521012,6.996797,-0.006615,1.555939,12.570788,-0.013320,0.042803,-0.011296,-0.270324,0.044416,0,stage
14.654,-4.525609,6.996709,-0.006852,1.560035,12.571656,-0.013065,0.061348,-0.012126,-0.204628,0.062656,0,stage
14.754,-4.528595,6.996680,-0.006953,1.566528,12.572342,-0.012781,0.032223,-0.011358,-0.354474,0.034359,0,stage
14.854,-4.533092,6.996740,-0.006896,1.570619,12.572408,-0.012589,0.027247,-0.009551,-0.352661,0.029034,0,stage
14.954,-4.540458,6.997415,-0.005639,1.573092,12.572220,-0.011551,0.004525,-0.003244,-0.705646,0.000000,0,stage
15.054,-4.549896,6.999218,-0.002111,1.572894,12.572271,-0.008609,-0.021466,0.013698,-0.590331,-0.025839,0,stage
15.154,-4.560498,7.002383,0.004237,1.570376,12.573042,-0.003179,-0.044485,0.037487,-0.724365,-0.059399,0,stage
15.254,-4.569452,7.006075,0.011759,1.565319,12.575170,0.004404,-0.069727,0.062285,-0.753376,-0.095598,0,stage
15.354,-4.575891,7.008276,0.016345,1.558258,12.578287,0.010217,-0.091693,0.064421,-0.635583,-0.113944,0,stage
15.454,-4.583663,7.009829,0.019734,1.549145,12.581419,0.014246,-0.101033,0.064112,-0.587748,-0.121405,0,stage
15.554,-4.593679,7.012685,0.025896,1.538884,12.584540,0.019835,-0.107570,0.075291,-0.633782,-0.133495,0,stage
15.654,-4.604738,7.016312,0.033803,1.527555,12.588296,0.027794,-0.116482,0.102471,-0.745754,-0.158570,0,stage
15.754,-4.616708,7.021008,0.044115,1.515609,12.593077,0.037986,-0.124656,0.121850,-0.798407,-0.178630,0,stage
15.854,-4.629364,7.025853,0.055052,1.502354,12.598646,0.049747,-0.150832,0.124760,-0.715136,-0.199777,0,stage
15.954,-4.644614,7.031044,0.067278,1.486861,12.604167,0.061663,-0.172036,0.127370,-0.660801,-0.217904,0,stage
16.054,-4.662409,7.036351,0.080486,1.469183,12.609665,0.075012,-0.193809,0.141637,-0.654512,-0.244293,0,stage
16.156,-4.682722,7.041895,0.095087,1.449276,12.615420,0.089591,-0.215012,0.161520,-0.667858,-0.273848,0,stage
16.258,-4.705395,7.048095,0.112100,1.426880,12.621648,0.106359,-0.231905,0.186966,-0.702475,-0.303841,0,stage
16.360,-4.729435,7.054737,0.131103,1.402689,12.628456,0.125375,-0.234815,0.210224,-0.754499,-0.322276,0,stage
16.460,-4.754003,7.061938,0.152281,1.377847,12.635876,0.146489,-0.237875,0.231734,-0.796716,-0.340278,0,stage
16.560,-4.779074,7.069676,0.175647,1.352440,12.643830,0.169770,-0.239464,0.253015,-0.837223,-0.357661,0,stage
16.662,-4.804674,7.077943,0.201183,1.326651,12.652220,0.195308,-0.216361,0.228067,-0.836051,-0.322735,0,stage
16.764,-4.828599,7.085324,0.224933,1.302893,12.659448,0.219705,-0.203282,0.224800,-0.859827,-0.311510,0,stage
16.864,-4.850336,7.091802,0.246746,1.280882,12.665849,0.242242,-0.190705,0.203865,-0.843029,-0.286687,0,stage
16.964,-4.871010,7.097300,0.266889,1.260520,12.671142,0.262875,-0.173238,0.185047,-0.842640,-0.260315,0,stage
17.066,-4.890267,7.101845,0.285168,1.237990,12.676348,0.285177,-0.160332,0.165241,-0.824831,-0.236241,0,stage
17.168,-4.908039,7.105322,0.301207,1.220821,12.679680,0.301418,-0.147002,0.146010,-0.806401,-0.212400,0,stage
17.270,-4.924408,7.107889,0.315219,1.205175,12.682136,0.315684,-0.134773,0.125813,-0.775399,-0.188720,0,stage
17.370,-4.939183,7.109681,0.327228,1.191022,12.683826,0.327909,-0.121368,0.106263,-0.743389,-0.164862,0,stage
17.470,-4.952441,7.110759,0.337295,1.178315,12.684840,0.338168,-0.108893,0.085222,-0.687866,-0.140943,0,stage
17.572,-4.964123,7.111111,0.345277,1.167072,12.685148,0.346383,-0.096958,0.065205,-0.614830,-0.118694,0,stage
17.674,-4.974273,7.110769,0.351184,1.147613,12.692911,0.341658,-0.084759,0.044044,-0.499478,-0.096554,0,stage
17.774,-4.982988,7.109641,0.354856,1.133067,12.697540,0.338413,-0.073022,0.023737,-0.328916,-0.077158,0,stage
17.874,-4.990331,7.108054,0.356871,1.125899,12.696220,0.340614,-0.085212,0.052093,-0.570660,-0.101256,0,stage
17.976,-4.996928,7.106568,0.358662,1.116703,12.694752,0.342902,-0.089437,0.041489,-0.453267,-0.099482,0,stage
18.078,-5.005454,7.105431,0.362404,1.108367,12.693928,0.346924,-0.062778,0.055995,-0.752646,-0.086011,0,stage
18.178,-5.013981,7.104018,0.365837,1.101264,12.694020,0.350836,-0.046911,0.058816,-0.921171,-0.077553,0,stage
18.278,-5.022500,7.102392,0.368922,1.095766,12.694857,0.354441,-0.031805,0.054970,-1.067163,-0.065901,0,stage
18.380,-5.030908,7.100536,0.371546,1.091827,12.696087,0.357588,-0.013477,0.049475,-1.310000,-0.052266,0,stage
18.482,-5.038284,7.098391,0.372919,1.090180,12.696855,0.359218,0.001900,0.041991,-1.310000,0.000000,1,stage
18.584,-5.040514,7.097560,0.372991,1.090957,12.696299,0.359342,0.024428,0.024520,0.811649,0.035491,1,stage
18.684,-5.040960,7.097383,0.372985,1.093057,12.695294,0.359112,0.037724,0.024107,0.590984,0.045429,1,stage
18.784,-5.041875,7.097021,0.372980,1.096144,12.694435,0.358835,0.044381,0.023661,0.510320,0.050862,1,stage
18.886,-5.043266,7.096475,0.372975,1.100576,12.693901,0.358588,0.010897,-0.023873,-1.160729,0.027332,1,stage
18.988,-5.044547,7.095977,0.372981,1.102473,12.693559,0.358506,0.010419,-0.022538,-1.156073,0.025857,1,stage
19.088,-5.045334,7.095671,0.372985,1.103155,12.693358,0.358576,-0.000644,-0.022586,-1.156073,0.000000,3,stage
19.188,-5.045555,7.095584,0.372984,1.102083,12.693777,0.359085,-0.014360,-0.021883,1.012230,-0.027095,3,stage
