t,v,w
1.2248973846435547,0.0,0.0
1.2256345748901367,0.0,0.0
1.2262568473815918,0.0,0.0
1.2267580032348633,0.0,0.0
1.2270662784576416,0.0,0.0
1.2274143695831299,0.0,0.0
1.2277355194091797,0.0,0.0
1.2280266284942627,0.0,0.0
1.2284440994262695,0.0,0.0
1.2287120819091797,0.0,0.0
1.250199556350708,0.0,0.0
1.3003685474395752,0.0,0.0
1.3503868579864502,0.0,0.0
1.4001891613006592,0.0,0.0
1.4505243301391602,0.0,0.0
1.5001542568206787,0.0,0.0
1.5511188507080078,0.0,0.0
1.6005439758300781,0.0,0.0
1.6505053043365479,0.0,0.0
1.700761318206787,0.0,0.0
1.7512199878692627,0.0,0.0
1.8012051582336426,0.0,0.0
1.8511531352996826,0.0,0.0
1.9009976387023926,0.0,0.0
1.950021743774414,0.0,0.0
2.000490665435791,0.0,0.0
2.0503780841827393,0.0,0.0
2.100203514099121,0.0,0.0
2.1502575874328613,0.0,0.0
2.2008936405181885,0.0,0.0
2.2508578300476074,0.0,0.0
2.3004143238067627,0.0,0.0
2.350156545639038,0.0,0.0
2.4007725715637207,0.0,0.0
2.4506258964538574,0.0,0.0
2.500339984893799,0.0,0.0
2.550579071044922,0.0,0.0
2.6002848148345947,0.0,0.0
2.650407314300537,0.0,0.0
2.7008278369903564,0.0,0.0
2.7503609657287598,0.0,0.0
2.80033278465271,0.0,0.0
2.8506271839141846,0.0,0.0
3.1944339275360107,0.0,0.0
3.2013742923736572,0.0,0.0
3.2085824012756348,0.0,0.0
3.211475133895874,0.0,0.0
3.216576099395752,0.0,0.0
3.2235357761383057,0.0,0.0
3.2289912700653076,0.0,0.0
3.2507777214050293,0.0,0.0
3.2647628784179688,0.0,0.0
3.3005340099334717,0.0,0.0
3.3149430751800537,0.0,0.0
3.350649118423462,0.0,0.0
3.3647305965423584,0.0,0.0
3.4001572132110596,0.0,0.0
3.4154369831085205,0.0,0.0
3.450662851333618,0.0,0.0
3.464754343032837,0.0,0.0
3.500481605529785,0.0,0.0
3.514885663986206,0.0,0.0
3.550494909286499,0.0,0.0
3.564495325088501,0.0,0.0
3.600297689437866,0.0,0.0
3.6149234771728516,0.0,0.0
3.6503114700317383,0.0,0.0
3.66448712348938,0.0,0.0
3.700399398803711,0.0,0.0
3.714643955230713,0.0,0.0
3.750213384628296,0.0,0.0
3.764737606048584,0.0,0.0
3.800494432449341,0.0,0.0
3.814894676208496,0.0,0.0
3.850576639175415,0.0,0.0
3.8646082878112793,0.0,0.0
3.9005112648010254,0.0,0.0
3.915066719055176,0.0,0.0
3.950695514678955,0.0,0.0
3.9646854400634766,0.0,0.0
4.000419616699219,0.0,0.0
4.014973163604736,0.0,0.0
4.050739288330078,0.0,0.0
4.064551115036011,0.0,0.0
4.100708961486816,0.0,0.0
4.115036964416504,0.0,0.0
4.15053129196167,0.0,0.0
4.164884090423584,0.0,0.0
4.200734615325928,0.0,0.0
4.21493935585022,0.0,0.0
4.250400543212891,0.0,0.0
4.26461935043335,0.0,0.0
4.300580024719238,0.0,0.0
4.314772129058838,0.0,0.0
4.35082221031189,0.0,0.0
4.364743709564209,0.0,0.0
4.400454044342041,0.0,0.0
4.415114641189575,0.0,0.0
4.450677871704102,0.0,0.0
4.464511394500732,0.0,0.0
4.500340700149536,0.0,0.0
4.515009164810181,0.0,0.0
4.550362586975098,0.0,0.0
4.564521074295044,0.0,0.0
4.60077691078186,0.0,0.0
4.6148412227630615,0.0,0.0
4.650334358215332,0.0,0.0
4.6645965576171875,0.0,0.0
4.700287342071533,0.0,0.0
4.714823007583618,0.0,0.0
4.750197410583496,0.0,0.0
4.764432907104492,0.0,0.0
4.8007729053497314,0.0,0.0
4.814686059951782,0.0,0.0
4.85049295425415,0.0,0.0
4.864464282989502,0.0,0.0
4.900169610977173,0.0,0.0
4.914721727371216,0.0,0.0
4.950495004653931,0.0,0.0
4.964442491531372,0.0,0.0
5.000515699386597,0.0,0.0
5.0149827003479,0.0,0.0
5.0507707595825195,0.0,0.0
5.064458131790161,0.0,0.0
5.100288391113281,0.0,0.0
5.114948749542236,0.0,0.0
5.151036739349365,0.0,0.0
5.164895057678223,0.0,0.0
5.200931072235107,0.0,0.0
5.214679956436157,0.0,0.0
5.251229524612427,0.0,0.0
5.264793872833252,0.0,0.0
5.300113677978516,0.0,0.0
5.3153181076049805,0.0,0.0
5.351235866546631,0.0,0.0
5.3647966384887695,0.0,0.0
5.4001898765563965,0.0,0.0
5.414851188659668,0.0,0.0
5.45090651512146,0.0,0.0
5.464749336242676,0.0,0.0
