utc,load1,mem_available_mb,n_processes,total_rss_mb
2026-08-07T09:41:39Z,64.52,14231.8,0,0.0
2026-08-07T09:41:42Z,64.52,14210.7,0,0.0
2026-08-07T09:41:45Z,64.32,14166.9,9,366.3
2026-08-07T09:41:48Z,64.38,13815.7,8,705.9
2026-08-07T09:41:50Z,64.38,13609.4,8,1098.0
2026-08-07T09:41:52Z,64.11,13289.3,8,988.4
2026-08-07T09:41:56Z,64.11,13521.1,8,989.1
2026-08-07T09:41:58Z,64.1,13477.0,10,1067.0
2026-08-07T09:42:01Z,64.1,13444.6,10,1084.6
2026-08-07T09:42:04Z,64.17,13433.5,10,1084.6
2026-08-07T09:42:06Z,64.17,13440.9,10,1084.6
2026-08-07T09:42:09Z,64.24,13412.8,10,1087.0
2026-08-07T09:42:11Z,64.24,13422.1,10,1087.4
2026-08-07T09:42:14Z,64.3,13392.3,10,1086.7
2026-08-07T09:42:16Z,64.3,13390.4,10,1086.6
2026-08-07T09:42:19Z,65.8,13391.0,10,1086.7
2026-08-07T09:42:22Z,65.8,13435.4,10,1086.6
2026-08-07T09:42:25Z,65.81,13408.2,17,1356.1
2026-08-07T09:42:28Z,65.75,13206.7,17,1506.2
2026-08-07T09:42:31Z,65.75,13166.8,17,1507.6
2026-08-07T09:42:33Z,65.69,13168.2,17,1507.6
2026-08-07T09:42:36Z,65.69,13162.3,17,1507.5
2026-08-07T09:42:39Z,66.51,13157.4,17,1507.5
2026-08-07T09:42:42Z,66.51,13132.8,17,1507.7
2026-08-07T09:42:44Z,66.47,13160.2,17,1507.6
2026-08-07T09:42:47Z,66.47,13152.2,17,1507.6
2026-08-07T09:42:50Z,66.99,13164.5,17,1507.6
2026-08-07T09:42:52Z,67.32,13164.6,17,1507.6
2026-08-07T09:42:55Z,67.32,13131.8,17,1507.8
2026-08-07T09:42:58Z,67.29,13159.9,17,1507.7
2026-08-07T09:43:01Z,67.29,13143.5,17,1507.6
2026-08-07T09:43:04Z,67.27,13157.5,17,1507.7
2026-08-07T09:43:06Z,67.27,13147.4,17,1507.7
2026-08-07T09:43:09Z,67.25,13152.8,17,1507.5
2026-08-07T09:43:11Z,67.25,13155.2,17,1507.6
2026-08-07T09:43:14Z,66.98,13160.6,17,1507.6
2026-08-07T09:43:17Z,66.98,13154.5,17,1507.6
2026-08-07T09:43:20Z,67.23,13160.2,17,1507.6
2026-08-07T09:43:22Z,67.23,13155.2,17,1507.8
2026-08-07T09:43:25Z,67.13,13155.5,17,1507.7
2026-08-07T09:43:27Z,66.88,13155.6,17,1507.7
2026-08-07T09:43:30Z,66.88,13145.9,17,1507.7
2026-08-07T09:43:33Z,66.89,13165.9,17,1507.8
2026-08-07T09:43:35Z,66.89,13155.6,17,1507.7
2026-08-07T09:43:38Z,67.86,13132.7,17,1507.6
2026-08-07T09:43:41Z,67.86,13165.0,17,1507.6
2026-08-07T09:43:44Z,68.51,13156.6,17,1507.8
2026-08-07T09:43:46Z,68.51,13164.5,17,1507.8
2026-08-07T09:43:49Z,68.71,13167.3,17,1507.8
2026-08-07T09:43:52Z,68.71,13169.1,17,1551.6
2026-08-07T09:43:55Z,69.05,13130.2,17,1570.2
2026-08-07T09:43:57Z,69.05,13114.6,17,1570.2
2026-08-07T09:44:00Z,69.61,13126.6,17,1570.2
2026-08-07T09:44:02Z,69.61,13127.1,17,1570.1
2026-08-07T09:44:05Z,69.88,13124.5,17,1570.2
2026-08-07T09:44:08Z,69.88,13128.2,17,1570.4
2026-08-07T09:44:10Z,70.05,13128.1,17,1570.3
2026-08-07T09:44:13Z,69.65,13128.8,17,1570.0
2026-08-07T09:44:16Z,69.65,13130.2,17,1570.0
2026-08-07T09:44:18Z,69.35,13132.8,17,1570.0
2026-08-07T09:44:21Z,69.35,13130.4,17,1570.0
2026-08-07T09:44:24Z,70.21,13128.7,19,1610.9
2026-08-07T09:44:27Z,70.21,13101.2,19,1667.6
2026-08-07T09:44:29Z,69.95,13078.8,19,1670.9
2026-08-07T09:44:32Z,69.95,13074.7,19,1671.6
2026-08-07T09:44:34Z,69.39,13073.4,19,1671.6
2026-08-07T09:44:37Z,69.39,13073.6,19,1671.7
2026-08-07T09:44:40Z,68.96,13073.4,19,1672.5
2026-08-07T09:44:43Z,68.88,13076.2,17,1576.4
2026-08-07T09:44:46Z,68.88,13121.8,17,1576.2
