t_sim,gt_x,gt_y,gt_yaw,amcl_x,amcl_y,amcl_yaw,cmd_v,cmd_w,steer,traction,refusals,leg
29.070,-3.793329,7.008139,-0.028994,2.397864,12.567305,-0.053766,0.024986,0.001601,0.067161,0.025042,1,approach0
29.170,-3.791663,7.007884,-0.029406,2.400833,12.567142,-0.054329,0.044928,-0.002427,-0.056652,0.045000,1,approach0
29.270,-3.787917,7.007726,-0.029501,2.406079,12.566751,-0.054603,0.066307,0.000200,0.003169,0.066308,1,approach0
29.372,-3.780914,7.007444,-0.029651,2.413533,12.566279,-0.054980,0.089491,-0.002082,-0.024424,0.089517,1,approach0
29.474,-3.771461,7.007024,-0.029925,2.423369,12.565596,-0.055465,0.112552,-0.002938,-0.027406,0.112595,1,approach0
29.574,-3.759482,7.006473,-0.030304,2.435440,12.564738,-0.056048,0.135791,-0.002274,-0.017583,0.135812,1,approach0
29.674,-3.745143,7.005812,-0.030750,2.449904,12.563710,-0.056673,0.158943,-0.003685,-0.024340,0.158990,1,approach0
29.776,-3.728527,7.005034,-0.031271,2.466721,12.562495,-0.057419,0.183537,-0.004665,-0.026682,0.183603,1,approach0
29.878,-3.709518,7.004129,-0.031877,2.485923,12.561089,-0.058187,0.206678,-0.004829,-0.024528,0.206741,1,approach0
29.978,-3.688094,7.003098,-0.032554,2.507378,12.559503,-0.059086,0.231360,-0.005308,-0.024086,0.231427,1,approach0
30.078,-3.664312,7.001939,-0.033301,2.531361,12.557712,-0.060008,0.254610,-0.006035,-0.024883,0.254689,1,approach0
30.180,-3.638142,7.000648,-0.034118,2.557599,12.555738,-0.061018,0.277763,-0.005318,-0.020100,0.277819,1,approach0
30.282,-3.609702,6.999233,-0.034981,2.586368,12.553544,-0.062182,0.302344,-0.008122,-0.028199,0.302464,1,approach0
30.384,-3.578723,6.997650,-0.035950,2.617389,12.551138,-0.063379,0.336277,-0.007244,-0.023597,0.327116,1,approach0
30.484,-3.545398,6.995927,-0.036963,2.650937,12.548504,-0.064475,0.360955,-0.005825,-0.018630,0.350321,1,approach0
30.584,-3.509669,6.994071,-0.037997,2.686882,12.545670,-0.065727,0.385652,-0.006344,-0.017310,0.374907,1,approach0
30.686,-3.471485,6.992074,-0.039047,2.733184,12.541987,-0.067203,0.410246,-0.003925,-0.014054,0.399581,1,approach0
30.788,-3.430975,6.989956,-0.040075,2.774473,12.538721,-0.068321,0.435052,-0.001873,-0.005951,0.424344,1,approach0
30.888,-3.387883,6.987757,-0.040977,2.818344,12.535278,-0.069555,0.459770,-0.001771,-0.007623,0.449069,1,approach0
30.988,-3.342358,6.985435,-0.041848,2.864615,12.531661,-0.070502,0.484472,0.003025,0.001487,0.473769,1,approach0
31.090,-3.294433,6.983107,-0.042458,2.913351,12.528008,-0.071265,0.509202,0.007485,0.011710,0.498519,1,approach0
