t,v,w
0.41561150550842285,0.0,0.0
0.46541905403137207,0.0,0.0
0.5153884887695312,0.0,0.0
0.5654935836791992,0.0,0.0
0.6158692836761475,0.0,0.0
0.9585797786712646,0.0,0.0
0.9597508907318115,0.0,0.0
0.9602487087249756,0.0,0.0
0.9605810642242432,0.0,0.0
0.960890531539917,0.0,0.0
0.9612114429473877,0.0,0.0
0.9653313159942627,0.0,0.0
1.0155043601989746,0.0,0.0
1.0654430389404297,0.0,0.0
1.115424633026123,0.0,0.0
1.1654319763183594,0.0,0.0
1.2153997421264648,0.0,0.0
1.265500545501709,0.0,0.0
1.3155264854431152,0.0,0.0
1.365906000137329,0.0,0.0
1.4154136180877686,0.0,0.0
1.4654042720794678,0.0,0.0
1.5154693126678467,0.0,0.0
1.5655906200408936,0.0,0.0
1.6155118942260742,0.0,0.0
1.6653058528900146,0.0,0.0
1.715395212173462,0.0,0.0
1.7653052806854248,0.0,0.0
1.8155746459960938,0.0,0.0
1.8654365539550781,0.0,0.0
1.9153985977172852,0.0,0.0
1.9653642177581787,0.0,0.0
2.0155794620513916,0.0,0.0
2.0654451847076416,0.025,0.0
2.115487813949585,0.032141301078282454,0.0009776732877436324
2.165445566177368,0.04485588368725025,0.002078577644793489
2.215489387512207,0.058633855054519346,0.002446322849537702
2.2653703689575195,0.06791626423024422,0.0025156818493272683
2.3155763149261475,0.08190910308700991,0.0025867308773494455
2.36533260345459,0.09108497059744594,0.0024986196125467612
2.415588855743408,0.10508240006443476,0.0023139741455248967
2.465456485748291,0.11425053516583614,0.0024771320825229116
2.515421152114868,0.1282530575650003,0.0026144419551798357
2.565505266189575,0.13885276336468597,0.0031612687498475335
2.6154520511627197,0.15285367004370404,0.002854657239928341
2.6657488346099854,0.16355693012282801,0.002374628043158735
2.715477228164673,0.17611108051686952,0.002107113437641114
2.765387535095215,0.18815491850948632,0.0024866090615552204
2.8153939247131348,0.20081262630784336,0.0033356824731551795
2.865330696105957,0.21295379940217604,0.00297126002313682
2.915701150894165,0.2254138054377996,0.0033609746459406695
2.9656717777252197,0.2362123369411392,0.003073751222113966
3.015549659729004,0.2515502699549621,0.0026797145925204035
3.0653371810913086,0.2609155790071276,0.0019477313943044368
3.115499258041382,0.2762456690028886,0.003101976764860842
3.1654300689697266,0.28551204115582085,0.003384894323287807
3.2154197692871094,0.3010374617513142,0.0036173863800734074
3.2654402256011963,0.31164494187297315,0.0039449164373155775
3.315629005432129,0.32573537094482724,0.004107934260014476
3.365365743637085,0.33787167981507543,0.003945505727348396
3.415361166000366,0.3518631379798212,0.0035713266560303525
3.4653713703155518,0.36266468868653645,0.0035769846161034947
3.5155680179595947,0.37819406214556256,0.0046847811651033675
3.565476894378662,0.38889764318057257,0.004401305790308498
3.6155667304992676,0.4028878907275479,0.003438197682240221
3.66546368598938,0.4151215161284208,0.0031128258249193026
3.7155354022979736,0.4291113753583594,0.0036573259058049444
3.76554536819458,0.43990979570364647,0.0038661168445691153
3.815427541732788,0.4553351357701216,0.004239299963645962
3.8653793334960938,0.4660359499927508,0.00473292932692051
3.9155399799346924,0.4814631508575266,0.00438625271096711
3.9653737545013428,0.49226222881270726,0.004282899062841615
4.0153937339782715,0.5077873482926515,0.004526977973143035
4.065429210662842,0.5184881717642449,0.004819432146860619
4.115651369094849,0.5324765914442403,0.004417176974234584
