t_sim,gt_x,gt_y,gt_yaw,cmd_v,cmd_w,steer,traction,refusals
16.744,-6.561047,6.999680,-0.000230,0.300000,0.000000,0.000000,0.300000,0
16.764,-6.546047,6.999676,-0.000231,0.300000,0.000000,0.000000,0.300000,0
16.784,-6.546047,6.999676,-0.000231,0.300000,0.000000,0.000000,0.300000,0
16.804,-6.531047,6.999672,-0.000232,0.300000,0.000000,0.000000,0.300000,0
16.824,-6.531047,6.999672,-0.000232,0.300000,0.000000,0.000000,0.300000,0
16.844,-6.531047,6.999672,-0.000232,0.300000,0.000000,0.000000,0.300000,0
16.864,-6.516047,6.999668,-0.000233,0.300000,0.000000,0.000000,0.300000,0
16.884,-6.516047,6.999668,-0.000233,0.300000,0.000000,0.000000,0.300000,0
16.904,-6.501047,6.999664,-0.000234,0.300000,0.000000,0.000000,0.300000,0
16.924,-6.501047,6.999664,-0.000234,0.300000,0.000000,0.000000,0.300000,0
16.944,-6.501047,6.999664,-0.000234,0.300000,0.000000,0.000000,0.300000,0
16.964,-6.486047,6.999660,-0.000235,0.300000,0.000000,0.000000,0.300000,0
16.984,-6.486047,6.999660,-0.000235,0.300000,0.000000,0.000000,0.300000,0
17.004,-6.471047,6.999656,-0.000236,0.300000,0.000000,0.000000,0.300000,0
17.024,-6.471047,6.999656,-0.000236,0.300000,0.000000,0.000000,0.300000,0
17.044,-6.471047,6.999656,-0.000236,0.300000,0.000000,0.000000,0.300000,0
17.064,-6.456047,6.999652,-0.000237,0.300000,0.000000,0.000000,0.300000,0
17.084,-6.456047,6.999652,-0.000237,0.300000,0.000000,0.000000,0.300000,0
17.104,-6.441047,6.999648,-0.000238,0.300000,0.000000,0.000000,0.300000,0
17.124,-6.441047,6.999648,-0.000238,0.300000,0.000000,0.000000,0.300000,0
17.144,-6.441047,6.999648,-0.000238,0.300000,0.000000,0.000000,0.300000,0
17.164,-6.426047,6.999644,-0.000239,0.300000,0.000000,0.000000,0.300000,0
17.184,-6.426047,6.999644,-0.000239,0.300000,0.000000,0.000000,0.300000,0
17.204,-6.411047,6.999640,-0.000240,0.300000,0.000000,0.000000,0.300000,0
17.224,-6.411047,6.999640,-0.000240,0.300000,0.000000,0.000000,0.300000,0
17.244,-6.411047,6.999640,-0.000240,0.300000,0.000000,0.000000,0.300000,0
17.264,-6.396047,6.999636,-0.000241,0.300000,0.000000,0.000000,0.300000,0
17.284,-6.396047,6.999636,-0.000241,0.300000,0.000000,0.000000,0.300000,0
17.304,-6.381047,6.999632,-0.000242,0.300000,0.000000,0.000000,0.300000,0
17.324,-6.381047,6.999632,-0.000242,0.300000,0.000000,0.000000,0.300000,0
17.344,-6.381047,6.999632,-0.000242,0.300000,0.000000,0.000000,0.300000,0
17.364,-6.366047,6.999628,-0.000243,0.300000,0.000000,0.000000,0.300000,0
17.384,-6.366047,6.999628,-0.000243,0.300000,0.000000,0.000000,0.300000,0
17.404,-6.351047,6.999624,-0.000244,0.300000,0.000000,0.000000,0.300000,0
17.424,-6.351047,6.999624,-0.000244,0.300000,0.000000,0.000000,0.300000,0
17.444,-6.351047,6.999624,-0.000244,0.300000,0.000000,0.000000,0.300000,0
17.464,-6.336047,6.999620,-0.000244,0.300000,0.000000,0.000000,0.300000,0
17.484,-6.336047,6.999620,-0.000244,0.300000,0.000000,0.000000,0.300000,0
17.504,-6.321047,6.999616,-0.000245,0.300000,0.000000,0.000000,0.300000,0
17.524,-6.321047,6.999616,-0.000245,0.300000,0.000000,0.000000,0.300000,0
17.544,-6.321047,6.999616,-0.000245,0.300000,0.000000,0.000000,0.300000,0
17.564,-6.306047,6.999611,-0.000246,0.300000,0.000000,0.000000,0.300000,0
17.584,-6.306047,6.999611,-0.000246,0.300000,0.000000,0.000000,0.300000,0
17.604,-6.291047,6.999607,-0.000247,0.300000,0.000000,0.000000,0.300000,0
