t_sim,gt_x,gt_y,gt_yaw,amcl_x,amcl_y,amcl_yaw,cmd_v,cmd_w,steer,traction,refusals,leg
34.566,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.006869,0.000000,0.000000,nan,nan,0,stage
34.666,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.006869,0.000000,0.000000,nan,nan,0,stage
34.766,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.006869,0.000000,0.000000,nan,nan,0,stage
34.868,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.006869,0.000000,0.000000,nan,nan,0,stage
34.968,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.006869,0.000000,0.000000,nan,nan,0,stage
35.068,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.006869,0.000000,0.000000,nan,nan,0,stage
35.170,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.006869,0.000000,0.000000,nan,nan,0,stage
35.270,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.006869,0.000000,0.000000,nan,nan,0,stage
35.370,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.006869,0.000000,0.000000,nan,nan,0,stage
35.472,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.006869,0.000000,0.000000,nan,nan,0,stage
35.572,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.006869,0.000000,0.000000,nan,nan,0,stage
35.672,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.006869,0.000000,0.000000,nan,nan,0,stage
35.772,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.006869,0.000000,0.000000,nan,nan,0,stage
35.874,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.006869,0.000000,0.000000,nan,nan,0,stage
35.974,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.006869,0.000000,0.000000,nan,nan,0,stage
36.074,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.006869,0.000000,0.000000,nan,nan,0,stage
36.176,-4.499616,7.000002,0.000003,1.583296,12.576815,-0.006764,-0.033856,-0.020212,0.559934,-0.039958,0,stage
36.276,-4.496345,7.000006,0.000011,1.578695,12.576342,-0.006581,-0.059299,-0.020780,0.352570,-0.063186,0,stage
36.376,-4.499933,6.999319,-0.001367,1.572438,12.575358,-0.007881,-0.072860,-0.033172,0.445929,-0.080758,0,stage
36.478,-4.505606,6.998479,-0.003074,1.564610,12.573927,-0.009476,-0.049798,-0.032842,0.605656,-0.060572,0,stage
36.578,-4.509456,6.997809,-0.004440,1.559149,12.572592,-0.010848,-0.038978,-0.029613,0.673360,-0.049861,0,stage
36.678,-4.512593,6.997417,-0.005256,1.555227,12.571413,-0.011533,-0.018642,-0.028188,0.918618,0.000000,0,stage
36.778,-4.510789,6.997418,-0.005235,1.554648,12.571204,-0.011305,0.009738,-0.017445,0.918618,0.000000,0,stage
36.880,-4.507980,6.997493,-0.005056,1.555430,12.571588,-0.010849,0.027952,-0.017092,-0.570780,0.033217,0,stage
36.980,-4.511013,6.997320,-0.005434,1.558216,12.572682,-0.010691,0.049552,-0.022829,-0.450555,0.055045,0,stage
37.080,-4.514646,6.996948,-0.006220,1.563418,12.574015,-0.010752,0.068385,-0.027962,-0.405540,0.074421,0,stage
37.182,-4.516796,6.996611,-0.006919,1.570883,12.575084,-0.010806,0.043770,-0.015810,-0.362509,0.046812,0,stage
37.282,-4.519592,6.996589,-0.007004,1.576048,12.575341,-0.010528,0.037509,-0.006862,-0.189771,0.038194,0,stage
37.382,-4.525708,6.996861,-0.006544,1.578501,12.575265,-0.009722,0.009568,-0.001922,-0.189771,0.000000,0,stage
37.484,-4.528130,6.997080,-0.006137,1.578502,12.575265,-0.009130,-0.024554,-0.002402,0.102365,-0.024683,0,stage
37.584,-4.526845,6.996778,-0.006723,1.575902,12.575399,-0.009349,-0.042986,-0.012034,0.285883,-0.044805,0,stage
37.684,-4.524394,6.996720,-0.006807,1.570959,12.575234,-0.009259,-0.067689,-0.012205,0.187114,-0.068891,0,stage
37.786,-4.531634,6.996324,-0.007703,1.561772,12.574741,-0.010117,-0.094820,-0.024079,0.260576,-0.098133,0,stage
37.886,-4.540932,6.995785,-0.008935,1.551149,12.574090,-0.011320,-0.112960,-0.033826,0.304638,-0.118412,0,stage
37.986,-4.551690,6.995016,-0.010684,1.538830,12.573180,-0.013058,-0.124821,-0.039616,0.321680,-0.131570,0,stage
38.086,-4.564314,6.994028,-0.012958,1.525883,12.572154,-0.015154,-0.105273,-0.031208,0.301764,-0.110255,0,stage
38.188,-4.575357,6.993128,-0.015065,1.515244,12.571292,-0.016933,-0.093402,-0.029856,0.323821,-0.098523,0,stage
38.288,-4.585341,6.992436,-0.016767,1.504403,12.570656,-0.018105,-0.115087,0.009153,-0.083310,-0.115487,0,stage
38.388,-4.597382,6.992634,-0.016776,1.492476,12.571022,-0.017442,-0.125677,0.024913,-0.205211,-0.128371,0,stage
38.490,-4.611598,6.993922,-0.014651,1.479368,12.572426,-0.014660,-0.134024,0.044230,-0.333571,-0.141843,0,stage
38.590,-4.627114,6.996034,-0.010828,1.465372,12.574731,-0.010274,-0.142233,0.062273,-0.430901,-0.156543,0,stage
