t_sim,gt_x,gt_y,gt_yaw,amcl_x,amcl_y,amcl_yaw,cmd_v,cmd_w,steer,traction,refusals
55.224,-3.000000,-5.500000,-0.000000,2.985783,0.065378,-0.008302,0.000000,0.000000,nan,nan,0
55.324,-3.000016,-5.499998,0.000003,2.985882,0.065377,-0.008302,0.025000,-0.006860,-0.280513,0.026017,0
55.424,-3.002211,-5.499643,0.000715,2.988747,0.065173,-0.008063,0.048540,-0.004344,-0.093685,0.048754,0
55.526,-3.001380,-5.500033,-0.000063,2.994672,0.064740,-0.008975,0.064479,-0.012501,-0.200831,0.065802,0
55.626,-2.995243,-5.500363,-0.000721,3.002028,0.063981,-0.010305,0.088525,-0.016987,-0.198821,0.090304,0
55.726,-2.986036,-5.501260,-0.002485,3.011699,0.062897,-0.012168,0.110964,-0.025976,-0.241022,0.114267,0
55.828,-2.974741,-5.502504,-0.004890,3.023786,0.061354,-0.014991,0.134583,-0.032936,-0.251517,0.138955,0
55.928,-2.961023,-5.504209,-0.008119,3.038159,0.059406,-0.018546,0.158171,-0.039392,-0.255770,0.163489,0
56.028,-2.944965,-5.506325,-0.012021,3.054855,0.057034,-0.022762,0.181908,-0.045686,-0.257834,0.188127,0
56.130,-2.926431,-5.508879,-0.016588,3.073974,0.054183,-0.027556,0.205640,-0.053427,-0.266319,0.213155,0
56.230,-2.905508,-5.511914,-0.021845,3.095559,0.050837,-0.033125,0.229343,-0.059415,-0.265592,0.237677,0
56.330,-2.882259,-5.515418,-0.027702,3.119426,0.046977,-0.039329,0.254714,-0.066520,-0.267634,0.264117,0
56.430,-2.856491,-5.519456,-0.034182,3.145776,0.042585,-0.046047,0.279996,-0.067480,-0.247851,0.288821,0
56.532,-2.828117,-5.523986,-0.041103,3.174505,0.037705,-0.053267,0.304381,-0.072331,-0.244522,0.313712,0
56.632,-2.797336,-5.529009,-0.048390,3.205705,0.032290,-0.060818,0.328986,-0.074375,-0.233063,0.338128,0
56.732,-2.764181,-5.534529,-0.055960,3.239294,0.026333,-0.068622,0.353556,-0.077290,-0.225629,0.362751,0
56.834,-2.728643,-5.540572,-0.063775,3.275366,0.019809,-0.076660,0.378307,-0.078879,-0.215530,0.387267,0
56.934,-2.690691,-5.547161,-0.071785,3.313661,0.012730,-0.084887,0.403013,-0.080329,-0.206309,0.411744,0
57.034,-2.650399,-5.554306,-0.079931,3.354438,0.005040,-0.093225,0.427910,-0.081008,-0.196219,0.436282,0
57.136,-2.607774,-5.562013,-0.088139,3.397578,-0.003253,-0.101647,0.452920,-0.079587,-0.182454,0.460565,0
57.236,-2.562744,-5.570263,-0.096281,3.443149,-0.012138,-0.109988,0.478163,-0.077796,-0.169200,0.485090,0
57.336,-2.515271,-5.579038,-0.104243,3.491251,-0.021587,-0.118148,0.502057,-0.073905,-0.153350,0.508019,0
57.436,-2.465455,-5.588295,-0.111845,3.541509,-0.031399,-0.125885,0.516306,-0.056333,-0.114066,0.519683,0
