t,enable,ceiling,permit,mode
7.229947566986084,1,1.0,1,2
7.2799437046051025,1,1.0,1,2
7.329949140548706,1,1.0,1,2
7.379945278167725,1,1.0,1,2
7.429949760437012,1,1.0,1,2
7.4799299240112305,1,1.0,1,2
7.529958009719849,1,1.0,1,2
7.57994270324707,1,1.0,1,2
7.62996768951416,1,1.0,1,2
7.679959535598755,1,1.0,1,2
7.730091333389282,1,1.0,1,2
7.779937505722046,1,1.0,1,2
7.829920291900635,1,1.0,1,2
7.879910707473755,1,1.0,1,2
7.929957151412964,1,1.0,1,2
7.979930877685547,1,1.0,1,2
8.03005313873291,1,1.0,1,2
8.080106019973755,1,1.0,1,2
8.130212306976318,1,1.0,1,2
8.180102825164795,1,1.0,1,2
8.22998571395874,1,1.0,1,2
8.279937028884888,1,1.0,1,2
8.32992672920227,1,1.0,1,2
8.38002610206604,1,1.0,1,2
8.430136442184448,1,1.0,1,2
8.479915380477905,1,1.0,1,2
8.529934406280518,1,1.0,1,2
8.579944610595703,1,1.0,1,2
8.630028009414673,1,1.0,1,2
8.679908037185669,1,1.0,1,2
8.729925870895386,1,1.0,1,2
8.780032873153687,1,1.0,1,2
8.829912424087524,1,1.0,1,2
8.879940509796143,1,1.0,1,2
8.930021286010742,1,1.0,1,2
8.97990894317627,1,1.0,1,2
9.029952764511108,1,1.0,1,2
9.079896688461304,1,1.0,1,2
9.129951238632202,1,1.0,1,2
9.179921865463257,1,1.0,1,2
9.230064630508423,1,1.0,1,2
9.280027389526367,1,1.0,1,2
9.330031633377075,1,1.0,1,2
9.379957675933838,1,1.0,1,2
9.430036067962646,1,1.0,1,2
9.47998332977295,1,1.0,1,2
9.529918670654297,1,1.0,1,2
9.579914093017578,1,1.0,1,2
9.630078077316284,1,1.0,1,2
9.679983377456665,1,1.0,1,2
9.72994589805603,1,1.0,1,2
9.779924392700195,1,1.0,1,2
9.830010652542114,1,1.0,1,2
9.879911661148071,1,1.0,1,2
9.929951429367065,1,1.0,1,2
9.97994065284729,1,1.0,1,2
10.029957056045532,1,1.0,1,2
10.080043315887451,1,1.0,1,2
10.129963636398315,1,1.0,1,2
10.179931879043579,1,1.0,1,2
10.22993540763855,1,1.0,1,2
10.279937982559204,1,1.0,1,2
10.329940557479858,1,1.0,1,2
10.379945278167725,1,1.0,1,2
10.429935932159424,1,1.0,1,2
10.47989821434021,1,1.0,1,2
10.530102014541626,1,1.0,1,2
10.579906225204468,1,1.0,1,2
10.630024671554565,1,1.0,1,2
10.680004596710205,1,1.0,1,2
10.730031490325928,1,1.0,1,2
10.779918909072876,1,1.0,1,2
10.830074071884155,1,1.0,1,2
10.879923820495605,1,1.0,1,2
10.929928302764893,1,1.0,1,2
10.979891300201416,1,1.0,1,2
11.02995753288269,1,1.0,1,2
11.080029249191284,1,1.0,1,2
11.130114316940308,1,1.0,1,2
11.179980039596558,1,1.0,1,2
11.230051517486572,1,1.0,1,2
11.279959678649902,1,1.0,1,2
11.330042839050293,1,1.0,1,2
11.379982948303223,1,1.0,1,2
11.4299955368042,1,1.0,1,2
11.480041027069092,1,1.0,1,2
11.529982805252075,1,1.0,1,2
11.580049514770508,1,1.0,1,2
11.630065441131592,1,1.0,1,2
11.680013418197632,1,1.0,1,2
11.730098724365234,1,1.0,1,2
11.779967069625854,1,1.0,1,2
11.830013751983643,1,1.0,1,2
11.879981517791748,1,1.0,1,2
11.929965019226074,1,1.0,1,2
11.98004674911499,1,1.0,1,2
12.030080080032349,1,1.0,1,2
12.07992434501648,1,1.0,1,2
12.13022232055664,1,1.0,1,2
12.180020809173584,1,1.0,1,2
12.229929685592651,1,1.0,1,2
12.280019521713257,1,1.0,1,2
12.329939842224121,1,1.0,1,2
12.380072355270386,1,1.0,1,2
12.43016529083252,1,1.0,1,2
12.479928731918335,1,1.0,1,2
12.53002667427063,1,1.0,1,2
12.579922676086426,1,1.0,1,2
12.629943370819092,1,1.0,1,2
12.679907083511353,1,1.0,1,2
12.730058431625366,1,1.0,1,2
12.779950141906738,1,1.0,1,2
12.830068349838257,1,1.0,1,2
12.87993049621582,1,1.0,1,2
12.929991483688354,1,1.0,1,2
12.98009467124939,1,1.0,1,2
13.030066728591919,1,1.0,1,2
13.079961061477661,1,1.0,1,2
13.130198240280151,1,1.0,1,2
13.179928302764893,1,1.0,1,2
13.230056762695312,1,1.0,1,2
13.279954671859741,1,1.0,1,2
13.330048084259033,1,1.0,1,2
13.379961729049683,1,1.0,1,2
13.429941177368164,1,1.0,1,2
13.479941368103027,1,1.0,1,2
13.529993295669556,1,1.0,1,2
13.580095767974854,1,1.0,1,2
13.630041360855103,1,1.0,1,2
13.680089473724365,1,1.0,1,2
13.729947566986084,1,1.0,1,2
13.779991149902344,1,1.0,1,2
13.830008745193481,1,1.0,1,2
13.879923820495605,1,1.0,1,2
13.930001258850098,1,1.0,1,2
13.980051517486572,1,1.0,1,2
