t_sim,gt_x,gt_y,gt_yaw,amcl_x,amcl_y,amcl_yaw,cmd_v,cmd_w,steer,traction,refusals,leg
21.614,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.008928,0.000000,0.000000,nan,nan,0,stage
21.714,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.008928,0.000000,0.000000,nan,nan,0,stage
21.816,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.008928,0.000000,0.000000,nan,nan,0,stage
21.918,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.008928,0.000000,0.000000,nan,nan,0,stage
22.020,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.008928,0.000000,0.000000,nan,nan,0,stage
22.122,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.008928,0.000000,0.000000,nan,nan,0,stage
22.222,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.008928,0.000000,0.000000,nan,nan,0,stage
22.322,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.008928,0.000000,0.000000,nan,nan,0,stage
22.424,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.008928,0.000000,0.000000,nan,nan,0,stage
22.526,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.008928,0.000000,0.000000,nan,nan,0,stage
22.626,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.008928,0.000000,0.000000,nan,nan,0,stage
22.726,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.008928,0.000000,0.000000,nan,nan,0,stage
22.828,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.008928,0.000000,0.000000,nan,nan,0,stage
22.930,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.008928,0.000000,0.000000,nan,nan,0,stage
23.030,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.008928,0.000000,0.000000,nan,nan,0,stage
23.130,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.008928,0.000000,0.000000,nan,nan,0,stage
23.232,-4.499581,7.000002,0.000003,1.582885,12.576802,-0.009033,-0.032019,-0.020148,0.583863,-0.038377,0,stage
23.334,-4.496216,7.000006,0.000011,1.577970,12.576254,-0.009368,-0.060427,-0.025864,0.422373,-0.066249,0,stage
23.436,-4.498128,6.999460,-0.001084,1.571312,12.575079,-0.011287,-0.073311,-0.033838,0.451295,-0.081467,0,stage
23.536,-4.505185,6.998341,-0.003353,1.563380,12.573498,-0.013892,-0.050486,-0.038478,0.674897,-0.064661,0,stage
23.636,-4.509710,6.997556,-0.004961,1.558038,12.572072,-0.016011,-0.043553,-0.026932,0.575874,-0.051928,0,stage
23.738,-4.513795,6.996608,-0.006905,1.553974,12.570881,-0.017891,-0.021287,-0.036720,1.066342,-0.044042,0,stage
23.840,-4.513666,6.996613,-0.006894,1.551247,12.569815,-0.018381,-0.008295,-0.016033,1.112997,-0.018767,0,stage
23.940,-4.509016,6.996657,-0.006743,1.550628,12.569513,-0.018467,0.008385,-0.013748,-1.044554,0.016694,1,stage
24.040,-4.505849,6.996548,-0.006918,1.552156,12.570292,-0.018791,0.031580,-0.014350,-0.445185,0.034990,1,stage
24.142,-4.507940,6.996209,-0.007626,1.555263,12.571451,-0.019335,0.048242,-0.019298,-0.397653,0.052325,1,stage
24.244,-4.511680,6.995718,-0.008665,1.560107,12.572644,-0.020213,0.019054,0.014293,0.667153,0.024255,1,stage
24.344,-4.512227,6.995827,-0.008458,1.562476,12.573203,-0.019810,0.014454,0.020325,0.975491,0.025775,1,stage
24.444,-4.507809,6.996346,-0.007353,1.563697,12.573546,-0.018955,-0.001202,0.032909,0.975491,0.000000,3,stage
24.546,-4.501777,6.996675,-0.006612,1.561701,12.572805,-0.018979,-0.022221,0.029699,-0.951680,-0.038291,3,stage
24.648,-4.501761,6.996646,-0.006670,1.557962,12.571776,-0.019556,-0.046875,0.019268,-0.407454,-0.051054,3,stage
24.750,-4.506649,6.996674,-0.006680,1.552558,12.570859,-0.020047,-0.059965,0.019657,-0.331498,-0.063418,3,stage
24.850,-4.516009,6.996733,-0.006688,1.545708,12.570396,-0.020371,-0.073805,0.020988,-0.290165,-0.077025,3,stage
24.950,-4.529300,6.996834,-0.006664,1.537284,12.570631,-0.020251,-0.087852,0.021124,-0.247307,-0.090609,3,stage
