t,v,w
0.9597892761230469,0.0,0.0
0.9602813720703125,0.0,0.0
0.9606046676635742,0.0,0.0
0.9609227180480957,0.0,0.0
0.961235523223877,0.0,0.0
0.9615688323974609,0.0,0.0
0.9618942737579346,0.0,0.0
0.9621970653533936,0.0,0.0
0.9624722003936768,0.0,0.0
0.9627349376678467,0.0,0.0
0.9656803607940674,0.0,0.0
1.017662525177002,0.0,0.0
1.0181281566619873,0.0,0.0
1.0656988620758057,0.0,0.0
1.1159462928771973,0.0,0.0
1.1657419204711914,0.0,0.0
1.2156784534454346,0.0,0.0
1.2657630443572998,0.0,0.0
1.3159542083740234,0.0,0.0
1.3665556907653809,0.0,0.0
1.4156889915466309,0.0,0.0
1.4656562805175781,0.0,0.0
1.516162633895874,0.0,0.0
1.5658631324768066,0.0,0.0
1.6163122653961182,0.0,0.0
1.6655521392822266,0.0,0.0
1.7156624794006348,0.0,0.0
1.7656569480895996,0.0,0.0
1.8161485195159912,0.0,0.0
1.8657550811767578,0.0,0.0
1.9159033298492432,0.0,0.0
1.9658215045928955,0.0,0.0
2.0165133476257324,0.0,0.0
2.0657293796539307,0.025,0.0
2.1157846450805664,0.032141301078282454,0.0009776732877436324
2.165677785873413,0.04485588368725025,0.002078577644793489
2.2162253856658936,0.058633855054519346,0.002446322849537702
2.265845775604248,0.06791626423024422,0.0025156818493272683
2.3160717487335205,0.08190910308700991,0.0025867308773494455
2.3657162189483643,0.09108497059744594,0.0024986196125467612
2.416057586669922,0.10508240006443476,0.0023139741455248967
2.4657225608825684,0.11425053516583614,0.0024771320825229116
2.5157012939453125,0.1282530575650003,0.0026144419551798357
2.565770149230957,0.13885276336468597,0.0031612687498475335
2.615935802459717,0.15285367004370404,0.002854657239928341
2.6665329933166504,0.16355693012282801,0.002374628043158735
2.715938091278076,0.17611108051686952,0.002107113437641114
2.7656495571136475,0.18815491850948632,0.0024866090615552204
2.815683603286743,0.20081262630784336,0.0033356824731551795
2.8657665252685547,0.21295379940217604,0.00297126002313682
2.9167490005493164,0.2254138054377996,0.0033609746459406695
2.9664602279663086,0.2362123369411392,0.003073751222113966
3.01601243019104,0.2515502699549621,0.0026797145925204035
3.065561056137085,0.2609155790071276,0.0019477313943044368
3.115994930267334,0.2762456690028886,0.003101976764860842
3.1660091876983643,0.28551204115582085,0.003384894323287807
3.2157845497131348,0.3010374617513142,0.0036173863800734074
3.265800714492798,0.31164494187297315,0.0039449164373155775
3.316103935241699,0.32573537094482724,0.004107934260014476
3.36562442779541,0.33787167981507543,0.003945505727348396
3.416043758392334,0.3518631379798212,0.0035713266560303525
3.46577525138855,0.36266468868653645,0.0035769846161034947
3.516130208969116,0.37819406214556256,0.0046847811651033675
3.565718412399292,0.38889764318057257,0.004401305790308498
3.6160154342651367,0.4028878907275479,0.003438197682240221
3.6660244464874268,0.4151215161284208,0.0031128258249193026
3.7161014080047607,0.4291113753583594,0.0036573259058049444
3.7658934593200684,0.43990979570364647,0.0038661168445691153
3.8158397674560547,0.4553351357701216,0.004239299963645962
3.86562180519104,0.4660359499927508,0.00473292932692051
3.915872097015381,0.4814631508575266,0.00438625271096711
3.9656286239624023,0.49226222881270726,0.004282899062841615
4.015812873840332,0.5077873482926515,0.004526977973143035
4.066237211227417,0.5184881717642449,0.004819432146860619
4.116221904754639,0.5324765914442403,0.004417176974234584
4.165863990783691,0.544709895841561,0.0038689787668613512
4.216596364974976,0.5601446528653486,0.0025934936638803852
4.26645040512085,0.5709425347356627,0.002321987812832937
4.315899848937988,0.5879054363284517,0.0014972110492002962
4.366405248641968,0.5986137845687167,0.0002609216890273377
4.415839910507202,0.6,0.0
4.465667009353638,0.6,0.0
4.5158445835113525,0.6,0.0
4.566206693649292,0.6,0.0
4.615907430648804,0.6,0.0
4.665788650512695,0.6,0.0
4.716266632080078,0.6,0.0
4.765749454498291,0.6,0.0
4.8159685134887695,0.6,0.0
4.865833759307861,0.6,0.0
4.916434288024902,0.6,0.0
4.965658664703369,0.6,0.0
5.016071081161499,0.6,0.0
5.0764429569244385,0.4,0.0
5.129317998886108,0.4,0.0
5.178187131881714,0.4,0.0018376383492580974
5.229128360748291,0.4,0.003256676066080947
5.276397943496704,0.4,0.003141344484306522
5.327234268188477,0.4,0.0024037709993531774
5.380918025970459,0.4,0.0023313521522703956
5.425869464874268,0.4,0.002743044155905986
5.476974248886108,0.4,0.003119645314529804
5.529230117797852,0.4,0.00315725914002063
5.580006122589111,0.4,0.0023515802012882797
5.63143515586853,0.4,0.002127947391365897
5.676800012588501,0.4,0.0031801180473427764
5.7280144691467285,0.4,0.0036066418584556753
5.777659893035889,0.4,0.002914738276756304
5.826265573501587,0.4,0.0027338327079721387
5.877092361450195,0.4,0.002902853241836158
5.9290266036987305,0.4,0.003098271514066885
5.979156970977783,0.4,0.0024227525376608193
6.029517412185669,0.4,0.0024812087746139255
6.078923225402832,0.4,0.0026531528153460773
6.130613088607788,0.4,0.0028767164313867927
6.181820869445801,0.4,0.00225834106056277
6.2311201095581055,0.4,0.002495998376927026
6.281219959259033,0.4,0.002439429305663368
6.3273396492004395,0.4,0.002365159582989956
6.377626895904541,0.4,0.0025132996622521156
6.426772356033325,0.4,0.003170564925799255
6.479477405548096,0.4,0.003275138279427184
6.527963876724243,0.4,0.00400439715022666
6.578400373458862,0.4,0.003136053412284852
6.629197835922241,0.4,0.0019156872992878487
6.680508375167847,0.4,0.0017031021060082117
6.72744083404541,0.4,0.0027432229825300448
6.7795937061309814,0.4,0.0028164656905991796
6.828468084335327,0.4,0.0026775005640070374
6.877713680267334,0.4,0.002830220503317869
6.927858591079712,0.4,0.0028205715535795433
6.981123208999634,0.4,0.002828043772850255
7.028404951095581,0.4,0.0032029423378867952
7.082198858261108,0.4,0.0030293869317304404
7.132434844970703,0.4,0.003079021579037375
7.181323051452637,0.4,0.002894324431464726
7.228998899459839,0.4,0.0028524464450415993
7.276571989059448,0.4,0.002821889924359339
7.330600261688232,0.4,0.0021845687007245817
7.379194974899292,0.4,0.0024139965177460885
7.427980184555054,0.4,0.0020367508370793723
7.480769872665405,0.4,0.0017288208703067005
7.527773380279541,0.4,0.0022192575080313475
7.578989267349243,0.4,0.002107316355604981
7.630354881286621,0.4,0.0029874314403971988
7.680488348007202,0.4,0.0024152194364233815
7.730748176574707,0.4,0.0019602912707355623
7.781629800796509,0.4,0.0022645738642710915
7.829181671142578,0.4,0.0026557332581519017
7.880521297454834,0.4,0.0015960683575942263
7.93057918548584,0.4,0.0013601364522033497
7.983444452285767,0.4,0.0019577658712459835
8.02895450592041,0.4,0.0028392013404437027
8.082733869552612,0.2,0.001366901768975584
8.128309488296509,0.2,0.001311120680158155
8.179189920425415,0.2,0.002152257005984931
8.227824687957764,0.2,0.004482392357530131
8.279168128967285,0.2,0.005109960353026727
8.331839561462402,0.2,0.004669141781247155
8.383352994918823,0.2,0.00407879676286619
8.429227590560913,0.2,0.0038459456204409073
8.482370138168335,0.2,0.0035271616116183792
