t_sim,gt_x,gt_y,gt_yaw,gt_v,est_v,cmd_v,cmd_w,sm_v,sm_w,gate_v,gate_w,gate_age,traction,steer,env_enable,env_ceiling,env_permit,env_mode,env_publishing,mode_applied,heartbeat,gate_state
2.78,-4.4680122147324,7.0005246152066585,0.0010229590621677078,0.12566460573321564,0.12834445967486724,0.4,0.0,0.12631067807452007,0.006902613388822779,0.12631067807452007,0.006902613388822779,0.0414,0.12651844604475326,0.0573174449744438,1,0.6,1,2,1,2,683,0
2.7998,-4.4680122147324,7.0005246152066585,0.0010229590621677078,0.12566460573321564,0.12085658339100565,0.4,0.0,0.13892845484282904,0.0073673334282537565,0.13892845484282904,0.0073673334282537565,0.0113,0.13914365462013698,0.055623740835070226,1,0.6,1,2,1,2,683,0
2.8197,-4.461366990995766,7.000691777300245,0.0013416587392906785,0.13896655338024386,0.12896873298319278,0.4,0.0,0.13892845484282904,0.0073673334282537565,0.13892845484282904,0.0073673334282537565,0.0313,0.13914365462013698,0.055623740835070226,1,0.6,1,2,1,2,684,0
2.8399,-4.461366990995766,7.000691777300245,0.0013416587392906785,0.13896655338024386,0.14677098073408293,0.4,0.0,0.15094157255842358,0.007819720362265845,0.15094157255842358,0.007819720362265845,0.0012,0.1511647248060031,0.05434302907135013,1,0.6,1,2,1,2,684,0
2.8599,-4.461366990995766,7.000691777300245,0.0013416587392906785,0.13896655338024386,0.13935682040551683,0.4,0.0,0.15094157255842358,0.007819720362265845,0.15094157255842358,0.007819720362265845,0.0212,0.1511647248060031,0.05434302907135013,1,0.6,1,2,1,2,684,0
2.8801,-4.454098511892817,7.000877326442618,0.0016908188112024292,0.1509725054764795,0.14747363436243563,0.4,0.0,0.15094157255842358,0.007819720362265845,0.15094157255842358,0.007819720362265845,0.0415,0.1511647248060031,0.05434302907135013,1,0.6,1,2,1,2,685,0
2.9001,-4.454098511892817,7.000877326442618,0.0016908188112024292,0.1509725054764795,0.14802435393520133,0.4,0.0,0.16357518430190585,0.008608951810512706,0.16357518430190585,0.008608951810512706,0.0113,0.16382475899855295,0.05520528482384055,1,0.6,1,2,1,2,685,0
2.9198,-4.4462210922880505,7.00108147062045,0.0020696079598794335,0.16361537661489903,0.15668453742197236,0.4,0.0,0.16357518430190585,0.008608951810512706,0.16357518430190585,0.008608951810512706,0.0311,0.16382475899855295,0.05520528482384055,1,0.6,1,2,1,2,686,0
2.9398,-4.4462210922880505,7.00108147062045,0.0020696079598794335,0.16361537661489903,0.16589791977603982,0.4,0.0,0.17570137443920814,0.007602042472211865,0.17570137443920814,0.007602042472211865,0.0014,0.1758825961036948,0.04539896150192382,1,0.6,1,2,1,2,686,0
2.9598,-4.4462210922880505,7.00108147062045,0.0020696079598794335,0.16361537661489903,0.16652311921054516,0.4,0.0,0.17570137443920814,0.007602042472211865,0.17570137443920814,0.007602042472211865,0.0213,0.1758825961036948,0.04539896150192382,1,0.6,1,2,1,2,686,0
2.9801,-4.437740020470253,7.001303801313313,0.002475849902198704,0.17566236802613927,0.17518803625784934,0.4,0.0,0.17570137443920814,0.007602042472211865,0.17570137443920814,0.007602042472211865,0.0417,0.1758825961036948,0.04539896150192382,1,0.6,1,2,1,2,687,0
2.9999,-4.437740020470253,7.001303801313313,0.002475849902198704,0.17566236802613927,0.17577566021016872,0.4,0.0,0.18968227113529612,0.008604163148734533,0.18968227113529612,0.008604163148734533,0.0115,0.18989729815861456,0.047593003755360366,1,0.6,1,2,1,2,687,0
3.0198,-4.428583878914666,7.0015446168736295,0.0029083271902682357,0.18966711154995802,0.17582506051625366,0.4,0.0,0.18968227113529612,0.008604163148734533,0.18968227113529612,0.008604163148734533,0.0313,0.18989729815861456,0.047593003755360366,1,0.6,1,2,1,2,688,0
3.0398,-4.428583878914666,7.0015446168736295,0.0029083271902682357,0.18966711154995802,0.19307767831135245,0.4,0.0,0.20038124571370153,0.009453215811625143,0.20038124571370153,0.009453215811625143,0.0015,0.2006269340345335,0.049494502760062196,1,0.6,1,2,1,2,688,0
3.0599,-4.428583878914666,7.0015446168736295,0.0029083271902682357,0.18966711154995802,0.18562458343140584,0.4,0.0,0.20038124571370153,0.009453215811625143,0.20038124571370153,0.009453215811625143,0.0216,0.2006269340345335,0.049494502760062196,1,0.6,1,2,1,2,688,0
3.0802,-4.41882987258422,7.001802603923081,0.0033632964732652547,0.20038817539497908,0.2023650813818166,0.4,0.0,0.20038124571370153,0.009453215811625143,0.20038124571370153,0.009453215811625143,0.0419,0.2006269340345335,0.049494502760062196,1,0.6,1,2,1,2,689,0
3.0998,-4.41882987258422,7.001802603923081,0.0033632964732652547,0.20038817539497908,0.2035033156375624,0.4,0.0,0.21436189658142663,0.009737493299050111,0.21436189658142663,0.009737493299050111,0.0114,0.21460559267234758,0.04766063968946683,1,0.6,1,2,1,2,689,0
3.1198,-4.4084345229540425,7.00207933856409,0.0038420440671881407,0.21435807251515832,0.20359141714518889,0.4,0.0,0.21436189658142663,0.009737493299050111,0.21436189658142663,0.009737493299050111,0.0313,0.21460559267234758,0.04766063968946683,1,0.6,1,2,1,2,690,0
3.1399,-4.4084345229540425,7.00207933856409,0.0038420440671881407,0.21435807251515832,0.21222045450037202,0.4,0.0,0.2250637550679497,0.00952020632110765,0.2250637550679497,0.00952020632110765,0.0013,0.22528563689756864,0.04438587295976204,1,0.6,1,2,1,2,690,0
3.1598,-4.4084345229540425,7.00207933856409,0.0038420440671881407,0.21435807251515832,0.2214321465456302,0.4,0.0,0.2250637550679497,0.00952020632110765,0.2250637550679497,0.00952020632110765,0.0213,0.22528563689756864,0.04438587295976204,1,0.6,1,2,1,2,690,0
3.18,-4.3974343522068375,7.0023734312104855,0.004340416475230406,0.22503446306984776,0.22205634459287152,0.4,0.0,0.2250637550679497,0.00952020632110765,0.2250637550679497,0.00952020632110765,0.0414,0.22528563689756864,0.04438587295976204,1,0.6,1,2,1,2,691,0
3.1998,-4.3974343522068375,7.0023734312104855,0.004340416475230406,0.22503446306984776,0.22209458065967813,0.4,0.0,0.23914970984688388,0.00972493860332348,0.23914970984688388,0.00972493860332348,0.0115,0.2393676085644173,0.0426719603849661,1,0.6,1,2,1,2,691,0
3.2198,-4.385822443036058,7.002684250804092,0.0048554742027279284,0.23911377869087072,0.23073595489211168,0.4,0.0,0.23914970984688388,0.00972493860332348,0.23914970984688388,0.00972493860332348,0.0314,0.2393676085644173,0.0426719603849661,1,0.6,1,2,1,2,692,0
3.2398,-4.385822443036058,7.002684250804092,0.0048554742027279284,0.23911377869087072,0.23994887189023703,0.4,0.0,0.24974805884681678,0.010098171189797937,0.24974805884681678,0.010098171189797937,0.0011,0.24997303494161688,0.04242962376484091,1,0.6,1,2,1,2,692,0
3.2599,-4.385822443036058,7.002684250804092,0.0048554742027279284,0.23911377869087072,0.240572902330246,0.4,0.0,0.24974805884681678,0.010098171189797937,0.24974805884681678,0.010098171189797937,0.0212,0.24997303494161688,0.04242962376484091,1,0.6,1,2,1,2,692,0
3.2802,-4.373582907312385,7.0030126395182295,0.005387117523844111,0.24971665692426318,0.24923858726564227,0.4,0.0,0.24974805884681678,0.010098171189797937,0.24974805884681678,0.010098171189797937,0.0415,0.24997303494161688,0.04242962376484091,1,0.6,1,2,1,2,693,0
3.2999,-4.373582907312385,7.0030126395182295,0.005387117523844111,0.24971665692426318,0.24984188631884013,0.4,0.0,0.26373879722612587,0.010860653670570045,0.26373879722612587,0.010860653670570045,0.0115,0.2639852216029265,0.043211646369627314,1,0.6,1,2,1,2,693,0
3.3197,-4.360721300186696,7.0033597145094,0.005935880397656133,0.2637244294762409,0.25850665695902353,0.4,0.0,0.26373879722612587,0.010860653670570045,0.26373879722612587,0.010860653670570045,0.0313,0.2639852216029265,0.043211646369627314,1,0.6,1,2,1,2,694,0
3.3399,-4.360721300186696,7.0033597145094,0.005935880397656133,0.2637244294762409,0.26772137200671575,0.4,0.0,0.27597171279511745,0.010221351550230205,0.27597171279511745,0.010221351550230205,0.0009,0.27618032349065763,0.03886997460815275,1,0.6,1,2,1,2,694,0
3.3599,-4.360721300186696,7.0033597145094,0.005935880397656133,0.2637244294762409,0.25971678903916623,0.4,0.0,0.27597171279511745,0.010221351550230205,0.27597171279511745,0.010221351550230205,0.0209,0.27618032349065763,0.03886997460815275,1,0.6,1,2,1,2,694,0
3.3801,-4.347211212305913,7.003727000417932,0.00650267706617255,0.27591563801923813,0.2764224238076198,0.4,0.0,0.27597171279511745,0.010221351550230205,0.27597171279511745,0.010221351550230205,0.0411,0.27618032349065763,0.03886997460815275,1,0.6,1,2,1,2,695,0
3.3999,-4.347211212305913,7.003727000417932,0.00650267706617255,0.27591563801923813,0.2775752227617573,0.4,0.0,0.28996405848218715,0.010917520031154664,0.28996405848218715,0.010917520031154664,0.011,0.2901905661114159,0.03951327465381418,1,0.6,1,2,1,2,695,0
3.4197,-4.33305015154,7.004114123901252,0.007084780894141618,0.2899259744380157,0.27764876691576773,0.4,0.0,0.28996405848218715,0.010917520031154664,0.28996405848218715,0.010917520031154664,0.0309,0.2901905661114159,0.03951327465381418,1,0.6,1,2,1,2,696,0
3.4398,-4.33305015154,7.004114123901252,0.007084780894141618,0.2899259744380157,0.2949065731595952,0.4,0.0,0.3006651912817704,0.01075518928067945,0.3006651912817704,0.01075518928067945,0.0011,0.3008771974408401,0.0375422332665887,1,0.6,1,2,1,2,696,0
3.4598,-4.33305015154,7.004114123901252,0.007084780894141618,0.2899259744380157,0.29607879250821467,0.4,0.0,0.3006651912817704,0.01075518928067945,0.3006651912817704,0.01075518928067945,0.0211,0.3008771974408401,0.0375422332665887,1,0.6,1,2,1,2,696,0
3.4802,-4.318296916605235,7.004519035348288,0.007677106193716182,0.30061508681674176,0.2961719172931103,0.4,0.0,0.3006651912817704,0.01075518928067945,0.3006651912817704,0.01075518928067945,0.0415,0.3008771974408401,0.0375422332665887,1,0.6,1,2,1,2,697,0
3.4999,-4.318296916605235,7.004519035348288,0.007677106193716182,0.30061508681674176,0.30480244211770763,0.4,0.0,0.3161972857926922,0.010031189850153338,0.3161972857926922,0.010031189850153338,0.0116,0.31637266372330713,0.03329837632221342,1,0.6,1,2,1,2,697,0
3.5197,-4.302935386079011,7.0049405512205345,0.008275061307649568,0.31556490362561096,0.3054043354555435,0.4,0.0,0.3161972857926922,0.010031189850153338,0.3161972857926922,0.010031189850153338,0.0315,0.31637266372330713,0.03329837632221342,1,0.6,1,2,1,2,698,0
3.5398,-4.302935386079011,7.0049405512205345,0.008275061307649568,0.31556490362561096,0.31408834450494144,0.4,0.0,0.3269087341731855,0.009593008547076108,0.3269087341731855,0.009593008547076108,0.0011,0.3270638759287391,0.030802092995223695,1,0.6,1,2,1,2,698,0
3.5599,-4.302935386079011,7.0049405512205345,0.008275061307649568,0.31556490362561096,0.3233059461502955,0.4,0.0,0.3269087341731855,0.009593008547076108,0.3269087341731855,0.009593008547076108,0.0212,0.3270638759287391,0.030802092995223695,1,0.6,1,2,1,2,698,0
3.5801,-4.286885146594752,7.005372289247962,0.008863719166557505,0.32675618388666006,0.32394733318429786,0.4,0.0,0.3269087341731855,0.009593008547076108,0.3269087341731855,0.009593008547076108,0.0414,0.3270638759287391,0.030802092995223695,1,0.6,1,2,1,2,699,0
3.5998,-4.286885146594752,7.005372289247962,0.008863719166557505,0.32675618388666006,0.32398540910321416,0.4,0.0,0.3409223017526667,0.009502871551659454,0.3409223017526667,0.009502871551659454,0.0115,0.34106828732418926,0.02925935759917192,1,0.6,1,2,1,2,699,0
3.6198,-4.270226371109663,7.0058162219118305,0.009446792419445689,0.3406802469222686,0.3326314226814802,0.4,0.0,0.3409223017526667,0.009502871551659454,0.3409223017526667,0.009502871551659454,0.0314,0.34106828732418926,0.02925935759917192,1,0.6,1,2,1,2,700,0
3.64,-4.270226371109663,7.0058162219118305,0.009446792419445689,0.3406802469222686,0.3418472585497048,0.4,0.0,0.35163428569565564,0.00947523652288684,0.35163428569565564,0.00947523652288684,0.0013,0.35177500400802075,0.02828604949023999,1,0.6,1,2,1,2,700,0
3.6599,-4.270226371109663,7.0058162219118305,0.009446792419445689,0.3406802469222686,0.3424702047553855,0.4,0.0,0.35163428569565564,0.00947523652288684,0.35163428569565564,0.00947523652288684,0.0212,0.35177500400802075,0.02828604949023999,1,0.6,1,2,1,2,700,0
3.6805,-4.252917103894535,7.006272340091875,0.010022323595209968,0.3515686155407806,0.35115659702336033,0.4,0.0,0.35163428569565564,0.00947523652288684,0.35163428569565564,0.00947523652288684,0.0418,0.35177500400802075,0.02828604949023999,1,0.6,1,2,1,2,701,0
3.6999,-4.252917103894535,7.006272340091875,0.010022323595209968,0.3515686155407806,0.360375414074065,0.4,0.0,0.3670777176978684,0.008365213893320874,0.3670777176978684,0.008365213893320874,0.011,0.36718278861639714,0.02392354098771462,1,0.6,1,2,1,2,701,0
3.7199,-4.235020263346317,7.006735597314127,0.010580191985987105,0.36620803287108583,0.352400204861724,0.4,0.0,0.3670777176978684,0.008365213893320874,0.3670777176978684,0.008365213893320874,0.031,0.36718278861639714,0.02392354098771462,1,0.6,1,2,1,2,702,0
3.7398,-4.235020263346317,7.006735597314127,0.010580191985987105,0.36620803287108583,0.36911604864435266,0.4,0.0,0.37789428798476543,0.006266922860605693,0.37789428798476543,0.006266922860605693,0.0003,0.36718278861639714,0.02392354098771462,1,0.6,1,2,1,2,702,0
3.7599,-4.235020263346317,7.006735597314127,0.010580191985987105,0.36620803287108583,0.37026713269973843,0.4,0.0,0.37789428798476543,0.006266922860605693,0.37789428798476543,0.006266922860605693,0.0204,0.377951574717811,0.01741122917502914,1,0.6,1,2,1,2,702,0
3.7804,-4.2164617871055325,7.007182566672341,0.011072173763545782,0.3769834642176589,0.3790191200998757,0.4,0.0,0.37789428798476543,0.006266922860605693,0.37789428798476543,0.006266922860605693,0.0409,0.377951574717811,0.01741122917502914,1,0.6,1,2,1,2,703,0
3.7998,-4.2164617871055325,7.007182566672341,0.011072173763545782,0.3769834642176589,0.37960999984932575,0.4,0.0,0.39346465337151365,0.002667059910722568,0.39346465337151365,0.002667059910722568,0.0112,0.3934746189593567,0.007117197434632906,1,0.6,1,2,1,2,703,0
3.8198,-4.19727883944406,7.007581183735593,0.011436940318778259,0.39157464284250076,0.38835026391805927,0.4,0.0,0.39346465337151365,0.002667059910722568,0.39346465337151365,0.002667059910722568,0.0311,0.3934746189593567,0.007117197434632906,1,0.6,1,2,1,2,704,0
3.8398,-4.19727883944406,7.007581183735593,0.011436940318778259,0.39157464284250076,0.3889492276837725,0.4,0.0,0.4,0.0,0.4,0.0,0.0012,0.4,0.0,1,0.6,1,2,1,2,704,0
3.8598,-4.19727883944406,7.007581183735593,0.011436940318778259,0.39157464284250076,0.3976201852521534,0.4,0.0,0.4,0.0,0.4,0.0,0.0213,0.4,0.0,1,0.6,1,2,1,2,704,0
3.8801,-4.177470234853885,7.007913870554428,0.01164468352538584,0.3998208397415136,0.39823334762236606,0.4,0.0,0.4,0.0,0.4,0.0,0.0415,0.4,0.0,1,0.6,1,2,1,2,705,0
3.8999,-4.177470234853885,7.007913870554428,0.01164468352538584,0.3998208397415136,0.4069058492093277,0.4,0.0,0.4,0.0,0.4,0.0,0.0114,0.4,0.0,1,0.6,1,2,1,2,705,0
3.9198,-4.157472990885401,7.008218988476904,0.01178643797960421,0.39998906159418696,0.3988539824852296,0.4,0.0,0.4,0.0,0.4,0.0,0.0313,0.4,0.0,1,0.6,1,2,1,2,706,0
3.94,-4.157472990885401,7.008218988476904,0.01178643797960421,0.39998906159418696,0.4069353387796448,0.4,0.0,0.4,0.0,0.4,0.0,0.0011,0.4,0.0,1,0.6,1,2,1,2,706,0
3.9598,-4.157472990885401,7.008218988476904,0.01178643797960421,0.39998906159418696,0.3988432942298835,0.4,0.0,0.4,0.0,0.4,0.0,0.0209,0.4,0.0,1,0.6,1,2,1,2,706,0
3.9802,-4.137475751514759,7.008525507841348,0.011925379494303567,0.3999894908774747,0.406922068158597,0.4,0.0,0.4,0.0,0.4,0.0,0.0413,0.4,0.0,1,0.6,1,2,1,2,707,0
3.9999,-4.137475751514759,7.008525507841348,0.011925379494303567,0.3999894908774747,0.3988300057184851,0.4,0.0,0.4,0.0,0.4,0.0,0.0111,0.4,0.0,1,0.6,1,2,1,2,707,0
4.0198,-4.117478517070812,7.008833400775593,0.012061563775511363,0.39998990253069644,0.3982718405361083,0.4,0.0,0.4,0.0,0.4,0.0,0.031,0.4,0.0,1,0.6,1,2,1,2,708,0
4.0398,-4.117478517070812,7.008833400775593,0.012061563775511363,0.39998990253069644,0.406864962822396,0.4,0.0,0.4,0.0,0.4,0.0,0.0014,0.4,0.0,1,0.6,1,2,1,2,708,0
4.0599,-4.117478517070812,7.008833400775593,0.012061563775511363,0.39998990253069644,0.3988082285299611,0.4,0.0,0.4,0.0,0.4,0.0,0.0216,0.4,0.0,1,0.6,1,2,1,2,708,0
4.0801,-4.097481287859688,7.0091426399848,0.012195045395188498,0.39999030179179873,0.40688979188464514,0.4,0.0,0.4,0.0,0.4,0.0,0.0418,0.4,0.0,1,0.6,1,2,1,2,709,0
4.0999,-4.097481287859688,7.0091426399848,0.012195045395188498,0.39999030179179873,0.3987982969857906,0.4,0.0,0.4,0.0,0.4,0.0,0.0112,0.4,0.0,1,0.6,1,2,1,2,709,0
4.1199,-4.077484064165501,7.009453198706898,0.012325877873475208,0.3999906843560666,0.40688255270036433,0.4,0.0,0.4,0.0,0.4,0.0,0.0311,0.4,0.0,1,0.6,1,2,1,2,710,0
4.1396,-4.077484064165501,7.009453198706898,0.012325877873475208,0.3999906843560666,0.39879127447482043,0.4,0.0,0.4,0.0,0.4,0.0,0.0009,0.4,0.0,1,0.6,1,2,1,2,710,0
4.1599,-4.077484064165501,7.009453198706898,0.012325877873475208,0.3999906843560666,0.4068708803605657,0.4,0.0,0.4,0.0,0.4,0.0,0.0211,0.4,0.0,1,0.6,1,2,1,2,710,0
4.1802,-4.057486846249282,7.009765050707205,0.012454113689319684,0.3999910436336377,0.3987794260532928,0.4,0.0,0.4,0.0,0.4,0.0,0.0415,0.4,0.0,1,0.6,1,2,1,2,711,0
4.1999,-4.057486846249282,7.009765050707205,0.012454113689319684,0.3999910436336377,0.4068591586358111,0.4,0.0,0.4,0.0,0.4,0.0,0.011,0.4,0.0,1,0.6,1,2,1,2,711,0
4.2198,-4.037489634367615,7.010078170630816,0.012579803655668244,0.39999140582769316,0.3987678506519727,0.4,0.0,0.4,0.0,0.4,0.0,0.0308,0.4,0.0,1,0.6,1,2,1,2,712,0
4.2398,-4.037489634367615,7.010078170630816,0.012579803655668244,0.39999140582769316,0.40684772846550415,0.4,0.0,0.4,0.0,0.4,0.0,0.0011,0.4,0.0,1,0.6,1,2,1,2,712,0
4.2598,-4.037489634367615,7.010078170630816,0.012579803655668244,0.39999140582769316,0.3987565646103937,0.4,0.0,0.4,0.0,0.4,0.0,0.0212,0.4,0.0,1,0.6,1,2,1,2,712,0
4.2802,-4.01749242877531,7.0103925340608795,0.012702994029418551,0.39999174040497293,0.39819938146349193,0.4,0.0,0.4,0.0,0.4,0.0,0.0415,0.4,0.0,1,0.6,1,2,1,2,713,0
4.2998,-4.01749242877531,7.0103925340608795,0.012702994029418551,0.39999174040497293,0.40679358928703724,0.4,0.0,0.4,0.0,0.4,0.0,0.0114,0.4,0.0,1,0.6,1,2,1,2,713,0
4.3198,-3.997495229643885,7.010708115158985,0.012823739176804613,0.3999920700074075,0.3987377172990834,0.4,0.0,0.4,0.0,0.4,0.0,0.0314,0.4,0.0,1,0.6,1,2,1,2,714,0
4.34,-3.997495229643885,7.010708115158985,0.012823739176804613,0.3999920700074075,0.40682033534739276,0.4,0.0,0.4,0.0,0.4,0.0,0.0013,0.4,0.0,1,0.6,1,2,1,2,714,0
4.3599,-3.997495229643885,7.010708115158985,0.012823739176804613,0.3999920700074075,0.3987296780335787,0.4,0.0,0.4,0.0,0.4,0.0,0.0212,0.4,0.0,1,0.6,1,2,1,2,714,0
4.3803,-3.977498037161365,7.011024889688564,0.012942087502910128,0.3999923731624334,0.40681004611825816,0.4,0.0,0.4,0.0,0.4,0.0,0.0416,0.4,0.0,1,0.6,1,2,1,2,715,0
4.3998,-3.977498037161365,7.011024889688564,0.012942087502910128,0.3999923731624334,0.3987193580886324,0.4,0.0,0.4,0.0,0.4,0.0,0.0112,0.4,0.0,1,0.6,1,2,1,2,715,0
4.4198,-3.957500851499909,7.011342833861061,0.013058086394611068,0.39999268127041426,0.40679984479827974,0.4,0.0,0.4,0.0,0.4,0.0,0.0312,0.4,0.0,1,0.6,1,2,1,2,716,0
4.4399,-3.957500851499909,7.011342833861061,0.013058086394611068,0.39999268127041426,0.3987092846043617,0.4,0.0,0.4,0.0,0.4,0.0,0.0012,0.4,0.0,1,0.6,1,2,1,2,716,0
4.4599,-3.957500851499909,7.011342833861061,0.013058086394611068,0.39999268127041426,0.40678989774289537,0.4,0.0,0.4,0.0,0.4,0.0,0.0212,0.4,0.0,1,0.6,1,2,1,2,716,0
4.4805,-3.937503672815525,7.011661924346689,0.013171782335008994,0.39999297082114504,0.39869946291165825,0.4,0.0,0.4,0.0,0.4,0.0,0.0419,0.4,0.0,1,0.6,1,2,1,2,717,0
4.4998,-3.937503672815525,7.011661924346689,0.013171782335008994,0.39999297082114504,0.40678019936879406,0.4,0.0,0.4,0.0,0.4,0.0,0.0113,0.4,0.0,1,0.6,1,2,1,2,717,0
4.5197,-3.9175065012589796,7.011982138272074,0.013283220923898926,0.399993242196787,0.39868988675943273,0.4,0.0,0.4,0.0,0.4,0.0,0.0312,0.4,0.0,1,0.6,1,2,1,2,718,0
4.5401,-3.9175065012589796,7.011982138272074,0.013283220923898926,0.399993242196787,0.3981335425424776,0.4,0.0,0.4,0.0,0.4,0.0,0.0014,0.4,0.0,1,0.6,1,2,1,2,718,0
4.5599,-3.9175065012589796,7.011982138272074,0.013283220923898926,0.399993242196787,0.4067285769130927,0.4,0.0,0.4,0.0,0.4,0.0,0.0213,0.4,0.0,1,0.6,1,2,1,2,718,0
4.5801,-3.8975093369562734,7.012303453245201,0.013392446800437142,0.39999349585838434,0.3986735243264606,0.4,0.0,0.4,0.0,0.4,0.0,0.0415,0.4,0.0,1,0.6,1,2,1,2,719,0
4.5998,-3.8975093369562734,7.012303453245201,0.013392446800437142,0.39999349585838434,0.40675694836477205,0.4,0.0,0.4,0.0,0.4,0.0,0.0114,0.4,0.0,1,0.6,1,2,1,2,719,0
4.6197,-3.877512180021626,7.012625847320217,0.013499503726530917,0.3999937560218991,0.3986670899028176,0.4,0.0,0.4,0.0,0.4,0.0,0.0314,0.4,0.0,1,0.6,1,2,1,2,720,0
4.6398,-3.877512180021626,7.012625847320217,0.013499503726530917,0.3999937560218991,0.4067482438338648,0.4,0.0,0.4,0.0,0.4,0.0,0.0015,0.4,0.0,1,0.6,1,2,1,2,720,0
4.6598,-3.877512180021626,7.012625847320217,0.013499503726530917,0.3999937560218991,0.39865833461863526,0.4,0.0,0.4,0.0,0.4,0.0,0.0215,0.4,0.0,1,0.6,1,2,1,2,720,0
4.6802,-3.857515030556628,7.01294929899024,0.013604434605094888,0.39999399921078005,0.40673958753665773,0.4,0.0,0.4,0.0,0.4,0.0,0.0419,0.4,0.0,1,0.6,1,2,1,2,721,0
4.6999,-3.857515030556628,7.01294929899024,0.013604434605094888,0.39999399921078005,0.39864978662455436,0.4,0.0,0.4,0.0,0.4,0.0,0.0111,0.4,0.0,1,0.6,1,2,1,2,721,0
4.7198,-3.837517888650923,7.013273787179127,0.013707281498054467,0.3999942424704144,0.4067311468245987,0.4,0.0,0.4,0.0,0.4,0.0,0.0311,0.4,0.0,1,0.6,1,2,1,2,722,0
4.7398,-3.837517888650923,7.013273787179127,0.013707281498054467,0.3999942424704144,0.39864538504745034,0.4,0.0,0.4,0.0,0.4,0.0,0.0012,0.4,0.0,1,0.6,1,2,1,2,722,0
4.7598,-3.837517888650923,7.013273787179127,0.013707281498054467,0.3999942424704144,0.40672720963043585,0.4,0.0,0.4,0.0,0.4,0.0,0.0212,0.4,0.0,1,0.6,1,2,1,2,722,0
4.7804,-3.817520754382882,7.013599291233258,0.013808085643759647,0.39999446469444366,0.3986375516837064,0.4,0.0,0.4,0.0,0.4,0.0,0.0417,0.4,0.0,1,0.6,1,2,1,2,723,0
4.8,-3.817520754382882,7.013599291233258,0.013808085643759647,0.39999446469444366,0.3980819142414971,0.4,0.0,0.4,0.0,0.4,0.0,0.0116,0.4,0.0,1,0.6,1,2,1,2,723,0
4.8197,-3.797523627820246,7.013925790913318,0.01390688747376441,0.399994682905925,0.40667774084139147,0.4,0.0,0.4,0.0,0.4,0.0,0.0314,0.4,0.0,1,0.6,1,2,1,2,724,0
4.8398,-3.797523627820246,7.013925790913318,0.01390688747376441,0.399994682905925,0.3986232976155698,0.4,0.0,0.4,0.0,0.4,0.0,0.0013,0.4,0.0,1,0.6,1,2,1,2,724,0
4.8598,-3.797523627820246,7.013925790913318,0.01390688747376441,0.399994682905925,0.40670749093395403,0.4,0.0,0.4,0.0,0.4,0.0,0.0213,0.4,0.0,1,0.6,1,2,1,2,724,0
4.8804,-3.7775265090207255,7.014253266386136,0.014003726629104395,0.39999489267497224,0.3986182240533839,0.4,0.0,0.4,0.0,0.4,0.0,0.0419,0.4,0.0,1,0.6,1,2,1,2,725,0
4.8999,-3.7775265090207255,7.014253266386136,0.014003726629104395,0.39999489267497224,0.40670013016036155,0.4,0.0,0.4,0.0,0.4,0.0,0.0113,0.4,0.0,1,0.6,1,2,1,2,725,0
4.9198,-3.757529398032598,7.0145816982164675,0.014098641975880219,0.39999509431903135,0.398610795553254,0.4,0.0,0.4,0.0,0.4,0.0,0.0312,0.4,0.0,1,0.6,1,2,1,2,726,0
4.9399,-3.757529398032598,7.0145816982164675,0.014098641975880219,0.39999509431903135,0.40669278399501807,0.4,0.0,0.4,0.0,0.4,0.0,0.0008,0.4,0.0,1,0.6,1,2,1,2,726,0
4.9599,-3.757529398032598,7.0145816982164675,0.014098641975880219,0.39999509431903135,0.3986035411482895,0.4,0.0,0.4,0.0,0.4,0.0,0.0207,0.4,0.0,1,0.6,1,2,1,2,726,0
4.9802,-3.7375322948952543,7.014911067358861,0.014191671620386473,0.39999528815671426,0.4066856206362367,0.4,0.0,0.4,0.0,0.4,0.0,0.041,0.4,0.0,1,0.6,1,2,1,2,727,0
4.9998,-3.7375322948952543,7.014911067358861,0.014191671620386473,0.39999528815671426,0.39859646798584003,0.4,0.0,0.4,0.0,0.4,0.0,0.0113,0.4,0.0,1,0.6,1,2,1,2,727,0
5.0197,-3.717535199640145,7.015241355108196,0.014282852841988677,0.39999547446510086,0.39804134596785207,0.4,0.0,0.4,0.0,0.4,0.0,0.0313,0.4,0.0,1,0.6,1,2,1,2,728,0
5.0398,-3.717535199640145,7.015241355108196,0.014282852841988677,0.39999547446510086,0.4066376818657063,0.4,0.0,0.4,0.0,0.4,0.0,0.0015,0.4,0.0,1,0.6,1,2,1,2,728,0
5.0599,-3.717535199640145,7.015241355108196,0.014282852841988677,0.39999547446510086,0.3985837430749388,0.4,0.0,0.4,0.0,0.4,0.0,0.0216,0.4,0.0,1,0.6,1,2,1,2,728,0
5.08,-3.697538112290306,7.015572543101295,0.014372222130814655,0.3999956511858903,0.40666843310025874,0.4,0.0,0.4,0.0,0.4,0.0,0.0417,0.4,0.0,1,0.6,1,2,1,2,729,0
5.0998,-3.697538112290306,7.015572543101295,0.014372222130814655,0.3999956511858903,0.3985796580291899,0.4,0.0,0.4,0.0,0.4,0.0,0.0116,0.4,0.0,1,0.6,1,2,1,2,729,0
