t_sim,gt_x,gt_y,gt_yaw,amcl_x,amcl_y,amcl_yaw,cmd_v,cmd_w,steer,traction,refusals,leg
19.776,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.004643,0.000000,0.000000,nan,nan,0,stage
19.876,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.004643,0.000000,0.000000,nan,nan,0,stage
19.976,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.004643,0.000000,0.000000,nan,nan,0,stage
20.078,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.004643,0.000000,0.000000,nan,nan,0,stage
20.180,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.004643,0.000000,0.000000,nan,nan,0,stage
20.280,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.004643,0.000000,0.000000,nan,nan,0,stage
20.380,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.004643,0.000000,0.000000,nan,nan,0,stage
20.482,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.004643,0.000000,0.000000,nan,nan,0,stage
20.584,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.004643,0.000000,0.000000,nan,nan,0,stage
20.684,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.004643,0.000000,0.000000,nan,nan,0,stage
20.784,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.004643,0.000000,0.000000,nan,nan,0,stage
20.886,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.004643,0.000000,0.000000,nan,nan,0,stage
20.988,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.004643,0.000000,0.000000,nan,nan,0,stage
21.088,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.004643,0.000000,0.000000,nan,nan,0,stage
21.188,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.004643,0.000000,0.000000,nan,nan,0,stage
21.290,-4.500000,7.000000,-0.000000,1.584770,12.576859,-0.004643,0.000000,0.000000,nan,nan,0,stage
21.392,-4.499682,7.000001,0.000003,1.582525,12.576770,-0.004544,-0.033741,-0.022166,0.603834,-0.040990,0,stage
21.494,-4.496441,7.000005,0.000011,1.577731,12.576204,-0.004467,-0.059634,-0.021784,0.366261,-0.063870,0,stage
21.594,-4.499123,6.999397,-0.001211,1.571196,12.575124,-0.006046,-0.070922,-0.030641,0.425875,-0.077878,0,stage
21.694,-4.505559,6.998471,-0.003091,1.563703,12.573685,-0.007685,-0.048465,-0.030212,0.579566,-0.057924,0,stage
21.796,-4.509563,6.997831,-0.004399,1.558895,12.572495,-0.009176,-0.037842,-0.022486,0.557833,-0.044603,0,stage
21.898,-4.513320,6.997026,-0.006049,1.555483,12.571577,-0.010204,-0.015831,-0.027672,1.071931,-0.033089,0,stage
21.998,-4.513122,6.997030,-0.006039,1.553526,12.570869,-0.010156,-0.001898,-0.010340,1.145557,0.000000,1,stage
22.098,-4.508675,6.997007,-0.006032,1.554115,12.571123,-0.009891,0.020891,-0.010732,-0.494686,0.023736,1,stage
22.200,-4.507660,6.996920,-0.006194,1.556594,12.571949,-0.009562,0.041397,-0.011363,-0.280602,0.043082,1,stage
22.302,-4.512981,6.996839,-0.006421,1.561152,12.572976,-0.009219,0.061717,-0.012850,-0.215235,0.063175,1,stage
22.404,-4.515865,6.996828,-0.006482,1.567560,12.573743,-0.008811,0.032603,-0.011347,-0.350372,0.034711,1,stage
22.504,-4.521645,6.996902,-0.006409,1.571198,12.573835,-0.008602,0.026928,-0.010104,-0.375308,0.028942,1,stage
22.604,-4.529771,6.997670,-0.004967,1.573130,12.573716,-0.007655,0.004500,-0.006003,-0.803399,0.000000,1,stage
22.706,-4.533612,6.998237,-0.003868,1.571205,12.574013,-0.005909,-0.026825,0.004458,-0.172745,-0.027230,1,stage
22.808,-4.535145,6.997996,-0.004362,1.567216,12.574454,-0.005938,-0.052683,-0.007106,0.140689,-0.053208,1,stage
22.908,-4.533597,6.997894,-0.004552,1.560690,12.574575,-0.005887,-0.074842,-0.015775,0.217801,-0.076653,1,stage
23.008,-4.539557,6.997652,-0.005093,1.553070,12.574286,-0.006126,-0.091372,-0.014908,0.169671,-0.092704,1,stage
23.110,-4.548927,6.997259,-0.005981,1.542712,12.573796,-0.006763,-0.118250,-0.030303,0.279121,-0.112142,1,stage
23.212,-4.560207,6.996512,-0.007629,1.530711,12.572998,-0.008180,-0.126101,-0.037696,0.279553,-0.124572,1,stage
23.312,-4.572091,6.995647,-0.009562,1.517704,12.572031,-0.009952,-0.104201,-0.027378,0.314371,-0.135468,1,stage
23.412,-4.583010,6.994753,-0.011580,1.506451,12.571104,-0.011752,-0.126483,0.006086,0.275110,-0.106760,1,stage
23.514,-4.594423,6.994420,-0.012524,1.494418,12.570540,-0.012605,-0.128880,0.016318,-0.066990,-0.120292,1,stage
23.616,-4.608083,6.994996,-0.011707,1.481629,12.571043,-0.011701,-0.135965,0.034253,-0.184464,-0.136850,1,stage
