t,v,w
0.5231513977050781,0.0,0.0
0.5730085372924805,0.0,0.0
0.6231131553649902,0.0,0.0
0.6732063293457031,0.0,0.0
0.723085880279541,0.0,0.0
0.773101806640625,0.0,0.0
0.8229868412017822,0.0,0.0
0.873105525970459,0.0,0.0
0.9230639934539795,0.0,0.0
0.9730758666992188,0.0,0.0
1.0230882167816162,0.0,0.0
1.0730938911437988,0.0,0.0
1.123234748840332,0.0,0.0
1.173098087310791,0.0,0.0
1.223076343536377,0.0,0.0
1.2732040882110596,0.0,0.0
1.3230819702148438,0.0,0.0
1.3730945587158203,0.0,0.0
1.4231700897216797,0.0,0.0
1.4730267524719238,0.0,0.0
1.5232157707214355,0.0,0.0
1.5730535984039307,0.0,0.0
1.623136281967163,0.0,0.0
1.6731486320495605,0.0,0.0
1.7230734825134277,0.0,0.0
1.7730739116668701,0.0,0.0
1.82316255569458,0.0,0.0
1.8729808330535889,0.0,0.0
1.9231808185577393,0.0,0.0
1.9729743003845215,0.0,0.0
2.023193359375,0.0,0.0
2.073091506958008,0.025,-4.378357688645472e-28
2.123202323913574,0.03386880143038921,-0.0007051375899384694
2.173139810562134,0.046709260065520175,-0.0015231910459101853
2.223020076751709,0.06017887773540191,-0.0023301062814821767
2.2730753421783447,0.0709009569926834,-0.0020570235502460226
2.32306170463562,0.08499915976869035,-0.0018267482635917144
2.3732502460479736,0.0957127522045152,-0.0022576294597533527
2.4230546951293945,0.1096122705327485,-0.0016922107134935147
2.4731040000915527,0.12042250219205844,-0.0009625960491019235
2.5230510234832764,0.1358653005719743,-0.00248511193104677
2.573174476623535,0.14503889821998028,-0.003372743530492545
2.6236133575439453,0.15903339700445912,-0.0038768688656864595
2.673090696334839,0.17117613179578864,-0.0031371915064530385
2.723060369491577,0.18517646628664053,-0.003410586059432361
2.7731003761291504,0.19598314372925157,-0.004233333327980577
2.8230254650115967,0.21141522938147533,-0.003363540281015532
2.8731071949005127,0.22069040044922983,-0.0031123757030947475
2.9232091903686523,0.2362189234547667,-0.002679497394719312
3.3067588806152344,0.24692659325141428,-0.0028858644855053565
3.307407855987549,0.2624605131935346,-0.003222472740553393
3.309112787246704,0.27316709673656125,-0.002904160359271693
3.3102352619171143,0.28726021840871774,-0.0026386423277128413
3.3106064796447754,0.29939939260210624,-0.0030318424813556293
3.3109517097473145,0.3133932218407149,-0.002960419437932708
3.3113656044006348,0.32419630792728277,-0.0030636920770538726
3.3231914043426514,0.3396286810843582,-0.0019074527117042648
3.3731560707092285,0.3503333234696004,-0.001902712955637667
3.4230165481567383,0.3658628880804549,-0.002314886670006698
3.472895383834839,0.37656690326418624,-0.00210587784529016
3.5229084491729736,0.390557742627084,-0.0011938435860178527
3.572960138320923,0.4,0.0
3.623148202896118,0.4,0.0
3.673154592514038,0.4,0.0
3.723017692565918,0.4,0.0
3.7730212211608887,0.4,0.0
3.8230350017547607,0.4,0.0
3.873361349105835,0.4,0.0
3.9231221675872803,0.4,0.0
3.973010540008545,0.4,0.0
4.02305006980896,0.4,0.0
4.073363304138184,0.4,0.0
4.122955799102783,0.4,0.0
4.1730451583862305,0.4,0.0
4.223099231719971,0.4,0.0
4.2732579708099365,0.4,0.0
4.323135852813721,0.4,0.0
4.372970104217529,0.4,0.0
4.422983407974243,0.4,0.0
4.4730939865112305,0.4,0.0
4.523087978363037,0.4,0.0
4.57309627532959,0.4,0.0
4.6230456829071045,0.4,0.0
4.6730055809021,0.4,0.0
4.7229719161987305,0.4,0.0
4.773179531097412,0.4,0.0
4.82308292388916,0.4,0.0
4.872964382171631,0.4,0.0
4.92302942276001,0.4,0.0
4.97289514541626,0.4,0.0
5.023061990737915,0.4,0.0
5.072929382324219,0.4,0.0
5.123064994812012,0.4,0.0
5.17316746711731,0.4,0.0
5.223203897476196,0.4,0.0
5.273230791091919,0.4,0.0
5.322978973388672,0.4,0.0
5.373073577880859,0.4,0.0
5.423158645629883,0.4,0.0
5.473085641860962,0.4,0.0
5.523160696029663,0.4,0.0
5.572918653488159,0.4,0.0
5.62302041053772,0.4,0.0
5.673050165176392,0.4,0.0
5.7232444286346436,0.4,0.0
5.773147821426392,0.4,0.0
5.823168992996216,0.4,0.0
5.873083829879761,0.4,0.0
5.923099994659424,0.4,0.0
5.973102569580078,0.4,0.0
6.0230231285095215,0.4,0.0
6.073028326034546,0.4,0.0
6.123109817504883,0.4,0.0
6.173315763473511,0.4,0.0
6.2229530811309814,0.4,0.0
6.272922039031982,0.4,0.0
6.323169469833374,0.4,0.0
6.373099088668823,0.4,0.0
6.423201322555542,0.4,0.0
6.473100423812866,0.4,0.0
6.523254156112671,0.4,0.0
6.57291054725647,0.4,0.0
6.623198747634888,0.4,0.0
6.673062086105347,0.4,0.0
6.7229766845703125,0.4,0.0
6.772965669631958,0.4,0.0
6.823055028915405,0.4,0.0
6.872935056686401,0.4,0.0
6.922972202301025,0.4,0.0
6.973238706588745,0.4,0.0
7.023043632507324,0.4,0.0
7.073086261749268,0.4,0.0
7.122956037521362,0.4,0.0
7.172906160354614,0.4,0.0
7.223113298416138,0.4,0.0
7.273278713226318,0.4,0.0
7.322930097579956,0.4,0.0
7.372988700866699,0.4,0.0
7.422938108444214,0.4,0.0
7.4729766845703125,0.4,0.0
7.523070812225342,0.4,0.0
7.572850227355957,0.4,0.0
7.62298846244812,0.4,0.0
7.673178195953369,0.4,0.0
7.723379373550415,0.4,0.0
7.773138999938965,0.4,0.0
7.823052406311035,0.4,0.0
